場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
福島,1,1,ハクサンエクレール,レッドファルクス,110.0,98.0,113.0,100.0,99.0,98.0,81.0,,99.857,5.0
福島,1,2,ワキノグラス,スワーヴリチャード,77.0,101.0,89.0,94.0,87.0,92.0,102.0,,91.714,13.0
福島,1,3,アシャカルーク,シニスターミニスター,115.0,123.0,115.0,116.0,110.0,119.0,113.0,,115.857,1.0
福島,1,4,ジークマインド,マインドユアビスケッツ,84.0,99.0,93.0,90.0,102.0,93.0,101.0,,94.571,10.0
福島,1,5,クリアクォーツ,タワーオブロンドン,88.0,107.0,81.0,102.0,98.0,82.0,,,93.0,12.0
福島,1,6,ヘレンテソーロ,イスラボニータ,103.0,103.0,92.0,103.0,107.0,102.0,,,101.667,4.0
福島,1,7,タイセイウーノ,ニューイヤーズデイ,68.0,98.0,100.0,100.0,101.0,97.0,88.0,,93.143,11.0
福島,1,8,シアトルプリンセス,コパノリッキー,104.0,98.0,94.0,91.0,91.0,96.0,109.0,,97.571,7.0
福島,1,9,マサハヤモーブ,シュヴァルグラン,95.0,88.0,89.0,99.0,91.0,94.0,80.0,,90.857,14.0
福島,1,10,ミトノキャット,ディスクリートキャット,99.0,106.0,101.0,106.0,109.0,106.0,127.0,,107.714,3.0
福島,1,11,シャンパンゴールド,デクラレーションオブウォー,71.0,99.0,96.0,102.0,105.0,100.0,105.0,,96.857,8.0
福島,1,12,スマートテンペスト,スマートオーディン,,,,,,,,,,
福島,1,13,メイショウホダワラ,デクラレーションオブウォー,71.0,99.0,96.0,102.0,105.0,100.0,105.0,,96.857,8.0
福島,1,14,タルトポワール,モーニン,64.0,90.0,88.0,80.0,85.0,92.0,93.0,,84.571,15.0
福島,1,15,パッションディーバ,ゴールドシップ,112.0,102.0,94.0,102.0,75.0,103.0,96.0,,97.714,6.0
福島,1,16,ロベルタカリーナ,ルヴァンスレーヴ,174.0,90.0,106.0,115.0,133.0,68.0,,,114.333,2.0
福島,2,1,ソシエテトウショウ,タワーオブロンドン,88.0,107.0,108.0,102.0,98.0,,,,100.6,8.0
福島,2,2,ウォーターカルミア,トビーズコーナー,136.0,129.0,59.0,169.0,127.0,130.0,,,125.0,1.0
福島,2,3,バシレイア,ミッキーアイル,99.0,103.0,107.0,97.0,102.0,103.0,,,101.833,6.0
福島,2,4,メイショウマチルダ,カリフォルニアクローム,133.0,108.0,96.0,104.0,107.0,105.0,,,108.833,2.0
福島,2,5,モンサンアマリリス,ヘンリーバローズ,80.0,83.0,99.0,98.0,86.0,86.0,,,88.667,15.0
福島,2,6,ルアスカリーン,イスラボニータ,103.0,103.0,113.0,103.0,107.0,102.0,,,105.167,4.0
福島,2,7,デボラ,ビッグアーサー,103.0,88.0,100.0,89.0,96.0,96.0,,,95.333,13.0
福島,2,8,ヨシノサプライズ,リオンディーズ,111.0,94.0,98.0,92.0,97.0,102.0,,,99.0,10.0
福島,2,9,ハイヌーンチェコ,アドマイヤムーン,82.0,91.0,99.0,93.0,93.0,92.0,,,91.667,14.0
福島,2,10,リュウノハミング,アジアエクスプレス,116.0,96.0,113.0,97.0,103.0,106.0,102.0,,104.714,5.0
福島,2,11,ジュリアナガール,フサイチセブン,,,,,,,,,,
福島,2,12,トレジャーハウス,ロゴタイプ,120.0,85.0,94.0,97.0,87.0,99.0,,,97.0,11.0
福島,2,13,ミズイロホルトゥス,サートゥルナーリア,89.0,101.0,94.0,105.0,96.0,,,,97.0,11.0
福島,2,14,オーシンブーケ,カレンブラックヒル,100.0,102.0,96.0,92.0,105.0,102.0,,,99.5,9.0
福島,2,15,マーレリアン,ブリックスアンドモルタル,100.0,98.0,104.0,103.0,100.0,97.0,103.0,,100.714,7.0
福島,2,16,ヨッシーレイ,カリフォルニアクローム,133.0,108.0,96.0,104.0,107.0,105.0,,,108.833,2.0
福島,3,1,ベルランザドール,マインドユアビスケッツ,84.0,99.0,110.0,90.0,102.0,93.0,96.0,,96.286,12.0
福島,3,2,コスモアチーブ,ゴールドシップ,112.0,102.0,101.0,102.0,102.0,103.0,101.0,,103.286,3.0
福島,3,3,エリジブル,サトノダイヤモンド,106.0,108.0,97.0,97.0,84.0,98.0,89.0,,97.0,8.0
福島,3,4,アレグリーニ,フィエールマン,64.0,123.0,111.0,103.0,102.0,,,,100.6,6.0
福島,3,5,マシェリアムール,リアルインパクト,73.0,104.0,101.0,111.0,58.0,99.0,98.0,,92.0,15.0
福島,3,6,ビビデバビデブー,サトノダイヤモンド,106.0,108.0,97.0,97.0,84.0,98.0,89.0,,97.0,8.0
福島,3,7,シャインバオバブ,シルバーステート,97.0,92.0,104.0,98.0,97.0,99.0,96.0,,97.571,7.0
福島,3,8,メイショウサノサ,デクラレーションオブウォー,71.0,99.0,103.0,102.0,79.0,100.0,93.0,,92.429,14.0
福島,3,9,ルディシャ,レイデオロ,105.0,100.0,96.0,89.0,88.0,91.0,92.0,,94.429,13.0
福島,3,10,ドラギニャン,オルフェーヴル,127.0,103.0,105.0,104.0,108.0,103.0,112.0,,108.857,1.0
福島,3,11,ウインイルネージュ,ゴールドシップ,112.0,102.0,101.0,102.0,102.0,103.0,101.0,,103.286,3.0
福島,3,12,マイネルフィスキオ,ゴールドシップ,112.0,102.0,101.0,102.0,102.0,103.0,101.0,,103.286,3.0
福島,3,13,ロンギングジェニー,リアルスティール,96.0,113.0,105.0,110.0,97.0,104.0,,,104.167,2.0
福島,3,14,キャルミナス,サトノダイヤモンド,106.0,108.0,97.0,97.0,84.0,98.0,89.0,,97.0,8.0
福島,3,15,グレイトレッグ,ウインブライト,46.0,107.0,97.0,99.0,111.0,,,,92.0,15.0
福島,3,16,ブリヤディアマンテ,サトノダイヤモンド,106.0,108.0,97.0,97.0,84.0,98.0,89.0,,97.0,8.0
福島,4,1,メイワファースト,サトノダイヤモンド,106.0,108.0,100.0,97.0,99.0,98.0,,,101.333,6.0
福島,4,2,レイネイル,ロゴタイプ,120.0,85.0,98.0,97.0,108.0,99.0,97.0,,100.571,9.0
福島,4,3,ルミナヴィクター,シルバーステート,97.0,92.0,77.0,98.0,97.0,99.0,96.0,,93.714,12.0
福島,4,4,ハナウマビーチ,ゴールドドリーム,106.0,66.0,94.0,163.0,102.0,,,,106.2,3.0
福島,4,5,ミュージックマン,ミッキーグローリー,88.0,80.0,108.0,82.0,77.0,65.0,134.0,,90.571,13.0
福島,4,6,メリーサウンド,オルフェーヴル,127.0,103.0,99.0,104.0,103.0,103.0,112.0,,107.286,2.0
福島,4,7,ピラニアキッス,ルーラーシップ,96.0,107.0,99.0,102.0,96.0,100.0,107.0,,101.0,7.0
福島,4,8,ナムラクレープ,アドミラブル,,,,,,,,,,
福島,4,9,スイートロータス,キンシャサノキセキ,89.0,100.0,100.0,93.0,97.0,97.0,97.0,,96.143,11.0
福島,4,10,ルージュミラージュ,リアルスティール,96.0,113.0,108.0,110.0,103.0,104.0,,,105.667,4.0
福島,4,11,ナイトダンサー,カレンブラックヒル,100.0,102.0,107.0,92.0,102.0,102.0,105.0,,101.429,5.0
福島,4,12,スカイビート,ハクサンムーン,106.0,114.0,104.0,101.0,101.0,139.0,131.0,,113.714,1.0
福島,4,13,スマートブル,オーヴァルエース,,,,,,,,,,
福島,4,14,ザハント,マジェスティックウォリアー,95.0,91.0,103.0,105.0,104.0,105.0,,,100.5,10.0
福島,4,15,デルマアリエル,ストロングリターン,125.0,100.0,99.0,94.0,86.0,100.0,103.0,,101.0,7.0
福島,5,1,ウインアレース,ウインブライト,46.0,107.0,97.0,99.0,99.0,,,,89.6,11.0
福島,5,2,エルモサメロディア,ロードカナロア,87.0,98.0,98.0,97.0,93.0,96.0,96.0,,95.0,9.0
福島,5,3,グラスダイヤモンド,サトノダイヤモンド,106.0,108.0,97.0,97.0,99.0,98.0,89.0,,99.143,7.0
福島,5,4,メルヘンライズ,シルバーステート,97.0,92.0,104.0,98.0,97.0,99.0,96.0,,97.571,8.0
福島,5,5,オビドス,アニマルキングダム,21.0,90.0,75.0,97.0,100.0,101.0,78.0,,80.286,14.0
福島,5,6,ウインベラーノ,ウインブライト,46.0,107.0,97.0,99.0,99.0,,,,89.6,11.0
福島,5,7,レッドシュテルン,Saxon Warrior,146.0,97.0,103.0,92.0,104.0,94.0,77.0,,101.857,5.0
福島,5,8,マジョレル,サトノクラウン,97.0,86.0,94.0,93.0,88.0,95.0,93.0,,92.286,10.0
福島,5,9,ノブノリオウ,サトノダイヤモンド,106.0,108.0,97.0,97.0,99.0,98.0,113.0,,102.571,4.0
福島,5,10,サミダレナイツ,トーホウジャッカル,,,,,,,,,,
福島,5,11,レッドエソール,シスキン,95.0,135.0,107.0,185.0,221.0,,,,148.6,1.0
福島,5,12,クロウソング,ワールドエース,58.0,92.0,97.0,92.0,90.0,86.0,95.0,,87.143,13.0
福島,5,13,アクロスザリバー,カリフォルニアクローム,133.0,108.0,96.0,104.0,100.0,105.0,94.0,,105.714,3.0
福島,5,14,マイネルアレス,スクリーンヒーロー,128.0,105.0,109.0,115.0,102.0,106.0,109.0,,110.571,2.0
福島,5,15,トラストユー,ノーブルミッション,,,,,,,,,,
福島,5,16,チェンジオブハート,ハービンジャー,98.0,99.0,101.0,100.0,98.0,104.0,106.0,,100.857,6.0
福島,6,1,キタノブリッジ,イスラボニータ,103.0,103.0,113.0,103.0,107.0,102.0,103.0,,104.857,6.0
福島,6,2,シャンハイノハナ,シャンハイボビー,143.0,105.0,91.0,97.0,101.0,104.0,131.0,,110.286,1.0
福島,6,3,セイラダンサー,レッドファルクス,110.0,98.0,86.0,100.0,99.0,98.0,,,98.5,11.0
福島,6,4,ヒロノエクスカリバ,ビッグアーサー,103.0,88.0,100.0,89.0,96.0,96.0,,,95.333,14.0
福島,6,5,スマートセラム,モーリス,88.0,100.0,99.0,99.0,97.0,98.0,96.0,,96.714,13.0
福島,6,6,ゼンダンスバシリ,フィエールマン,64.0,123.0,111.0,107.0,103.0,,,,101.6,9.0
福島,6,7,キタノヴァルカン,ラブリーデイ,124.0,98.0,108.0,98.0,95.0,100.0,100.0,,103.286,7.0
福島,6,8,ダニエルバローズ,American Pharoah,116.0,113.0,92.0,104.0,109.0,103.0,104.0,,105.857,4.0
福島,6,9,ペイシャブギー,モーニン,64.0,90.0,48.0,80.0,85.0,92.0,,,76.5,16.0
福島,6,10,ミリオンヒット,アジアエクスプレス,116.0,96.0,113.0,97.0,103.0,106.0,,,105.167,5.0
福島,6,11,コリエドール,オルフェーヴル,127.0,103.0,105.0,104.0,101.0,103.0,103.0,,106.571,2.0
福島,6,12,キュールエアザミ,ビッグアーサー,103.0,88.0,100.0,89.0,96.0,96.0,93.0,,95.0,15.0
福島,6,13,モーリシャスアロマ,マクフィ,97.0,98.0,102.0,93.0,98.0,100.0,106.0,,99.143,10.0
福島,6,14,バルスフィーダ,ファインニードル,88.0,97.0,104.0,100.0,101.0,100.0,,,98.333,12.0
福島,6,15,マイネルレクエルド,ダノンバラード,116.0,100.0,107.0,98.0,110.0,103.0,110.0,,106.286,3.0
福島,6,16,グッバイウェーブ,ミスターメロディ,93.0,96.0,121.0,98.0,91.0,114.0,,,102.167,8.0
福島,7,1,カーリングホリデー,ニューイヤーズデイ,68.0,100.0,100.0,101.0,97.0,88.0,,,92.333,13.0
福島,7,2,イラーナ,Palace Malice,96.0,61.0,128.0,21.0,155.0,127.0,,,98.0,10.0
福島,7,3,トゥピ,シニスターミニスター,115.0,108.0,115.0,101.0,118.0,119.0,113.0,,112.714,1.0
福島,7,4,ケープウィッカム,ドレフォン,98.0,105.0,107.0,106.0,105.0,104.0,,,104.167,2.0
福島,7,5,ブエナディオサ,メイショウボーラー,83.0,110.0,97.0,105.0,113.0,94.0,,,100.333,7.0
福島,7,6,チャコール,シルバーステート,97.0,96.0,77.0,94.0,97.0,99.0,96.0,,93.714,12.0
福島,7,7,サイモンポーリア,マジェスティックウォリアー,95.0,111.0,103.0,96.0,104.0,105.0,95.0,,101.286,5.0
福島,7,8,コンテソレーラ,リアルスティール,96.0,102.0,108.0,88.0,103.0,104.0,106.0,,101.0,6.0
福島,7,9,コルヴィル,Omaha Beach,,,,,,,,,,
福島,7,10,シャーリーゴールド,エピファネイア,90.0,88.0,88.0,91.0,97.0,93.0,95.0,,91.714,14.0
福島,7,11,エスジースパークル,パイロ,107.0,102.0,105.0,94.0,108.0,106.0,101.0,,103.286,3.0
福島,7,12,グレイトフルペイン,ダイワメジャー,91.0,97.0,92.0,97.0,95.0,96.0,,,94.667,11.0
福島,7,13,グランバイオレット,マクフィ,97.0,100.0,99.0,106.0,102.0,100.0,95.0,,99.857,9.0
福島,7,14,ムーランブルー,ジャスタウェイ,100.0,101.0,103.0,103.0,99.0,102.0,105.0,,101.857,4.0
福島,7,15,ノーブルアクト,マクフィ,97.0,100.0,99.0,103.0,102.0,100.0,,,100.167,8.0
福島,8,1,イナフセド,モーリス,88.0,95.0,93.0,92.0,97.0,98.0,101.0,,94.857,10.0
福島,8,2,ドヴォルザーク,アジアエクスプレス,116.0,117.0,102.0,122.0,103.0,106.0,102.0,,109.714,3.0
福島,8,3,アオカミ,ラブリーデイ,124.0,90.0,91.0,111.0,95.0,100.0,100.0,,101.571,7.0
福島,8,4,ゴレイジョウ,イスラボニータ,103.0,100.0,92.0,111.0,107.0,102.0,103.0,,102.571,6.0
福島,8,5,ミュージアムピース,ディスクリートキャット,99.0,103.0,101.0,122.0,109.0,106.0,127.0,,109.571,4.0
福島,8,6,サンダーアリュール,サンダースノー,92.0,117.0,116.0,114.0,114.0,159.0,,,118.667,1.0
福島,8,7,アイファーリーベン,アーネストリー,,,,,,,,,,
福島,8,8,ホウオウマリアン,マツリダゴッホ,,,,,,,,,,
福島,8,9,キングヴァージル,ロードカナロア,87.0,99.0,100.0,104.0,102.0,96.0,112.0,,100.0,8.0
福島,8,10,メイショウハッブル,グレーターロンドン,148.0,124.0,120.0,111.0,117.0,119.0,84.0,,117.571,2.0
福島,8,11,ハローマイラブリー,モーリス,88.0,95.0,93.0,92.0,97.0,98.0,96.0,,94.143,12.0
福島,8,12,コウユーママニニテ,モンテロッソ,,,,,,,,,,
福島,8,13,カツノテンス,シルバーステート,97.0,96.0,77.0,100.0,97.0,99.0,95.0,,94.429,11.0
福島,8,14,リワードファラオン,スマートファルコン,,,,,,,,,,
福島,8,15,エスグラシア,ストロングリターン,125.0,93.0,99.0,104.0,102.0,100.0,103.0,,103.714,5.0
福島,8,16,グラニットピーク,ダイワメジャー,91.0,97.0,92.0,94.0,97.0,96.0,99.0,,95.143,9.0
福島,9,1,プレミアシップ,ゴールドシップ,112.0,98.0,101.0,102.0,102.0,103.0,,,103.0,5.0
福島,9,2,ピリカサンライズ,サトノクラウン,97.0,115.0,94.0,93.0,88.0,95.0,93.0,,96.429,9.0
福島,9,3,デルアヴァー,Frankel,137.0,94.0,105.0,97.0,109.0,97.0,,,106.5,1.0
福島,9,4,ニシノイストワール,キズナ,106.0,105.0,105.0,104.0,105.0,104.0,114.0,,106.143,2.0
福島,9,5,ミュージシャン,ブリックスアンドモルタル,100.0,116.0,104.0,103.0,104.0,97.0,91.0,,102.143,6.0
福島,9,6,ジェットブレード,ビーチパトロール,74.0,109.0,99.0,109.0,105.0,98.0,,,99.0,7.0
福島,9,7,ノラリクラリ,シュヴァルグラン,95.0,90.0,98.0,99.0,93.0,94.0,121.0,,98.571,8.0
福島,9,8,サトノラポール,サートゥルナーリア,89.0,65.0,94.0,89.0,96.0,71.0,,,84.0,10.0
福島,9,9,コスモアンソロジー,ダノンバラード,116.0,97.0,107.0,98.0,104.0,103.0,,,104.167,3.0
福島,9,10,テリオスルナ,ヴァンセンヌ,82.0,107.0,97.0,104.0,109.0,96.0,132.0,,103.857,4.0
福島,10,1,ミスティア,キタサンブラック,96.0,103.0,99.0,105.0,101.0,103.0,109.0,,102.286,5.0
福島,10,2,コンバットペスカ,デクラレーションオブウォー,71.0,97.0,103.0,73.0,95.0,100.0,,,89.833,16.0
福島,10,3,アンジェリカル,ドゥラメンテ,101.0,96.0,99.0,89.0,98.0,99.0,96.0,,96.857,12.0
福島,10,4,オリーボーレン,ニューイヤーズデイ,68.0,100.0,105.0,101.0,97.0,,,,94.2,13.0
福島,10,5,トリオンファルマン,キズナ,106.0,105.0,105.0,105.0,105.0,104.0,,,105.0,3.0
福島,10,6,テリオスルル,アルアイン,95.0,112.0,88.0,84.0,88.0,,,,93.4,14.0
福島,10,7,アレナリア,ブラックタイド,126.0,94.0,93.0,102.0,103.0,102.0,99.0,,102.714,4.0
福島,10,8,シュホ,スクリーンヒーロー,128.0,110.0,109.0,95.0,102.0,106.0,,,108.333,1.0
福島,10,9,エイトスターズ,ジャスタウェイ,100.0,101.0,99.0,103.0,99.0,102.0,107.0,,101.571,8.0
福島,10,10,マハナ,ハービンジャー,98.0,97.0,101.0,100.0,98.0,104.0,,,99.667,9.0
福島,10,11,スズカミエール,エピファネイア,90.0,88.0,97.0,91.0,97.0,93.0,,,92.667,15.0
福島,10,12,リエータメンテ,ドゥラメンテ,101.0,96.0,99.0,99.0,98.0,99.0,98.0,,98.571,10.0
