場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
東京,1,1,ロイヤルスパイア,タワーオブロンドン,120.0,107.0,81.0,103.0,102.0,105.0,,,103.0,5.0
東京,1,2,タイキブリッツェン,モズアスコット,123.0,109.0,117.0,117.0,109.0,118.0,,,115.5,1.0
東京,1,3,メイショウユウブ,スワーヴリチャード,95.0,101.0,89.0,98.0,87.0,98.0,,,94.667,13.0
東京,1,4,サバイバルトゥルー,ルーラーシップ,103.0,107.0,99.0,103.0,107.0,100.0,,,103.167,4.0
東京,1,5,アヴァランチ,マジェスティックウォリアー,97.0,91.0,103.0,91.0,100.0,100.0,102.0,,97.714,12.0
東京,1,6,セントゴーデンス,ロードカナロア,101.0,98.0,100.0,88.0,102.0,102.0,,,98.5,10.0
東京,1,7,ジェイエルモーダル,デクラレーションオブウォー,102.0,99.0,96.0,104.0,105.0,99.0,93.0,,99.714,9.0
東京,1,8,ロイヤルアデレード,ニューイヤーズデイ,92.0,98.0,100.0,103.0,101.0,107.0,,,100.167,8.0
東京,1,9,キリミツ,ルヴァンスレーヴ,114.0,90.0,106.0,114.0,115.0,82.0,68.0,,98.429,11.0
東京,1,10,ライカ,サンダースノー,77.0,112.0,116.0,97.0,114.0,96.0,,,102.0,7.0
東京,1,11,リアライズタキオン,ルヴァンスレーヴ,114.0,90.0,106.0,114.0,115.0,82.0,,,103.5,2.0
東京,1,12,ヤマメナイト,レイデオロ,107.0,100.0,98.0,109.0,102.0,108.0,100.0,,103.429,3.0
東京,1,13,ビッキーセカンド,パイロ,105.0,104.0,105.0,95.0,102.0,102.0,,,102.167,6.0
東京,2,1,リュウノエッセンス,アドマイヤマーズ,98.0,95.0,95.0,105.0,104.0,97.0,,,99.0,7.0
東京,2,2,チェイサー,レイデオロ,107.0,100.0,96.0,109.0,102.0,108.0,100.0,,103.143,3.0
東京,2,3,ラプランセス,エピファネイア,99.0,96.0,97.0,108.0,92.0,99.0,88.0,,97.0,10.0
東京,2,4,シャインフォーミー,アドマイヤマーズ,98.0,95.0,95.0,105.0,104.0,97.0,107.0,,100.143,6.0
東京,2,5,ジュニートワン,ミッキーアイル,101.0,103.0,107.0,103.0,102.0,100.0,,,102.667,4.0
東京,2,6,バオシェテンシ,サンダースノー,77.0,112.0,85.0,97.0,114.0,96.0,,,96.833,12.0
東京,2,7,チッタデラモーレ,アメリカンペイトリオット,76.0,99.0,107.0,103.0,100.0,89.0,88.0,,94.571,14.0
東京,2,8,ソワンドヴィクター,アメリカンペイトリオット,76.0,99.0,107.0,103.0,100.0,89.0,91.0,,95.0,13.0
東京,2,9,プラネタリーアワー,ドレフォン,106.0,107.0,96.0,99.0,103.0,105.0,,,102.667,4.0
東京,2,10,グランマエストロ,エピファネイア,99.0,96.0,97.0,108.0,92.0,99.0,88.0,,97.0,10.0
東京,2,11,カズノダイジョウ,ハービンジャー,92.0,99.0,101.0,102.0,102.0,89.0,,,97.5,9.0
東京,2,12,スピットブレイク,モズアスコット,123.0,109.0,117.0,117.0,109.0,118.0,98.0,,113.0,1.0
東京,2,13,アグネスクレスト,ビッグアーサー,93.0,88.0,100.0,98.0,96.0,91.0,,,94.333,15.0
東京,2,14,メーレスブリーゼ,ゴールドシップ,86.0,102.0,101.0,95.0,75.0,94.0,,,92.167,16.0
東京,2,15,バーヴァンシー,リオンリオン,,,,,,,,,,
東京,2,16,ハートニヒヲツケテ,アドマイヤマーズ,98.0,95.0,95.0,105.0,104.0,97.0,,,99.0,7.0
東京,2,17,ニューカワイイ,カリフォルニアクローム,119.0,108.0,96.0,95.0,107.0,95.0,,,103.333,2.0
東京,2,18,サラサチャチャチャ,ダノンスマッシュ,,,,,,,,,,
東京,3,1,ブリガンティン,ベンバトル,,,,,,,,,,
東京,3,2,ペイシャロッチ,タニノフランケル,,,,,,,,,,
東京,3,3,チャチャット,レイデオロ,107.0,100.0,96.0,109.0,95.0,108.0,92.0,,101.0,4.0
東京,3,4,ファインブライト,アジアエクスプレス,95.0,96.0,113.0,97.0,103.0,97.0,93.0,,99.143,5.0
東京,3,5,ゴコウコイコイ,ゴールドシップ,86.0,102.0,101.0,95.0,102.0,94.0,96.0,,96.571,7.0
東京,3,6,ナンヨーロイヤル,キタサンブラック,107.0,106.0,99.0,105.0,101.0,98.0,112.0,,104.0,2.0
東京,3,7,アマイクチヅケ,ゴールドシップ,86.0,102.0,101.0,95.0,102.0,94.0,101.0,,97.286,6.0
東京,3,8,ダノンプレリュード,キタサンブラック,107.0,106.0,99.0,105.0,101.0,98.0,109.0,,103.571,3.0
東京,3,9,ノブステップ,ダノンキングリー,,,,,,,,,,
東京,3,10,ティブロン,リオンディーズ,94.0,94.0,98.0,109.0,100.0,92.0,89.0,,96.571,7.0
東京,3,11,ウインカグヤヒメ,サンダースノー,77.0,112.0,85.0,97.0,106.0,96.0,74.0,,92.429,9.0
東京,3,12,ネッカーズルム,フォーウィールドライブ,87.0,117.0,132.0,122.0,79.0,141.0,,,113.0,1.0
東京,4,1,ライトブルースカイ,ゴールドドリーム,21.0,110.0,94.0,92.0,52.0,45.0,,,69.0,11.0
東京,4,2,オクトーバーナイン,コパノリッキー,91.0,97.0,94.0,97.0,91.0,92.0,,,93.667,9.0
東京,4,3,ローズオブジャパン,パイロ,105.0,111.0,105.0,95.0,102.0,102.0,,,103.333,4.0
東京,4,4,フェスティヴニーサ,フィエールマン,97.0,102.0,118.0,112.0,107.0,122.0,,,109.667,2.0
東京,4,5,ウチュウノハナ,ベストウォーリア,96.0,99.0,99.0,92.0,101.0,98.0,,,97.5,7.0
東京,4,6,タケノリダー,マテラスカイ,,,,,,,,,,
東京,4,7,テンカラットレター,バゴ,78.0,95.0,98.0,91.0,103.0,91.0,,,92.667,10.0
東京,4,8,テンノルーキー,ダイワメジャー,92.0,98.0,92.0,96.0,97.0,95.0,,,95.0,8.0
東京,4,9,カスターニエ,オルフェーヴル,97.0,97.0,99.0,95.0,101.0,101.0,,,98.333,6.0
東京,4,10,ガンダ,ホッコータルマエ,108.0,104.0,102.0,108.0,104.0,109.0,101.0,,105.143,3.0
東京,4,11,ルージュリヴィエラ,ニューイヤーズデイ,92.0,115.0,100.0,103.0,101.0,107.0,,,103.0,5.0
東京,4,12,ブルーマッキンジー,McKinzie,,,,,,,,,,
