,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2023,80.0,116.0,,144.0,49.0,3.0,103.0,93.0,6.0,,27.0,32.0,71.0,59.0,,,1.0,,21.0,35.0,22.0,124.0,47.0,2.0,1.0
2024,69.0,109.0,,126.0,51.0,1.0,82.0,96.0,,,33.0,36.0,41.0,44.0,5.0,,,19.0,9.0,26.0,19.0,88.0,67.0,4.0,
2025,98.0,134.0,,156.0,71.0,5.0,114.0,118.0,,,38.0,44.0,68.0,80.0,2.0,,,,13.0,48.0,25.0,135.0,72.0,,
