場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
函館,1,1,ニシノギャルズ,横山琉人,0.0,-1084.0,609.0,-759.0,27.0,388.0,-819.0,7.0
函館,1,2,クリコイーコ,河原田菜,,-2203.0,-1452.0,-2431.0,-4370.0,-120.0,-10576.0,12.0
函館,1,3,トリアングルレディ,長浜鴻緒,-159.0,-226.0,786.0,864.0,1497.0,1235.0,3997.0,1.0
函館,1,4,ビタミンドロップ,丹内祐次,253.0,697.0,54.0,-913.0,1778.0,123.0,1992.0,4.0
函館,1,5,ヒューザー,古川奈穂,98.0,-1513.0,-49.0,273.0,-1472.0,-180.0,-2843.0,9.0
函館,1,6,スイーヴル,武豊　　,-16.0,-824.0,-310.0,-1193.0,-2070.0,-306.0,-4719.0,10.0
函館,1,7,マーゴットオネイロ,横山武史,574.0,-365.0,-2781.0,-1275.0,-878.0,-952.0,-5677.0,11.0
函館,1,8,アジーザム,北村友一,469.0,1253.0,198.0,-253.0,1854.0,-564.0,2957.0,3.0
函館,1,9,ホワイトラバーズ,古川吉洋,-1448.0,603.0,-1063.0,-44.0,516.0,-669.0,-2105.0,8.0
函館,1,10,スプリングドリーム,黛弘人　,231.0,413.0,1281.0,-114.0,2261.0,-601.0,3471.0,2.0
函館,1,11,ホウオウワイズ,佐々木大,1486.0,-258.0,-1647.0,1158.0,332.0,-470.0,601.0,5.0
函館,1,12,サンライズロイ,舟山瑠泉,213.0,-2686.0,-37.0,369.0,1447.0,821.0,127.0,6.0
函館,2,1,フィエスタ,斎藤新　,-1258.0,401.0,-2155.0,-1369.0,-1090.0,-170.0,-5641.0,9.0
函館,2,2,ボーントゥラブユー,鮫島克駿,316.0,547.0,165.0,2084.0,1916.0,-574.0,4454.0,3.0
函館,2,3,ダンツアラーム,遠藤汰月,,-7636.0,-3767.0,-2147.0,-3188.0,-1736.0,-18474.0,13.0
函館,2,4,スリールーディカ,丹内祐次,253.0,697.0,1654.0,2149.0,1778.0,861.0,7392.0,1.0
