,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,7.0,2.0,83.0,2.0,1.0,89.0,35.0,57.0,,,10.0,22.0,10.0,18.0,3.0,,8.0,21.0,,1.0,1.0,67.0,,24.0,
2022,6.0,2.0,83.0,,1.0,90.0,34.0,57.0,,,21.0,24.0,6.0,12.0,4.0,,5.0,19.0,1.0,2.0,,62.0,1.0,28.0,
2023,5.0,1.0,85.0,,,91.0,34.0,57.0,,,12.0,22.0,7.0,10.0,5.0,3.0,10.0,22.0,3.0,,,61.0,,30.0,
2024,7.0,4.0,72.0,,3.0,80.0,24.0,59.0,,,12.0,15.0,3.0,13.0,6.0,7.0,4.0,23.0,1.0,,,54.0,3.0,26.0,
2025,4.0,2.0,85.0,,1.0,90.0,23.0,68.0,,,11.0,12.0,7.0,22.0,4.0,8.0,11.0,16.0,1.0,1.0,,64.0,1.0,26.0,
