場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,ロッキンミー,大野拓弥,-480.0,-346.0,-2096.0,-670.0,397.0,316.0,-2879.0,9.0
中山,1,2,ビレッジルミエール,小林脩斗,-983.0,-1683.0,-1461.0,-1293.0,-1537.0,-280.0,-7237.0,13.0
中山,1,3,エソテリック,嶋田純次,-526.0,-1099.0,-1004.0,1310.0,-204.0,-370.0,-1893.0,8.0
中山,1,4,セラード,小林美駒,840.0,613.0,605.0,1107.0,2599.0,496.0,6260.0,3.0
中山,1,5,サンラグナベルデ,横山武史,-691.0,753.0,-1705.0,-1315.0,-1268.0,-870.0,-5096.0,10.0
中山,1,6,ミトノキャット,木幡巧也,558.0,1426.0,1119.0,1650.0,581.0,-242.0,5092.0,5.0
中山,1,7,リュウジンマル,横山典弘,103.0,577.0,1280.0,222.0,-556.0,305.0,1931.0,7.0
中山,1,8,ユウオウマイシン,長浜鴻緒,,,,,,,,
中山,1,9,サノノアメリカン,田辺裕信,514.0,1379.0,158.0,942.0,1606.0,31.0,4630.0,6.0
中山,1,10,ライヴドライバー,石田拓郎,-1891.0,-1424.0,-2910.0,-1440.0,-3940.0,-1812.0,-13417.0,15.0
中山,1,11,キタノエーシン,丸田恭介,2056.0,1525.0,1612.0,1304.0,1933.0,357.0,8787.0,2.0
中山,1,12,カーティブヨーク,菊沢一樹,-14.0,2596.0,1851.0,2615.0,349.0,2208.0,9605.0,1.0
中山,1,13,リネンドライブ,北村宏司,1198.0,243.0,508.0,1553.0,1272.0,332.0,5106.0,4.0
中山,1,14,ナンゴクトップガン,岩部純二,-173.0,-1527.0,-1490.0,-2006.0,-170.0,-660.0,-6026.0,12.0
中山,1,15,チュラット,武藤雅　,-1139.0,-1486.0,-1103.0,-2241.0,-1728.0,185.0,-7512.0,14.0
中山,1,16,ニッシンゲッポ,戸崎圭太,-1139.0,-517.0,-1427.0,-845.0,-611.0,-588.0,-5127.0,11.0
中山,2,1,フラワーデュエット,西村淳也,-1117.0,1095.0,168.0,72.0,1876.0,823.0,2917.0,4.0
中山,2,2,バーニングフレーム,菅原明良,30.0,200.0,60.0,-421.0,721.0,1316.0,1906.0,6.0
中山,2,3,フレイザーテソーロ,石橋脩　,-314.0,-713.0,1719.0,-1914.0,-612.0,1292.0,-542.0,8.0
中山,2,4,タドウリョク,菊沢一樹,-14.0,2596.0,1851.0,544.0,349.0,2208.0,7534.0,3.0
中山,2,5,ラーナローザ,大野拓弥,-480.0,-346.0,-2096.0,-202.0,397.0,316.0,-2411.0,11.0
中山,2,6,リュミナーズ,松岡正海,-1426.0,1088.0,-766.0,-636.0,-316.0,-465.0,-2521.0,12.0
中山,2,7,ディペンダブル,横山典弘,103.0,577.0,1280.0,724.0,-556.0,305.0,2433.0,5.0
中山,2,8,ネクストダンサー,横山武史,-691.0,753.0,-1705.0,-925.0,-1268.0,-870.0,-4706.0,14.0
中山,2,9,イグニススピリタス,原優介　,1151.0,-2035.0,834.0,380.0,461.0,-2272.0,-1481.0,9.0
中山,2,10,トキメキジニア,丸田恭介,2056.0,1525.0,1612.0,917.0,1933.0,357.0,8400.0,2.0
中山,2,11,スノークルーズ,マーカン,,,,,,,,
中山,2,12,ゴールドシャーク,柴田善臣,-358.0,25.0,875.0,-452.0,-61.0,277.0,306.0,7.0
中山,2,13,ラナイ,柴田大知,-412.0,-651.0,-1974.0,1034.0,-670.0,-498.0,-3171.0,13.0
中山,2,14,トウカイクレオス,江田照男,793.0,829.0,-1422.0,-1301.0,331.0,-798.0,-1568.0,10.0
中山,2,15,ダカラフェスティヴ,小林脩斗,-983.0,-1683.0,-1461.0,-1490.0,-1537.0,-280.0,-7434.0,15.0
中山,2,16,クインズマドレーヌ,坂井瑠星,430.0,1502.0,3780.0,1210.0,1980.0,621.0,9523.0,1.0
中山,3,1,ベルウッドホウオウ,荻野極　,319.0,-1183.0,-1199.0,-1688.0,-1661.0,,-5412.0,13.0
中山,3,2,トーセンカタルシス,菊沢一樹,-14.0,2596.0,1438.0,544.0,349.0,,4913.0,4.0
中山,3,3,イフルジャンス,西村淳也,-1117.0,1095.0,3067.0,72.0,1876.0,,4993.0,3.0
中山,3,4,グランツローゼ,津村明秀,551.0,1023.0,1347.0,-444.0,-3.0,,2474.0,5.0
中山,3,5,マジックスクロール,嶋田純次,-526.0,-1099.0,2757.0,-771.0,-204.0,,157.0,7.0
中山,3,6,ロードフロリゼル,大野拓弥,-480.0,-346.0,767.0,-202.0,397.0,,136.0,8.0
中山,3,7,マカナ,北村宏司,1198.0,243.0,2972.0,1349.0,1272.0,,7034.0,1.0
中山,3,8,マイウェイ,丸田恭介,2056.0,1525.0,156.0,917.0,1933.0,,6587.0,2.0
中山,3,9,レネガード,柴田大知,-412.0,-651.0,-307.0,1034.0,-670.0,,-1006.0,11.0
中山,3,10,フクノブルーレイク,松岡正海,-1426.0,1088.0,372.0,-636.0,-316.0,,-918.0,10.0
中山,3,11,コスモコロネット,野中悠太,247.0,480.0,-319.0,-1157.0,-391.0,,-1140.0,12.0
中山,3,12,クレプスクルム,三浦皇成,326.0,1305.0,-688.0,-286.0,319.0,,976.0,6.0
中山,3,13,ピティロディア,原優介　,1151.0,-2035.0,-442.0,380.0,461.0,,-485.0,9.0
中山,3,14,テクニコス,長浜鴻緒,,,,,,,,
中山,4,1,トンヤイビーン,内田博幸,-428.0,-104.0,-1120.0,-2690.0,-586.0,-567.0,-5495.0,11.0
中山,4,2,ロングウェイホーム,嶋田純次,-526.0,-1099.0,-1004.0,-771.0,-204.0,-370.0,-3974.0,9.0
中山,4,3,ギンガエクスプレス,西村淳也,-1117.0,1095.0,168.0,72.0,1876.0,823.0,2917.0,2.0
中山,4,4,ソラトブツバメ,野中悠太,247.0,480.0,-185.0,-1157.0,-391.0,-1188.0,-2194.0,7.0
中山,4,5,アースソーナー,長浜鴻緒,,,,,,,,
中山,4,6,サトミノエンジェル,横山典弘,103.0,577.0,1280.0,724.0,-556.0,305.0,2433.0,3.0
中山,4,7,トレインザマインド,ビュイッ,,,,,,,,
