,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,150.0,236.0,,216.0,160.0,10.0,120.0,266.0,71.0,45.0,22.0,87.0,11.0,61.0,22.0,,,67.0,38.0,81.0,19.0,184.0,183.0,,
2022,146.0,181.0,,189.0,131.0,7.0,83.0,244.0,59.0,49.0,25.0,12.0,26.0,49.0,45.0,,,62.0,39.0,72.0,21.0,146.0,160.0,,
2023,100.0,170.0,,137.0,123.0,10.0,58.0,212.0,53.0,38.0,33.0,37.0,17.0,40.0,4.0,,1.0,47.0,46.0,87.0,13.0,131.0,124.0,2.0,
2024,60.0,140.0,,110.0,88.0,2.0,43.0,157.0,32.0,20.0,13.0,27.0,14.0,47.0,2.0,,,45.0,19.0,35.0,15.0,93.0,89.0,3.0,
2025,29.0,111.0,,95.0,42.0,3.0,76.0,64.0,,,12.0,27.0,47.0,52.0,2.0,,,,7.0,39.0,11.0,65.0,64.0,,
