場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
福島,1,1,ゴットリープ,栗田徹　,279.0,-1532.0,-1728.0,-222.0,-1705.0,-1189.0,,,-6097.0,14.0
福島,1,2,ハクサンアイ,加藤士津,-271.0,60.0,749.0,235.0,-1131.0,232.0,632.0,,506.0,3.0
福島,1,3,エスグラシア,加藤和宏,-222.0,-329.0,-805.0,-323.0,-1358.0,-97.0,,,-3134.0,9.0
福島,1,4,ダイチラファール,粕谷昌央,-1264.0,-696.0,-1737.0,-141.0,-256.0,-769.0,,,-4863.0,13.0
福島,1,5,サザンレイク,根本康広,728.0,-1691.0,377.0,169.0,-637.0,-165.0,,,-1219.0,5.0
福島,1,6,フォートボヤール,辻哲英　,-116.0,1419.0,817.0,604.0,779.0,1032.0,,,4535.0,1.0
福島,1,7,シュークリーム,西村真幸,-10.0,-391.0,-844.0,-463.0,464.0,-43.0,738.0,,-549.0,4.0
福島,1,8,エコロエイト,田村康仁,-237.0,-1290.0,-198.0,-412.0,982.0,-1673.0,,,-2828.0,8.0
福島,1,9,キャンドルベリー,千葉直人,,,,,,,,,,
福島,1,10,パレフォーコン,鮫島一歩,38.0,-133.0,366.0,-125.0,64.0,954.0,,,1164.0,2.0
福島,1,11,カンフーダンス,平田修　,64.0,-982.0,46.0,183.0,-1129.0,-1138.0,-517.0,,-3473.0,11.0
福島,1,12,ペイシャスウィフト,本間忍　,-1015.0,-2435.0,-2195.0,-1367.0,-1603.0,-2132.0,202.0,,-10545.0,15.0
福島,1,13,クインズポラリス,上原博之,-453.0,-728.0,-462.0,227.0,-552.0,-43.0,,,-2011.0,7.0
福島,1,14,パイリヴレ,鈴木伸尋,858.0,-1082.0,-915.0,-274.0,123.0,50.0,,,-1240.0,6.0
福島,1,15,シャーンゴッセ,蛯名正義,-27.0,-1103.0,-787.0,-241.0,-122.0,-1315.0,-79.0,,-3674.0,12.0
福島,1,16,アウゲンブリック,加藤和宏,-222.0,-329.0,-805.0,-323.0,-1358.0,-97.0,,,-3134.0,9.0
福島,2,1,マタミカンサン,加藤士津,-271.0,-446.0,749.0,-169.0,850.0,232.0,568.0,,1513.0,4.0
福島,2,2,アニラ,松下武士,-6.0,-1176.0,-478.0,-633.0,-1146.0,-1343.0,,,-4782.0,14.0
福島,2,3,ノワスティエ,飯田祐史,18.0,432.0,-555.0,123.0,-1361.0,-1618.0,,,-2961.0,10.0
