,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2023,31.0,75.0,,52.0,52.0,2.0,56.0,50.0,,7.0,19.0,41.0,7.0,24.0,8.0,,,,7.0,23.0,12.0,63.0,30.0,1.0,
2024,95.0,148.0,,143.0,93.0,7.0,121.0,122.0,,2.0,60.0,72.0,35.0,45.0,14.0,,,15.0,8.0,33.0,23.0,130.0,89.0,1.0,
2025,166.0,208.0,,198.0,166.0,10.0,134.0,240.0,,,89.0,91.0,35.0,97.0,8.0,,,54.0,42.0,62.0,29.0,179.0,165.0,1.0,
