場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,エソテリック,1759.0,5.0,3425.0,4.0,-1410.0,8.0,3.774,4.0
東京,1,2,ナクライト,3843.0,4.0,1516.0,7.0,-5361.0,12.0,-0.002,8.0
東京,1,3,ボーマン,1525.0,7.0,3395.0,5.0,4730.0,1.0,9.65,2.0
東京,1,4,クラウンハート,-1708.0,11.0,23234.0,1.0,-9083.0,16.0,12.443,1.0
東京,1,5,キタノルシール,-2946.0,13.0,6030.0,2.0,-3620.0,11.0,-0.536,9.0
東京,1,6,レッドソニード,-1533.0,10.0,5512.0,3.0,3311.0,2.0,7.29,3.0
東京,1,7,サトノシャムロック,-3463.0,14.0,143.0,11.0,-1618.0,10.0,-4.938,13.0
東京,1,8,エンジェルラダー,-4270.0,16.0,,,1397.0,5.0,,
東京,1,9,スーパーホース,-407.0,8.0,2426.0,6.0,-1544.0,9.0,0.475,7.0
東京,1,10,バーンズベリー,3863.0,2.0,-40.0,12.0,-7811.0,14.0,-3.988,10.0
東京,1,11,メイショウヒンカク,1555.0,6.0,722.0,8.0,1048.0,6.0,3.325,5.0
東京,1,12,マサノユニコーン,-1107.0,9.0,498.0,9.0,3255.0,3.0,2.646,6.0
東京,1,13,キープサインオン,5753.0,1.0,-13268.0,15.0,2887.0,4.0,-4.628,11.0
東京,1,14,グリームスター,3857.0,3.0,-535.0,13.0,-8243.0,15.0,-4.921,12.0
東京,1,15,フェンスブレイカー,-3799.0,15.0,-11966.0,14.0,729.0,7.0,-15.036,15.0
東京,1,16,キャストロププ,-1791.0,12.0,498.0,9.0,-5523.0,13.0,-6.816,14.0
東京,2,1,カフェノーチェ,2772.0,1.0,146.0,5.0,739.0,3.0,3.657,4.0
東京,2,2,オンクラウドナイン,-4498.0,9.0,6210.0,2.0,4447.0,1.0,6.159,2.0
東京,2,3,ヘビーキュー,-5740.0,10.0,-6566.0,12.0,-2312.0,9.0,-14.618,12.0
東京,2,4,スペースリーガ,-2132.0,7.0,4229.0,3.0,3008.0,2.0,5.105,3.0
東京,2,5,フィールザゴールド,-8338.0,13.0,-238.0,7.0,-7201.0,14.0,-15.777,13.0
東京,2,6,シュガーハイ,-570.0,6.0,-9801.0,13.0,-814.0,8.0,-11.185,9.0
東京,2,7,マブアンドフェール,-7133.0,11.0,-5177.0,11.0,739.0,3.0,-11.571,10.0
東京,2,8,ファミーユウルーズ,-3271.0,8.0,146.0,5.0,-3263.0,12.0,-6.388,8.0
東京,2,9,ワンダーレイザー,-8716.0,14.0,,,-794.0,7.0,,
東京,2,10,トウショウクラウド,-7603.0,12.0,-2257.0,8.0,-3683.0,13.0,-13.543,11.0
東京,2,11,ネイチャーズロウ,2453.0,2.0,9914.0,1.0,-677.0,5.0,11.69,1.0
東京,2,12,ホークライト,1945.0,4.0,-4602.0,10.0,-2534.0,10.0,-5.191,7.0
東京,2,13,マシェリアムール,2258.0,3.0,2591.0,4.0,-2855.0,11.0,1.994,5.0
東京,2,14,グロワールスカイ,1140.0,5.0,-2800.0,9.0,-741.0,6.0,-2.401,6.0
東京,3,1,ユーディキウム,1525.0,5.0,4905.0,6.0,633.0,6.0,7.063,6.0
東京,3,2,ボンジュールアスク,-1533.0,8.0,6950.0,4.0,4172.0,2.0,9.589,3.0
東京,3,3,フィルトラージュ,-3063.0,11.0,-12879.0,15.0,3255.0,3.0,-12.687,12.0
東京,3,4,アルデココ,-3463.0,12.0,-6955.0,14.0,-5039.0,14.0,-15.457,13.0
東京,3,5,プリティパール,-6422.0,14.0,4562.0,7.0,10811.0,1.0,8.951,4.0
東京,3,6,フィールオーサム,4633.0,1.0,-297.0,11.0,-7364.0,15.0,-3.028,10.0
東京,3,7,ノースカトレア,-2560.0,10.0,23234.0,1.0,-357.0,7.0,20.317,1.0
東京,3,8,ネクストダンサー,-8962.0,15.0,18589.0,2.0,822.0,5.0,10.449,2.0
東京,3,9,アオイハナミチ,-1791.0,9.0,8946.0,3.0,-1925.0,9.0,5.23,7.0
東京,3,10,シャンハイナイト,-6022.0,13.0,616.0,9.0,-16905.0,16.0,-22.311,15.0
東京,3,11,ラッフルズドリーム,1173.0,6.0,-16574.0,16.0,-2095.0,10.0,-17.496,14.0
東京,3,12,ウェルカムホーム,3863.0,2.0,-6731.0,13.0,-3425.0,13.0,-6.293,11.0
東京,3,13,ユナクイーン,1555.0,4.0,143.0,10.0,-1346.0,8.0,0.352,8.0
東京,3,14,メリーサウンド,,,1930.0,8.0,-2431.0,11.0,,
東京,3,15,ロフティストーリー,598.0,7.0,-2335.0,12.0,2047.0,4.0,0.31,9.0
東京,3,16,フローラルデザイン,3857.0,3.0,5986.0,5.0,-2459.0,12.0,7.384,5.0
東京,4,1,アリオーンスマイル,-2114.0,7.0,2091.0,6.0,-11627.0,13.0,-11.65,9.0
東京,4,2,サノノワンダー,2851.0,2.0,4733.0,2.0,-9031.0,12.0,-1.447,3.0
東京,4,3,チンプンカンプン,-10966.0,12.0,-5054.0,11.0,-3855.0,10.0,-19.875,10.0
東京,4,4,タガノバビロン,1869.0,3.0,4499.0,4.0,4624.0,2.0,10.992,1.0
東京,4,5,イッシンフラン,-9467.0,10.0,-4439.0,9.0,5730.0,1.0,-8.176,8.0
東京,4,6,ベリタバグス,,,4971.0,1.0,-1693.0,9.0,,
東京,4,7,ロードリベラシオン,-334.0,5.0,4462.0,5.0,-4661.0,11.0,-0.533,2.0
東京,4,8,ヘニーガイスト,-10950.0,11.0,4733.0,2.0,1661.0,7.0,-4.556,6.0
東京,4,9,バタール,-5052.0,8.0,-282.0,7.0,3290.0,4.0,-2.044,4.0
東京,4,10,シンビリーブ,11325.0,1.0,,,4201.0,3.0,,
東京,4,11,リュキア,-1033.0,6.0,-4806.0,10.0,2005.0,5.0,-3.834,5.0
東京,4,12,マリブオレンジ,797.0,4.0,,,1846.0,6.0,,
東京,4,13,クラリネットソナタ,-5080.0,9.0,-335.0,8.0,-1413.0,8.0,-6.828,7.0
東京,5,1,ピースフルゴールド,-5575.0,14.0,-1444.0,10.0,842.0,4.0,-6.177,10.0
東京,5,2,ヨカゼ,135.0,7.0,-378.0,8.0,2019.0,3.0,1.776,6.0
東京,5,3,ジャヴェール,2886.0,4.0,3100.0,4.0,-3227.0,10.0,2.759,5.0
東京,5,4,タカミノガコイ,1252.0,6.0,3880.0,2.0,-6577.0,13.0,-1.445,8.0
東京,5,5,ファイアーレッド,-3731.0,13.0,-3862.0,12.0,-2801.0,8.0,-10.394,11.0
東京,5,6,ワカムシャ,-3036.0,12.0,-3916.0,13.0,-4488.0,11.0,-11.44,13.0
東京,5,7,ヴノ,2699.0,5.0,9207.0,1.0,-2331.0,7.0,9.575,2.0
東京,5,8,マテンロウバローズ,-225.0,8.0,2947.0,5.0,-1582.0,6.0,1.14,7.0
東京,5,9,アンスリウムリリー,4090.0,2.0,2214.0,7.0,7009.0,1.0,13.313,1.0
東京,5,10,ペイシャヴァルワン,-1431.0,10.0,,,-2947.0,9.0,,
東京,5,11,カールルイコ,-6836.0,16.0,2947.0,5.0,-9585.0,16.0,-13.474,14.0
東京,5,12,ヴェントドーロ,-1505.0,11.0,-4404.0,15.0,-4783.0,12.0,-10.692,12.0
東京,5,13,ダノンブロッサム,-6623.0,15.0,-1444.0,10.0,-7754.0,15.0,-15.821,15.0
東京,5,14,インマイハート,-791.0,9.0,3526.0,3.0,-7135.0,14.0,-4.4,9.0
東京,5,15,セゾンデフィーユ,5006.0,1.0,-4111.0,14.0,3379.0,2.0,4.274,3.0
東京,5,16,アスクガンバーレ,3240.0,3.0,-378.0,8.0,80.0,5.0,2.942,4.0
東京,6,1,キューティリップ,-959.0,11.0,14143.0,2.0,1154.0,6.0,14.338,2.0
東京,6,2,ストラスブール,780.0,7.0,-6801.0,12.0,5730.0,1.0,-0.291,9.0
東京,6,3,エポカリーナ,766.0,8.0,,,-9784.0,16.0,,
東京,6,4,タイセイプランセス,-6247.0,16.0,16179.0,1.0,5309.0,2.0,15.241,1.0
東京,6,5,リュウノハミング,-2258.0,13.0,-1220.0,9.0,-8555.0,15.0,-12.033,15.0
東京,6,6,レディーフランシス,3031.0,1.0,4815.0,6.0,1055.0,7.0,8.901,4.0
東京,6,7,カフェロワドール,-935.0,10.0,-1256.0,10.0,2403.0,4.0,0.212,7.0
東京,6,8,シンデレラダッシュ,-5333.0,14.0,6942.0,3.0,-1508.0,10.0,0.101,8.0
東京,6,9,ピュルテ,2639.0,3.0,3013.0,7.0,4057.0,3.0,9.709,3.0
東京,6,10,ブライトライツ,550.0,9.0,-127.0,8.0,-2009.0,12.0,-1.586,10.0
東京,6,11,スペードギニー,-2231.0,12.0,-10055.0,15.0,1890.0,5.0,-10.396,14.0
東京,6,12,オプレントジュエル,2365.0,5.0,6551.0,4.0,-2644.0,13.0,6.272,5.0
東京,6,13,マイネルアレス,-5617.0,15.0,4856.0,5.0,-7423.0,14.0,-8.184,11.0
東京,6,14,マキャベリー,1817.0,6.0,-1269.0,11.0,-69.0,8.0,0.479,6.0
東京,6,15,ナリノボガート,2374.0,4.0,-10017.0,14.0,-1421.0,9.0,-9.064,13.0
東京,6,16,コスモコロネット,2650.0,2.0,-9824.0,13.0,-1695.0,11.0,-8.869,12.0
東京,7,1,リュクススティール,1869.0,7.0,13296.0,1.0,-4040.0,13.0,11.125,1.0
東京,7,2,アルーリングタイム,2851.0,4.0,80.0,6.0,-856.0,8.0,2.075,5.0
東京,7,3,オーロラアーク,2791.0,5.0,,,4037.0,4.0,,
東京,7,4,ダイオジェナイト,-5052.0,14.0,80.0,6.0,5417.0,3.0,0.445,7.0
東京,7,5,アフトクラーティラ,2655.0,6.0,1588.0,4.0,6738.0,2.0,10.981,2.0
東京,7,6,ショウナンダール,1108.0,8.0,-14742.0,11.0,-6499.0,15.0,-20.133,11.0
東京,7,7,ヤルダバオト,797.0,9.0,3009.0,3.0,-7234.0,16.0,-3.428,9.0
東京,7,8,ゴールデンオスカー,-1277.0,11.0,3811.0,2.0,-526.0,7.0,2.008,6.0
東京,7,9,サリーチャン,-2114.0,12.0,,,3757.0,5.0,,
東京,7,10,モナコブル,285.0,10.0,755.0,5.0,-4565.0,14.0,-3.525,10.0
東京,7,11,アオカミ,4948.0,2.0,-2353.0,8.0,-3283.0,11.0,-0.688,8.0
東京,7,12,ビッグフラワー,11325.0,1.0,-6823.0,9.0,1214.0,6.0,5.716,3.0
東京,7,13,サンリコリス,-8095.0,15.0,,,-3508.0,12.0,,
東京,7,14,サトノアルペジオ,2915.0,3.0,-9230.0,10.0,8407.0,1.0,2.092,4.0
東京,7,15,スピードパンサー,,,,,-3146.0,9.0,,
東京,7,16,ロードブライト,-2336.0,13.0,-14742.0,11.0,-3182.0,10.0,-20.26,12.0
東京,8,1,マウンテンエース,-443.0,5.0,-2305.0,6.0,-10622.0,11.0,-13.37,8.0
東京,8,2,ピュアグルーヴ,-2403.0,6.0,17185.0,2.0,870.0,4.0,15.652,1.0
東京,8,3,シグムンド,-8403.0,10.0,191.0,5.0,-4676.0,10.0,-12.888,7.0
東京,8,4,アスクデビューモア,-2404.0,7.0,-4134.0,8.0,1717.0,2.0,-4.821,5.0
東京,8,5,キャネル,,,4982.0,3.0,3.0,5.0,,
東京,8,6,マサハヤウォルズ,-3705.0,8.0,-5003.0,9.0,-3289.0,9.0,-11.997,6.0
東京,8,7,サンライズゴラッソ,933.0,3.0,-18077.0,10.0,-1227.0,6.0,-18.371,9.0
東京,8,8,ユアフラッシュ,-4486.0,9.0,4829.0,4.0,1616.0,3.0,1.959,3.0
東京,8,9,ハワイアンタイム,1625.0,2.0,-3342.0,7.0,-2069.0,8.0,-3.786,4.0
東京,8,10,ティルドーン,12319.0,1.0,,,2757.0,1.0,,
東京,8,11,ハーバーライト,-430.0,4.0,17348.0,1.0,-1270.0,7.0,15.648,2.0
東京,9,1,ゴールドアローン,-5080.0,13.0,17303.0,2.0,-2917.0,15.0,9.306,6.0
東京,9,2,リバートゥルー,1108.0,8.0,2429.0,11.0,2610.0,6.0,6.147,9.0
東京,9,3,タマモダイジョッキ,-5890.0,14.0,3744.0,8.0,-9292.0,16.0,-11.438,14.0
東京,9,4,ジョディーズマロン,503.0,9.0,5025.0,7.0,6767.0,1.0,12.295,3.0
東京,9,5,グラウンドビート,-10950.0,15.0,7080.0,5.0,-2913.0,14.0,-6.783,12.0
東京,9,6,サクラトップリアル,-334.0,10.0,10771.0,3.0,-2889.0,13.0,7.548,8.0
東京,9,7,グランツアーテム,-1033.0,11.0,-69.0,14.0,2760.0,5.0,1.658,10.0
東京,9,8,タガノエスコート,4844.0,2.0,3020.0,10.0,4365.0,3.0,12.229,4.0
