場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
函館,1,1,ストームサンダー,-4196.0,11.0,-2172.0,11.0,-4703.0,12.0,-11.071,9.0
函館,1,2,クワイエットアイ,-7202.0,13.0,,,5789.0,3.0,,
函館,1,3,ライトアズフェザー,606.0,5.0,-12084.0,13.0,3306.0,4.0,-8.172,7.0
函館,1,4,コルテオソレイユ,8595.0,1.0,604.0,7.0,,,,
函館,1,5,ファンシーフリル,4951.0,3.0,11037.0,1.0,-10680.0,15.0,5.308,4.0
函館,1,6,ロードベルファスト,768.0,4.0,-5378.0,12.0,1597.0,6.0,-3.013,5.0
函館,1,7,ロンドンオービタル,-2438.0,9.0,1413.0,5.0,-8305.0,14.0,-9.33,8.0
函館,1,8,ハチハチローズ,-619.0,6.0,8875.0,2.0,-2069.0,10.0,6.187,3.0
函館,1,9,エミフルソウタ,,,3459.0,3.0,115.0,7.0,,
函館,1,10,マジッククッキー,,,-437.0,10.0,-1675.0,9.0,,
函館,1,11,ケイベエ,-4358.0,12.0,-12683.0,14.0,2743.0,5.0,-14.298,10.0
函館,1,12,ヨッシーリオ,-1482.0,7.0,3209.0,4.0,6840.0,2.0,8.567,1.0
函館,1,13,ヘクセンハウス,7721.0,2.0,604.0,7.0,-596.0,8.0,7.729,2.0
函館,1,14,ミルトハッピー,,,1413.0,5.0,-6228.0,13.0,,
函館,1,15,モルトカリーナ,-1699.0,8.0,-224.0,9.0,-2929.0,11.0,-4.852,6.0
函館,1,16,ワイズギャング,-3985.0,10.0,,,12500.0,1.0,,
函館,2,1,クインズマカロン,3983.0,4.0,-9307.0,11.0,3546.0,3.0,-1.778,7.0
函館,2,2,ダノンブロッサム,11369.0,1.0,-4526.0,9.0,-3417.0,11.0,3.426,4.0
函館,2,3,ペイシャキセキ,750.0,5.0,,,-147.0,7.0,,
函館,2,4,ミッキーラサルダン,,,-1283.0,8.0,1377.0,5.0,,
函館,2,5,クリップクロップ,-5344.0,9.0,1893.0,6.0,-8970.0,13.0,-12.421,8.0
函館,2,6,ナリタヒカリ,-2755.0,8.0,4364.0,3.0,6756.0,1.0,8.365,3.0
