場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
札幌,1,1,ソルプレーザ,,,-7546.0,6.0,-2597.0,5.0,,
札幌,1,2,ラシッド,2777.0,3.0,,,1925.0,4.0,,
札幌,1,3,アイムスティルミー,228.0,4.0,5854.0,1.0,3885.0,3.0,9.967,1.0
札幌,1,4,ジャストビート,11771.0,1.0,124.0,4.0,-4726.0,6.0,7.169,3.0
札幌,1,5,ヴィラジョヴィス,,,1909.0,3.0,7530.0,1.0,,
札幌,1,6,シャインヴィーラ,-407.0,5.0,4617.0,2.0,-6482.0,8.0,-2.272,4.0
札幌,1,7,ブルームオブピース,4372.0,2.0,124.0,4.0,4702.0,2.0,9.198,2.0
札幌,1,8,チェンドル,-2307.0,6.0,-11259.0,7.0,-5468.0,7.0,-19.034,5.0
札幌,2,1,インユアアイズ,,,321.0,5.0,-1226.0,6.0,,
札幌,2,2,ブラックエンパイア,5546.0,2.0,-3239.0,8.0,34.0,3.0,2.341,4.0
札幌,2,3,フルグライト,-1426.0,5.0,,,-4117.0,10.0,,
札幌,2,4,ハナヒラク,-4079.0,7.0,,,-3311.0,9.0,,
札幌,2,5,ローレルゼロ,-4228.0,8.0,,,-4121.0,11.0,,
札幌,2,6,メイショウルーチェ,1601.0,4.0,12600.0,2.0,-749.0,4.0,13.452,1.0
札幌,2,7,オンサイト,4667.0,3.0,,,-2485.0,7.0,,
札幌,2,8,カービスベイ,5718.0,1.0,141.0,6.0,-930.0,5.0,4.929,2.0
札幌,2,9,デルタニュートラル,,,4977.0,4.0,-2748.0,8.0,,
札幌,2,10,ステラノヴァ,-2830.0,6.0,-2073.0,7.0,9529.0,1.0,4.626,3.0
札幌,2,11,マカニ,-4647.0,9.0,5373.0,3.0,-4337.0,12.0,-3.611,5.0
札幌,2,12,アンノドミニ,,,18957.0,1.0,3255.0,2.0,,
札幌,3,1,グラツィオーソ,-2019.0,8.0,-1977.0,9.0,6388.0,1.0,2.392,7.0
札幌,3,2,ラルフテソーロ,8315.0,2.0,-4463.0,10.0,-222.0,10.0,3.63,5.0
札幌,3,3,マイネルアース,-7825.0,11.0,-763.0,7.0,2541.0,5.0,-6.047,9.0
札幌,3,4,ビザンティーノ,-49.0,7.0,,,5272.0,2.0,,
札幌,3,5,ジーティーララバイ,3462.0,5.0,1507.0,3.0,1569.0,8.0,6.538,2.0
札幌,3,6,ハルフロンティア,11178.0,1.0,-11498.0,11.0,3880.0,3.0,3.56,6.0
札幌,3,7,アーロッタレット,-4051.0,9.0,,,2136.0,6.0,,
札幌,3,8,ミスターボビー,4168.0,4.0,4249.0,2.0,-6643.0,14.0,1.774,8.0
札幌,3,9,シャドーストライク,,,-581.0,6.0,-1148.0,12.0,,
札幌,3,10,マンボルンバ,-5072.0,10.0,,,-360.0,11.0,,
札幌,3,11,トリプレーテ,,,-1513.0,8.0,216.0,9.0,,
札幌,3,12,アックアヴィリーレ,-9126.0,12.0,19002.0,1.0,1688.0,7.0,11.564,1.0
札幌,3,13,サーフギャラクシー,7244.0,3.0,535.0,4.0,-2787.0,13.0,4.992,3.0
札幌,3,14,リバティフレイム,1611.0,6.0,-179.0,5.0,2608.0,4.0,4.04,4.0
札幌,4,1,グランセゾン,2777.0,5.0,8522.0,2.0,-5504.0,12.0,5.795,5.0
札幌,4,2,バントック,11771.0,1.0,3542.0,4.0,2213.0,7.0,17.526,1.0
