場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
札幌,1,1,オーシャンステラ,12733.0,1.0,3331.0,3.0,261.0,5.0,16.325,1.0
札幌,1,2,サザンテイオー,-3841.0,5.0,-2429.0,7.0,1218.0,2.0,-5.052,4.0
札幌,1,3,カデナボニータ,-1934.0,4.0,5129.0,2.0,-15807.0,8.0,-12.612,5.0
札幌,1,4,ペプチドエレノア,3929.0,3.0,-2332.0,6.0,1121.0,3.0,2.718,3.0
札幌,1,5,モズプリフォール,,,7849.0,1.0,591.0,4.0,,
札幌,1,6,トーセンライティア,-4431.0,6.0,-12662.0,8.0,-956.0,6.0,-18.049,6.0
札幌,1,7,ユイノカタリベ,6220.0,2.0,2463.0,5.0,1267.0,1.0,9.95,2.0
札幌,1,8,ストロベリーツリー,,,2951.0,4.0,-2364.0,7.0,,
札幌,2,1,テーオーテバルディ,,,-9310.0,12.0,-5656.0,10.0,,
札幌,2,2,ディクシーヴォーグ,,,2238.0,8.0,,,,
札幌,2,3,レイアポポ,4424.0,2.0,28000.0,1.0,296.0,3.0,32.72,1.0
札幌,2,4,コッコラーレ,5960.0,1.0,141.0,9.0,-1665.0,6.0,4.436,4.0
札幌,2,5,タマゴ,-5491.0,8.0,6168.0,4.0,-1665.0,6.0,-0.988,7.0
札幌,2,6,ハイエンドモデル,-4275.0,7.0,4420.0,6.0,-930.0,4.0,-0.785,6.0
札幌,2,7,サツキレジーナ,90.0,5.0,-5857.0,11.0,1300.0,2.0,-4.467,8.0
札幌,2,8,ファイブエム,3586.0,3.0,17924.0,2.0,-1085.0,5.0,20.425,2.0
札幌,2,9,エスシーボニー,,,-566.0,10.0,,,,
札幌,2,10,ブギウギウギ,3068.0,4.0,5082.0,5.0,-4432.0,9.0,3.718,5.0
札幌,2,11,ジョイナーテソーロ,-6492.0,9.0,2380.0,7.0,-1817.0,8.0,-5.929,9.0
札幌,2,12,グランヴァルール,-3599.0,6.0,16156.0,3.0,1770.0,1.0,14.327,3.0
札幌,3,1,グランセゾン,3786.0,5.0,6237.0,6.0,-5504.0,16.0,4.519,7.0
札幌,3,2,アドマイヤアーデル,5756.0,2.0,8765.0,4.0,-3312.0,14.0,11.209,3.0
札幌,3,3,リックメイン,-1934.0,9.0,12409.0,1.0,3000.0,5.0,13.475,2.0
札幌,3,4,ハードロックスター,-4810.0,11.0,-15943.0,16.0,2837.0,6.0,-17.916,12.0
札幌,3,5,ウインキララ,12733.0,1.0,6343.0,5.0,2837.0,6.0,21.913,1.0
札幌,3,6,トルストイ,4136.0,4.0,-1833.0,11.0,4988.0,3.0,7.291,6.0
札幌,3,7,エイシンマクルーベ,-12421.0,12.0,3712.0,9.0,5736.0,1.0,-2.973,10.0
札幌,3,8,アウルムレガリア,,,-4402.0,14.0,4032.0,4.0,,
札幌,3,9,ガジュノリホワイト,-1931.0,8.0,11749.0,2.0,-1242.0,10.0,8.576,4.0
札幌,3,10,フラワームーン,5568.0,3.0,-1833.0,11.0,256.0,9.0,3.991,8.0
札幌,3,11,ウインヘリオドール,,,4534.0,8.0,-4384.0,15.0,,
札幌,3,12,ユナホークパワー,-3841.0,10.0,4910.0,7.0,-2550.0,12.0,-1.481,9.0
札幌,3,13,フェアリーグレン,-891.0,7.0,-10007.0,15.0,-1929.0,11.0,-12.827,11.0
札幌,3,14,ソレエスピアージャ,-164.0,6.0,3590.0,10.0,5014.0,2.0,8.44,5.0
札幌,3,15,ココモナカ,,,10874.0,3.0,813.0,8.0,,
札幌,3,16,ピティロディア,,,-3035.0,13.0,-3030.0,13.0,,
札幌,4,1,ダノンラッセル,,,1385.0,7.0,1085.0,8.0,,
札幌,4,2,サンライズミモザ,384.0,4.0,11515.0,3.0,1052.0,9.0,12.951,2.0
札幌,4,3,ニコ,-5356.0,6.0,1952.0,6.0,1549.0,7.0,-1.855,6.0
