場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
福島,1,1,フレーズボンボン,-15700.0,14.0,-3775.0,11.0,-1691.0,12.0,-21.166,11.0
福島,1,2,レトロブーム,,,6059.0,5.0,-409.0,9.0,,
福島,1,3,ゴールドシャーク,-928.0,7.0,4714.0,6.0,570.0,7.0,4.356,4.0
福島,1,4,カツノトゥウェルヴ,,,7985.0,3.0,-8488.0,15.0,,
福島,1,5,ドリームアンコール,13885.0,1.0,-3775.0,11.0,828.0,6.0,10.938,1.0
福島,1,6,ワンダーサリュー,5601.0,2.0,,,-5183.0,14.0,,
福島,1,7,ワンダーアンジェ,-526.0,6.0,3107.0,7.0,6069.0,2.0,8.65,3.0
福島,1,8,ベルトネ,603.0,5.0,6133.0,4.0,3879.0,4.0,10.615,2.0
福島,1,9,ジョイナーテソーロ,2452.0,3.0,1492.0,9.0,-2036.0,13.0,1.908,6.0
福島,1,10,ヒタムキ,-2041.0,8.0,-6057.0,14.0,6985.0,1.0,-1.113,9.0
福島,1,11,コモモチャン,-3257.0,11.0,,,5725.0,3.0,,
福島,1,12,ニッシンゲッポ,-9928.0,13.0,8063.0,1.0,2337.0,5.0,0.472,7.0
福島,1,13,メイショウドライブ,-6637.0,12.0,8063.0,1.0,-1477.0,10.0,-0.051,8.0
福島,1,14,キャラメリー,-2909.0,10.0,-5730.0,13.0,-1588.0,11.0,-10.227,10.0
福島,1,15,フェデルミエール,1661.0,4.0,2588.0,8.0,26.0,8.0,4.275,5.0
福島,1,16,カフェアリス,-2169.0,9.0,-622.0,10.0,,,,
福島,2,1,ノブダブルホワイト,,,-4144.0,11.0,-255.0,9.0,,
福島,2,2,レイリースピリット,-5844.0,13.0,-2697.0,10.0,1049.0,8.0,-7.492,9.0
福島,2,3,ブライティアブーケ,6526.0,2.0,264.0,7.0,1191.0,7.0,7.981,4.0
福島,2,4,アスコットレイ,-4955.0,11.0,3917.0,3.0,-4326.0,14.0,-5.364,8.0
福島,2,5,シーザサンライズ,-3112.0,9.0,-4473.0,12.0,6251.0,2.0,-1.334,7.0
福島,2,6,ユーティジャーニー,-2047.0,8.0,,,-358.0,10.0,,
福島,2,7,エコロジェイド,-14971.0,15.0,-2294.0,9.0,-3256.0,12.0,-20.521,13.0
福島,2,8,クリノボタンチャン,-1402.0,7.0,3932.0,2.0,2305.0,6.0,4.835,5.0
福島,2,9,ミストラルフェザー,800.0,6.0,-6835.0,14.0,-2713.0,11.0,-8.748,12.0
福島,2,10,キャンディリボン,5908.0,3.0,1116.0,5.0,6359.0,1.0,13.383,1.0
福島,2,11,リケアコンパンナ,14353.0,1.0,-8540.0,15.0,-13616.0,16.0,-7.803,10.0
福島,2,12,ルナティックアイ,-5037.0,12.0,-5469.0,13.0,-13513.0,15.0,-24.019,14.0
福島,2,13,ブラックソンソルト,5272.0,4.0,716.0,6.0,4687.0,3.0,10.675,2.0
