場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,チュラット,-4360.0,16.0,7746.0,4.0,-3425.0,12.0,-0.039,8.0
東京,1,2,ジルクン,-3799.0,14.0,4215.0,5.0,6834.0,1.0,7.25,5.0
東京,1,3,アルマリカシバ,-170.0,8.0,-2846.0,13.0,-2504.0,11.0,-5.52,13.0
東京,1,4,ジョイナーテソーロ,-4270.0,15.0,2974.0,6.0,-2459.0,10.0,-3.755,11.0
東京,1,5,ロベルタカリーナ,1525.0,5.0,-297.0,9.0,4730.0,2.0,5.958,6.0
東京,1,6,サブアトミック,-1791.0,12.0,-1179.0,11.0,822.0,5.0,-2.148,9.0
東京,1,7,ナックメテオ,3857.0,2.0,290.0,8.0,-8243.0,16.0,-4.096,12.0
東京,1,8,グラスティアラ,1173.0,6.0,-16185.0,15.0,-5532.0,15.0,-20.544,16.0
東京,1,9,マテンロウバディ,4633.0,1.0,917.0,7.0,2047.0,4.0,7.597,4.0
東京,1,10,ヘイケ,598.0,7.0,18589.0,2.0,-5523.0,14.0,13.664,2.0
東京,1,11,ウインラテアート,-407.0,9.0,-1400.0,12.0,-1242.0,7.0,-3.049,10.0
東京,1,12,エイトビートレター,1759.0,3.0,11660.0,3.0,-697.0,6.0,12.722,3.0
東京,1,13,ラストシャリナ,-1708.0,11.0,-16185.0,15.0,-2145.0,9.0,-20.038,15.0
東京,1,14,マサノユニコーン,-1107.0,10.0,-297.0,9.0,3255.0,3.0,1.851,7.0
東京,1,15,キチロクキャップ,1555.0,4.0,-13268.0,14.0,-1346.0,8.0,-13.059,14.0
東京,1,16,レイアポポ,-3463.0,13.0,21512.0,1.0,-4171.0,13.0,13.878,1.0
東京,2,1,フロウオブタイム,1945.0,3.0,-4683.0,12.0,7156.0,1.0,4.418,1.0
東京,2,2,ユイノレクター,-345.0,8.0,-1678.0,8.0,3329.0,2.0,1.306,3.0
東京,2,3,ヒロノビックバン,2258.0,2.0,1340.0,3.0,-8361.0,16.0,-4.763,7.0
東京,2,4,キタノヴァルカン,-7133.0,14.0,-1289.0,7.0,-4893.0,12.0,-13.315,13.0
東京,2,5,ヘルオブアライド,1499.0,4.0,-4392.0,11.0,-3939.0,11.0,-6.832,10.0
東京,2,6,マインドミー,1212.0,5.0,-4683.0,12.0,-2855.0,9.0,-6.326,9.0
東京,2,7,トーセンアシュリー,-2783.0,11.0,-352.0,4.0,-2375.0,7.0,-5.51,8.0
東京,2,8,インサイト,-2132.0,10.0,-1127.0,5.0,-6682.0,14.0,-9.941,11.0
東京,2,9,ブラックビート,-5740.0,13.0,-8114.0,15.0,-2422.0,8.0,-16.276,14.0
東京,2,10,キタノマーシャル,1140.0,6.0,-1127.0,5.0,-3833.0,10.0,-3.82,6.0
東京,2,11,ユガフ,-8716.0,16.0,-6255.0,14.0,-6125.0,13.0,-21.096,15.0
東京,2,12,ドラゴンラック,1025.0,7.0,4229.0,1.0,-7144.0,15.0,-1.89,5.0
東京,2,13,ムチャスエルテ,-3271.0,12.0,3494.0,2.0,1861.0,3.0,2.084,2.0
東京,2,14,タイセイデクスター,-8338.0,15.0,-3063.0,10.0,-22.0,4.0,-11.423,12.0
東京,2,15,ユイットムーラン,-2106.0,9.0,,,-1760.0,6.0,,
東京,2,16,グロワールスカイ,2453.0,1.0,-2353.0,9.0,-741.0,5.0,-0.641,4.0
東京,3,1,ベネスピラ,2521.0,4.0,-3874.0,10.0,4023.0,4.0,2.67,3.0
東京,3,2,ハットメリリー,-4965.0,13.0,1643.0,5.0,4158.0,3.0,0.836,5.0
東京,3,3,エイミームーン,418.0,6.0,,,-4156.0,14.0,,
東京,3,4,モリブトバクカジ,3262.0,3.0,574.0,7.0,-2867.0,12.0,0.969,4.0
東京,3,5,ウーバーミッション,-1571.0,8.0,,,-1194.0,9.0,,
東京,3,6,フランコジャポネ,,,-8503.0,12.0,-2610.0,11.0,,
東京,3,7,ジーヴル,-5686.0,14.0,3024.0,4.0,-1015.0,8.0,-3.677,7.0
東京,3,8,イスラコラソン,-1792.0,10.0,5346.0,2.0,9586.0,1.0,13.14,1.0
東京,3,9,ノアヴィヴァーチェ,-1761.0,9.0,-10879.0,13.0,7481.0,2.0,-5.159,8.0
東京,3,10,ホウオウゴールド,-260.0,7.0,1257.0,6.0,-7716.0,16.0,-6.719,10.0
東京,3,11,ユースフルネス,-9927.0,15.0,3518.0,3.0,3.0,5.0,-6.406,9.0
東京,3,12,サーフギャラクシー,-3949.0,12.0,-686.0,8.0,-2867.0,12.0,-7.502,11.0
東京,3,13,リュクスビスケッツ,3335.0,2.0,-1905.0,9.0,-846.0,7.0,0.584,6.0
東京,3,14,エイチエヌハーモニ,4547.0,1.0,,,-6797.0,15.0,,
東京,3,15,ロジジェンス,619.0,5.0,5652.0,1.0,-19.0,6.0,6.252,2.0
東京,3,16,バスキュラリティ,-1925.0,11.0,-6656.0,11.0,-1405.0,10.0,-9.986,12.0
東京,4,1,エンプレスフレーム,797.0,4.0,6743.0,3.0,-1352.0,5.0,6.188,4.0
東京,4,2,ボルトテソーロ,2851.0,3.0,17114.0,2.0,-9031.0,10.0,10.934,2.0
東京,4,3,スワッガー,2915.0,2.0,815.0,8.0,-5975.0,8.0,-2.245,6.0
東京,4,4,マテンロウブレイブ,503.0,5.0,-282.0,9.0,-1841.0,6.0,-1.62,5.0
東京,4,5,トルショー,-3524.0,8.0,22341.0,1.0,1672.0,3.0,20.489,1.0
東京,4,6,サノノワンダー,-334.0,6.0,4499.0,4.0,-9031.0,10.0,-4.866,8.0
東京,4,7,ミライヘノカギ,,,3793.0,5.0,4704.0,1.0,,
東京,4,8,スイングボーイ,-8095.0,9.0,889.0,7.0,-6675.0,9.0,-13.881,9.0
東京,4,9,パナランギン,-2336.0,7.0,2393.0,6.0,-3815.0,7.0,-3.758,7.0
東京,4,10,サンダーロード,-10950.0,10.0,,,4532.0,2.0,,
東京,4,11,クラリネットソナタ,7832.0,1.0,-335.0,10.0,-630.0,4.0,6.867,3.0
東京,5,1,カゼニナッテル,-1813.0,10.0,,,2360.0,6.0,,
東京,5,2,トレサフィール,-935.0,8.0,834.0,6.0,3321.0,5.0,3.22,5.0
東京,5,3,モンツァフレイバー,-7518.0,14.0,-12295.0,14.0,1294.0,7.0,-18.519,13.0
東京,5,4,アグネスサンキ,3031.0,3.0,-1332.0,8.0,1055.0,8.0,2.754,6.0
東京,5,5,カツコノヒヤザケ,-1507.0,9.0,,,-7340.0,16.0,,
東京,5,6,ラファヴォリット,3584.0,2.0,-5974.0,13.0,276.0,11.0,-2.114,9.0
東京,5,7,ルナルーチェット,1817.0,5.0,4958.0,4.0,-5072.0,14.0,1.703,7.0
東京,5,8,ナヴァラトゥナ,-2231.0,11.0,3617.0,5.0,4113.0,3.0,5.499,4.0
東京,5,9,キャトルエピス,4406.0,1.0,15356.0,1.0,-6297.0,15.0,13.465,1.0
東京,5,10,マイネルフーガ,-731.0,7.0,6385.0,3.0,5889.0,1.0,11.543,3.0
東京,5,11,マックスキュー,-3358.0,12.0,-1395.0,9.0,3485.0,4.0,-1.268,8.0
東京,5,12,キョウエイグッド,-5333.0,13.0,-2532.0,11.0,5609.0,2.0,-2.256,10.0
東京,5,13,プルミエソルティ,2650.0,4.0,-5964.0,12.0,-1716.0,13.0,-5.03,11.0
東京,5,14,ココモナカ,550.0,6.0,11239.0,2.0,836.0,10.0,12.625,2.0
東京,5,15,マイネルトラキア,-7962.0,15.0,163.0,7.0,-1252.0,12.0,-9.051,12.0
東京,5,16,フクチャンサクラ,,,-2249.0,10.0,961.0,9.0,,
東京,6,1,トラストボス,660.0,7.0,18799.0,2.0,-628.0,7.0,18.831,2.0
東京,6,2,ヒットアンドロール,-3432.0,14.0,6084.0,3.0,886.0,3.0,3.538,3.0
東京,6,3,イクリール,1742.0,5.0,-454.0,7.0,-168.0,5.0,1.12,4.0
東京,6,4,ヴァンナチュール,1052.0,6.0,2245.0,4.0,-3602.0,13.0,-0.305,8.0
東京,6,5,イージーブリージー,-6598.0,16.0,2.0,6.0,-6849.0,16.0,-13.445,13.0
東京,6,6,ルーベンス,3702.0,3.0,-1451.0,10.0,-2093.0,12.0,0.158,6.0
東京,6,7,コレクテイニア,-454.0,10.0,,,-1359.0,10.0,,
東京,6,8,タイセイアーサー,-2163.0,13.0,1879.0,5.0,-1149.0,9.0,-1.433,10.0
東京,6,9,マグマオーシャン,4496.0,1.0,-4098.0,12.0,-349.0,6.0,0.049,7.0
東京,6,10,サンセットビュー,-286.0,9.0,-5284.0,14.0,-1836.0,11.0,-7.406,11.0
東京,6,11,マイネルモメンタム,-1257.0,11.0,-1913.0,11.0,-4759.0,15.0,-7.929,12.0
東京,6,12,ボクラヲツナグモノ,-1722.0,12.0,,,3592.0,1.0,,
東京,6,13,アンドローゼス,1942.0,4.0,-1437.0,9.0,181.0,4.0,0.686,5.0
東京,6,14,ヴァイザーバルコ,-4702.0,15.0,-5171.0,13.0,-3986.0,14.0,-13.859,14.0
東京,6,15,ズイウンゴサイ,-178.0,8.0,-454.0,7.0,-630.0,8.0,-1.262,9.0
東京,6,16,ティムール,4429.0,2.0,19881.0,1.0,3385.0,2.0,27.695,1.0
東京,7,1,リプレゼント,-1277.0,10.0,3020.0,5.0,-3946.0,12.0,-2.203,8.0
東京,7,2,イリディセント,4844.0,1.0,755.0,9.0,1116.0,5.0,6.715,5.0
東京,7,3,クイーンオブソウル,-1883.0,11.0,-2783.0,11.0,-4520.0,13.0,-9.186,13.0
東京,7,4,サトノアルペジオ,2915.0,2.0,-9230.0,15.0,8407.0,1.0,2.092,6.0
東京,7,5,ニシノジーク,-7824.0,16.0,-2158.0,10.0,-2905.0,11.0,-12.887,15.0
東京,7,6,ロードブライト,-2336.0,12.0,-13643.0,16.0,-2528.0,10.0,-18.507,16.0
