場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,ニシノギブソン,1173.0,6.0,,,1277.0,6.0,,
東京,1,2,セイウンリメンバー,-1791.0,10.0,1166.0,7.0,7785.0,2.0,7.16,2.0
東京,1,3,フォールティア,-407.0,7.0,-1334.0,11.0,-2721.0,11.0,-4.462,8.0
東京,1,4,ウォータースパウト,1662.0,5.0,2083.0,4.0,-1266.0,9.0,2.479,4.0
東京,1,5,ヴンダーバール,-8962.0,14.0,-986.0,10.0,3832.0,4.0,-6.116,10.0
東京,1,6,ドゥーニ,3863.0,3.0,,,-3818.0,12.0,,
東京,1,7,ミラクルカイザー,2124.0,4.0,-638.0,9.0,-7087.0,15.0,-5.601,9.0
東京,1,8,ボグラーモデル,-11159.0,15.0,,,,,,
東京,1,9,エマープ,-3463.0,12.0,1039.0,8.0,-4018.0,13.0,-6.442,11.0
東京,1,10,セントゴーデンス,-3799.0,13.0,4675.0,3.0,981.0,7.0,1.857,5.0
東京,1,11,パワポケウォーズ,,,16047.0,1.0,10431.0,1.0,,
東京,1,12,ヴァルボナ,-2560.0,11.0,1243.0,6.0,-1205.0,8.0,-2.522,7.0
東京,1,13,タイセイゴッシュ,-1076.0,8.0,-11301.0,13.0,2170.0,5.0,-10.207,12.0
東京,1,14,サンデーパーティー,-1107.0,9.0,6990.0,2.0,-6039.0,14.0,-0.156,6.0
東京,1,15,サンダーヴィント,4633.0,2.0,1573.0,5.0,4692.0,3.0,10.898,1.0
東京,1,16,スーパーチャイルド,12376.0,1.0,-6505.0,12.0,-2253.0,10.0,3.618,3.0
東京,2,1,テンユウ,-1898.0,7.0,-625.0,3.0,-783.0,7.0,-3.306,4.0
東京,2,2,ウインラファーガ,2380.0,3.0,-626.0,4.0,-16148.0,10.0,-14.394,9.0
東京,2,3,コズミックボックス,-670.0,6.0,3554.0,1.0,-2741.0,8.0,0.143,1.0
東京,2,4,キンググローリー,3997.0,2.0,,,933.0,5.0,,
東京,2,5,サザンテイオー,-557.0,5.0,-5592.0,6.0,-764.0,6.0,-6.913,7.0
東京,2,6,フィーユレアル,-2659.0,8.0,-5634.0,7.0,2612.0,2.0,-5.681,6.0
東京,2,7,イヌボウノユウヒ,-9597.0,10.0,140.0,2.0,6691.0,1.0,-2.766,3.0
東京,2,8,エーデルハイ,5219.0,1.0,-1757.0,5.0,-4197.0,9.0,-0.735,2.0
東京,2,9,トレニアムーン,-159.0,4.0,-7449.0,9.0,2016.0,4.0,-5.592,5.0
東京,2,10,マカナアネラ,-3346.0,9.0,-6388.0,8.0,2155.0,3.0,-7.579,8.0
東京,3,1,アトリ,1662.0,6.0,800.0,2.0,-3108.0,6.0,-0.646,4.0
東京,3,2,ハロングロットル,,,-112.0,4.0,-4811.0,9.0,,
東京,3,3,チャリングクロス,-7518.0,9.0,2982.0,1.0,-2285.0,5.0,-6.821,7.0
東京,3,4,ツキノマバタキ,2650.0,3.0,-10212.0,10.0,5771.0,1.0,-1.791,5.0
東京,3,5,ゼータレティクル,6028.0,2.0,-807.0,5.0,-4364.0,8.0,0.857,3.0
東京,3,6,イブキ,-5333.0,8.0,129.0,3.0,-4068.0,7.0,-9.272,8.0
東京,3,7,フロステリオン,10716.0,1.0,-3065.0,8.0,-2115.0,4.0,5.536,1.0
東京,3,8,タイドグラフ,2374.0,4.0,-2613.0,7.0,-1797.0,3.0,-2.036,6.0
東京,3,9,アルデキングダム,1422.0,7.0,-5801.0,9.0,-15968.0,10.0,-20.347,9.0
東京,3,10,ブリサマリーナ,1817.0,5.0,-2466.0,6.0,2132.0,2.0,1.483,2.0
東京,4,1,アクロスメモリア,2691.0,3.0,875.0,6.0,1545.0,4.0,5.111,1.0
東京,4,2,ゴールデンスラム,-1415.0,9.0,1506.0,4.0,-1922.0,9.0,-1.831,6.0
東京,4,3,デアトゥノウ,2250.0,4.0,,,1545.0,4.0,,
東京,4,4,パトリシア,814.0,7.0,,,168.0,7.0,,
東京,4,5,キョウエイハル,2950.0,2.0,-508.0,7.0,-4761.0,13.0,-2.319,8.0
東京,4,6,エムアイプレスト,9660.0,1.0,-2906.0,9.0,-4815.0,14.0,1.939,3.0
東京,4,7,レイオブファイア,-3949.0,11.0,1641.0,3.0,705.0,6.0,-1.603,5.0
東京,4,8,スーホ,-5208.0,13.0,-5542.0,10.0,2346.0,3.0,-8.404,9.0
東京,4,9,ガイストライヒ,-307.0,8.0,-587.0,8.0,3690.0,2.0,2.796,2.0
東京,4,10,ニューカワイイ,-12284.0,16.0,1250.0,5.0,-2880.0,11.0,-13.914,11.0
東京,4,11,モンスエ,1084.0,6.0,,,-10359.0,16.0,,
東京,4,12,ココニーナ,-1917.0,10.0,-7991.0,11.0,-3925.0,12.0,-13.833,10.0
東京,4,13,サンマルフォース,-7786.0,14.0,10176.0,1.0,-1936.0,10.0,0.454,4.0
東京,4,14,アルコア,-9344.0,15.0,-7991.0,11.0,-32.0,8.0,-17.367,12.0
東京,4,15,トリアングルレディ,-4340.0,12.0,8876.0,2.0,-6642.0,15.0,-2.106,7.0
東京,4,16,レオレコメンド,1207.0,5.0,,,3859.0,1.0,,
東京,5,1,モンシーク,-1800.0,8.0,730.0,5.0,-2050.0,4.0,-3.12,5.0
東京,5,2,コスモアマデウス,-6610.0,12.0,,,-2181.0,5.0,,
東京,5,3,リーピングサイン,-1141.0,6.0,-3255.0,11.0,-2914.0,8.0,-7.31,9.0
東京,5,4,フォンドルレール,-842.0,5.0,10171.0,3.0,-203.0,3.0,9.126,2.0
東京,5,5,マスカルポーネ,-4589.0,11.0,-1368.0,7.0,-4922.0,10.0,-10.879,11.0
東京,5,6,キーサーバー,-1705.0,7.0,-1389.0,8.0,-2479.0,6.0,-5.573,8.0
東京,5,7,エンジェルボイス,1043.0,1.0,12106.0,1.0,2090.0,1.0,15.239,1.0
東京,5,8,ベリンガム,-3058.0,10.0,12106.0,1.0,-6219.0,12.0,2.829,3.0
東京,5,9,ベンティガオルサ,-3042.0,9.0,-2425.0,9.0,-2508.0,7.0,-7.975,10.0
