場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,ロジステート,-5782.0,14.0,-8214.0,13.0,-5567.0,13.0,-19.563,14.0
中山,1,2,ビーラブドウィッチ,-8659.0,16.0,2644.0,5.0,-46.0,4.0,-6.061,10.0
中山,1,3,サンパギータチャン,3546.0,4.0,13349.0,1.0,2259.0,2.0,19.154,1.0
中山,1,4,ニューウォーク,-2954.0,11.0,-1188.0,10.0,-1382.0,8.0,-5.524,9.0
中山,1,5,ラクスノカミカザリ,544.0,7.0,-978.0,9.0,-5915.0,14.0,-6.349,11.0
中山,1,6,セイウンオウカ,2508.0,5.0,,,-4242.0,12.0,,
中山,1,7,ロベルタインパクト,-84.0,8.0,696.0,8.0,-8294.0,15.0,-7.682,12.0
中山,1,8,アサクサグレース,-1576.0,10.0,7925.0,2.0,2303.0,1.0,8.652,2.0
中山,1,9,チュッチュポッポ,-4102.0,12.0,2541.0,6.0,-1963.0,9.0,-3.524,8.0
中山,1,10,タマモクロッシェ,-4988.0,13.0,2541.0,6.0,1231.0,3.0,-1.216,6.0
中山,1,11,ミキノオーボエ,1203.0,6.0,,,-10977.0,16.0,,
中山,1,12,ハニーローリエ,-1405.0,9.0,6446.0,3.0,-1308.0,6.0,3.733,4.0
中山,1,13,ジョイナーテソーロ,5647.0,1.0,3059.0,4.0,-1361.0,7.0,7.345,3.0
中山,1,14,デンリッレハウエル,-7260.0,15.0,-8281.0,14.0,-2255.0,10.0,-17.796,13.0
中山,1,15,カウスリップ,3791.0,3.0,-3916.0,11.0,-847.0,5.0,-0.972,5.0
中山,1,16,キャラメリー,5503.0,2.0,-4515.0,12.0,-3283.0,11.0,-2.295,7.0
中山,2,1,ファミーユウルーズ,-3013.0,11.0,1870.0,3.0,-2250.0,10.0,-3.393,5.0
中山,2,2,タイセイデクスター,-5158.0,12.0,-1958.0,8.0,-1335.0,8.0,-8.451,9.0
中山,2,3,アースカムイ,103.0,6.0,-2635.0,9.0,-2189.0,9.0,-4.721,6.0
中山,2,4,ブラックセイバー,-672.0,9.0,1952.0,2.0,-7252.0,13.0,-5.972,7.0
中山,2,5,エコロカディス,2624.0,4.0,,,7981.0,1.0,,
中山,2,6,ジェシーテソーロ,59.0,7.0,3928.0,1.0,5264.0,2.0,9.251,1.0
中山,2,7,ケルピー,4754.0,3.0,775.0,5.0,2356.0,4.0,7.885,2.0
中山,2,8,ピジョンポイント,-61.0,8.0,568.0,6.0,-8131.0,14.0,-7.624,8.0
中山,2,9,ジーティービート,10006.0,1.0,-5697.0,13.0,2693.0,3.0,7.002,3.0
中山,2,10,ネスト,-2019.0,10.0,,,-10554.0,16.0,,
中山,2,11,ブラザービート,-7327.0,14.0,-2836.0,10.0,-3924.0,12.0,-14.087,11.0
中山,2,12,カフェノーチェ,172.0,5.0,1408.0,4.0,151.0,6.0,1.731,4.0
中山,2,13,アタリダイキチ,5919.0,2.0,-16695.0,14.0,294.0,5.0,-10.482,10.0
中山,2,14,ナルサー,-5661.0,13.0,-4841.0,12.0,-9679.0,15.0,-20.181,13.0
中山,2,15,オンザバサラ,,,-344.0,7.0,-104.0,7.0,,
中山,2,16,カスミヅキ,-10520.0,15.0,-3550.0,11.0,-2807.0,11.0,-16.877,12.0
中山,3,1,カスカナノゾミ,10006.0,1.0,,,-8777.0,16.0,,
中山,3,2,ベアパーフェクト,705.0,6.0,-541.0,9.0,1172.0,6.0,1.336,5.0
中山,3,3,グランカッサ,,,4065.0,4.0,434.0,7.0,,
中山,3,4,サヤヒメ,-1472.0,9.0,,,2161.0,5.0,,
中山,3,5,ミュークチェルシー,-2779.0,11.0,1060.0,7.0,4908.0,1.0,3.189,4.0
中山,3,6,サンレンブイ,-4392.0,13.0,-8032.0,11.0,4270.0,3.0,-8.154,11.0
