場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
札幌,1,1,ライトアズフェザー,8254.0,2.0,-13349.0,8.0,2912.0,4.0,-2.183,6.0
札幌,1,2,ヨッシーリオ,-4050.0,10.0,4577.0,3.0,7562.0,1.0,8.089,2.0
札幌,1,3,モズプリフォール,-5515.0,12.0,7600.0,2.0,2194.0,5.0,4.279,4.0
札幌,1,4,ブライトフレア,3972.0,5.0,,,,,,
札幌,1,5,マルモリラピダス,-4104.0,11.0,-8927.0,7.0,-8701.0,9.0,-21.732,9.0
札幌,1,6,スカイピア,-2527.0,8.0,,,,,,
札幌,1,7,コマチチャン,6487.0,4.0,16154.0,1.0,-15329.0,10.0,7.312,3.0
札幌,1,8,サザンテイオー,-244.0,7.0,-3084.0,6.0,105.0,6.0,-3.223,7.0
札幌,1,9,ケイベエ,-2698.0,9.0,-16428.0,9.0,3040.0,2.0,-16.086,8.0
札幌,1,10,ストームサンダー,9085.0,1.0,-1842.0,5.0,-4840.0,7.0,2.403,5.0
札幌,1,11,ルーセントムーン,2142.0,6.0,,,-8684.0,8.0,,
札幌,1,12,アニマレイ,6809.0,3.0,-1279.0,4.0,2919.0,3.0,8.449,1.0
札幌,2,1,キャットテイル,9413.0,2.0,5797.0,2.0,-491.0,7.0,14.719,2.0
札幌,2,2,キタノホウセキ,-1321.0,9.0,-6966.0,8.0,4953.0,4.0,-3.334,8.0
札幌,2,3,アルマヴィーナス,-182.0,8.0,-1703.0,7.0,-1553.0,8.0,-3.438,10.0
札幌,2,4,グランシャット,-3236.0,11.0,5141.0,3.0,-3579.0,11.0,-1.674,7.0
札幌,2,5,ミサビスケッツ,-2703.0,10.0,-9238.0,11.0,-16383.0,14.0,-28.324,13.0
札幌,2,6,クインズマカロン,3626.0,5.0,-9238.0,11.0,2278.0,5.0,-3.334,8.0
札幌,2,7,ネトル,-5356.0,13.0,4978.0,4.0,-5519.0,13.0,-5.897,11.0
札幌,2,8,ダノンブロッサム,12505.0,1.0,-8776.0,10.0,-3905.0,12.0,-0.176,6.0
札幌,2,9,アンタンシオン,2026.0,6.0,-8276.0,9.0,8438.0,2.0,2.188,4.0
札幌,2,10,ユウメモリー,384.0,7.0,4068.0,5.0,-3156.0,10.0,1.296,5.0
札幌,2,11,ミートザターゲット,6863.0,4.0,13229.0,1.0,7598.0,3.0,27.69,1.0
札幌,2,12,アウスラフラッグ,-3679.0,12.0,-10336.0,14.0,-2405.0,9.0,-16.42,12.0
札幌,2,13,コスモトロイメル,8072.0,3.0,1952.0,6.0,468.0,6.0,10.492,3.0
札幌,2,14,ハローエンジェル,,,-10240.0,13.0,10467.0,1.0,,
札幌,3,1,アセンディア,-4798.0,13.0,-3849.0,10.0,,,,
札幌,3,2,ルクスコロン,,,-5271.0,11.0,3444.0,3.0,,
札幌,3,3,ダークメモリー,41.0,5.0,1840.0,6.0,7290.0,1.0,9.171,3.0
札幌,3,4,フィリグラン,-2558.0,7.0,-5767.0,13.0,4762.0,2.0,-3.563,8.0
札幌,3,5,ロネット,5840.0,3.0,-5271.0,11.0,1409.0,5.0,1.978,6.0
札幌,3,6,テーオーシュターデ,-244.0,6.0,5913.0,2.0,998.0,7.0,6.667,5.0
札幌,3,7,タイキクリエイター,-4050.0,11.0,388.0,7.0,-5648.0,10.0,-9.31,10.0
札幌,3,8,ヒロノエクスカリバ,-3097.0,10.0,-9324.0,14.0,-5982.0,12.0,-18.403,11.0
札幌,3,9,スピリットサージ,6809.0,2.0,2275.0,5.0,2706.0,4.0,11.79,2.0
札幌,3,10,グリフォン,-5515.0,14.0,-564.0,8.0,-16516.0,14.0,-22.595,13.0
札幌,3,11,レオンバルディア,,,,,,,,
札幌,3,12,マゴイチタ,9085.0,1.0,3690.0,4.0,1285.0,6.0,14.06,1.0
札幌,3,13,ブラックティンカー,-2698.0,8.0,-2698.0,9.0,-1558.0,8.0,-6.954,9.0
札幌,3,14,アルデヤーノ,4694.0,4.0,9109.0,1.0,-5648.0,10.0,8.155,4.0
札幌,3,15,ハーフェン,-3063.0,9.0,5340.0,3.0,-2810.0,9.0,-0.533,7.0
札幌,3,16,セガンティーニ,-4104.0,12.0,-9324.0,14.0,-7906.0,13.0,-21.334,12.0
札幌,4,1,エマージェンス,2937.0,4.0,-1385.0,10.0,-6966.0,14.0,-5.414,10.0
札幌,4,2,ルグランシャリオ,-3679.0,10.0,,,-746.0,11.0,,
札幌,4,3,ハクサンリバーブ,2026.0,5.0,1754.0,3.0,-2787.0,12.0,0.993,5.0
札幌,4,4,ドゥマーヴェリック,,,-7088.0,11.0,1983.0,7.0,,
札幌,4,5,ハルフロンティア,12505.0,1.0,-10240.0,13.0,3731.0,4.0,5.996,3.0
札幌,4,6,エムティキング,-5012.0,11.0,1695.0,4.0,2924.0,6.0,-0.393,7.0
札幌,4,7,スティーヴバローズ,-5868.0,12.0,-7303.0,12.0,3362.0,5.0,-9.809,11.0
札幌,4,8,ヒシカリナン,-3236.0,9.0,576.0,6.0,1569.0,8.0,-1.091,8.0
札幌,4,9,ホウオウサムレット,,,-456.0,8.0,242.0,10.0,,
札幌,4,10,ミライエイゴウ,4031.0,3.0,27.0,7.0,5108.0,1.0,9.166,2.0
札幌,4,11,オンクラウドナイン,9413.0,2.0,5774.0,1.0,4548.0,3.0,19.735,1.0
札幌,4,12,ハイアップグレード,-182.0,7.0,3314.0,2.0,1246.0,9.0,4.378,4.0
札幌,4,13,ブルームノーズ,545.0,6.0,1695.0,4.0,-5136.0,13.0,-2.896,9.0
札幌,4,14,セリオヴェローチェ,-2884.0,8.0,-1106.0,9.0,4721.0,2.0,0.731,6.0
札幌,5,1,ペプチドエレノア,-4494.0,10.0,-2584.0,7.0,1538.0,3.0,-5.54,8.0
札幌,5,2,セルレーヴ,,,1988.0,5.0,-1436.0,8.0,,
札幌,5,3,チェイサー,9827.0,2.0,-6735.0,11.0,-999.0,7.0,2.093,4.0
札幌,5,4,テリオスルミ,-2316.0,8.0,-2339.0,6.0,-62.0,4.0,-4.717,7.0
札幌,5,5,カデナボニータ,808.0,4.0,4963.0,3.0,-13329.0,12.0,-7.558,9.0
札幌,5,6,ヒシアムルーズ,,,-2584.0,7.0,2335.0,2.0,,
札幌,5,7,ソウルサヴァイヴ,10795.0,1.0,-4683.0,10.0,-7027.0,11.0,-0.915,5.0
札幌,5,8,ボッチョ,-1854.0,6.0,3529.0,4.0,4816.0,1.0,6.491,2.0
札幌,5,9,ワラビガミ,-1908.0,7.0,6989.0,2.0,-2910.0,9.0,2.171,3.0
札幌,5,10,グレーヌドジョワ,-4067.0,9.0,-11188.0,12.0,-4629.0,10.0,-19.884,10.0
札幌,5,11,コレクト,4374.0,3.0,12465.0,1.0,-954.0,6.0,15.885,1.0
札幌,5,12,アッカン,270.0,5.0,-3156.0,9.0,-155.0,5.0,-3.041,6.0
札幌,6,1,メイショウキンタイ,-4810.0,12.0,3285.0,6.0,1797.0,6.0,0.272,8.0
札幌,6,2,ウィスパーボイス,9304.0,2.0,-1394.0,11.0,9149.0,1.0,17.059,2.0
札幌,6,3,ドゥラエテルノ,3929.0,5.0,-3801.0,13.0,6111.0,2.0,6.239,5.0
札幌,6,4,ビジュードネージュ,,,4534.0,4.0,2415.0,4.0,,
札幌,6,5,ラッキーロジータ,959.0,8.0,6882.0,3.0,-4697.0,13.0,3.144,7.0
札幌,6,6,オメガエクレール,2978.0,7.0,7345.0,2.0,286.0,7.0,10.609,4.0
札幌,6,7,アクアジェット,-4219.0,11.0,862.0,8.0,-9333.0,15.0,-12.69,11.0
