場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,ブルームノーズ,1947.0,3.0,1331.0,8.0,-6018.0,13.0,-2.74,9.0
東京,1,2,ポッドロルフ,-5261.0,13.0,3808.0,6.0,-110.0,8.0,-1.563,8.0
東京,1,3,キョウエイスレーヴ,-3463.0,10.0,-297.0,11.0,-3571.0,11.0,-7.331,12.0
東京,1,4,カイトリヒト,2124.0,2.0,1932.0,7.0,-8069.0,15.0,-4.013,10.0
東京,1,5,イサチルカムカム,-2345.0,9.0,13691.0,1.0,5359.0,2.0,16.705,1.0
東京,1,6,グレイグアン,-1791.0,8.0,-7129.0,15.0,4242.0,3.0,-4.678,11.0
東京,1,7,ドリームジャック,264.0,5.0,5986.0,4.0,-4614.0,12.0,1.636,6.0
東京,1,8,ハロルドテソーロ,-11279.0,15.0,-7212.0,16.0,5534.0,1.0,-12.957,15.0
東京,1,9,フェアゴー,-6422.0,14.0,-2712.0,14.0,-901.0,10.0,-10.035,13.0
東京,1,10,ピコテンダー,,,-2466.0,13.0,2169.0,7.0,,
東京,1,11,プライベートアイズ,-1533.0,7.0,299.0,9.0,-243.0,9.0,-1.477,7.0
東京,1,12,ミスティマウンテン,-3799.0,11.0,13691.0,1.0,2716.0,6.0,12.608,2.0
東京,1,13,ロンデシャッセ,3719.0,1.0,5061.0,5.0,2887.0,4.0,11.667,3.0
東京,1,14,バーンズベリー,-4270.0,12.0,-40.0,10.0,-7811.0,14.0,-12.121,14.0
東京,1,15,グールマン,26.0,6.0,-606.0,12.0,2800.0,5.0,2.22,5.0
東京,1,16,ハーレムシャフル,1592.0,4.0,11225.0,3.0,-9456.0,16.0,3.361,4.0
東京,2,1,ベイビーベリッシモ,-732.0,7.0,-4156.0,9.0,8028.0,1.0,3.14,4.0
東京,2,2,フラワーデュエット,-2132.0,10.0,1000.0,3.0,-2989.0,11.0,-4.121,7.0
東京,2,3,ジャスパー,-2783.0,11.0,,,-1660.0,9.0,,
東京,2,4,シリウスライト,-4498.0,13.0,-4392.0,10.0,4447.0,4.0,-4.443,8.0
東京,2,5,スナドケイ,1140.0,3.0,-238.0,8.0,-3706.0,12.0,-2.804,6.0
東京,2,6,ボルダーオパール,1025.0,4.0,-4683.0,12.0,-2855.0,10.0,-6.513,10.0
東京,2,7,フィールザゴールド,-8338.0,15.0,373.0,5.0,-7201.0,16.0,-15.166,13.0
東京,2,8,ディペンダブル,-570.0,6.0,146.0,6.0,2788.0,5.0,2.364,5.0
東京,2,9,ロミヒ,-1475.0,8.0,7108.0,1.0,-22.0,7.0,5.611,3.0
東京,2,10,コウセイケンタロス,-8716.0,16.0,-4602.0,11.0,-6207.0,15.0,-19.525,14.0
東京,2,11,ペイシャリサデル,-2106.0,9.0,870.0,4.0,-3833.0,13.0,-5.069,9.0
東京,2,12,ティアップドライブ,2258.0,1.0,-9801.0,14.0,-4516.0,14.0,-12.059,12.0
東京,2,13,ギンガエクスプレス,1945.0,2.0,6006.0,2.0,-741.0,8.0,7.21,1.0
東京,2,14,ノイシュタット,915.0,5.0,35.0,7.0,5871.0,3.0,6.821,2.0
東京,2,15,パワーオブドリーム,-3676.0,12.0,,,1230.0,6.0,,
東京,2,16,マードラド,-7133.0,14.0,-5902.0,13.0,6361.0,2.0,-6.674,11.0
東京,3,1,スイートロータス,114.0,7.0,-3178.0,9.0,2073.0,6.0,-0.991,6.0
東京,3,2,サザンバルドル,619.0,6.0,3993.0,4.0,1172.0,8.0,5.784,3.0
東京,3,3,カザーナ,-1761.0,12.0,-9067.0,12.0,-1193.0,12.0,-12.021,11.0
東京,3,4,ミサビスケッツ,801.0,5.0,-1905.0,7.0,-14337.0,16.0,-15.441,12.0
東京,3,5,ヴィーナスゼファー,113.0,8.0,-1892.0,6.0,2062.0,7.0,0.283,5.0
東京,3,6,ウインクレドール,-2006.0,13.0,-5707.0,10.0,4023.0,2.0,-3.69,9.0
東京,3,7,クルーンチャン,-7786.0,14.0,,,-3687.0,15.0,,
東京,3,8,ロアリングフレイム,-8044.0,15.0,,,4868.0,1.0,,
東京,3,9,フォルテッシモダイ,-1571.0,11.0,-6495.0,11.0,-1194.0,13.0,-9.26,10.0
東京,3,10,ライカチャーム,-1396.0,10.0,,,766.0,9.0,,
東京,3,11,ストラスモアローズ,,,5652.0,2.0,3912.0,3.0,,
東京,3,12,ジーティーネージュ,5286.0,1.0,-11592.0,13.0,3681.0,5.0,-2.625,7.0
東京,3,13,グランラティーナ,-260.0,9.0,-2341.0,8.0,-846.0,10.0,-3.447,8.0
東京,3,14,フライングキャット,1207.0,4.0,5652.0,2.0,3818.0,4.0,10.677,2.0
東京,3,15,ピチクリ,3262.0,2.0,-798.0,5.0,-986.0,11.0,1.478,4.0
東京,3,16,メルシージュテーム,2715.0,3.0,12699.0,1.0,-1359.0,14.0,14.055,1.0
東京,4,1,イサゴールド,2374.0,4.0,-10017.0,15.0,-2515.0,9.0,-10.158,12.0
東京,4,2,アレクレア,-2258.0,13.0,4815.0,5.0,4398.0,2.0,6.955,3.0
東京,4,3,アリスメティーク,1662.0,6.0,2181.0,8.0,-774.0,6.0,3.069,6.0
東京,4,4,コスモグラニット,,,513.0,10.0,2665.0,3.0,,
東京,4,5,モティスフォント,-5617.0,15.0,-2249.0,12.0,-2644.0,10.0,-10.51,13.0
東京,4,6,オプレントジュエル,-2231.0,12.0,6551.0,3.0,-2644.0,10.0,1.676,7.0
東京,4,7,シャドウメテオ,1926.0,5.0,4815.0,5.0,171.0,4.0,6.912,4.0
東京,4,8,タカミノガコイ,5229.0,2.0,625.0,9.0,-6297.0,16.0,-0.443,9.0
東京,4,9,マイネルフィスキオ,7017.0,1.0,-943.0,11.0,-4413.0,14.0,1.661,8.0
東京,4,10,リポサンテ,-935.0,10.0,4958.0,4.0,-52.0,5.0,3.971,5.0
東京,4,11,ハニードレス,780.0,7.0,6942.0,2.0,5730.0,1.0,13.452,2.0
東京,4,12,ミシュリーヌ,-4191.0,14.0,-8523.0,14.0,-3750.0,12.0,-16.464,15.0
東京,4,13,ルールーリマ,146.0,8.0,15302.0,1.0,-774.0,6.0,14.674,1.0
東京,4,14,コインアフレーズ,3031.0,3.0,-14266.0,16.0,-4095.0,13.0,-15.33,14.0
東京,4,15,ニシノプロテア,-731.0,9.0,3013.0,7.0,-5975.0,15.0,-3.693,10.0
東京,4,16,ルトンワージ,-1780.0,11.0,-7232.0,13.0,-777.0,8.0,-9.789,11.0
東京,5,1,ダノンミッション,,,3598.0,4.0,4314.0,2.0,,
東京,5,2,タギマサダス,-410.0,4.0,2919.0,5.0,-2104.0,8.0,0.405,4.0
東京,5,3,タイショウロマン,803.0,3.0,-5010.0,8.0,-5990.0,12.0,-10.197,9.0
東京,5,4,グーテンベルク,-3635.0,9.0,15146.0,2.0,-143.0,7.0,11.368,2.0
東京,5,5,キューティリップ,-2929.0,8.0,16241.0,1.0,1501.0,5.0,14.813,1.0
東京,5,6,エメラルドラグーン,-2551.0,7.0,-5218.0,9.0,-4585.0,9.0,-12.354,10.0
東京,5,7,プレシャスデイ,-8229.0,12.0,1262.0,6.0,-9098.0,13.0,-16.065,12.0
東京,5,8,ニシノタンギー,2913.0,2.0,-6175.0,10.0,-5913.0,11.0,-9.175,7.0
東京,5,9,ゴーゴータカシ,-7024.0,10.0,-7408.0,11.0,1340.0,6.0,-13.092,11.0
東京,5,10,バブルギャラクシー,-2290.0,6.0,-9714.0,12.0,2880.0,3.0,-9.124,6.0
東京,5,11,ソードマスター,5258.0,1.0,-16872.0,13.0,1664.0,4.0,-9.95,8.0
東京,5,12,タルバン,-7145.0,11.0,6747.0,3.0,-4648.0,10.0,-5.046,5.0
東京,5,13,イミグラントソング,-1375.0,5.0,-1349.0,7.0,5884.0,1.0,3.16,3.0
東京,6,1,ザハーフェル,937.0,6.0,-1765.0,7.0,-3300.0,12.0,-4.128,9.0
東京,6,2,ベストミーエヴァー,3730.0,2.0,699.0,4.0,-3647.0,14.0,0.782,6.0
東京,6,3,バードウォッチャー,-5100.0,12.0,-3826.0,11.0,-2874.0,11.0,-11.8,13.0
東京,6,4,グレイトクラウン,-1778.0,9.0,-1765.0,7.0,-572.0,9.0,-4.115,8.0
東京,6,5,トゥルーサクセサー,2809.0,3.0,-5850.0,12.0,3974.0,2.0,0.933,5.0
東京,6,6,バランスダンサー,264.0,7.0,-13397.0,15.0,2029.0,6.0,-11.104,12.0
東京,6,7,シアブリス,-1022.0,8.0,-13397.0,15.0,2542.0,3.0,-11.877,14.0
東京,6,8,ディバイングレース,-8771.0,15.0,4687.0,2.0,-3485.0,13.0,-7.569,11.0
東京,6,9,アンゴラブラック,-3041.0,10.0,13987.0,1.0,-3914.0,15.0,7.032,1.0
東京,6,10,ソルトブリーズ,-3522.0,11.0,-1934.0,9.0,1805.0,7.0,-3.651,7.0
東京,6,11,ウイントレメンデス,-7605.0,14.0,-2072.0,10.0,-5398.0,16.0,-15.075,15.0
東京,6,12,ルージュカエラ,1836.0,4.0,-1229.0,5.0,364.0,8.0,0.971,4.0
東京,6,13,ミスティア,1148.0,5.0,1983.0,3.0,-1144.0,10.0,1.987,3.0
東京,6,14,シュネルラウフェン,,,-7014.0,13.0,2520.0,4.0,,
東京,6,15,ピースヒロフェイス,-5184.0,13.0,-1391.0,6.0,2156.0,5.0,-4.419,10.0
東京,6,16,マルコタージュ,6459.0,1.0,-8113.0,14.0,5222.0,1.0,3.568,2.0
東京,7,1,アムールドパリ,-10326.0,13.0,-4134.0,7.0,5171.0,2.0,-9.289,8.0
東京,7,2,バナマンテソーロ,-613.0,7.0,-6238.0,9.0,1996.0,5.0,-4.855,7.0
東京,7,3,トクシースタローン,-8386.0,11.0,1702.0,4.0,5803.0,1.0,-0.881,5.0
東京,7,4,アスクデビューモア,5089.0,1.0,-3594.0,6.0,1717.0,7.0,3.212,4.0
東京,7,5,タイセイアディクト,,,-4512.0,8.0,4396.0,3.0,,
東京,7,6,アイザックバローズ,-4486.0,10.0,-12952.0,12.0,1238.0,8.0,-16.2,11.0
東京,7,7,グラヴィス,3441.0,2.0,-8600.0,11.0,745.0,9.0,-4.414,6.0
東京,7,8,サンライズゴラッソ,933.0,5.0,-16353.0,13.0,-1227.0,12.0,-16.647,12.0
東京,7,9,ティルドーン,629.0,6.0,,,2957.0,4.0,,
東京,7,10,キャネル,-924.0,8.0,4982.0,2.0,3.0,10.0,4.061,3.0
東京,7,11,ムジェロ,-3966.0,9.0,-8130.0,10.0,-4046.0,13.0,-16.142,10.0
東京,7,12,サムハンター,1625.0,4.0,5899.0,1.0,-1160.0,11.0,6.364,2.0
東京,7,13,ヘヴンリーハンド,1915.0,3.0,4803.0,3.0,1888.0,6.0,8.606,1.0
東京,7,14,シグムンド,-8403.0,12.0,191.0,5.0,-4806.0,14.0,-13.018,9.0
東京,8,1,ナックアテナ,-2551.0,10.0,4834.0,2.0,267.0,8.0,2.55,6.0
東京,8,2,ニコラウス,-699.0,8.0,8588.0,1.0,6207.0,1.0,14.096,1.0
東京,8,3,ロジカルワーズ,1974.0,4.0,,,-4390.0,11.0,,
東京,8,4,エールレヴリー,2082.0,3.0,-5734.0,11.0,3553.0,4.0,-0.099,7.0
東京,8,5,アサギリ,-2198.0,9.0,74.0,9.0,-1868.0,10.0,-3.992,9.0
東京,8,6,スティールブルー,,,566.0,7.0,1526.0,7.0,,
東京,8,7,フミサウンド,-360.0,7.0,2339.0,6.0,5231.0,2.0,7.21,4.0
東京,8,8,フライングブレード,1191.0,5.0,-1134.0,10.0,-4514.0,12.0,-4.457,10.0
東京,8,9,メイケイバートン,2913.0,2.0,3875.0,4.0,4701.0,3.0,11.489,2.0
東京,8,10,スカイハイ,5258.0,1.0,4633.0,3.0,-1790.0,9.0,8.101,3.0
東京,8,11,サクセスカラー,-8229.0,11.0,2716.0,5.0,2575.0,6.0,-2.938,8.0
東京,8,12,ノーブルマルシェ,286.0,6.0,562.0,8.0,3012.0,5.0,3.86,5.0
東京,9,1,ハッピーマン,1624.0,4.0,10484.0,2.0,-3059.0,9.0,9.049,2.0
東京,9,2,ヴィリアリート,-4228.0,7.0,-242.0,7.0,-3155.0,10.0,-7.625,8.0
東京,9,3,プロミストジーン,-4819.0,8.0,-757.0,8.0,4065.0,1.0,-1.511,5.0
東京,9,4,ダノンフィーゴ,1582.0,5.0,1189.0,5.0,512.0,7.0,3.283,4.0
東京,9,5,ドラゴン,4548.0,1.0,-1500.0,9.0,3944.0,3.0,6.992,3.0
東京,9,6,エコロアゼル,2505.0,3.0,,,3082.0,5.0,,
東京,9,7,ドンインザムード,-526.0,6.0,594.0,6.0,-2371.0,8.0,-2.303,6.0
東京,9,8,アドマイヤデイトナ,2526.0,2.0,14297.0,1.0,1669.0,6.0,18.492,1.0
東京,9,9,ルクソールカフェ,,,1550.0,3.0,3812.0,4.0,,
東京,9,10,タイセイドラード,-9260.0,9.0,1550.0,3.0,4011.0,2.0,-3.699,7.0
東京,10,1,ブラックシールド,-8771.0,11.0,3157.0,3.0,1103.0,6.0,-4.511,7.0
東京,10,2,メイテソーロ,-1778.0,7.0,864.0,5.0,-2156.0,8.0,-3.07,5.0
東京,10,3,ベラジオボンド,264.0,5.0,-4680.0,8.0,6370.0,1.0,1.954,2.0
