場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,ケイベエ,-361.0,6.0,-17898.0,14.0,1699.0,1.0,-16.56,13.0
中山,1,2,メイポール,-1066.0,7.0,2934.0,2.0,-9490.0,14.0,-7.622,8.0
中山,1,3,ホウオウヘッセン,-2177.0,9.0,686.0,3.0,-2158.0,7.0,-3.649,5.0
中山,1,4,フュルスティン,-5782.0,14.0,,,1267.0,2.0,,
中山,1,5,ノアシルヴィ,-3665.0,12.0,-517.0,6.0,-5496.0,13.0,-9.678,9.0
中山,1,6,ジーティーニッツァ,,,,,-4791.0,10.0,,
中山,1,7,クールフィールド,1203.0,4.0,10909.0,1.0,-5069.0,12.0,7.043,1.0
中山,1,8,スラッシュコード,2271.0,3.0,-3559.0,10.0,-1790.0,5.0,-3.078,4.0
中山,1,9,ダイユウサルターレ,5647.0,1.0,-857.0,7.0,-2475.0,8.0,2.315,2.0
中山,1,10,チッタデラモーレ,3546.0,2.0,333.0,4.0,-1790.0,5.0,2.089,3.0
中山,1,11,トモエナゲ,-2954.0,11.0,-1453.0,8.0,108.0,3.0,-4.299,6.0
中山,1,12,マイチバイ,-1269.0,8.0,-7972.0,13.0,-3089.0,9.0,-12.33,10.0
中山,1,13,ライトブルースカイ,-5599.0,13.0,-4647.0,11.0,,,,
中山,1,14,カンフーヒーロー,-2316.0,10.0,316.0,5.0,-13218.0,15.0,-15.218,12.0
中山,1,15,オレンジリバー,-6992.0,15.0,-5955.0,12.0,-679.0,4.0,-13.626,11.0
中山,1,16,ウルヴァリン,-84.0,5.0,-1453.0,8.0,-4791.0,10.0,-6.328,7.0
中山,2,1,ノボリフジ,,,-4964.0,11.0,-4892.0,14.0,,
中山,2,2,ピンクサウスポー,172.0,6.0,,,-3536.0,11.0,,
中山,2,3,ヘルメスギャング,-5560.0,13.0,-2782.0,9.0,5314.0,1.0,-3.028,7.0
中山,2,4,クールチェンジ,-1583.0,9.0,14671.0,1.0,3471.0,5.0,16.559,1.0
中山,2,5,レピュニット,365.0,5.0,6179.0,2.0,-4676.0,12.0,1.868,6.0
中山,2,6,ベルウッドピース,5919.0,1.0,2708.0,5.0,939.0,7.0,9.566,2.0
中山,2,7,ホッカイダイオー,-3511.0,12.0,,,1925.0,6.0,,
中山,2,8,ロココ,2847.0,2.0,-4342.0,10.0,4299.0,2.0,2.804,5.0
中山,2,9,ドナソラーレ,-651.0,7.0,62.0,7.0,3974.0,4.0,3.385,4.0
中山,2,10,ニシノマグノリア,1284.0,4.0,268.0,6.0,4273.0,3.0,5.825,3.0
中山,2,11,ニシノカルラ,-1361.0,8.0,,,-1278.0,10.0,,
中山,2,12,ユイノサダハル,-2034.0,11.0,,,-711.0,8.0,,
中山,2,13,ハンドフル,-7327.0,14.0,4922.0,3.0,,,,
中山,2,14,マイネルオランチア,,,2730.0,4.0,-794.0,9.0,,
中山,2,15,ホシヅキヨ,-1862.0,10.0,,,,,,
中山,2,16,アオハルブルース,2624.0,3.0,-1602.0,8.0,-4757.0,13.0,-3.735,8.0
中山,3,1,ビレッジルイーザ,92.0,6.0,-13215.0,12.0,-4555.0,9.0,-17.678,10.0
中山,3,2,ノヴェルカフナ,,,1058.0,4.0,-8550.0,13.0,,
中山,3,3,アルティオーラ,-5708.0,12.0,,,,,,
中山,3,4,ジャストビコーズ,-5588.0,11.0,,,4063.0,1.0,,
中山,3,5,スマイルカーブ,5007.0,2.0,21107.0,1.0,-4689.0,11.0,21.425,1.0
中山,3,6,モンペリエ,-4838.0,9.0,,,-8550.0,13.0,,
中山,3,7,ルンベーラ,10337.0,1.0,-4939.0,9.0,-4655.0,10.0,0.743,4.0
中山,3,8,リーピングサイン,1126.0,5.0,-1455.0,5.0,-1718.0,6.0,-2.047,6.0
中山,3,9,サムシングスイート,-2020.0,8.0,-2943.0,7.0,-5736.0,12.0,-10.699,9.0
中山,3,10,スターサンサルー,-7541.0,13.0,3373.0,3.0,-2692.0,7.0,-6.86,7.0
中山,3,11,サフランメロディ,-5348.0,10.0,-7175.0,10.0,2219.0,2.0,-10.304,8.0
中山,3,12,ロンギングセリーヌ,4035.0,4.0,-3726.0,8.0,1513.0,3.0,1.822,3.0
中山,3,13,ジュナベーラ,-516.0,7.0,-2162.0,6.0,847.0,4.0,-1.831,5.0
中山,3,14,バンオンタイム,,,-11300.0,11.0,-1524.0,5.0,,
中山,3,15,シェリアドレ,4311.0,3.0,7244.0,2.0,-2717.0,8.0,8.838,2.0
中山,4,1,コスモアミマネラ,1591.0,2.0,-152.0,4.0,,,,
中山,4,2,ゴーツウキリシマ,-5.0,6.0,,,-2454.0,10.0,,
中山,4,3,ハワイアンタイム,101.0,5.0,-4932.0,12.0,-3513.0,11.0,-8.344,10.0
中山,4,4,シャンデルナゴル,-3882.0,13.0,-271.0,5.0,845.0,7.0,-3.308,7.0
中山,4,5,フジフォンテ,-3886.0,14.0,-1075.0,7.0,1310.0,5.0,-3.651,8.0
