場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
新潟,1,1,ヒートオンビート,-3344.0,12.0,1470.0,1.0,-1405.0,7.0,-3.279,4.0
新潟,1,2,ビップランバン,-3676.0,13.0,-4524.0,8.0,3232.0,2.0,-4.968,5.0
新潟,1,3,エンデュミオン,-1226.0,10.0,643.0,2.0,2432.0,3.0,1.849,1.0
新潟,1,4,ニシノパプルブリリ,-4978.0,14.0,-3191.0,7.0,-2975.0,10.0,-11.144,9.0
新潟,1,5,エターナリー,1622.0,3.0,,,3251.0,1.0,,
新潟,1,6,トーセンオリジン,-2763.0,11.0,-2036.0,5.0,-4760.0,12.0,-9.559,8.0
新潟,1,7,ワールドスケール,163.0,7.0,474.0,3.0,,,,
新潟,1,8,デシマルサーガ,3766.0,1.0,-2448.0,6.0,-2500.0,8.0,-1.182,3.0
新潟,1,9,シャンドゥレール,1080.0,4.0,-7866.0,10.0,-2623.0,9.0,-9.409,7.0
新潟,1,10,ブルメンダール,2016.0,2.0,-5811.0,9.0,-3396.0,11.0,-7.191,6.0
新潟,1,11,マイネルヴァッサー,188.0,6.0,,,-5750.0,13.0,,
新潟,1,12,ロードトゥフェイム,-302.0,8.0,,,-1095.0,6.0,,
新潟,1,13,サルサロッサ,437.0,5.0,182.0,4.0,16.0,5.0,0.635,2.0
新潟,1,14,パトリック,-395.0,9.0,,,2304.0,4.0,,
新潟,2,1,ルージュラティーナ,-541.0,6.0,-1244.0,9.0,-3750.0,12.0,-5.535,10.0
新潟,2,2,ハプスブルグ,-2969.0,10.0,-6293.0,11.0,13023.0,1.0,3.761,3.0
新潟,2,3,ラグナトーレ,-3882.0,11.0,3691.0,1.0,4397.0,3.0,4.206,2.0
新潟,2,4,メイブロッサム,-1722.0,7.0,3217.0,2.0,-6981.0,15.0,-5.486,9.0
新潟,2,5,リュウゼツラン,-4346.0,12.0,3089.0,3.0,470.0,6.0,-0.787,8.0
新潟,2,6,メリザンド,,,2611.0,4.0,-856.0,8.0,,
新潟,2,7,オプレントジュエル,4457.0,3.0,1624.0,6.0,-3008.0,11.0,3.073,4.0
新潟,2,8,ココリアマテル,361.0,5.0,2107.0,5.0,218.0,7.0,2.686,6.0
新潟,2,9,エイユーサブリナ,4692.0,2.0,-11062.0,14.0,-1001.0,9.0,-7.371,11.0
新潟,2,10,ケングロリア,-2931.0,9.0,-1433.0,10.0,-4578.0,13.0,-8.942,12.0
新潟,2,11,アウスラフラッグ,12932.0,1.0,-11379.0,15.0,-2106.0,10.0,-0.553,7.0
新潟,2,12,アップリンク,-14143.0,14.0,-7205.0,13.0,1521.0,5.0,-19.827,13.0
新潟,2,13,コスモサンビタリア,-2306.0,8.0,400.0,8.0,4670.0,2.0,2.764,5.0
新潟,2,14,トゥーザムーン,1440.0,4.0,700.0,7.0,2917.0,4.0,5.057,1.0
新潟,2,15,ドナコルコバド,-9075.0,13.0,-6294.0,12.0,-5749.0,14.0,-21.118,14.0
新潟,3,1,サツキレジーナ,-3581.0,10.0,-9137.0,14.0,3095.0,5.0,-9.623,10.0
