場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
福島,1,1,ラインアルテミス,-3112.0,13.0,1157.0,7.0,-951.0,7.0,-2.906,10.0
福島,1,2,バレドラパン,-4257.0,15.0,-5220.0,14.0,-3303.0,9.0,-12.78,14.0
福島,1,3,トゥーザムーン,91.0,9.0,1190.0,6.0,2602.0,5.0,3.883,6.0
福島,1,4,メイショウバスク,3517.0,6.0,-1335.0,11.0,-6168.0,13.0,-3.986,12.0
福島,1,5,ネバーランドリーム,-31.0,10.0,-255.0,9.0,-3637.0,11.0,-3.923,11.0
福島,1,6,ミサビスケッツ,4378.0,5.0,-10694.0,15.0,-14854.0,15.0,-21.17,15.0
福島,1,7,フロルドラーダ,-1635.0,12.0,-283.0,10.0,-3620.0,10.0,-5.538,13.0
福島,1,8,ラヴスティンガー,5143.0,4.0,3895.0,3.0,-5188.0,12.0,3.85,7.0
福島,1,9,ナムラペルル,2066.0,7.0,22887.0,1.0,-364.0,6.0,24.589,1.0
福島,1,10,アオイアイ,11757.0,1.0,-2991.0,13.0,4608.0,2.0,13.374,2.0
福島,1,11,ニーケアイリス,478.0,8.0,11895.0,2.0,-10502.0,14.0,1.871,8.0
福島,1,12,リュウゼツラン,6100.0,2.0,2792.0,5.0,3608.0,3.0,12.5,3.0
福島,1,13,アップライト,-1271.0,11.0,2902.0,4.0,2926.0,4.0,4.557,4.0
福島,1,14,シーザサンライズ,-3122.0,14.0,-2510.0,12.0,5410.0,1.0,-0.222,9.0
福島,1,15,エルバステラ,5497.0,3.0,1026.0,8.0,-2171.0,8.0,4.352,5.0
福島,2,1,ルブリアン,-8949.0,14.0,-2697.0,8.0,3632.0,1.0,-8.014,7.0
福島,2,2,クィーンルージュ,2812.0,6.0,-9149.0,11.0,,,,
福島,2,3,キョウエイレッド,,,-3601.0,10.0,-9280.0,14.0,,
福島,2,4,ノーブルオリンポス,-6051.0,13.0,1488.0,4.0,554.0,3.0,-4.009,6.0
福島,2,5,アタリダイキチ,,,-15259.0,12.0,-2029.0,6.0,,
福島,2,6,ロアヴィヴィエンヌ,14353.0,1.0,,,-6043.0,11.0,,
福島,2,7,パリコレジェンヌ,1305.0,8.0,329.0,6.0,-4449.0,9.0,-2.815,5.0
福島,2,8,フランシナテソーロ,5767.0,3.0,4547.0,3.0,-4525.0,10.0,5.789,3.0
福島,2,9,アッケシ,-385.0,10.0,,,85.0,4.0,,
福島,2,10,サンタアニタ,800.0,9.0,-3133.0,9.0,3080.0,2.0,0.747,4.0
福島,2,11,ラクスノカミカザリ,-5131.0,12.0,-1211.0,7.0,-6640.0,13.0,-12.982,9.0
福島,2,12,ブロンドエール,2175.0,7.0,5700.0,2.0,-1822.0,5.0,6.053,2.0
福島,2,13,フィオーレ,6526.0,2.0,6825.0,1.0,-6438.0,12.0,6.913,1.0
福島,2,14,ユーティジャーニー,-4054.0,11.0,,,-4166.0,8.0,,
福島,2,15,メイショウイチモン,5272.0,4.0,-17974.0,13.0,-2470.0,7.0,-15.172,10.0
福島,2,16,スンシム,5195.0,5.0,524.0,5.0,-14975.0,15.0,-9.256,8.0
福島,3,1,デアルーチェ,739.0,8.0,8750.0,3.0,-2778.0,10.0,6.711,4.0
福島,3,2,デンジエンド,-4180.0,14.0,-7980.0,16.0,3792.0,2.0,-8.368,10.0
福島,3,3,オロスコピオ,-894.0,10.0,-925.0,10.0,3467.0,3.0,1.648,8.0
福島,3,4,アンガアヴィス,3047.0,4.0,1583.0,7.0,-1838.0,7.0,2.792,7.0
福島,3,5,ポテチ,-1823.0,11.0,9210.0,1.0,-3741.0,12.0,3.646,6.0
福島,3,6,ギリギリバイター,-4109.0,13.0,-6267.0,14.0,-2728.0,9.0,-13.104,12.0
福島,3,7,キタノニーソング,-3366.0,12.0,-7163.0,15.0,-5938.0,14.0,-16.467,13.0
福島,3,8,オールニッポン,,,-5339.0,13.0,5451.0,1.0,,
福島,3,9,ジーティーブライト,5619.0,2.0,-3101.0,12.0,,,,
福島,3,10,ホウショウビフウ,1500.0,7.0,4340.0,5.0,,,,
福島,3,11,カサビセンス,-843.0,9.0,-264.0,8.0,-3459.0,11.0,-4.566,9.0
福島,3,12,シャインフリーリー,7129.0,1.0,-487.0,9.0,-2004.0,8.0,4.638,5.0
福島,3,13,ダンスデュヴァン,3103.0,3.0,5747.0,4.0,1115.0,5.0,9.965,1.0
福島,3,14,フランクテソーロ,2699.0,5.0,9210.0,1.0,-4075.0,13.0,7.834,3.0
福島,3,15,トゥルプ,-9825.0,15.0,-1160.0,11.0,902.0,6.0,-10.083,11.0
福島,3,16,ホウオウスターツ,2664.0,6.0,3173.0,6.0,2930.0,4.0,8.767,2.0
福島,4,1,サンライズライリー,6881.0,3.0,6783.0,1.0,-1269.0,8.0,12.395,2.0
福島,4,2,モズシューター,-4561.0,14.0,3948.0,3.0,-1316.0,9.0,-1.929,8.0
福島,4,3,ブルータス,6100.0,4.0,-2510.0,9.0,-2461.0,11.0,1.129,5.0
福島,4,4,ミツカネスコーピオ,-3195.0,13.0,1185.0,5.0,-1223.0,7.0,-3.233,9.0
福島,4,5,ジュンベルベット,11757.0,1.0,1470.0,4.0,-7969.0,14.0,5.258,4.0
福島,4,6,オドラニャソンソン,618.0,9.0,-4497.0,10.0,,,,
福島,4,7,モズノセイギ,5497.0,5.0,4549.0,2.0,7334.0,1.0,17.38,1.0
福島,4,8,マンオブザマッチ,478.0,10.0,-770.0,8.0,567.0,5.0,0.275,6.0
福島,4,9,グルナルーフス,357.0,11.0,,,-2019.0,10.0,,
福島,4,10,グローサートラウム,2066.0,7.0,-9304.0,11.0,5434.0,3.0,-1.804,7.0
福島,4,11,アメリカンクール,1766.0,8.0,,,-7622.0,13.0,,
福島,4,12,エーピーポエティス,5143.0,6.0,,,7041.0,2.0,,
福島,4,13,ココデイック,9962.0,2.0,-255.0,6.0,-1016.0,6.0,8.691,3.0
福島,4,14,レジリエント,,,-465.0,7.0,1140.0,4.0,,
福島,4,15,ララエキリーブル,-1635.0,12.0,-10072.0,12.0,-6485.0,12.0,-18.192,10.0
福島,5,1,レイヤードレッド,248.0,10.0,2888.0,4.0,3623.0,6.0,6.759,4.0
福島,5,2,ロビン,6318.0,3.0,,,4055.0,4.0,,
福島,5,3,テーブルマナー,,,245.0,9.0,5577.0,2.0,,
福島,5,4,テーオービースト,12225.0,1.0,729.0,6.0,6391.0,1.0,19.345,1.0
福島,5,5,アルマリアルト,-13996.0,15.0,-1722.0,14.0,2625.0,7.0,-13.093,13.0
福島,5,6,ディプタルアスール,-4962.0,14.0,2888.0,4.0,887.0,11.0,-1.187,10.0
福島,5,7,コンドゥイア,2296.0,8.0,4241.0,2.0,,,,
福島,5,8,リドルトリガー,-2235.0,13.0,583.0,7.0,3646.0,5.0,1.994,9.0
福島,5,9,ジーティーラピッド,2700.0,6.0,-1708.0,13.0,1633.0,10.0,2.625,8.0
福島,5,10,メイショウヤシマ,4555.0,4.0,6849.0,1.0,1827.0,9.0,13.231,2.0
福島,5,11,アストラアヴィス,-1461.0,12.0,245.0,9.0,4382.0,3.0,3.166,7.0
福島,5,12,コスモブレイズ,-361.0,11.0,-1522.0,12.0,-2860.0,14.0,-4.743,12.0
福島,5,13,マイネルフルムーン,9556.0,2.0,-542.0,11.0,-1558.0,13.0,7.456,3.0
福島,5,14,ドウジャスティ,2744.0,5.0,-3114.0,15.0,-4188.0,15.0,-4.558,11.0
福島,5,15,スイートグルーヴ,1633.0,9.0,417.0,8.0,2557.0,8.0,4.607,6.0
福島,5,16,プロメテドール,2478.0,7.0,3303.0,3.0,-783.0,12.0,4.998,5.0
福島,6,1,ソアラ,-105.0,8.0,-614.0,6.0,1246.0,6.0,0.527,5.0
福島,6,2,ピースフルナイト,6403.0,3.0,1272.0,5.0,2232.0,3.0,9.907,3.0
福島,6,3,ディアクルーナ,,,-10282.0,15.0,725.0,8.0,,
福島,6,4,プリュノワール,-5904.0,12.0,-4141.0,12.0,,,,
福島,6,5,スプリングデイ,-5885.0,11.0,6668.0,2.0,-5675.0,14.0,-4.892,7.0
福島,6,6,ソルレース,,,-2931.0,10.0,-1643.0,11.0,,
福島,6,7,ミニマルデザイン,105.0,7.0,-677.0,7.0,-6783.0,15.0,-7.355,8.0
福島,6,8,イリスアスール,8174.0,2.0,8166.0,1.0,1890.0,4.0,18.23,2.0
