場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
新潟,1,1,ショウナンアイバ,-1993.0,7.0,,,-843.0,9.0,,
新潟,1,2,エキゾチックガール,-12476.0,13.0,4875.0,3.0,6648.0,2.0,-0.953,4.0
新潟,1,3,コヴェナント,-2747.0,8.0,,,2150.0,6.0,,
新潟,1,4,グラツィオーソ,-5975.0,11.0,-2788.0,10.0,4506.0,4.0,-4.257,7.0
新潟,1,5,エリセイラ,-986.0,6.0,-4907.0,13.0,-2516.0,12.0,-8.409,10.0
新潟,1,6,カウンティフェア,-20136.0,14.0,-1837.0,7.0,2067.0,7.0,-19.906,12.0
新潟,1,7,ブラックダイヤ,136.0,5.0,-923.0,6.0,5589.0,3.0,4.802,3.0
新潟,1,8,シンデレラダッシュ,-9679.0,12.0,6396.0,1.0,-1725.0,10.0,-5.008,8.0
新潟,1,9,ラッキーダンス,-4721.0,10.0,1463.0,5.0,-4438.0,15.0,-7.696,9.0
新潟,1,10,ナウウィアートール,418.0,4.0,3763.0,4.0,-7498.0,16.0,-3.317,5.0
新潟,1,11,エニグマティーク,,,-3715.0,11.0,-753.0,8.0,,
新潟,1,12,サクラカゼ,1647.0,3.0,-3944.0,12.0,-1794.0,11.0,-4.091,6.0
新潟,1,13,ジョリーピクシー,-3570.0,9.0,-5835.0,14.0,-2533.0,13.0,-11.938,11.0
新潟,1,14,ハツコイサイダー,9195.0,1.0,-2200.0,9.0,3109.0,5.0,10.104,2.0
新潟,1,15,ミッドタウンナイト,4532.0,2.0,-1956.0,8.0,9329.0,1.0,11.905,1.0
新潟,1,16,アイルフィレール,,,5679.0,2.0,-3264.0,14.0,,
新潟,2,1,グリーンエリクサー,16290.0,1.0,4572.0,4.0,-3306.0,10.0,17.556,2.0
新潟,2,2,エスシーレベッカ,,,4572.0,4.0,-2262.0,8.0,,
新潟,2,3,ミニョンマルーン,2860.0,6.0,-3002.0,10.0,614.0,4.0,0.472,8.0
新潟,2,4,ランヴェルセ,-5069.0,13.0,-4880.0,13.0,-4022.0,12.0,-13.971,11.0
新潟,2,5,トラストパイロ,-997.0,9.0,4572.0,4.0,-1898.0,7.0,1.677,7.0
新潟,2,6,リーサイェイ,-217.0,7.0,-471.0,8.0,2887.0,3.0,2.199,6.0
新潟,2,7,チカクール,6692.0,4.0,,,-3482.0,11.0,,
新潟,2,8,チケットトゥヘブン,-641.0,8.0,-2467.0,9.0,-6369.0,14.0,-9.477,9.0
新潟,2,9,ハクサンハナビ,-11863.0,14.0,,,-2283.0,9.0,,
新潟,2,10,キーガッツ,8853.0,3.0,-4269.0,11.0,6471.0,1.0,11.055,3.0
新潟,2,11,ゼットエール,10057.0,2.0,14066.0,1.0,356.0,6.0,24.479,1.0
新潟,2,12,アイルクラウン,4207.0,5.0,3752.0,7.0,541.0,5.0,8.5,4.0
新潟,2,13,テイエムジェネラル,-1322.0,10.0,10006.0,2.0,,,,
新潟,2,14,セイウンヤタガラス,-1672.0,11.0,-4582.0,12.0,-4132.0,13.0,-10.386,10.0
新潟,2,15,ワイドレッド,-4309.0,12.0,6637.0,3.0,3489.0,2.0,5.817,5.0
新潟,3,1,ミュージックマン,,,-2554.0,13.0,6583.0,1.0,,
新潟,3,2,フランキーバローズ,-6369.0,11.0,4380.0,2.0,-2596.0,12.0,-4.585,7.0
新潟,3,3,ジャスティンアロー,10263.0,1.0,-7091.0,14.0,3366.0,4.0,6.538,3.0
新潟,3,4,タイセイビートル,2536.0,5.0,-2496.0,12.0,-1912.0,10.0,-1.872,6.0
新潟,3,5,ミッキーサンズ,,,-1343.0,11.0,693.0,7.0,,
新潟,3,6,ニシノプロテア,-325.0,7.0,1305.0,7.0,-8645.0,14.0,-7.665,9.0
新潟,3,7,ラストレガシー,-3980.0,10.0,-7378.0,15.0,1456.0,6.0,-9.902,10.0
新潟,3,8,クロシオカレント,3852.0,4.0,3915.0,4.0,,,,
新潟,3,9,ショウサンジョージ,-2007.0,8.0,4278.0,3.0,-2119.0,11.0,0.152,5.0
新潟,3,10,メイショウカスガイ,5975.0,2.0,2107.0,6.0,4884.0,2.0,12.966,2.0
新潟,3,11,ネオクイーン,-8893.0,12.0,-602.0,9.0,-1261.0,8.0,-10.756,11.0
新潟,3,12,ベネディクティオ,-13724.0,13.0,-1254.0,10.0,-1435.0,9.0,-16.413,12.0
新潟,3,13,トゥーザムーン,1491.0,6.0,1045.0,8.0,2917.0,5.0,5.453,4.0
新潟,3,14,アスコットロマン,-3788.0,9.0,3878.0,5.0,-6005.0,13.0,-5.915,8.0
