場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,エレパイオ,-6992.0,14.0,251.0,9.0,2865.0,2.0,-3.876,8.0
中山,1,2,アミラジオネ,-3469.0,12.0,18613.0,2.0,1296.0,5.0,16.44,3.0
中山,1,3,ライラックダンサー,-84.0,5.0,-149.0,10.0,-453.0,8.0,-0.686,7.0
中山,1,4,ビップモアナ,12134.0,1.0,2467.0,7.0,-1480.0,10.0,13.121,4.0
中山,1,5,デンリッレハウエル,-7260.0,15.0,-8291.0,15.0,-2335.0,12.0,-17.886,12.0
中山,1,6,マハーギータ,-214.0,7.0,-4683.0,14.0,-951.0,9.0,-5.848,11.0
中山,1,7,ヒルビリーエレジー,-2604.0,10.0,20801.0,1.0,2303.0,3.0,20.5,1.0
中山,1,8,ゴールドハンマー,-123.0,6.0,-3187.0,12.0,-17705.0,15.0,-21.015,13.0
中山,1,9,ガールネクストドア,-3993.0,13.0,9547.0,4.0,-10116.0,14.0,-4.562,10.0
中山,1,10,キタノエモシオン,-2954.0,11.0,,,1131.0,7.0,,
中山,1,11,キタノライブリー,2271.0,3.0,2040.0,8.0,-8745.0,13.0,-4.434,9.0
中山,1,12,フジルバーブ,-1269.0,8.0,4940.0,6.0,1296.0,5.0,4.967,6.0
中山,1,13,ドナカルナバル,1508.0,4.0,6092.0,5.0,3414.0,1.0,11.014,5.0
中山,1,14,ポートタウランガ,3791.0,2.0,13349.0,3.0,2237.0,4.0,19.377,2.0
中山,1,15,モモイロカタオモイ,-2316.0,9.0,-2992.0,11.0,-17705.0,15.0,-23.013,14.0
中山,1,16,スマイルバニラ,,,-4585.0,13.0,-2328.0,11.0,,
中山,2,1,ロングウェイホーム,,,2185.0,9.0,-10168.0,16.0,,
中山,2,2,アッサジャン,6210.0,2.0,3172.0,8.0,-5743.0,11.0,3.639,6.0
中山,2,3,マブアンドフェール,-8338.0,14.0,-11201.0,14.0,-15.0,6.0,-19.554,13.0
