場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
函館,1,1,ミリオンヒット,3356.0,6.0,2306.0,5.0,-7384.0,13.0,-1.722,6.0
函館,1,2,ワタシマツワ,-4196.0,10.0,7754.0,1.0,1353.0,6.0,4.911,4.0
函館,1,3,セゾンデフィーユ,-2438.0,9.0,-6239.0,10.0,2969.0,3.0,-5.708,9.0
函館,1,4,ロネット,-4358.0,11.0,-5200.0,9.0,1346.0,7.0,-8.212,10.0
函館,1,5,キムケンフォトン,6198.0,3.0,-10957.0,12.0,2360.0,5.0,-2.399,7.0
函館,1,6,ハナヒラク,-1699.0,8.0,,,-1767.0,10.0,,
函館,1,7,ハーフェン,7721.0,2.0,5324.0,3.0,-2780.0,11.0,10.265,3.0
函館,1,8,ドラマツルギー,-7202.0,12.0,256.0,6.0,2794.0,4.0,-4.152,8.0
函館,1,9,ゴールドサニーデイ,768.0,7.0,-592.0,8.0,229.0,9.0,0.405,5.0
函館,1,10,カルミネイション,,,-8545.0,11.0,-8365.0,14.0,,
函館,1,11,ワンダーアンジェ,,,2507.0,4.0,5809.0,1.0,,
函館,1,12,テーオーシュターデ,3555.0,5.0,6962.0,2.0,739.0,8.0,11.256,2.0
函館,1,13,リリーオブザハート,8595.0,1.0,17.0,7.0,4290.0,2.0,12.902,1.0
函館,1,14,フューチャーファン,4580.0,4.0,-21553.0,13.0,-5700.0,12.0,-22.673,11.0
函館,2,1,ニッシンゲッポ,7309.0,1.0,7329.0,3.0,3143.0,2.0,17.781,2.0
函館,2,2,カーヌスティ,3858.0,3.0,404.0,6.0,2128.0,4.0,6.39,5.0
函館,2,3,メイショウルーチェ,1682.0,6.0,13823.0,2.0,-1421.0,8.0,14.084,3.0
函館,2,4,エイシンパルサー,56.0,7.0,6817.0,4.0,5978.0,1.0,12.851,4.0
函館,2,5,グルナルーフス,3603.0,4.0,,,33.0,6.0,,
函館,2,6,レイアポポ,4265.0,2.0,29461.0,1.0,350.0,5.0,34.076,1.0
函館,2,7,ラピルスイメル,-4130.0,9.0,-2776.0,10.0,-4575.0,11.0,-11.481,9.0
函館,2,8,サヨノミッキー,-4079.0,8.0,3641.0,5.0,-492.0,7.0,-0.93,7.0
函館,2,9,テーオーテバルディ,,,-8835.0,11.0,-4236.0,10.0,,
函館,2,10,サラサエンペラー,,,-749.0,9.0,-15273.0,12.0,,
函館,2,11,コッコラーレ,-5940.0,10.0,-335.0,8.0,-1606.0,9.0,-7.881,8.0
函館,2,12,ショウナンラリー,2163.0,5.0,141.0,7.0,2412.0,3.0,4.716,6.0
函館,3,1,メムエクラ,-12249.0,12.0,5810.0,3.0,3757.0,4.0,-2.682,7.0
函館,3,2,ウインキララ,,,6143.0,2.0,2692.0,6.0,,
函館,3,3,パーフェクトパール,4964.0,3.0,-9924.0,12.0,-2122.0,10.0,-7.082,9.0
函館,3,4,コンドゥイア,2001.0,7.0,3812.0,4.0,,,,
函館,3,5,ウィットビーアビー,3283.0,5.0,16239.0,1.0,-4571.0,11.0,14.951,1.0
函館,3,6,ヤマニンパルフェ,-1814.0,8.0,90.0,6.0,4398.0,2.0,2.674,5.0
函館,3,7,セレニティ,-3850.0,9.0,1257.0,5.0,2596.0,7.0,0.003,6.0
