場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
新潟,1,1,ノリマル,-1484.0,5.0,4145.0,2.0,-2422.0,9.0,0.239,4.0
新潟,1,2,フルフィルメント,-1993.0,7.0,,,4069.0,3.0,,
新潟,1,3,カサナルキセキ,-4721.0,9.0,,,-1314.0,6.0,,
新潟,1,4,ワインダークシー,-286.0,4.0,-3367.0,9.0,-1756.0,8.0,-5.409,7.0
新潟,1,5,コーディアリー,-12476.0,12.0,7725.0,1.0,-3592.0,12.0,-8.343,8.0
新潟,1,6,ウールヴヘジン,13588.0,1.0,-885.0,7.0,-1314.0,6.0,11.389,1.0
新潟,1,7,ステラスペース,-6248.0,10.0,268.0,5.0,-2675.0,11.0,-8.655,9.0
新潟,1,8,トラストレガート,-3570.0,8.0,1035.0,4.0,-2672.0,10.0,-5.207,6.0
新潟,1,9,パノラマステージ,-9679.0,11.0,-1651.0,8.0,1759.0,5.0,-9.571,10.0
新潟,1,10,グッドホース,136.0,3.0,39.0,6.0,4177.0,2.0,4.352,3.0
新潟,1,11,トルネードアイル,-1673.0,6.0,2813.0,3.0,6918.0,1.0,8.058,2.0
新潟,1,12,ゴールドエンバー,2190.0,2.0,-5774.0,10.0,2759.0,4.0,-0.825,5.0
新潟,2,1,アドバンスモダン,,,,,3546.0,3.0,,
新潟,2,2,ラムールデュヴォン,-2242.0,9.0,,,320.0,8.0,,
新潟,2,3,グリーンスリーヴス,4207.0,3.0,,,-1346.0,9.0,,
新潟,2,4,ファンシーフリル,-18678.0,13.0,12990.0,1.0,-8420.0,14.0,-14.108,7.0
新潟,2,5,ムテキシャチョウ,-1595.0,8.0,,,3546.0,3.0,,
新潟,2,6,カイトアザリー,,,-9815.0,7.0,-7146.0,11.0,,
新潟,2,7,モンサンゴールデン,-1322.0,7.0,-12486.0,8.0,2664.0,5.0,-11.144,6.0
新潟,2,8,ニシノガンリキ,-5069.0,12.0,,,599.0,7.0,,
新潟,2,9,シンデレラリバティ,1307.0,5.0,4325.0,2.0,-8420.0,14.0,-2.788,3.0
新潟,2,10,ボールドタワー,16290.0,1.0,1020.0,5.0,6677.0,1.0,23.987,1.0
新潟,2,11,マジンタクシー,8853.0,2.0,,,1893.0,6.0,,
新潟,2,12,クレインヴォイス,-4352.0,11.0,3971.0,3.0,-5622.0,10.0,-6.003,4.0
新潟,2,13,ドナシェーン,2564.0,4.0,,,-7347.0,13.0,,
新潟,2,14,ミルトハッピー,-641.0,6.0,1732.0,4.0,-7175.0,12.0,-6.084,5.0
新潟,2,15,オスロクィーン,-4309.0,10.0,210.0,6.0,3769.0,2.0,-0.33,2.0
新潟,3,1,ジェニファー,1208.0,4.0,-4493.0,15.0,1789.0,5.0,-1.496,7.0
新潟,3,2,ティピティーナ,-19565.0,18.0,2659.0,7.0,-4228.0,12.0,-21.134,14.0
新潟,3,3,キングズブレス,-7771.0,14.0,-2484.0,13.0,1680.0,6.0,-8.575,11.0
新潟,3,4,クリーンエア,-4428.0,12.0,1116.0,9.0,-1853.0,11.0,-5.165,8.0
新潟,3,5,バンディート,2308.0,2.0,10495.0,1.0,,,,
新潟,3,6,アウクソー,-8001.0,15.0,-4271.0,14.0,-5498.0,15.0,-17.77,13.0
新潟,3,7,アルヴァレス,672.0,5.0,-40.0,11.0,329.0,7.0,0.961,5.0
新潟,3,8,ツィスカリーゼ,-5571.0,13.0,-6185.0,16.0,-15086.0,17.0,-26.842,16.0
新潟,3,9,ダノンリュラ,12587.0,1.0,8073.0,2.0,4911.0,2.0,25.571,1.0
新潟,3,10,オンザヴィーナス,1636.0,3.0,4517.0,3.0,6977.0,1.0,13.13,2.0
新潟,3,11,シュークリーム,95.0,6.0,4193.0,4.0,-1647.0,10.0,2.641,3.0
新潟,3,12,レッドカメリア,-3298.0,11.0,,,2483.0,3.0,,
新潟,3,13,インフローレ,-2555.0,10.0,-9664.0,17.0,-5256.0,14.0,-17.475,12.0
新潟,3,14,フォルトレス,-732.0,8.0,-260.0,12.0,-5049.0,13.0,-6.041,9.0
新潟,3,15,コムーネ,-231.0,7.0,887.0,10.0,-1158.0,9.0,-0.502,6.0
新潟,3,16,アンバーニードル,-1505.0,9.0,3481.0,5.0,58.0,8.0,2.034,4.0
新潟,3,17,マイネルステラート,-13424.0,16.0,2578.0,8.0,2459.0,4.0,-8.387,10.0
新潟,3,18,ビスケット,-17867.0,17.0,3435.0,6.0,-9403.0,16.0,-23.835,15.0
新潟,4,1,ジェイエルトランス,-7091.0,7.0,-436.0,10.0,-3391.0,6.0,-10.918,5.0
新潟,4,2,ブルーデイジー,-6813.0,6.0,5946.0,3.0,-15818.0,12.0,-16.685,7.0
新潟,4,3,メイショウドライブ,-19816.0,10.0,9523.0,2.0,-1539.0,4.0,-11.832,6.0
新潟,4,4,アスコットアイ,-17081.0,9.0,3013.0,6.0,-6890.0,10.0,-20.958,8.0
新潟,4,5,マイドリームガール,1045.0,1.0,,,-3677.0,7.0,,
新潟,4,6,サラマックイーン,-858.0,3.0,2766.0,7.0,-2925.0,5.0,-1.017,3.0
新潟,4,7,ノーブルミステリー,,,2138.0,8.0,-4304.0,8.0,,
新潟,4,8,エスシーレベッカ,,,4508.0,4.0,-1323.0,3.0,,
新潟,4,9,ハニーローリエ,-3255.0,5.0,988.0,9.0,141.0,2.0,-2.126,4.0
新潟,4,10,デルマエアロール,-1122.0,4.0,-6238.0,11.0,8444.0,1.0,1.084,1.0
新潟,4,11,アイアンソリッド,-438.0,2.0,4446.0,5.0,-4770.0,9.0,-0.762,2.0
新潟,4,12,シューンカイゼリン,,,17755.0,1.0,,,,
新潟,4,13,シエラメンテ,-7467.0,8.0,-14642.0,12.0,-7514.0,11.0,-29.623,9.0
新潟,5,1,ターコイズテソーロ,-2372.0,7.0,4335.0,2.0,-2548.0,10.0,-0.585,4.0
新潟,5,2,ヴァールザーゲン,-6805.0,12.0,-1487.0,10.0,573.0,7.0,-7.719,8.0
新潟,5,3,ウインカグヤヒメ,-11740.0,15.0,-57.0,8.0,-1255.0,9.0,-13.052,10.0
新潟,5,4,チャンピオンホース,-4130.0,9.0,,,-3694.0,12.0,,
新潟,5,5,ポポラヴィスタ,-4502.0,10.0,9651.0,1.0,6852.0,1.0,12.001,1.0
新潟,5,6,ヘルモソブレード,1727.0,3.0,-3818.0,12.0,-5995.0,15.0,-8.086,9.0
新潟,5,7,ナムラステラ,-16760.0,16.0,,,2096.0,5.0,,
新潟,5,8,テラシエスタ,,,-50.0,7.0,788.0,6.0,,
新潟,5,9,ウォーターデライト,3059.0,2.0,-1479.0,9.0,3428.0,3.0,5.008,2.0
新潟,5,10,ベルオーシャン,,,,,,,,
新潟,5,11,ジュエルサンライズ,-6950.0,13.0,944.0,5.0,,,,
新潟,5,12,ヒーナシャム,-2.0,4.0,1719.0,3.0,-2934.0,11.0,-1.217,5.0
新潟,5,13,ミルトメテオ,-3681.0,8.0,1499.0,4.0,4466.0,2.0,2.284,3.0
新潟,5,14,アンファール,-551.0,5.0,932.0,6.0,-4049.0,14.0,-3.668,6.0
新潟,5,15,ノーブルトレジャー,3914.0,1.0,,,2122.0,4.0,,
新潟,5,16,ツウキンカイソク,-9218.0,14.0,-5036.0,13.0,-5995.0,15.0,-20.249,11.0
新潟,5,17,トゥレイス,-2220.0,6.0,-2084.0,11.0,-48.0,8.0,-4.352,7.0
新潟,5,18,イアム,-4786.0,11.0,,,-3918.0,13.0,,
新潟,6,1,ヴァイオパイシーズ,-9826.0,10.0,969.0,7.0,-547.0,6.0,-9.404,8.0
