場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
新潟,1,1,ディープレイヤー,-198.0,6.0,-323.0,9.0,4355.0,1.0,3.834,2.0
新潟,1,2,フォルガイル,-5135.0,14.0,657.0,5.0,-3730.0,10.0,-8.208,12.0
新潟,1,3,プリンセスララア,-2710.0,11.0,-2079.0,12.0,-9019.0,14.0,-13.808,14.0
新潟,1,4,トラモント,1488.0,3.0,-493.0,10.0,-2281.0,7.0,-1.286,6.0
新潟,1,5,ブルースピリット,-1345.0,10.0,-43.0,8.0,-2700.0,8.0,-4.088,9.0
新潟,1,6,サクセスバラード,3187.0,2.0,2070.0,1.0,1490.0,3.0,6.747,1.0
新潟,1,7,サルサロッサ,1149.0,4.0,334.0,7.0,-792.0,6.0,0.691,5.0
新潟,1,8,ディープグラビティ,-3693.0,12.0,-2578.0,13.0,-5622.0,12.0,-11.893,13.0
新潟,1,9,コスモゴレアドール,4900.0,1.0,-2759.0,14.0,-8145.0,13.0,-6.004,11.0
新潟,1,10,ウィズユアドリーム,-611.0,8.0,616.0,6.0,1453.0,4.0,1.458,4.0
新潟,1,11,ホウオウエクレール,-467.0,7.0,-1651.0,11.0,397.0,5.0,-1.721,7.0
新潟,1,12,フリーダムレイン,-3717.0,13.0,1433.0,2.0,-3629.0,9.0,-5.913,10.0
新潟,1,13,ドライグ,669.0,5.0,935.0,4.0,2163.0,2.0,3.767,3.0
新潟,1,14,テトラード,-876.0,9.0,1163.0,3.0,-4021.0,11.0,-3.734,8.0
新潟,2,1,ラグナトーレ,-4308.0,12.0,6263.0,4.0,4397.0,3.0,6.352,4.0
新潟,2,2,アンデルマット,1199.0,5.0,-752.0,9.0,-5926.0,13.0,-5.479,10.0
新潟,2,3,ゼットヒーロ,-926.0,7.0,3342.0,7.0,-542.0,9.0,1.874,6.0
新潟,2,4,アンドリーナ,4957.0,2.0,-9869.0,13.0,2787.0,5.0,-2.125,9.0
新潟,2,5,リュウゼツラン,-3974.0,9.0,3671.0,6.0,470.0,8.0,0.167,8.0
新潟,2,6,ラファエラエンゼル,-3041.0,8.0,-13382.0,15.0,-7364.0,14.0,-23.787,15.0
新潟,2,7,フロウオブタイム,5791.0,1.0,-4402.0,11.0,6583.0,1.0,7.972,3.0
新潟,2,8,ミステンザン,-13724.0,14.0,3691.0,5.0,3873.0,4.0,-6.16,11.0
新潟,2,9,ヨドギミ,4214.0,3.0,-6241.0,12.0,2632.0,6.0,0.605,7.0
新潟,2,10,ファイブエム,1402.0,4.0,14466.0,3.0,-1373.0,11.0,14.495,1.0
新潟,2,11,プルメリアリング,-8893.0,13.0,-12073.0,14.0,-1312.0,10.0,-22.278,14.0
新潟,2,12,ラインアルテミス,-3980.0,10.0,-1049.0,10.0,-3304.0,12.0,-8.333,12.0
新潟,2,13,クインズモナカ,-20387.0,15.0,18385.0,1.0,4452.0,2.0,2.45,5.0
新潟,2,14,クリップクロップ,151.0,6.0,542.0,8.0,-10215.0,15.0,-9.522,13.0
