場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
函館,1,1,フリアフロリダ,4580.0,4.0,,,6606.0,1.0,,
函館,1,2,ブラックティンカー,-2380.0,9.0,-3015.0,9.0,-2168.0,12.0,-7.563,8.0
函館,1,3,クレドール,-1699.0,8.0,-6363.0,14.0,-1791.0,10.0,-9.853,10.0
函館,1,4,ファリア,-3985.0,11.0,-3187.0,10.0,-8474.0,15.0,-15.646,12.0
函館,1,5,ゴールドサニーデイ,6198.0,3.0,-592.0,7.0,103.0,7.0,5.709,2.0
函館,1,6,フィリグラン,-9878.0,14.0,-6239.0,13.0,4871.0,2.0,-11.246,11.0
函館,1,7,ワタシマツワ,-4196.0,12.0,7754.0,2.0,1353.0,5.0,4.911,3.0
函館,1,8,デルタニュートラル,,,3896.0,4.0,-3226.0,14.0,,
函館,1,9,ロネット,2120.0,6.0,-5200.0,12.0,1346.0,6.0,-1.734,6.0
函館,1,10,ルブリアン,3356.0,5.0,-3852.0,11.0,3064.0,3.0,2.568,5.0
函館,1,11,グッバイウェーブ,-2438.0,10.0,-1.0,6.0,-1016.0,8.0,-3.455,7.0
函館,1,12,グリフォン,8595.0,1.0,-694.0,8.0,-16280.0,16.0,-8.379,9.0
函館,1,13,ユウグレ,,,1482.0,5.0,-3119.0,13.0,,
函館,1,14,アドバンスオーセン,776.0,7.0,,,2651.0,4.0,,
函館,1,15,ニシノコイブミ,-4358.0,13.0,10009.0,1.0,-1744.0,9.0,3.907,4.0
函館,1,16,シルフラ,7987.0,2.0,5700.0,3.0,-1927.0,11.0,11.76,1.0
函館,2,1,メイショウホダワラ,4265.0,3.0,652.0,5.0,6564.0,1.0,11.481,1.0
函館,2,2,エイシンカリス,-656.0,5.0,,,5806.0,2.0,,
函館,2,3,キムケンフォトン,-2232.0,6.0,-8359.0,8.0,3734.0,3.0,-6.857,6.0
函館,2,4,テーオーテバルディ,,,-7801.0,7.0,-4236.0,10.0,,
函館,2,5,デンリッレハウエル,9227.0,1.0,-8359.0,8.0,-2905.0,8.0,-2.037,5.0
函館,2,6,グランシャット,,,3694.0,4.0,-3450.0,9.0,,
函館,2,7,バースフラワー,-5940.0,9.0,-11603.0,10.0,-2197.0,7.0,-19.74,7.0
函館,2,8,エファセデリエール,7309.0,2.0,,,-7934.0,11.0,,
函館,2,9,フォレストオール,886.0,4.0,6315.0,1.0,-8265.0,12.0,-1.064,4.0
函館,2,10,ハイエンドモデル,-3661.0,7.0,4323.0,3.0,-1377.0,5.0,-0.715,3.0
函館,2,11,サトミノマリア,,,-4874.0,6.0,-1800.0,6.0,,
函館,2,12,テーオーシュターデ,-4228.0,8.0,5995.0,2.0,-734.0,4.0,1.033,2.0
函館,3,1,キンセンオー,,,2515.0,5.0,2283.0,5.0,,
函館,3,2,ヴィータレヴィス,4488.0,2.0,-4640.0,11.0,3264.0,4.0,3.112,6.0
函館,3,3,トモジャイブ,-646.0,8.0,3170.0,3.0,7546.0,1.0,10.07,2.0
函館,3,4,フルセンド,750.0,7.0,-20105.0,13.0,1740.0,6.0,-17.615,10.0
函館,3,5,インターステラ,3817.0,4.0,2467.0,6.0,-1540.0,8.0,4.744,4.0
函館,3,6,オドラニャソンソン,,,-3302.0,9.0,,,,
函館,3,7,デルマイオ,2248.0,6.0,-3843.0,10.0,5410.0,2.0,3.815,5.0
函館,3,8,ナルサー,-5344.0,10.0,-2663.0,8.0,-8798.0,12.0,-16.805,9.0
函館,3,9,メイショウタイピン,3126.0,5.0,4572.0,2.0,-1617.0,9.0,6.081,3.0
函館,3,10,サンライズバレット,11369.0,1.0,14440.0,1.0,-1115.0,7.0,24.694,1.0
函館,3,11,レヴァンティス,4286.0,3.0,-7371.0,12.0,-2110.0,10.0,-5.195,7.0
函館,3,12,ニホンピロカスター,,,1462.0,7.0,4267.0,3.0,,
函館,3,13,ジョードリウム,-4535.0,9.0,2859.0,4.0,-4222.0,11.0,-5.898,8.0
函館,4,1,マナミン,-4216.0,11.0,-4794.0,13.0,-3909.0,13.0,-12.919,13.0
函館,4,2,メイショウキンタイ,-4370.0,12.0,2198.0,5.0,1413.0,7.0,-0.759,9.0
函館,4,3,カリータフェリス,-3600.0,10.0,4712.0,2.0,5103.0,4.0,6.215,4.0
函館,4,4,キタノアンシェル,4964.0,6.0,-7867.0,14.0,-7126.0,15.0,-10.029,10.0
函館,4,5,ウインイルネージュ,11369.0,1.0,3606.0,3.0,6210.0,2.0,21.185,1.0
函館,4,6,ドルチェリターン,5210.0,4.0,1635.0,7.0,2718.0,6.0,9.563,3.0
函館,4,7,スリーセンス,-1814.0,9.0,-4540.0,12.0,6268.0,1.0,-0.086,7.0
函館,4,8,アルファシリウス,-1754.0,8.0,5819.0,1.0,861.0,11.0,4.926,5.0
函館,4,9,ダイハッシュウ,,,-336.0,8.0,-5057.0,14.0,,
函館,4,10,セブンスプリングス,,,-1021.0,9.0,1257.0,8.0,,
函館,4,11,コンスピラシー,5051.0,5.0,1723.0,6.0,-7481.0,16.0,-0.707,8.0
函館,4,12,アオイタケル,7846.0,3.0,-1231.0,10.0,5721.0,3.0,12.336,2.0
函館,4,13,ヤマニンヒストリア,10737.0,2.0,-10819.0,15.0,1257.0,8.0,1.175,6.0
函館,4,14,クラウドプリーザー,2761.0,7.0,-15980.0,16.0,886.0,10.0,-12.333,12.0
函館,4,15,ノボリユーミン,-12249.0,13.0,3016.0,4.0,-2931.0,12.0,-12.164,11.0
函館,4,16,アウルムレガリア,,,-3900.0,11.0,4477.0,5.0,,
