場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,キャストロププ,-1791.0,10.0,498.0,4.0,-5523.0,12.0,-6.816,9.0
東京,1,2,クラウンハート,-1708.0,9.0,21512.0,1.0,-8274.0,14.0,11.53,2.0
東京,1,3,シルフラ,7641.0,1.0,-297.0,6.0,-744.0,4.0,6.6,3.0
東京,1,4,コーシューパンジャ,3857.0,4.0,-6320.0,11.0,-9456.0,15.0,-11.919,10.0
東京,1,5,ファリア,-3063.0,11.0,-2679.0,9.0,-14038.0,16.0,-19.78,14.0
東京,1,6,エムティエスターテ,-3463.0,12.0,3744.0,3.0,-4370.0,9.0,-4.089,8.0
東京,1,7,アリアルブラック,4633.0,2.0,-7025.0,14.0,2113.0,2.0,-0.279,5.0
東京,1,8,ロジディーズ,1173.0,7.0,-11510.0,15.0,-4588.0,11.0,-14.925,12.0
東京,1,9,キャンディブーケ,,,-2596.0,8.0,-3355.0,7.0,,
東京,1,10,ウインレアリゼ,3843.0,5.0,-6320.0,11.0,-1524.0,6.0,-4.001,7.0
東京,1,11,ユウオウマイシン,1555.0,6.0,-1887.0,7.0,-1346.0,5.0,-1.678,6.0
東京,1,12,ニニンサンキャク,-407.0,8.0,,,-7883.0,13.0,,
東京,1,13,マイネルブリオン,-5261.0,14.0,-6320.0,11.0,-4370.0,9.0,-15.951,13.0
東京,1,14,プリヤンカー,3863.0,3.0,-2846.0,10.0,729.0,3.0,1.746,4.0
東京,1,15,ミヤイグアス,-11279.0,15.0,432.0,5.0,-3891.0,8.0,-14.738,11.0
東京,1,16,ミスティマウンテン,-3799.0,13.0,18962.0,2.0,2800.0,1.0,17.963,1.0
東京,2,1,ミスパナギア,3262.0,2.0,-6495.0,12.0,-263.0,8.0,-3.496,6.0
東京,2,2,クレヨンポップ,-3828.0,11.0,2924.0,3.0,-4414.0,12.0,-5.318,7.0
東京,2,3,アデーレカフェ,1024.0,4.0,,,2066.0,3.0,,
東京,2,4,カークスマイル,165.0,7.0,574.0,5.0,2014.0,4.0,2.753,2.0
東京,2,5,メモリアカフェ,-4965.0,12.0,-542.0,6.0,-2406.0,10.0,-7.913,9.0
東京,2,6,コーリンフウガ,4547.0,1.0,-1198.0,7.0,3.0,7.0,3.352,1.0
東京,2,7,ケイツーシェケル,-9927.0,15.0,-2341.0,9.0,-6797.0,14.0,-19.065,12.0
