場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
札幌,1,1,ヴンダーバール,-5868.0,9.0,785.0,8.0,1166.0,8.0,-3.917,8.0
札幌,1,2,ワンモメンタム,8072.0,3.0,7521.0,2.0,1823.0,7.0,17.416,1.0
札幌,1,3,ナムラシンジロー,-5356.0,8.0,1099.0,7.0,-174.0,11.0,-4.431,9.0
札幌,1,4,ワンインザスカイ,1052.0,5.0,-1565.0,11.0,5313.0,1.0,4.8,5.0
札幌,1,5,チャーリー,,,,,-3199.0,12.0,,
札幌,1,6,ロードアマルフィ,4031.0,4.0,8423.0,1.0,2561.0,5.0,15.015,3.0
札幌,1,7,ハグレジョー,-961.0,6.0,4208.0,3.0,270.0,9.0,3.517,6.0
札幌,1,8,スズランクイーン,,,-5088.0,12.0,2645.0,4.0,,
札幌,1,9,リフレックス,-8773.0,10.0,-7359.0,13.0,2813.0,3.0,-13.319,10.0
札幌,1,10,レイサンソク,12505.0,1.0,1145.0,6.0,3104.0,2.0,16.754,2.0
札幌,1,11,チカマヨルキーナ,9413.0,2.0,711.0,9.0,-119.0,10.0,10.005,4.0
札幌,1,12,ニミッツハイウェイ,,,2683.0,4.0,-5226.0,13.0,,
札幌,1,13,ニャンタロウ,,,2306.0,5.0,-7096.0,14.0,,
札幌,1,14,ユイノカタリベ,-3679.0,7.0,429.0,10.0,2236.0,6.0,-1.014,7.0
札幌,2,1,タイセイアビリティ,10363.0,1.0,7556.0,2.0,3225.0,3.0,21.144,1.0
札幌,2,2,ジークリヒト,,,-1924.0,10.0,2466.0,4.0,,
札幌,2,3,ファンシーデイ,3586.0,4.0,-1314.0,9.0,-7546.0,12.0,-5.274,9.0
札幌,2,4,サツキレジーナ,90.0,6.0,-5857.0,11.0,1300.0,6.0,-4.467,8.0
札幌,2,5,メイショウハボマイ,1316.0,5.0,4794.0,5.0,-5543.0,10.0,0.567,7.0
札幌,2,6,レイワエポック,-3726.0,8.0,2642.0,6.0,4398.0,2.0,3.314,6.0
札幌,2,7,ダーカザンブラック,-5491.0,9.0,688.0,8.0,-7485.0,11.0,-12.288,10.0
札幌,2,8,デンリッレハウエル,,,-8670.0,12.0,-2935.0,8.0,,
札幌,2,9,エイシンパルサー,-1480.0,7.0,7055.0,3.0,5513.0,1.0,11.088,3.0
札幌,2,10,ゴッドテソロ,4217.0,3.0,2238.0,7.0,1936.0,5.0,8.391,4.0
札幌,2,11,タッカーバリアント,-6492.0,10.0,17924.0,1.0,143.0,7.0,11.575,2.0
札幌,2,12,タイセイルヴァン,4424.0,2.0,5082.0,4.0,-3080.0,9.0,6.426,5.0
札幌,3,1,スティレセイル,,,15715.0,1.0,774.0,10.0,,
札幌,3,2,サトノベリル,174.0,9.0,-12058.0,15.0,2597.0,5.0,-9.287,13.0
札幌,3,3,ストレートブラック,2876.0,6.0,-2361.0,14.0,2316.0,6.0,2.831,9.0
札幌,3,4,コンスピラシー,11771.0,1.0,1688.0,11.0,-7115.0,15.0,6.344,8.0
札幌,3,5,スイートフェアリー,1908.0,8.0,15661.0,2.0,1895.0,7.0,19.464,2.0
札幌,3,6,ルーメン,-5003.0,14.0,13504.0,3.0,,,,
札幌,3,7,スピアッジャローザ,-407.0,10.0,688.0,13.0,-6778.0,14.0,-6.497,12.0
札幌,3,8,ユナホークパワー,-4216.0,13.0,7144.0,6.0,-2550.0,12.0,0.378,10.0
札幌,3,9,サンタンドレア,,,-15943.0,16.0,2781.0,4.0,,
札幌,3,10,サイモンイロハニー,10546.0,2.0,4702.0,8.0,-1135.0,11.0,14.113,3.0
札幌,3,11,メレサンク,3428.0,4.0,11607.0,4.0,10313.0,1.0,25.348,1.0
札幌,3,12,シュエットアムール,-2307.0,11.0,4702.0,8.0,-3030.0,13.0,-0.635,11.0
札幌,3,13,アルディスティーノ,3332.0,5.0,7144.0,6.0,1000.0,8.0,11.476,5.0
札幌,3,14,リックメイン,-2351.0,12.0,11468.0,5.0,3000.0,3.0,12.117,4.0
札幌,3,15,リュウゼツラン,2490.0,7.0,3738.0,10.0,955.0,9.0,7.183,7.0
札幌,3,16,テンミラージュ,6110.0,3.0,700.0,12.0,4237.0,2.0,11.047,6.0
札幌,4,1,メイショウゲキハ,9413.0,2.0,489.0,10.0,-2492.0,8.0,7.41,4.0
札幌,4,2,オキョンピー,-5868.0,10.0,-378.0,11.0,-2405.0,7.0,-8.651,11.0
札幌,4,3,レッドアトラーニ,,,-20879.0,13.0,-5241.0,11.0,,
札幌,4,4,ジーティーレイナ,2231.0,6.0,16415.0,2.0,-5687.0,12.0,12.959,2.0
札幌,4,5,ワンダーヴァッフェ,-5356.0,9.0,11515.0,3.0,-2620.0,9.0,3.539,7.0
札幌,4,6,トウカイフルーレ,12505.0,1.0,-587.0,12.0,456.0,3.0,12.374,3.0
札幌,4,7,ノロシ,-8773.0,12.0,1126.0,9.0,5373.0,1.0,-2.274,10.0
札幌,4,8,ゴールドブリーダー,4031.0,5.0,4273.0,4.0,-1216.0,4.0,7.088,5.0
札幌,4,9,ミスターボビー,4105.0,4.0,4249.0,5.0,-7277.0,13.0,1.077,8.0
札幌,4,10,コスモクイーンビー,-1321.0,7.0,,,-8109.0,14.0,,
札幌,4,11,サザンブラック,-7196.0,11.0,2151.0,8.0,4784.0,2.0,-0.261,9.0
札幌,4,12,ジョードリウム,8072.0,3.0,3281.0,6.0,-4375.0,10.0,6.978,6.0
札幌,4,13,マーウォルス,,,2252.0,7.0,-1434.0,5.0,,
札幌,4,14,アシャカルーク,-3679.0,8.0,36972.0,1.0,-1733.0,6.0,31.56,1.0
札幌,5,1,ラスティングスノー,3642.0,4.0,6826.0,3.0,1809.0,5.0,12.277,1.0
札幌,5,2,カッサンドラ,-1730.0,9.0,,,-2093.0,9.0,,
札幌,5,3,ベルグランボヌール,3844.0,3.0,-5198.0,9.0,2482.0,3.0,1.128,6.0
札幌,5,4,キタノリスクミー,,,15966.0,1.0,-2680.0,10.0,,
札幌,5,5,クラリスヒメ,2478.0,7.0,,,,,,
札幌,5,6,ドルチェミスト,-3357.0,10.0,27.0,8.0,4160.0,1.0,0.83,7.0
札幌,5,7,オッハッピー,3251.0,6.0,,,-1599.0,7.0,,
札幌,5,8,エリカビアリッツ,,,8213.0,2.0,2941.0,2.0,,
札幌,5,9,コズミックボックス,6185.0,2.0,1155.0,7.0,-1908.0,8.0,5.432,4.0
札幌,5,10,アスコットダンス,585.0,8.0,6826.0,3.0,383.0,6.0,7.794,3.0
札幌,5,11,リュウノプティ,3369.0,5.0,4925.0,5.0,-4912.0,11.0,3.382,5.0
札幌,5,12,ジュディーイメル,6216.0,1.0,1432.0,6.0,1900.0,4.0,9.548,2.0
札幌,6,1,ベレーザフィン,1112.0,5.0,-11474.0,12.0,,,,
札幌,6,2,ジャヴェール,3087.0,3.0,5304.0,2.0,-3787.0,13.0,4.604,2.0
札幌,6,3,クラシカルカイザー,-2679.0,11.0,10205.0,1.0,1111.0,5.0,8.637,1.0
札幌,6,4,アスクデッドヒート,-3526.0,12.0,1866.0,5.0,336.0,6.0,-1.324,8.0
札幌,6,5,ブリリアントカーラ,-1344.0,9.0,-2432.0,7.0,3703.0,2.0,-0.073,6.0
