場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
函館,1,1,シンヒダカゴールド,4751.0,4.0,-4673.0,8.0,2234.0,4.0,2.312,5.0
函館,1,2,カルミネイション,-2572.0,10.0,-8545.0,11.0,-8796.0,13.0,-19.913,11.0
函館,1,3,メイズ,3896.0,6.0,-5436.0,10.0,4775.0,1.0,3.235,4.0
函館,1,4,レオンバルディア,,,,,,,,
函館,1,5,グリフォン,-4362.0,13.0,-694.0,5.0,-17935.0,14.0,-22.991,12.0
函館,1,6,オーケーダイナ,-4711.0,14.0,-348.0,4.0,4475.0,2.0,-0.584,6.0
函館,1,7,ブラックティンカー,-2698.0,11.0,-3015.0,6.0,-3115.0,9.0,-8.828,9.0
函館,1,8,ズットマツモト,-693.0,8.0,4673.0,1.0,1064.0,6.0,5.044,3.0
函館,1,9,メルシーボクアスク,6598.0,3.0,-3643.0,7.0,2186.0,5.0,5.141,2.0
函館,1,10,ホウオウハナビ,-3856.0,12.0,-23611.0,13.0,-1676.0,7.0,-29.143,13.0
函館,1,11,リリーオブザハート,8445.0,1.0,511.0,3.0,4290.0,3.0,13.246,1.0
函館,1,12,エファセデリエール,3924.0,5.0,,,-7154.0,12.0,,
函館,1,13,アスコットレイ,-2055.0,9.0,3940.0,2.0,-3299.0,10.0,-1.414,7.0
函館,1,14,ミストラルフェザー,977.0,7.0,-5200.0,9.0,-3037.0,8.0,-7.26,8.0
函館,1,15,グランクリュ,7008.0,2.0,-17858.0,12.0,-6099.0,11.0,-16.949,10.0
函館,2,1,ステイアンビシャス,-380.0,7.0,17686.0,1.0,-6410.0,12.0,10.896,4.0
函館,2,2,ケイアイワイラーパ,-1909.0,11.0,-4297.0,10.0,-239.0,8.0,-6.445,11.0
函館,2,3,ピストルスター,4062.0,5.0,-4718.0,11.0,513.0,7.0,-0.143,10.0
函館,2,4,メムエクラ,-1406.0,10.0,1870.0,7.0,3141.0,4.0,3.605,8.0
函館,2,5,ドラギニャン,5243.0,3.0,4248.0,5.0,17445.0,1.0,26.936,1.0
函館,2,6,マージャング,-1205.0,9.0,,,2272.0,6.0,,
函館,2,7,ライジングショット,-683.0,8.0,524.0,8.0,4032.0,3.0,3.873,7.0
函館,2,8,ウィスパーボイス,4963.0,4.0,2150.0,6.0,7862.0,2.0,14.975,2.0
函館,2,9,ガウラサンダー,9815.0,1.0,-3212.0,9.0,2537.0,5.0,9.14,5.0
函館,2,10,ハイクオリティ,5792.0,2.0,11814.0,2.0,-4358.0,11.0,13.248,3.0
函館,2,11,ニホンピロカミーノ,1188.0,6.0,5420.0,4.0,-3918.0,10.0,2.69,9.0
函館,2,12,サンピラーゴールド,-5344.0,12.0,11814.0,2.0,-1356.0,9.0,5.114,6.0
函館,3,1,オルロジェール,-4203.0,12.0,1482.0,9.0,-4101.0,13.0,-6.822,12.0
函館,3,2,ロッキンミー,258.0,7.0,5642.0,3.0,2121.0,6.0,8.021,4.0
函館,3,3,ハッピールンナ,-1271.0,10.0,-3686.0,11.0,7732.0,2.0,2.775,7.0
函館,3,4,クインズマカロン,4147.0,5.0,-9307.0,13.0,4264.0,5.0,-0.896,9.0
函館,3,5,ヒサエノオモカゲ,-5331.0,14.0,,,-822.0,9.0,,
函館,3,6,メイショウナナコ,7670.0,2.0,4015.0,5.0,6756.0,3.0,18.441,1.0
函館,3,7,レディゴディヴァ,12696.0,1.0,4364.0,4.0,-2528.0,12.0,14.532,3.0
函館,3,8,デアルーチェ,2324.0,6.0,20286.0,1.0,,,,
函館,3,9,デルマアポロニア,-2797.0,11.0,3831.0,6.0,1318.0,7.0,2.352,8.0
函館,3,10,コスモトロイメル,-4972.0,13.0,2550.0,8.0,879.0,8.0,-1.543,10.0
函館,3,11,フィヤール,4288.0,4.0,13077.0,2.0,-2241.0,11.0,15.124,2.0
函館,3,12,シルフラ,5124.0,3.0,3462.0,7.0,-2017.0,10.0,6.569,6.0
函館,3,13,キタノホウセキ,-1234.0,9.0,-7342.0,12.0,5066.0,4.0,-3.51,11.0
函館,3,14,デザフィアドール,-990.0,8.0,1097.0,10.0,7909.0,1.0,8.016,5.0
函館,4,1,レッドヴァリアート,5973.0,3.0,-11.0,8.0,,,,
函館,4,2,アルハイルフォート,5355.0,5.0,667.0,7.0,3051.0,3.0,9.073,2.0
函館,4,3,シャインフリーリー,5422.0,4.0,-780.0,9.0,-2246.0,6.0,2.396,6.0
函館,4,4,アルマデオロ,-4723.0,12.0,-11737.0,13.0,-2436.0,7.0,-18.896,11.0
函館,4,5,マイネルラカイユ,4.0,7.0,2027.0,6.0,-3747.0,11.0,-1.716,8.0
函館,4,6,ペールノエル,12331.0,1.0,-3391.0,12.0,-3438.0,10.0,5.502,4.0
函館,4,7,カリータフェリス,-3224.0,10.0,4387.0,3.0,5032.0,1.0,6.195,3.0
函館,4,8,ヨヒーン,10587.0,2.0,16854.0,1.0,4535.0,2.0,31.976,1.0
函館,4,9,フィエールガール,-206.0,8.0,2547.0,4.0,-7392.0,12.0,-5.051,9.0
函館,4,10,アスクデッドヒート,-4227.0,11.0,2078.0,5.0,757.0,5.0,-1.392,7.0
函館,4,11,アイルビリーヴ,,,8347.0,2.0,-2634.0,8.0,,
函館,4,12,ピティロディア,-1397.0,9.0,-2413.0,11.0,-2746.0,9.0,-6.556,10.0
函館,4,13,ホウオウチェスター,2407.0,6.0,-1491.0,10.0,1641.0,4.0,2.557,5.0
函館,5,1,ケイベエ,-734.0,11.0,-8909.0,10.0,1959.0,2.0,-7.684,8.0
函館,5,2,チェンドル,-2647.0,13.0,-7491.0,9.0,-3636.0,9.0,-13.774,9.0
函館,5,3,チョウブク,-2403.0,12.0,,,-1371.0,7.0,,
函館,5,4,ココソラーレ,3912.0,5.0,,,-3990.0,11.0,,
函館,5,5,フィオラーノ,-52.0,10.0,,,300.0,4.0,,
函館,5,6,トーセンシーギリヤ,2899.0,7.0,,,813.0,3.0,,
函館,5,7,ロンドンオービタル,6745.0,2.0,482.0,8.0,-7243.0,14.0,-0.016,5.0
函館,5,8,オンマイビート,5292.0,3.0,1316.0,6.0,-3956.0,10.0,2.652,4.0
函館,5,9,テンバコウクウ,2717.0,8.0,,,,,,
函館,5,10,ブルームオブピース,3791.0,6.0,2407.0,3.0,5669.0,1.0,11.867,1.0
函館,5,11,ナムラシンジロー,-3191.0,14.0,3983.0,1.0,-1481.0,8.0,-0.689,6.0
函館,5,12,ラシューバ,,,1933.0,5.0,-4054.0,12.0,,
函館,5,13,ピコパープル,5174.0,4.0,2349.0,4.0,-289.0,5.0,7.234,3.0
函館,5,14,ハネマン,2681.0,9.0,802.0,7.0,-4739.0,13.0,-1.256,7.0
函館,5,15,ニシノオールワン,7876.0,1.0,3983.0,1.0,-1295.0,6.0,10.564,2.0
函館,5,16,イッスンボウシ,-3265.0,15.0,,,-9035.0,15.0,,
函館,6,1,ブラックレーション,465.0,3.0,-734.0,7.0,-5995.0,10.0,-6.264,6.0
函館,6,2,ロコモーション,-7196.0,9.0,-9484.0,12.0,-2174.0,6.0,-18.854,10.0
函館,6,3,レズルレクティオ,4288.0,1.0,-5411.0,8.0,1285.0,4.0,0.162,3.0
函館,6,4,ダイハッシュウ,,,-730.0,6.0,-4468.0,9.0,,
函館,6,5,ララエキリーブル,-1271.0,6.0,-9307.0,11.0,-7171.0,11.0,-17.749,9.0
函館,6,6,オキョンピー,-5331.0,8.0,-521.0,4.0,-2488.0,7.0,-8.34,7.0
函館,6,7,シティオブロンドン,-1234.0,4.0,-286.0,3.0,3496.0,2.0,1.976,2.0
函館,6,8,テーオーノーベル,3558.0,2.0,-8693.0,10.0,1087.0,5.0,-4.048,5.0
函館,6,9,サスペンスクィーン,-4972.0,7.0,18672.0,1.0,-3301.0,8.0,10.399,1.0
函館,6,10,アスクガンバーレ,-1241.0,5.0,-711.0,5.0,1740.0,3.0,-0.212,4.0
函館,6,11,スリーセンス,-8773.0,10.0,-7452.0,9.0,4342.0,1.0,-11.883,8.0
函館,6,12,デコピン,,,426.0,2.0,-16221.0,12.0,,
函館,7,1,サノノロンドン,-2319.0,12.0,8157.0,2.0,-209.0,8.0,5.629,4.0
函館,7,2,シホノインプルソ,,,-5320.0,9.0,,,,
函館,7,3,ゴーゴータカシ,-1557.0,10.0,-5532.0,12.0,2558.0,5.0,-4.531,9.0
函館,7,4,トレミニョン,2197.0,6.0,-1223.0,7.0,-2027.0,10.0,-1.053,8.0
函館,7,5,バレル,2551.0,5.0,-1172.0,6.0,,,,
函館,7,6,マイネルモメンタム,15171.0,1.0,1984.0,5.0,-1656.0,9.0,15.499,1.0
函館,7,7,ホウオウガイア,6609.0,3.0,-1417.0,8.0,-5810.0,13.0,-0.618,7.0
函館,7,8,ブラックバラード,-2757.0,13.0,3246.0,3.0,2628.0,4.0,3.117,5.0
函館,7,9,ウィズマスタング,-901.0,8.0,-11863.0,13.0,5870.0,2.0,-6.894,10.0
函館,7,10,ヴィーナスバブル,525.0,7.0,2916.0,4.0,,,,
函館,7,11,パーリーラスター,8167.0,2.0,-5515.0,11.0,4646.0,3.0,7.298,3.0
函館,7,12,エイシンジェンマ,-1352.0,9.0,,,2073.0,6.0,,
函館,7,13,マイスターヴェルク,3606.0,4.0,11172.0,1.0,-3643.0,11.0,11.135,2.0
函館,7,14,イリスレーン,-3385.0,14.0,-12067.0,14.0,311.0,7.0,-15.141,11.0
函館,7,15,ウォータークラーク,-4405.0,15.0,,,-3677.0,12.0,,
函館,7,16,フォルテフィオーレ,-1951.0,11.0,-5377.0,10.0,9372.0,1.0,2.044,6.0
函館,8,1,ルシード,-1765.0,8.0,7198.0,3.0,1611.0,3.0,7.044,4.0
函館,8,2,サベージラヴ,-4663.0,10.0,8070.0,2.0,3807.0,2.0,7.214,3.0
函館,8,3,キャリーグレイス,-409.0,6.0,6347.0,4.0,-4439.0,8.0,1.499,6.0
函館,8,4,イチトゼロノアイダ,8783.0,1.0,16650.0,1.0,513.0,5.0,25.946,1.0
函館,8,5,トーアジョウトウ,,,3150.0,5.0,-12216.0,11.0,,
函館,8,6,アースミューズ,-2561.0,9.0,332.0,10.0,-6378.0,10.0,-8.607,9.0
函館,8,7,ビーマックス,1743.0,5.0,-3500.0,12.0,-2638.0,7.0,-4.395,8.0
函館,8,8,ミライハーモニー,-4877.0,11.0,530.0,9.0,-4570.0,9.0,-8.917,10.0
函館,8,9,キングヴァージル,8134.0,2.0,1611.0,8.0,1221.0,4.0,10.966,2.0
函館,8,10,ミッキースピナッチ,6862.0,3.0,2791.0,6.0,,,,
