場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,ジーティーレイナ,,,17679.0,1.0,-6874.0,14.0,,
東京,1,2,ペイシャケリー,-2727.0,9.0,3845.0,5.0,-5857.0,13.0,-4.739,8.0
東京,1,3,シュガーハイ,-5141.0,12.0,-8395.0,15.0,-1568.0,6.0,-15.104,14.0
東京,1,4,エコロジェイド,-1056.0,7.0,1042.0,6.0,-4367.0,10.0,-4.381,7.0
東京,1,5,ロアリングフレイム,1852.0,3.0,-1603.0,11.0,5879.0,2.0,6.128,2.0
東京,1,6,フルグライト,,,-1769.0,12.0,-2091.0,7.0,,
東京,1,7,ダルドワーズ,-2438.0,8.0,-4395.0,13.0,3722.0,3.0,-3.111,5.0
東京,1,8,ジルクン,3285.0,1.0,4502.0,3.0,7575.0,1.0,15.362,1.0
東京,1,9,アルマヴィーナス,-4810.0,11.0,213.0,9.0,-2801.0,8.0,-7.398,10.0
東京,1,10,キタノショウリュウ,-5315.0,13.0,932.0,7.0,-10637.0,16.0,-15.02,13.0
東京,1,11,ニシノクレシダ,1289.0,5.0,4296.0,4.0,-9468.0,15.0,-3.883,6.0
東京,1,12,ガストフロント,-4425.0,10.0,713.0,8.0,-3733.0,9.0,-7.445,11.0
東京,1,13,ペイシャブギー,2500.0,2.0,-12355.0,16.0,-5066.0,11.0,-14.921,12.0
東京,1,14,ノブダブルホワイト,1834.0,4.0,-6365.0,14.0,-755.0,5.0,-5.286,9.0
東京,1,15,シンボリライト,-8951.0,14.0,17679.0,1.0,-5670.0,12.0,3.058,3.0
東京,1,16,ヒソカ,-103.0,6.0,-1548.0,10.0,894.0,4.0,-0.757,4.0
東京,2,1,ジャヴェール,-1816.0,6.0,4720.0,2.0,-2545.0,9.0,0.359,4.0
東京,2,2,タナハシ,,,-2264.0,10.0,-5373.0,14.0,,
東京,2,3,エターナルシルバー,-3230.0,9.0,-4367.0,12.0,-4684.0,12.0,-12.281,12.0
東京,2,4,メイショウアゴナス,-5398.0,13.0,-3320.0,11.0,-1600.0,8.0,-10.318,10.0
東京,2,5,エスキモーギャル,-574.0,4.0,-13178.0,16.0,-112.0,7.0,-13.864,13.0
東京,2,6,ヴィクトワールバゴ,3821.0,1.0,-7799.0,15.0,3613.0,3.0,-0.365,6.0
東京,2,7,バルデラマ,494.0,3.0,543.0,6.0,4011.0,2.0,5.048,2.0
東京,2,8,ポッポノフェスタ,-2106.0,7.0,-1028.0,9.0,1290.0,4.0,-1.844,7.0
東京,2,9,デルマジュテーム,-3862.0,11.0,30.0,7.0,-10993.0,16.0,-14.825,14.0
東京,2,10,ジェイルブレイク,496.0,2.0,4082.0,3.0,-9562.0,15.0,-4.984,8.0
東京,2,11,コンサートツアー,-3169.0,8.0,-6539.0,13.0,1239.0,6.0,-8.469,9.0
東京,2,12,ブライトメール,,,-890.0,8.0,-4971.0,13.0,,
東京,2,13,エンデューロ,-7962.0,14.0,20783.0,1.0,-3234.0,11.0,9.587,1.0
東京,2,14,メイブロッサム,-5032.0,12.0,3478.0,4.0,1290.0,4.0,-0.264,5.0
東京,2,15,ウラルト,-3712.0,10.0,3018.0,5.0,5062.0,1.0,4.368,3.0
東京,2,16,オビドス,-1084.0,5.0,-6873.0,14.0,-2620.0,10.0,-10.577,11.0
東京,3,1,ガジュノリホワイト,-3393.0,10.0,19119.0,1.0,-2611.0,10.0,13.115,2.0
東京,3,2,キャピタルプレイン,-5824.0,14.0,-9467.0,18.0,8900.0,1.0,-6.391,10.0
東京,3,3,リケアディンブラ,-4660.0,13.0,3008.0,6.0,-11600.0,17.0,-13.252,15.0
東京,3,4,ギフトバスケット,-4013.0,12.0,-6792.0,16.0,-4201.0,12.0,-15.006,17.0
東京,3,5,サンタアニタ,-3203.0,9.0,-3750.0,13.0,2817.0,5.0,-4.136,7.0
東京,3,6,アドベントシーズン,136.0,6.0,100.0,8.0,-5237.0,13.0,-5.001,8.0
東京,3,7,ルリモンハナバチ,-2741.0,7.0,-2886.0,11.0,-6033.0,14.0,-11.66,13.0
東京,3,8,エストソール,369.0,5.0,4021.0,4.0,-2642.0,11.0,1.748,4.0
東京,3,9,ダンケルド,,,3156.0,5.0,959.0,7.0,,
東京,3,10,ヴェロニカペルシカ,-7184.0,15.0,-6823.0,17.0,-740.0,8.0,-14.747,16.0
東京,3,11,ミライヘノハナ,4981.0,1.0,19119.0,1.0,-6225.0,15.0,17.875,1.0
東京,3,12,ヴェリーヌ,-10806.0,17.0,-565.0,9.0,-1405.0,9.0,-12.776,14.0
東京,3,13,シャルパンティエ,-3620.0,11.0,6955.0,3.0,-11906.0,18.0,-8.571,11.0
東京,3,14,ファストパスキー,-2833.0,8.0,-5404.0,15.0,4389.0,4.0,-3.848,6.0
東京,3,15,シリウスライト,-9492.0,16.0,-3081.0,12.0,6608.0,2.0,-5.965,9.0
東京,3,16,ロベルタインパクト,650.0,4.0,-2789.0,10.0,-9011.0,16.0,-11.15,12.0
東京,3,17,サマーツアー,3524.0,2.0,-4195.0,14.0,1988.0,6.0,1.317,5.0
東京,3,18,メイリー,3349.0,3.0,2533.0,7.0,6587.0,3.0,12.469,3.0
東京,4,1,ゲインサポート,-408.0,8.0,-2845.0,7.0,-210.0,8.0,-3.463,5.0
東京,4,2,ヴラディア,-2338.0,12.0,-430.0,3.0,-2625.0,10.0,-5.393,8.0
東京,4,3,アンカリング,-3064.0,13.0,-1165.0,4.0,-9637.0,14.0,-13.866,12.0
東京,4,4,グローリーアテイン,808.0,3.0,117.0,2.0,1487.0,2.0,2.412,1.0
東京,4,5,ヘヴンリーハンド,-3665.0,14.0,5194.0,1.0,146.0,6.0,1.675,3.0
東京,4,6,カイトレッド,-175.0,6.0,,,-5167.0,12.0,,
東京,4,7,ミラキュラスライト,-453.0,9.0,-6198.0,10.0,-66.0,7.0,-6.717,10.0
東京,4,8,スズカハービン,503.0,5.0,-2926.0,8.0,-1539.0,9.0,-3.962,6.0
東京,4,9,レッドファーロ,-198.0,7.0,-7784.0,11.0,2897.0,1.0,-5.085,7.0
東京,4,10,グランナヴィール,2809.0,2.0,-1936.0,6.0,1268.0,3.0,2.141,2.0
東京,4,11,ホウオウエクレール,-715.0,11.0,-1165.0,4.0,904.0,5.0,-0.976,4.0
東京,4,12,クリノゴッホ,803.0,4.0,-3002.0,9.0,-3733.0,11.0,-5.932,9.0
東京,4,13,アルカンサス,4266.0,1.0,-7887.0,12.0,-8856.0,13.0,-12.477,11.0
東京,4,14,オーバーザドリーム,-712.0,10.0,,,1021.0,4.0,,
東京,5,1,エリナ,-5604.0,12.0,3273.0,3.0,1296.0,4.0,-1.035,7.0
東京,5,2,サクラカゼ,-2719.0,10.0,-5134.0,12.0,-1366.0,10.0,-9.219,13.0
東京,5,3,タイショウロマン,561.0,4.0,-330.0,7.0,-7928.0,15.0,-7.697,11.0
東京,5,4,コスモアチーブ,2987.0,1.0,-1436.0,11.0,-7500.0,14.0,-5.949,9.0
東京,5,5,オンザバサラ,326.0,5.0,-7271.0,14.0,7643.0,1.0,0.698,6.0
東京,5,6,ポッドエルマー,-5853.0,13.0,-7271.0,14.0,-3553.0,11.0,-16.677,14.0
東京,5,7,エレガントプルーフ,1070.0,3.0,1742.0,5.0,70.0,6.0,2.882,5.0
東京,5,8,ネポティズムベビー,-246.0,6.0,1742.0,5.0,2364.0,3.0,3.86,3.0
東京,5,9,メイショウヒンカク,-4885.0,11.0,-1241.0,10.0,-716.0,8.0,-6.842,10.0
