場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,ベアアッコチャン,-361.0,5.0,11650.0,1.0,1699.0,2.0,12.988,2.0
中山,1,2,ソチミルコ,,,-752.0,6.0,-4932.0,10.0,,
中山,1,3,ブルーアンバー,-2954.0,8.0,-517.0,5.0,378.0,5.0,-3.093,5.0
中山,1,4,ミュージックレイン,-2316.0,7.0,,,-18821.0,14.0,,
中山,1,5,アクロスメモリア,-2177.0,6.0,-5921.0,7.0,-2158.0,6.0,-10.256,6.0
中山,1,6,フローライト,-5782.0,10.0,6929.0,3.0,2189.0,1.0,3.336,4.0
中山,1,7,ヘヴンズドライブ,-7260.0,12.0,,,-2158.0,6.0,,
中山,1,8,ジェンダウィナー,-6992.0,11.0,,,605.0,4.0,,
中山,1,9,フクシマエクラ,3546.0,2.0,,,-10114.0,13.0,,
中山,1,10,スウィートラキ,-84.0,4.0,,,-3089.0,8.0,,
中山,1,11,ソワンドヴィクター,12134.0,1.0,333.0,4.0,1215.0,3.0,13.682,1.0
中山,1,12,クールフィールド,1203.0,3.0,11650.0,1.0,-5030.0,11.0,7.823,3.0
中山,1,13,マメーアップル,-4988.0,9.0,,,-7674.0,12.0,,
中山,1,14,ジーティージェミル,,,,,-4791.0,9.0,,
中山,2,1,ニシノオトムスメ,-3271.0,8.0,-2782.0,10.0,1945.0,2.0,-4.108,4.0
中山,2,2,オセアフェアモント,2624.0,3.0,2847.0,2.0,-4672.0,13.0,0.799,3.0
中山,2,3,ユニゾン,-5158.0,11.0,12244.0,1.0,-4672.0,13.0,2.414,1.0
中山,2,4,イチザペガサス,-2940.0,7.0,1095.0,6.0,-7813.0,15.0,-9.658,8.0
中山,2,5,ゴーフォアブローク,2847.0,2.0,,,2192.0,1.0,,
中山,2,6,ハナムラサキ,-6080.0,12.0,,,-3818.0,12.0,,
中山,2,7,ツイスティドシルク,-61.0,5.0,-1102.0,8.0,-3334.0,9.0,-4.497,5.0
中山,2,8,ヴレクール,10006.0,1.0,296.0,7.0,-8313.0,16.0,1.989,2.0
中山,2,9,ケイツークルサード,-4392.0,9.0,1258.0,5.0,-2291.0,8.0,-5.425,6.0
中山,2,10,イッテラッシャイ,-1583.0,6.0,,,287.0,3.0,,
中山,2,11,ガーディアンテイル,-7327.0,14.0,,,-794.0,5.0,,
中山,2,12,カレックス,-6268.0,13.0,,,-3514.0,10.0,,
中山,2,13,ウインビギニング,,,-2183.0,9.0,-1392.0,6.0,,
中山,2,14,セイウォリアー,,,2708.0,3.0,-711.0,4.0,,
中山,2,15,キタノマテンロウ,59.0,4.0,,,-1908.0,7.0,,
中山,2,16,クリュメノス,-5122.0,10.0,2708.0,3.0,-3698.0,11.0,-6.112,7.0
中山,3,1,ライヴマルガリータ,-1526.0,8.0,6104.0,3.0,3789.0,1.0,8.367,1.0
中山,3,2,ヴェントベローチェ,2069.0,4.0,,,-2440.0,8.0,,
中山,3,3,ミアエッテ,-3853.0,11.0,-1046.0,5.0,2775.0,3.0,-2.124,6.0
中山,3,4,バルボアパーク,,,-1900.0,7.0,-1563.0,6.0,,
中山,3,5,ダノンプレサージュ,6325.0,2.0,-1900.0,7.0,-1875.0,7.0,2.55,4.0
中山,3,6,ロット,-4378.0,12.0,3092.0,4.0,-5345.0,15.0,-6.631,8.0
中山,3,7,エイチエヌライ,-3650.0,10.0,,,-4432.0,13.0,,
中山,3,8,ラプランセス,-3061.0,9.0,-15497.0,12.0,2796.0,2.0,-15.762,10.0
中山,3,9,アドマイヤウルトラ,,,-1487.0,6.0,-4601.0,14.0,,
中山,3,10,シャルムグリーン,3864.0,3.0,-5677.0,10.0,-2722.0,9.0,-4.535,7.0
中山,3,11,アジャイブ,-9464.0,14.0,,,-1338.0,4.0,,
中山,3,12,クシマトゥルー,1150.0,5.0,7932.0,2.0,-2955.0,11.0,6.127,3.0
中山,3,13,リッチリーエコー,-7889.0,13.0,-5677.0,10.0,-1349.0,5.0,-14.915,9.0
中山,3,14,ヘイマー,12602.0,1.0,-2937.0,9.0,-2764.0,10.0,6.901,2.0
中山,3,15,ショウナンタヅナ,482.0,6.0,8633.0,1.0,-7109.0,16.0,2.006,5.0
中山,3,16,ロジクリスエス,-732.0,7.0,,,-4379.0,12.0,,
中山,4,1,ガンダ,-5158.0,11.0,2207.0,6.0,287.0,5.0,-2.664,7.0
中山,4,2,タイガーゲイト,,,957.0,9.0,-513.0,7.0,,
中山,4,3,シンエンドーツダ,10006.0,1.0,2028.0,8.0,-2224.0,9.0,9.81,1.0
中山,4,4,ハルシャダ,2847.0,2.0,930.0,10.0,-7280.0,14.0,-3.503,8.0
中山,4,5,マクシーン,-169.0,6.0,2708.0,5.0,4579.0,1.0,7.118,4.0
中山,4,6,モロノヴィクトリー,2624.0,3.0,11454.0,2.0,-4672.0,12.0,9.406,2.0
中山,4,7,アオイミズホ,-1583.0,7.0,-2448.0,12.0,-711.0,8.0,-4.742,9.0
中山,4,8,ビービーアジャイル,-5661.0,12.0,12244.0,1.0,939.0,3.0,7.522,3.0
中山,4,9,メディチパワー,59.0,5.0,,,-3522.0,11.0,,
中山,4,10,カミノテイオー,-3511.0,9.0,858.0,11.0,1551.0,2.0,-1.102,5.0
中山,4,11,アタックエース,-5122.0,10.0,-3693.0,14.0,-8802.0,15.0,-17.617,11.0
中山,4,12,タイセツナヒ,,,2082.0,7.0,584.0,4.0,,
中山,4,13,ソークール,1284.0,4.0,,,-5126.0,13.0,,
中山,4,14,アミナス,-2222.0,8.0,6179.0,4.0,,,,
中山,4,15,フォールティア,-6268.0,14.0,-2755.0,13.0,-255.0,6.0,-9.278,10.0
中山,4,16,サンタピア,-6080.0,13.0,6988.0,3.0,-2424.0,10.0,-1.516,6.0
中山,5,1,ブラッキッシュ,-1076.0,7.0,685.0,5.0,562.0,8.0,0.171,5.0
中山,5,2,ウインデイブレイク,7758.0,1.0,,,2144.0,5.0,,
中山,5,3,セツナサ,,,-3421.0,8.0,3274.0,4.0,,
中山,5,4,セットエトワール,-2704.0,9.0,2794.0,2.0,5284.0,2.0,5.374,3.0
中山,5,5,タイセイスタナー,1082.0,6.0,2794.0,2.0,4670.0,3.0,8.546,1.0
中山,5,6,ウインアイルグロウ,2608.0,3.0,-923.0,7.0,-911.0,10.0,0.774,4.0
中山,5,7,ホープフルワールド,3890.0,2.0,,,-4923.0,13.0,,
中山,5,8,ベンヴェヌータ,-6652.0,12.0,-684.0,6.0,5568.0,1.0,-1.768,7.0
中山,5,9,アグアフレスカ,1493.0,5.0,2133.0,4.0,-3511.0,12.0,0.115,6.0
中山,5,10,ビップマリク,-3322.0,11.0,,,-444.0,9.0,,
中山,5,11,カタフラクト,1498.0,4.0,4084.0,1.0,1695.0,7.0,7.277,2.0
中山,5,12,レーザーキック,-1475.0,8.0,-6824.0,9.0,1870.0,6.0,-6.429,8.0
中山,5,13,サクセスブルー,-2819.0,10.0,-6824.0,9.0,-3043.0,11.0,-12.686,9.0
中山,6,1,ポイズンオーク,,,9611.0,1.0,,,,
中山,6,2,アンタレス,-579.0,5.0,9611.0,1.0,-3167.0,11.0,5.865,1.0
中山,6,3,ホウオウファラオ,1596.0,2.0,308.0,8.0,-2181.0,9.0,-0.277,4.0
中山,6,4,ノーブルウェザー,,,-5448.0,13.0,-2623.0,10.0,,
中山,6,5,フォルマシオン,-5540.0,10.0,1357.0,7.0,-1585.0,5.0,-5.768,9.0
中山,6,6,スティールヴォーグ,-7477.0,11.0,6279.0,3.0,-3280.0,12.0,-4.478,8.0
中山,6,7,ゴールドソシアル,-2481.0,8.0,3101.0,5.0,-3614.0,14.0,-2.994,7.0
中山,6,8,モズオージー,-327.0,4.0,6279.0,3.0,-1889.0,8.0,4.063,2.0
中山,6,9,タイセイエムロード,-7481.0,12.0,245.0,9.0,-1688.0,6.0,-8.924,10.0
中山,6,10,サクラドール,-2521.0,9.0,245.0,9.0,-339.0,4.0,-2.615,6.0
