場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷
中山,5,未勝利,芝,2000,良,13,ゲンパチルーナ,3歳,横山琉人,西田雄一,中距離,右回り,,ブリックスアンドモルタル,,距離延長
中山,5,未勝利,芝,2000,良,14,メリザンド,3歳,舟山瑠泉,田中博康,中距離,右回り,,サトノダイヤモンド,休明初戦,距離延長
中山,5,未勝利,芝,2000,良,15,イルジーリオ,3歳,石川裕紀,林徹,中距離,右回り,,ブリックスアンドモルタル,休明初戦,距離延長
中山,5,未勝利,芝,2000,良,16,パヴェリング,3歳,津村明秀,蛯名正義,中距離,右回り,,サトノダイヤモンド,,距離延長
中山,5,未勝利,芝,2000,良,17,グランセゾン,3歳,戸崎圭太,栗田徹,中距離,右回り,,オルフェーヴル,,
中山,5,未勝利,芝,2000,良,18,ベストセラー,3歳,内田博幸,森一誠,中距離,右回り,,エピファネイア,休明初戦,
中山,6,未勝利,芝,1800,良,1,ルトンワージ,3歳,津村明秀,斎藤誠,中距離,右回り,,レイデオロ,連闘,
中山,6,未勝利,芝,1800,良,2,マイネルフーガ,3歳,横山武史,鈴木慎太,中距離,右回り,,ダノンバラード,休明2走,
中山,6,未勝利,芝,1800,良,3,リッスンクロース,3歳,杉原誠人,林徹,中距離,右回り,,ルヴァンスレーヴ,,距離延長
中山,6,未勝利,芝,1800,良,4,マキャベリー,3歳,菅原明良,黒岩陽一,中距離,右回り,,シャンハイボビー,,
中山,6,未勝利,芝,1800,良,5,ヤマニンエイドロン,3歳,大野拓弥,辻哲英,中距離,右回り,,サトノクラウン,休明初戦,
中山,6,未勝利,芝,1800,良,6,スターエンブレム,3歳,戸崎圭太,林徹,中距離,右回り,,ロードカナロア,休明2走,距離延長
中山,6,未勝利,芝,1800,良,7,スパーブケン,3歳,松岡正海,水野貴広,中距離,右回り,,マルターズアポジー,休明初戦,距離延長
中山,6,未勝利,芝,1800,良,8,レッドキリアン,3歳,北村宏司,奥村武,中距離,右回り,,エピファネイア,,距離短縮
中山,6,未勝利,芝,1800,良,9,ベラジオボヤージュ,3歳,舟山瑠泉,上原佑紀,中距離,右回り,,Wootton Bassett,,
中山,6,未勝利,芝,1800,良,10,ナイトダンサー,3歳,長浜鴻緒,佐藤吉勝,中距離,右回り,,カレンブラックヒル,,距離延長
中山,6,未勝利,芝,1800,良,11,ベールドインパクト,3歳,横山琉人,小島茂之,中距離,右回り,,ダノンバラード,,
中山,6,未勝利,芝,1800,良,12,ミカエルイースター,3歳,ルメール,伊藤大士,中距離,右回り,,エピファネイア,,
中山,6,未勝利,芝,1800,良,13,ムタビリス,3歳,丸田恭介,宗像義忠,中距離,右回り,,リーチザクラウン,休明初戦,距離延長
中山,6,未勝利,芝,1800,良,14,フタリセゾン,3歳,佐藤翔馬,勢司和浩,中距離,右回り,,ロゴタイプ,休明初戦,
中山,6,未勝利,芝,1800,良,15,サンカシグレ,3歳,原優介,粕谷昌央,中距離,右回り,,ウインブライト,休明初戦,距離短縮
中山,6,未勝利,芝,1800,良,16,エンジェルブリーズ,3歳,岩田康誠,中舘英二,中距離,右回り,,エピファネイア,,
中山,7,自己条件,芝,1800,良,1,ホリーアン,3歳,丸田恭介,萱野浩二,中距離,右回り,,ゴールドアクター,休明2走,距離延長
中山,7,自己条件,芝,1800,良,2,ネーブルオレンジ,3歳,長浜鴻緒,杉山佳明,中距離,右回り,,サトノダイヤモンド,,距離延長
中山,7,自己条件,芝,1800,良,3,アイカチャン,3歳,谷原柚希,蛯名利弘,中距離,右回り,,マインドユアビスケッツ,連闘,距離延長
中山,7,自己条件,芝,1800,良,4,エナジーショット,3歳,横山琉人,矢嶋大樹,中距離,右回り,,サンダースノー,,距離短縮
中山,7,自己条件,芝,1800,良,5,サノノロンドン,3歳,遠藤汰月,尾形和幸,中距離,右回り,,グレーターロンドン,,距離短縮
中山,7,自己条件,芝,1800,良,6,ノビリシマビジョン,3歳,横山武史,青木孝文,中距離,右回り,,フィエールマン,,
中山,7,自己条件,芝,1800,良,7,ラーナローザ,3歳,大野拓弥,畠山吉宏,中距離,右回り,,ドレフォン,,距離延長
中山,7,自己条件,芝,1800,良,8,ブラックルビー,3歳,戸崎圭太,田中博康,中距離,右回り,,キズナ,休明初戦,
中山,7,自己条件,芝,1800,良,9,オーケーマヒナ,3歳,石川裕紀,相沢郁,中距離,右回り,,モズアスコット,,
中山,8,自己条件,ダート,1200,良,1,キングヴァージル,4歳,北村宏司,田島俊明,短距離,右回り,,ロードカナロア,休明2走,距離短縮
中山,8,自己条件,ダート,1200,良,2,コウユーユメノヨウ,4歳,木幡初也,竹内正洋,短距離,右回り,,エイシンヒカリ,,
中山,8,自己条件,ダート,1200,良,3,フォンメイリー,5歳以上,横山琉人,粕谷昌央,短距離,右回り,,ドレフォン,,距離短縮
中山,8,自己条件,ダート,1200,良,4,ゴールデンシーカー,5歳以上,大野拓弥,天間昭一,短距離,右回り,,ジョーカプチーノ,休明初戦,
中山,8,自己条件,ダート,1200,良,5,ラヴァグロウ,5歳以上,丸田恭介,畠山吉宏,短距離,右回り,,ホッコータルマエ,休明初戦,
中山,8,自己条件,ダート,1200,良,6,トロピカルヒーロー,5歳以上,長浜鴻緒,根本康広,短距離,右回り,,ビッグアーサー,,
中山,8,自己条件,ダート,1200,良,7,コスモジョセフ,5歳以上,三浦皇成,伊藤大士,短距離,右回り,,アポロキングダム,休明初戦,距離延長
中山,8,自己条件,ダート,1200,良,8,ショウナンハクウン,5歳以上,岩田康誠,大竹正博,短距離,右回り,,ダイワメジャー,休明初戦,距離延長
中山,8,自己条件,ダート,1200,良,9,ライトニングゼウス,4歳,戸崎圭太,勢司和浩,短距離,右回り,,ダンカーク,休明初戦,
中山,8,自己条件,ダート,1200,良,10,ウィウィルウィン,4歳,江田照男,中川公成,短距離,右回り,,ダノンシャーク,,距離短縮
中山,8,自己条件,ダート,1200,良,11,キョウエイディーズ,5歳以上,遠藤汰月,千葉直人,短距離,右回り,,リオンディーズ,休明初戦,
中山,8,自己条件,ダート,1200,良,12,ジェットブレイク,4歳,内田博幸,斎藤誠,短距離,右回り,,ヘンリーバローズ,休明3走,
中山,8,自己条件,ダート,1200,良,13,スラーヴァ,4歳,石川裕紀,高橋文雅,短距離,右回り,,シャンハイボビー,休明初戦,距離短縮
中山,8,自己条件,ダート,1200,良,14,アツキヤマト,4歳,小林凌大,小西一男,短距離,右回り,,マルターズアポジー,,距離短縮
中山,8,自己条件,ダート,1200,良,15,アリュシナシオン,5歳以上,津村明秀,土田稔,短距離,右回り,,モーリス,休明3走,
中山,8,自己条件,ダート,1200,良,16,クラークテソーロ,4歳,木幡巧也,加藤士津,短距離,右回り,,スワーヴリチャード,休明初戦,距離延長
中山,9,自己条件,芝,2200,良,1,ディヴァインスター,3歳,戸崎圭太,林徹,中距離,右回り,,アドマイヤマーズ,,距離延長
中山,9,自己条件,芝,2200,良,2,ビーオンザカバー,3歳,横山武史,伊藤圭三,中距離,右回り,,ハービンジャー,,距離延長
中山,9,自己条件,芝,2200,良,3,フィーリウス,3歳,木幡巧也,手塚貴久,中距離,右回り,,キタサンブラック,,距離延長
中山,9,自己条件,芝,2200,良,4,エーオーキング,3歳,田辺裕信,久保田貴,中距離,右回り,,リアルスティール,,距離延長
中山,9,自己条件,芝,2200,良,5,サンライズグラシア,3歳,津村明秀,矢作芳人,中距離,右回り,,サートゥルナーリア,休明初戦,距離延長
中山,9,自己条件,芝,2200,良,6,ドーサンドーサン,3歳,大野拓弥,畑端省吾,中距離,右回り,,エイシンフラッシュ,,距離延長
中山,9,自己条件,芝,2200,良,7,コスモキャバリエ,3歳,菅原明良,高木登,中距離,右回り,,ダノンバラード,休明初戦,距離延長
中山,9,自己条件,芝,2200,良,8,ニシノイストワール,3歳,三浦皇成,鹿戸雄一,中距離,右回り,,キズナ,,距離延長
中山,9,自己条件,芝,2200,良,9,ヤコブセン,3歳,岩田康誠,斎藤誠,中距離,右回り,,エピファネイア,休明初戦,距離延長
中山,9,自己条件,芝,2200,良,10,サトノパトリオット,3歳,北村宏司,木村哲也,中距離,右回り,,レイデオロ,,距離短縮
中山,9,自己条件,芝,2200,良,11,スワローシチー,3歳,石川裕紀,相沢郁,中距離,右回り,,ミッキースワロー,,距離延長
中山,9,自己条件,芝,2200,良,12,カーミングライツ,3歳,横山琉人,小島茂之,中距離,右回り,,サトノダイヤモンド,休明3走,
中山,9,自己条件,芝,2200,良,13,エデルクローネ,3歳,ルメール,手塚貴久,中距離,右回り,,フィエールマン,休明2走,距離延長
中山,10,自己条件,ダート,1200,良,1,ムーム,4歳,藤懸貴志,杉山佳明,短距離,右回り,,キンシャサノキセキ,,
中山,10,自己条件,ダート,1200,良,2,パルデンス,5歳以上,内田博幸,森一誠,短距離,右回り,,ディープブリランテ,,
中山,10,自己条件,ダート,1200,良,3,アイファーシアトル,5歳以上,富田暁,鮫島一歩,短距離,右回り,,ベストウォーリア,,
中山,10,自己条件,ダート,1200,良,4,アルムラトゥール,5歳以上,石川裕紀,西園翔太,短距離,右回り,,コパノリッキー,休明2走,
中山,10,自己条件,ダート,1200,良,5,シークレットヴァウ,4歳,武藤雅,武藤善則,短距離,右回り,,ディスクリートキャット,,
中山,10,自己条件,ダート,1200,良,6,キャンディドライヴ,5歳以上,野中悠太,黒岩陽一,短距離,右回り,,Candy Ride,休明初戦,距離短縮
中山,10,自己条件,ダート,1200,良,7,カンパニョーラ,5歳以上,嶋田純次,伊坂重信,短距離,右回り,,ジャスタウェイ,,
中山,10,自己条件,ダート,1200,良,8,プレシオーソ,5歳以上,菱田裕二,岡田稲男,短距離,右回り,,ブラックタイド,,
中山,10,自己条件,ダート,1200,良,9,ニットウバジル,5歳以上,吉田豊,高橋文雅,短距離,右回り,,ダノンレジェンド,,
中山,10,自己条件,ダート,1200,良,10,キタノソワレ,4歳,木幡巧也,本間忍,短距離,右回り,,トゥザワールド,,
中山,10,自己条件,ダート,1200,良,11,ミレヴィーナス,5歳以上,松岡正海,茶木太樹,短距離,右回り,,ヘニーヒューズ,,
中山,10,自己条件,ダート,1200,良,12,ネグレスコ,4歳,原優介,西園正都,短距離,右回り,,カリフォルニアクローム,,
中山,10,自己条件,ダート,1200,良,13,アメリカンマーチ,4歳,菅原明良,池江泰寿,短距離,右回り,,Cajun Breeze,,
中山,10,自己条件,ダート,1200,良,14,エレガントムーン,5歳以上,戸崎圭太,牧浦充徳,短距離,右回り,,カレンブラックヒル,休明2走,
中山,10,自己条件,ダート,1200,良,15,スマートアイ,5歳以上,ルメール,寺島良,短距離,右回り,,ヘニーヒューズ,,
中山,10,自己条件,ダート,1200,良,16,ブシン,4歳,川田将雅,森秀行,短距離,右回り,,Into Mischief,,
中山,11,重賞,芝,1200,良,1,レッドモンレーヴ,5歳以上,田辺裕信,蛯名正義,短距離,右回り,,ロードカナロア,,距離短縮
中山,11,重賞,芝,1200,良,2,ウイングレイテスト,5歳以上,横山武史,畠山吉宏,短距離,右回り,,スクリーンヒーロー,,距離短縮
中山,11,重賞,芝,1200,良,3,ステークホルダー,5歳以上,戸崎圭太,斎藤誠,短距離,右回り,,ハービンジャー,,
中山,11,重賞,芝,1200,良,4,ショウナンハクラク,5歳以上,津村明秀,松下武士,短距離,右回り,,Frankel,休明初戦,
中山,11,重賞,芝,1200,良,5,スリーアイランド,5歳以上,北村宏司,中竹和也,短距離,右回り,,Zoustar,,
中山,11,重賞,芝,1200,良,6,オーキッドロマンス,4歳,丸田恭介,手塚貴久,短距離,右回り,,ロジャーバローズ,,距離短縮
中山,11,重賞,芝,1200,良,7,テイエムスパーダ,5歳以上,富田暁,木原一良,短距離,右回り,,レッドスパーダ,休明初戦,
中山,11,重賞,芝,1200,良,8,オフトレイル,4歳,菱田裕二,吉村圭司,短距離,右回り,,Farhh,,距離短縮
中山,11,重賞,芝,1200,良,9,プルパレイ,5歳以上,菅原明良,須貝尚介,短距離,右回り,,イスラボニータ,,
中山,11,重賞,芝,1200,良,10,ウインモナーク,5歳以上,松岡正海,奥平雅士,短距離,右回り,,ビッグアーサー,休明初戦,
中山,11,重賞,芝,1200,良,11,ママコチャ,5歳以上,川田将雅,池江泰寿,短距離,右回り,,クロフネ,,距離短縮
中山,11,重賞,芝,1200,良,12,ペアポルックス,4歳,岩田康誠,梅田智之,短距離,右回り,,キンシャサノキセキ,,
中山,11,重賞,芝,1200,良,13,ヴェントヴォーチェ,5歳以上,ルメール,牧浦充徳,短距離,右回り,,タートルボウル,休明初戦,
中山,11,重賞,芝,1200,良,14,クムシラコ,5歳以上,杉原誠人,石毛善彦,短距離,右回り,,ディスクリートキャット,休明2走,
中山,11,重賞,芝,1200,良,15,サウザンサニー,5歳以上,藤懸貴志,岩戸孝樹,短距離,右回り,,タリスマニック,,
中山,12,自己条件,ダート,1800,良,1,バニシングポイント,5歳以上,杉原誠人,古賀慎明,中距離,右回り,,Tapit,,
中山,12,自己条件,ダート,1800,良,2,サトノトルネード,5歳以上,戸崎圭太,国枝栄,中距離,右回り,,ハーツクライ,,
中山,12,自己条件,ダート,1800,良,3,ソレルビュレット,4歳,ルメール,宮田敬介,中距離,右回り,,Malibu Moon,,
中山,12,自己条件,ダート,1800,良,4,ブレイゼスト,5歳以上,木幡巧也,牧光二,中距離,右回り,,デクラレーションオブウォー,休明3走,距離延長
中山,12,自己条件,ダート,1800,良,5,ナンヨーヴィヨレ,5歳以上,横山琉人,宗像義忠,中距離,右回り,,ルーラーシップ,休明初戦,距離延長
中山,12,自己条件,ダート,1800,良,6,アパイシュナール,4歳,津村明秀,田村康仁,中距離,右回り,,シニスターミニスター,休明初戦,
中山,12,自己条件,ダート,1800,良,7,ラオラシオン,4歳,岩田康誠,斎藤誠,中距離,右回り,,クリエイター2,休明3走,
中山,12,自己条件,ダート,1800,良,8,デルマタモン,5歳以上,北村宏司,勢司和浩,中距離,右回り,,オンファイア,,
中山,12,自己条件,ダート,1800,良,9,サトミノマロン,5歳以上,横山武史,鈴木伸尋,中距離,右回り,,ディープブリランテ,休明2走,距離延長
中山,12,自己条件,ダート,1800,良,10,ソーニーイシュー,4歳,川田将雅,千田輝彦,中距離,右回り,,シニスターミニスター,休明初戦,
中山,12,自己条件,ダート,1800,良,11,フリーフロー,5歳以上,丸田恭介,宗像義忠,中距離,右回り,,バーディバーディ,休明初戦,距離短縮
中山,12,自己条件,ダート,1800,良,12,ネバレチュゴー,5歳以上,江田照男,西田雄一,中距離,右回り,,アメリカンペイトリオット,,距離延長
中山,12,自己条件,ダート,1800,良,13,ショウナンカブト,5歳以上,大野拓弥,戸田博文,中距離,右回り,,ヘニーヒューズ,休明2走,距離延長
中山,12,自己条件,ダート,1800,良,14,コルデアニル,5歳以上,内田博幸,金成貴史,中距離,右回り,,モーリス,,距離延長
阪神,1,未勝利,ダート,1800,良,1,ケングロリア,3歳,橋木太希,高橋康之,中距離,右回り,,フリオーソ,,距離延長
阪神,1,未勝利,ダート,1800,良,2,ベルランザドール,3歳,鮫島克駿,西村真幸,中距離,右回り,,マインドユアビスケッツ,,
阪神,1,未勝利,ダート,1800,良,3,イフリーティア,3歳,松山弘平,茶木太樹,中距離,右回り,,ディスクリートキャット,,
阪神,1,未勝利,ダート,1800,良,4,ヴァリラプトル,3歳,吉村誠之,高野友和,中距離,右回り,,オルフェーヴル,休明2走,距離延長
阪神,1,未勝利,ダート,1800,良,5,イチジョウサクラ,3歳,松若風馬,牧田和弥,中距離,右回り,,シルバーステート,,
阪神,1,未勝利,ダート,1800,良,6,モダンレディ,3歳,横山典弘,昆貢,中距離,右回り,,ノーブルミッション,,距離延長
阪神,1,未勝利,ダート,1800,良,7,フルセンド,3歳,キング,福永祐一,中距離,右回り,,エピファネイア,,距離延長
阪神,1,未勝利,ダート,1800,良,8,ビガーサンライズ,3歳,和田陽希,平田修,中距離,右回り,,ノーブルミッション,,距離延長
阪神,1,未勝利,ダート,1800,良,9,ランスオブフェイス,3歳,高杉吏麒,奥村豊,中距離,右回り,,ゴールドシップ,連闘,
阪神,1,未勝利,ダート,1800,良,10,ライラックデューン,3歳,田口貫太,緒方努,中距離,右回り,,コパノリッキー,,距離延長
阪神,1,未勝利,ダート,1800,良,11,アロガントシェイム,3歳,幸英明,杉山佳明,中距離,右回り,,ブリックスアンドモルタル,,
阪神,1,未勝利,ダート,1800,良,12,バダジェフスカ,3歳,和田竜二,新谷功一,中距離,右回り,,デクラレーションオブウォー,休明2走,距離延長
阪神,2,未勝利,ダート,1200,良,1,テイエムバゴオウ,3歳,田中健,木原一良,短距離,右回り,,バゴ,,
阪神,2,未勝利,ダート,1200,良,2,スマートピリカ,3歳,和田陽希,渡辺薫彦,短距離,右回り,,カリフォルニアクローム,,
阪神,2,未勝利,ダート,1200,良,3,ミルトライディーン,3歳,池添謙一,中竹和也,短距離,右回り,,エピファネイア,,
阪神,2,未勝利,ダート,1200,良,4,シャインステラ,3歳,和田竜二,鈴木孝志,短距離,右回り,,ナダル,,距離短縮
阪神,2,未勝利,ダート,1200,良,5,コパノマロン,3歳,Ｍ．デム,村山明,短距離,右回り,,モズアスコット,,
阪神,2,未勝利,ダート,1200,良,6,モズノセイギ,3歳,団野大成,荒川義之,短距離,右回り,,モズアスコット,休明初戦,
阪神,2,未勝利,ダート,1200,良,7,ゴッドペイズリー,3歳,今村聖奈,飯田祐史,短距離,右回り,,アルアイン,休明2走,距離延長
阪神,2,未勝利,ダート,1200,良,8,シンギタイ,3歳,加藤祥太,庄野靖志,短距離,右回り,,スワーヴリチャード,休明2走,
