場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
函館,1,1,スカイピア,小林美駒,-1293.0,-1267.0,195.0,-935.0,-896.0,376.0,-3820.0,8.0
函館,1,2,クワイエットアイ,鮫島克駿,278.0,2077.0,1501.0,686.0,4053.0,-150.0,8445.0,3.0
函館,1,3,マーシャルアン,黛弘人　,-117.0,1090.0,383.0,-86.0,2516.0,110.0,3896.0,5.0
函館,1,4,スノーランス,佐々木大,1930.0,537.0,1146.0,2205.0,2169.0,1009.0,8996.0,1.0
函館,1,5,タガノアラリア,斎藤新　,-143.0,214.0,-479.0,551.0,625.0,209.0,977.0,7.0
函館,1,6,ラブミーヘンリー,古川吉洋,-940.0,505.0,2441.0,1137.0,412.0,1196.0,4751.0,4.0
函館,1,7,スミッコディスコ,横山和生,-319.0,-784.0,531.0,109.0,2261.0,-354.0,1444.0,6.0
函館,1,8,イッスンボウシ,柴田裕一,-1251.0,-3832.0,695.0,-2814.0,-172.0,,-7374.0,9.0
函館,1,9,ヒッグスボソン,丹内祐次,1210.0,665.0,3364.0,-600.0,3082.0,962.0,8683.0,2.0
函館,1,10,エターナルギア,森田誠也,,,,,,,,
函館,2,1,タマゴ,佐々木大,1930.0,537.0,468.0,2205.0,2169.0,838.0,8147.0,1.0
函館,2,2,マニーシーン,舟山瑠泉,,,,,,,,
函館,2,3,モウフブキ,古川奈穂,29.0,-1108.0,-791.0,-977.0,-1283.0,-208.0,-4338.0,7.0
函館,2,4,サツキレジーナ,古川吉洋,-940.0,505.0,-1488.0,1137.0,412.0,-625.0,-999.0,5.0
函館,2,5,グランシャット,丹内祐次,1210.0,665.0,-92.0,-600.0,3082.0,-243.0,4022.0,3.0
函館,2,6,アウスラフラッグ,柴田裕一,-1251.0,-709.0,695.0,-2814.0,353.0,,-3726.0,6.0
函館,2,7,パールフロント,川又賢治,-80.0,-233.0,-28.0,242.0,-557.0,164.0,-492.0,4.0
函館,2,8,フォレストオール,横山武史,312.0,69.0,-2911.0,-1784.0,-845.0,-796.0,-5955.0,9.0
函館,2,9,ファンシーデイ,和田陽希,,,,,,,,
函館,2,10,ハイエンドモデル,小林美駒,-1293.0,-1267.0,-1549.0,-935.0,-896.0,372.0,-5568.0,8.0
函館,2,11,メルシーボクアスク,藤岡佑介,-98.0,1701.0,1475.0,597.0,2795.0,237.0,6707.0,2.0
函館,2,12,プレインコート,森田誠也,,,,,,,,
函館,3,1,ビービープリメーロ,古川吉洋,-940.0,505.0,-1488.0,865.0,412.0,-625.0,-1271.0,4.0
函館,3,2,オキョンピー,横山武史,312.0,69.0,-2911.0,-1160.0,-845.0,-796.0,-5331.0,8.0
函館,3,3,ニホンピロカスター,森田誠也,,,,,,,,
函館,3,4,コットンフラワー,舟山瑠泉,,,,,,,,
函館,3,5,エスシーボニー,和田陽希,,,,,,,,
函館,3,6,ナリタヒカリ,武豊　　,-209.0,-700.0,40.0,-777.0,-1109.0,-42.0,-2797.0,6.0
函館,3,7,タイセイルーマー,斎藤新　,-143.0,214.0,382.0,-632.0,625.0,415.0,861.0,3.0
函館,3,8,シュヴァルノワール,横山和生,-319.0,-784.0,896.0,1072.0,2261.0,334.0,3460.0,2.0
函館,3,9,ブレイクバウンズ,伊藤工真,0.0,31.0,-185.0,-901.0,-573.0,261.0,-1367.0,5.0
函館,3,10,ワウワウワウ,丸山元気,-182.0,-218.0,-955.0,-894.0,-1593.0,542.0,-3300.0,7.0
函館,3,11,ベイビーベリッシモ,柴田裕一,-1251.0,-709.0,-4352.0,-2814.0,353.0,,-8773.0,10.0
函館,3,12,ドルチェリターン,北村友一,1023.0,1113.0,16.0,511.0,1825.0,-200.0,4288.0,1.0
函館,3,13,マナミン,橋木太希,-775.0,-1734.0,-2176.0,-3140.0,629.0,,-7196.0,9.0
函館,4,1,ヒットザグラウンド,古川吉洋,-940.0,505.0,2441.0,1137.0,412.0,1196.0,4751.0,4.0
函館,4,2,ズットマツモト,古川奈穂,29.0,-1108.0,-646.0,-977.0,-1283.0,-377.0,-4362.0,11.0
函館,4,3,アークシャルダーム,丹内祐次,1210.0,665.0,3364.0,-600.0,3082.0,962.0,8683.0,2.0
函館,4,4,メイショウハボマイ,松本大輝,81.0,177.0,-740.0,378.0,710.0,-484.0,122.0,6.0
函館,4,5,ドラマツルギー,和田陽希,,,,,,,,
函館,4,6,ユナホークパワー,橋木太希,-775.0,1875.0,1421.0,-3140.0,375.0,,-244.0,7.0
函館,4,7,ピースフルゴールド,横山武史,312.0,69.0,-190.0,-1784.0,-845.0,417.0,-2021.0,8.0
函館,4,8,ブラックティンカー,吉田隼人,0.0,-220.0,-533.0,-978.0,-649.0,-318.0,-2698.0,9.0
函館,4,9,ウインコンパス,黛弘人　,-117.0,1090.0,383.0,-86.0,2516.0,110.0,3896.0,5.0
函館,4,10,ガジュノリホワイト,小林美駒,-1293.0,-1267.0,195.0,-935.0,-896.0,376.0,-3820.0,10.0
函館,4,11,チリーゴールド,柴田裕一,-1251.0,-3832.0,695.0,-2814.0,-172.0,,-7374.0,13.0
函館,4,12,ララバニュルス,藤岡佑介,-98.0,1701.0,1203.0,597.0,2795.0,400.0,6598.0,3.0
函館,4,13,ダディーズグーグー,佐々木大,1930.0,537.0,1146.0,2205.0,2169.0,1009.0,8996.0,1.0
函館,4,14,ヴィータレヴィス,舟山瑠泉,,,,,,,,
函館,4,15,アセンディア,武豊　　,-209.0,-700.0,-1575.0,-765.0,-1109.0,-353.0,-4711.0,12.0
函館,5,1,ショウナンガルフ,池添謙一,-392.0,154.0,121.0,406.0,-744.0,91.0,-364.0,5.0
函館,5,2,シャインヴィーラ,松本大輝,81.0,3.0,-740.0,-554.0,710.0,-484.0,-984.0,6.0
函館,5,3,ロイヤルタイム,黛弘人　,-117.0,-125.0,383.0,1440.0,2516.0,110.0,4207.0,3.0
函館,5,4,ヴンダーバール,斎藤新　,-143.0,63.0,-479.0,-632.0,625.0,209.0,-357.0,4.0
函館,5,5,オアシスアラン,鮫島克駿,278.0,1508.0,1501.0,2828.0,4053.0,-150.0,10018.0,1.0
函館,5,6,ティブロン,北村友一,1023.0,9.0,738.0,511.0,1825.0,145.0,4251.0,2.0
函館,6,1,シカレ,小林美駒,-1293.0,-1267.0,195.0,-339.0,-896.0,376.0,-3224.0,9.0
函館,6,2,ラマヌジャン,浜中俊　,127.0,210.0,1385.0,405.0,990.0,501.0,3618.0,5.0
函館,6,3,ビスケットマリー,吉田隼人,0.0,-220.0,-533.0,-112.0,-649.0,-318.0,-1832.0,8.0
函館,6,4,ミクニインスパイア,丹内祐次,1210.0,665.0,3364.0,3048.0,3082.0,962.0,12331.0,1.0
函館,6,5,アスクデッドヒート,古川奈穂,29.0,-1108.0,-646.0,-842.0,-1283.0,-377.0,-4227.0,10.0
函館,6,6,ハクサンミラクル,黛弘人　,-117.0,1090.0,383.0,1440.0,2516.0,110.0,5422.0,4.0
函館,6,7,フィエールガール,斎藤新　,-143.0,214.0,-479.0,-632.0,625.0,209.0,-206.0,7.0
函館,6,8,ターミネーター,藤岡佑介,-98.0,1701.0,1203.0,2245.0,2795.0,400.0,8246.0,2.0
函館,6,9,タイムレス,丸山元気,-182.0,-218.0,-921.0,-894.0,-1593.0,-475.0,-4283.0,11.0
函館,6,10,シックスパック,佐々木大,1930.0,537.0,1146.0,-818.0,2169.0,1009.0,5973.0,3.0
