場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
函館,1,1,スカイピア,前川恭子,,,,,,,,,,
函館,1,2,クワイエットアイ,中竹和也,98.0,107.0,113.0,110.0,102.0,106.0,,,106.0,4.0
函館,1,3,マーシャルアン,大和田成,114.0,113.0,104.0,109.0,115.0,89.0,,,107.333,3.0
函館,1,4,スノーランス,上原佑紀,148.0,95.0,111.0,98.0,113.0,118.0,,,113.833,1.0
函館,1,5,タガノアラリア,西園翔太,159.0,102.0,104.0,82.0,103.0,106.0,,,109.333,2.0
函館,1,6,ラブミーヘンリー,宮徹　　,98.0,98.0,107.0,104.0,104.0,99.0,,,101.667,6.0
函館,1,7,スミッコディスコ,鈴木慎太,103.0,109.0,111.0,130.0,113.0,110.0,41.0,119.0,104.5,5.0
函館,1,8,イッスンボウシ,的場均　,114.0,85.0,75.0,54.0,68.0,98.0,29.0,135.0,82.25,9.0
函館,1,9,ヒッグスボソン,高橋義忠,91.0,106.0,98.0,84.0,97.0,100.0,,,96.0,7.0
函館,1,10,エターナルギア,加藤士津,76.0,94.0,96.0,105.0,98.0,104.0,,,95.5,8.0
函館,2,1,タマゴ,鈴木孝志,60.0,91.0,104.0,98.0,92.0,100.0,97.0,102.0,93.0,8.0
函館,2,2,マニーシーン,小手川準,89.0,98.0,106.0,90.0,99.0,94.0,,,96.0,7.0
函館,2,3,モウフブキ,松山将樹,51.0,100.0,97.0,86.0,87.0,84.0,,,84.167,11.0
函館,2,4,サツキレジーナ,石栗龍彦,116.0,98.0,106.0,101.0,111.0,97.0,,,104.833,3.0
函館,2,5,グランシャット,宮田敬介,148.0,96.0,89.0,95.0,89.0,86.0,,,100.5,4.0
函館,2,6,アウスラフラッグ,高柳瑞樹,88.0,95.0,91.0,95.0,95.0,98.0,79.0,85.0,90.75,9.0
函館,2,7,パールフロント,寺島良　,109.0,96.0,96.0,99.0,92.0,94.0,,,97.667,6.0
函館,2,8,フォレストオール,栗田徹　,76.0,91.0,90.0,89.0,86.0,94.0,,,87.667,10.0
函館,2,9,ファンシーデイ,藤野健太,132.0,79.0,85.0,62.0,91.0,96.0,71.0,47.0,82.875,12.0
函館,2,10,ハイエンドモデル,武藤善則,127.0,100.0,92.0,103.0,96.0,102.0,76.0,89.0,98.125,5.0
函館,2,11,メルシーボクアスク,蛯名正義,91.0,124.0,98.0,98.0,104.0,104.0,214.0,77.0,113.75,1.0
函館,2,12,プレインコート,吉岡辰弥,86.0,106.0,107.0,110.0,104.0,103.0,115.0,109.0,105.0,2.0
函館,3,1,ビービープリメーロ,角田晃一,78.0,104.0,102.0,109.0,107.0,100.0,125.0,97.0,102.75,8.0
函館,3,2,オキョンピー,高柳瑞樹,88.0,95.0,91.0,95.0,95.0,98.0,107.0,85.0,94.25,11.0
函館,3,3,ニホンピロカスター,大橋勇樹,129.0,107.0,101.0,114.0,105.0,105.0,,,110.167,2.0
函館,3,4,コットンフラワー,松永康利,135.0,99.0,102.0,105.0,97.0,101.0,,,106.5,3.0
函館,3,5,エスシーボニー,浅利英明,,,,,,,,,,
函館,3,6,ナリタヒカリ,荒川義之,71.0,104.0,113.0,118.0,111.0,101.0,,,103.0,7.0
函館,3,7,タイセイルーマー,斎藤誠　,83.0,109.0,103.0,103.0,90.0,101.0,,,98.167,9.0
函館,3,8,シュヴァルノワール,嘉藤貴行,105.0,105.0,104.0,104.0,103.0,105.0,,,104.333,6.0
函館,3,9,ブレイクバウンズ,林徹　　,87.0,95.0,94.0,99.0,102.0,98.0,,,95.833,10.0
函館,3,10,ワウワウワウ,牧光二　,131.0,110.0,104.0,106.0,111.0,104.0,,,111.0,1.0
函館,3,11,ベイビーベリッシモ,大和田成,114.0,113.0,107.0,108.0,96.0,89.0,,,104.5,5.0
函館,3,12,ドルチェリターン,池添学　,107.0,112.0,108.0,99.0,102.0,108.0,,,106.0,4.0
函館,3,13,マナミン,高橋康之,55.0,93.0,91.0,86.0,92.0,96.0,119.0,121.0,94.125,12.0
函館,4,1,ヒットザグラウンド,四位洋文,114.0,102.0,107.0,103.0,106.0,107.0,,,106.5,1.0
函館,4,2,ズットマツモト,竹内正洋,52.0,103.0,102.0,99.0,112.0,100.0,110.0,137.0,101.875,5.0
函館,4,3,アークシャルダーム,友道康夫,103.0,96.0,102.0,95.0,100.0,96.0,92.0,96.0,97.5,11.0
函館,4,4,メイショウハボマイ,本田優　,63.0,84.0,99.0,98.0,99.0,91.0,71.0,94.0,87.375,13.0
函館,4,5,ドラマツルギー,大根田裕,134.0,115.0,76.0,109.0,104.0,109.0,56.0,75.0,97.25,12.0
函館,4,6,ユナホークパワー,小西一男,131.0,82.0,78.0,102.0,93.0,99.0,98.0,119.0,100.25,7.0
函館,4,7,ピースフルゴールド,斎藤誠　,83.0,109.0,97.0,103.0,109.0,101.0,,,100.333,6.0
函館,4,8,ブラックティンカー,和田雄二,50.0,101.0,99.0,108.0,88.0,94.0,21.0,83.0,80.5,14.0
函館,4,9,ウインコンパス,西園正都,125.0,95.0,93.0,104.0,103.0,102.0,101.0,97.0,102.5,4.0
函館,4,10,ガジュノリホワイト,尾形和幸,123.0,94.0,103.0,95.0,87.0,96.0,94.0,91.0,97.875,10.0
