場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
函館,1,1,ミリオンヒット,伊坂重信,100.0,95.0,84.0,87.0,89.0,87.0,,,90.333,10.0
函館,1,2,ワタシマツワ,竹内正洋,52.0,103.0,102.0,99.0,112.0,100.0,,,94.667,9.0
函館,1,3,セゾンデフィーユ,稲垣幸雄,140.0,103.0,101.0,107.0,109.0,106.0,,,111.0,1.0
函館,1,4,ロネット,浜田多実,97.0,108.0,92.0,106.0,104.0,99.0,,,101.0,5.0
函館,1,5,キムケンフォトン,矢作芳人,118.0,101.0,99.0,100.0,107.0,102.0,,,104.5,4.0
函館,1,6,ハナヒラク,萱野浩二,31.0,97.0,102.0,96.0,95.0,96.0,,,86.167,13.0
函館,1,7,ハーフェン,新開幸一,72.0,97.0,92.0,89.0,94.0,96.0,,,90.0,11.0
函館,1,8,ドラマツルギー,大根田裕,134.0,115.0,76.0,109.0,104.0,109.0,56.0,,100.429,6.0
函館,1,9,ゴールドサニーデイ,渡辺薫彦,97.0,94.0,107.0,98.0,96.0,103.0,,,99.167,8.0
函館,1,10,カルミネイション,緒方努　,83.0,89.0,73.0,99.0,94.0,92.0,60.0,,84.286,14.0
函館,1,11,ワンダーアンジェ,吉村圭司,116.0,100.0,108.0,107.0,116.0,110.0,,,109.5,2.0
函館,1,12,テーオーシュターデ,宮徹　　,98.0,98.0,107.0,94.0,104.0,99.0,,,100.0,7.0
函館,1,13,リリーオブザハート,辻野泰之,89.0,111.0,109.0,108.0,111.0,105.0,,,105.5,3.0
函館,1,14,フューチャーファン,国枝栄　,70.0,86.0,95.0,86.0,91.0,95.0,95.0,,88.286,12.0
函館,2,1,ニッシンゲッポ,金成貴史,133.0,107.0,113.0,101.0,101.0,103.0,,,109.667,2.0
函館,2,2,カーヌスティ,蛯名正義,91.0,124.0,98.0,98.0,104.0,104.0,92.0,,101.571,5.0
函館,2,3,メイショウルーチェ,飯田祐史,71.0,108.0,97.0,105.0,95.0,93.0,,,94.833,8.0
函館,2,4,エイシンパルサー,田中剛　,174.0,113.0,107.0,120.0,102.0,112.0,,,121.333,1.0
函館,2,5,グルナルーフス,中川公成,52.0,99.0,103.0,105.0,109.0,88.0,90.0,,92.286,9.0
函館,2,6,レイアポポ,青木孝文,96.0,102.0,96.0,101.0,93.0,109.0,,,99.5,7.0
函館,2,7,ラピルスイメル,小崎憲　,130.0,100.0,98.0,100.0,86.0,85.0,,,99.833,6.0
函館,2,8,サヨノミッキー,羽月友彦,121.0,101.0,100.0,98.0,96.0,100.0,,,102.667,4.0
函館,2,9,テーオーテバルディ,藤野健太,132.0,79.0,85.0,62.0,91.0,96.0,,,90.833,10.0
函館,2,10,サラサエンペラー,村田一誠,98.0,75.0,69.0,81.0,76.0,79.0,,,79.667,12.0
函館,2,11,コッコラーレ,鈴木孝志,60.0,91.0,104.0,98.0,92.0,100.0,,,90.833,10.0
函館,2,12,ショウナンラリー,嘉藤貴行,105.0,105.0,104.0,104.0,105.0,105.0,,,104.667,3.0
