場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
函館,1,1,ミリオンヒット,アジアエクスプレス,19.0,-621.0,919.0,-534.0,816.0,1529.0,178.0,,2306.0,5.0
函館,1,2,ワタシマツワ,グレーターロンドン,-456.0,1058.0,2228.0,1139.0,1829.0,1956.0,,,7754.0,1.0
函館,1,3,セゾンデフィーユ,ダイワメジャー,-668.0,-1218.0,-636.0,-775.0,-1303.0,-1639.0,,,-6239.0,10.0
函館,1,4,ロネット,モーリス,-154.0,-5.0,-847.0,-400.0,-2142.0,-1652.0,,,-5200.0,9.0
函館,1,5,キムケンフォトン,レイデオロ,-366.0,44.0,-1614.0,-4861.0,251.0,-3153.0,-1258.0,,-10957.0,12.0
函館,1,6,ハナヒラク,サングラス,,,,,,,,,,
函館,1,7,ハーフェン,オルフェーヴル,-105.0,930.0,1764.0,1034.0,147.0,1152.0,402.0,,5324.0,3.0
函館,1,8,ドラマツルギー,カレンブラックヒル,-18.0,322.0,-393.0,-1096.0,1022.0,419.0,,,256.0,6.0
函館,1,9,ゴールドサニーデイ,トーセンラー,229.0,-673.0,-175.0,-294.0,483.0,-162.0,,,-592.0,8.0
函館,1,10,カルミネイション,ビッグアーサー,142.0,-2689.0,63.0,-2474.0,-2015.0,-1572.0,,,-8545.0,11.0
函館,1,11,ワンダーアンジェ,ディーマジェスティ,361.0,138.0,-344.0,544.0,363.0,869.0,576.0,,2507.0,4.0
函館,1,12,テーオーシュターデ,スクリーンヒーロー,267.0,537.0,823.0,1856.0,1189.0,1488.0,802.0,,6962.0,2.0
函館,1,13,リリーオブザハート,ブリックスアンドモルタル,-1645.0,-621.0,1704.0,1564.0,66.0,-1051.0,,,17.0,7.0
函館,1,14,フューチャーファン,エピファネイア,-352.0,-1602.0,-2937.0,-3588.0,-3687.0,-5692.0,-3695.0,,-21553.0,13.0
函館,2,1,ニッシンゲッポ,フォーウィールドライブ,-157.0,1462.0,1178.0,3796.0,1050.0,,,,7329.0,3.0
函館,2,2,カーヌスティ,ロードカナロア,154.0,-606.0,-288.0,-1124.0,1653.0,-3552.0,4167.0,,404.0,6.0
函館,2,3,メイショウルーチェ,ダノンレジェンド,121.0,229.0,4811.0,1849.0,2562.0,3179.0,1072.0,,13823.0,2.0
函館,2,4,エイシンパルサー,エイシンヒカリ,134.0,1356.0,383.0,1331.0,1573.0,1825.0,215.0,,6817.0,4.0
函館,2,5,グルナルーフス,ブルドッグボス,,,,,,,,,,
函館,2,6,レイアポポ,シニスターミニスター,-61.0,3492.0,9037.0,4395.0,2774.0,8102.0,1722.0,,29461.0,1.0
函館,2,7,ラピルスイメル,ミスターメロディ,-52.0,-228.0,-1856.0,-167.0,-473.0,,,,-2776.0,10.0
函館,2,8,サヨノミッキー,ミッキーアイル,700.0,682.0,-837.0,-612.0,830.0,1117.0,1761.0,,3641.0,5.0
函館,2,9,テーオーテバルディ,コパノリッキー,-251.0,-342.0,-2742.0,-1865.0,-2463.0,-1172.0,,,-8835.0,11.0
函館,2,10,サラサエンペラー,タワーオブロンドン,-255.0,494.0,-614.0,197.0,-157.0,-414.0,,,-749.0,9.0
函館,2,11,コッコラーレ,タワーオブロンドン,-255.0,494.0,-614.0,197.0,-157.0,,,,-335.0,8.0
函館,2,12,ショウナンラリー,ナダル,160.0,-285.0,1035.0,-824.0,55.0,,,,141.0,7.0
函館,3,1,メムエクラ,イスラボニータ,134.0,693.0,4154.0,725.0,-990.0,620.0,474.0,,5810.0,3.0
函館,3,2,ウインキララ,スクリーンヒーロー,267.0,537.0,823.0,1856.0,414.0,1488.0,758.0,,6143.0,2.0
函館,3,3,パーフェクトパール,ロードカナロア,154.0,-606.0,-1519.0,-1124.0,-3277.0,-3552.0,,,-9924.0,12.0
函館,3,4,コンドゥイア,フォーウィールドライブ,-157.0,1462.0,1902.0,-445.0,1050.0,,,,3812.0,4.0
函館,3,5,ウィットビーアビー,キズナ,411.0,1802.0,4251.0,2547.0,3921.0,3253.0,54.0,,16239.0,1.0
函館,3,6,ヤマニンパルフェ,シャンハイボビー,527.0,722.0,-710.0,-556.0,-766.0,873.0,,,90.0,6.0
函館,3,7,セレニティ,ブリックスアンドモルタル,-1645.0,-621.0,1704.0,1564.0,1306.0,-1051.0,,,1257.0,5.0
函館,3,8,ヴァルチャースター,サートゥルナーリア,78.0,-800.0,-851.0,-390.0,,,,,-1963.0,7.0
函館,3,9,セリオヴェローチェ,サートゥルナーリア,78.0,-800.0,-851.0,-390.0,,,,,-1963.0,7.0
函館,3,10,ファジーロップ,サートゥルナーリア,78.0,-800.0,-851.0,-390.0,-209.0,,,,-2172.0,9.0
函館,3,11,デルマケセラセラ,リオンディーズ,139.0,-1814.0,-714.0,-2627.0,78.0,1038.0,,,-3900.0,10.0
函館,3,12,レディオンステージ,エピファネイア,-352.0,-1602.0,-2937.0,-3588.0,-1809.0,-5692.0,,,-15980.0,13.0
函館,3,13,キタノアンシェル,ロジャーバローズ,-551.0,-1748.0,-476.0,-527.0,-1282.0,-2735.0,,,-7319.0,11.0
函館,4,1,ララエキリーブル,マインドユアビスケッツ,252.0,-272.0,-2646.0,-2569.0,-1831.0,-2241.0,,,-9307.0,11.0
函館,4,2,リュウジンオー,ミッキーアイル,700.0,682.0,-837.0,-612.0,47.0,1117.0,,,1097.0,5.0
