場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
東京,1,1,ニシノゲッパク,伊藤伸一,-2563.0,-3515.0,-2874.0,-2722.0,-3273.0,-2665.0,,,-17612.0,16.0
東京,1,2,マカイゾウ,竹内正洋,1277.0,1074.0,451.0,134.0,1769.0,900.0,,,5605.0,3.0
東京,1,3,ドルマバフチェ,千葉直人,1762.0,1698.0,868.0,2154.0,2250.0,2297.0,,,11029.0,1.0
東京,1,4,ギンケイ,中川公成,242.0,164.0,6.0,978.0,830.0,723.0,,,2943.0,5.0
東京,1,5,アンチェーン,嘉藤貴行,-296.0,-272.0,146.0,-474.0,35.0,-471.0,,,-1332.0,9.0
東京,1,6,アイアンロッキー,本間忍　,715.0,277.0,-879.0,-613.0,646.0,865.0,,,1011.0,6.0
東京,1,7,アルマサーガ,中舘英二,-1051.0,-785.0,-752.0,-2147.0,-1055.0,-1288.0,,,-7078.0,14.0
東京,1,8,メビウスロマンス,矢嶋大樹,298.0,-136.0,-1789.0,1320.0,-860.0,-841.0,-1568.0,,-3576.0,12.0
東京,1,9,ヨルヴィック,稲垣幸雄,1040.0,102.0,1030.0,667.0,854.0,490.0,,,4183.0,4.0
東京,1,10,クアロアランチ,西田雄一,-905.0,10.0,-16.0,-1365.0,-336.0,-1561.0,,,-4173.0,13.0
東京,1,11,ジェイドテソーロ,千葉直人,1762.0,1698.0,868.0,2154.0,2250.0,2297.0,,,11029.0,1.0
東京,1,12,ラヴィングリー,池上昌和,357.0,179.0,-319.0,-784.0,757.0,460.0,,,650.0,7.0
東京,1,13,アサクサダイアナ,田島俊明,-273.0,-1166.0,409.0,-351.0,-504.0,-479.0,,,-2364.0,10.0
東京,1,14,クラックアスマイル,田島俊明,-273.0,-1166.0,409.0,-351.0,-504.0,-479.0,,,-2364.0,10.0
東京,1,15,レースクイーン,蛯名利弘,-2410.0,-2548.0,-1315.0,-853.0,-1098.0,-1945.0,854.0,,-9315.0,15.0
東京,1,16,オルナータス,上原博之,-55.0,191.0,254.0,541.0,-140.0,-377.0,,,414.0,8.0
東京,2,1,アリステア,斎藤誠　,-320.0,-206.0,320.0,-812.0,-1459.0,-969.0,-63.0,,-3509.0,11.0
東京,2,2,ヴェラグエリエロ,辻哲英　,1143.0,993.0,365.0,1741.0,2304.0,1364.0,,,7910.0,1.0
東京,2,3,ディズレーリ,池上昌和,357.0,-409.0,-319.0,625.0,680.0,460.0,,,1394.0,5.0
東京,2,4,ロードインフェルノ,尾形和幸,133.0,-199.0,-1654.0,214.0,-3.0,-420.0,,,-1929.0,9.0
