場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
東京,1,1,コパノエイダン,コパノリッキー,91.0,98.0,94.0,97.0,91.0,92.0,99.0,,94.571,8.0
東京,1,2,カナデライド,ヘンリーバローズ,97.0,83.0,76.0,77.0,86.0,99.0,120.0,,91.143,9.0
東京,1,3,ホワイトナイル,American Pharoah,102.0,113.0,105.0,97.0,109.0,103.0,104.0,,104.714,3.0
東京,1,4,ビースタニング,タワーオブロンドン,120.0,107.0,81.0,103.0,102.0,105.0,115.0,,104.714,3.0
東京,1,5,ドナシェーン,Munnings,,,,,,,,,,
東京,1,6,エスシーレイジュ,シャンハイボビー,87.0,105.0,101.0,103.0,101.0,87.0,80.0,,94.857,7.0
東京,1,7,エコロシード,Adios Charlie,,,,,,,,,,
東京,1,8,カセノアステリア,モズアスコット,123.0,109.0,117.0,117.0,109.0,118.0,,,115.5,2.0
東京,1,9,トコシエノヒトミ,ゴールドドリーム,21.0,66.0,94.0,92.0,52.0,45.0,55.0,,60.714,10.0
東京,1,10,ヘリテージブルーム,ミスチヴィアスアレックス,,,,,,,,,,
東京,1,11,ワールドブレイヴ,ワールドプレミア,,,,,,,,,,
東京,1,12,アンプイットアップ,ディスクリートキャット,101.0,106.0,101.0,97.0,109.0,104.0,87.0,,100.714,5.0
東京,1,13,フィールドアピール,ベンバトル,,,,,,,,,,
東京,1,14,モーゲンセン,Mendelssohn,127.0,148.0,123.0,71.0,110.0,115.0,115.0,,115.571,1.0
東京,1,15,タマコロリン,ゴールドドリーム,21.0,66.0,94.0,92.0,52.0,45.0,55.0,,60.714,10.0
東京,1,16,ビップレオン,サンダースノー,77.0,112.0,116.0,97.0,114.0,96.0,74.0,,98.0,6.0
東京,2,1,セキテイリノ,サトノダイヤモンド,96.0,108.0,97.0,102.0,99.0,98.0,,,100.0,5.0
東京,2,2,コスモクラシック,ダノンバラード,119.0,100.0,107.0,120.0,104.0,115.0,,,110.833,1.0
東京,2,3,ムーングレイル,ミッキーアイル,101.0,103.0,107.0,103.0,100.0,100.0,,,102.333,4.0
東京,2,4,ナデシコ,ダノンバラード,119.0,100.0,107.0,120.0,104.0,115.0,105.0,,110.0,2.0
東京,2,5,ナムラパピ,キセキ,,,,,,,,,,
東京,2,6,ナハトナナレオン,モーリス,103.0,100.0,99.0,98.0,99.0,96.0,101.0,,99.429,6.0
東京,2,7,レッドジェルブロワ,エピファネイア,99.0,96.0,97.0,108.0,97.0,99.0,95.0,,98.714,7.0
東京,2,8,ソロイノシタク,ヤングマンパワー,,,,,,,,,,
東京,2,9,ラフターラインズ,アルアイン,51.0,82.0,88.0,92.0,84.0,78.0,,,79.167,8.0
東京,2,10,ダノンドナウ,ダノンスマッシュ,,,,,,,,,,
東京,2,11,ルディドゥゲンジ,ファインニードル,117.0,97.0,104.0,94.0,114.0,107.0,92.0,,103.571,3.0
東京,3,1,ヨドノティアラ,マテラスカイ,,,,,,,,,,
東京,3,2,シシリアンキッス,イスラボニータ,115.0,103.0,113.0,109.0,107.0,107.0,103.0,,108.143,4.0
東京,3,3,セイウンシシマイ,インディチャンプ,,,,,,,,,,
東京,3,4,フェーダーローター,ベンバトル,,,,,,,,,,
東京,3,5,ニシノゴージャス,シスキン,99.0,95.0,135.0,135.0,172.0,102.0,,,123.0,1.0
東京,3,6,ノーブルラホーヤ,ダノンキングリー,,,,,,,,,,
東京,3,7,ダイシンレスター,ダイシンサンダー,,,,,,,,,,
東京,3,8,ロット,ダノンバラード,119.0,100.0,107.0,120.0,110.0,115.0,110.0,,111.571,2.0
東京,3,9,カラーオブサクセス,ゴールドドリーム,21.0,66.0,21.0,92.0,52.0,45.0,55.0,,50.286,10.0
東京,3,10,リュウセイコウテイ,ウインブライト,86.0,107.0,97.0,100.0,102.0,102.0,111.0,,100.714,5.0
東京,3,11,ジェンダウィナー,マテラスカイ,,,,,,,,,,
東京,3,12,レヴェンドール,カレンブラックヒル,112.0,102.0,96.0,131.0,105.0,110.0,,,109.333,3.0
東京,3,13,エレクトロン,ビーチパトロール,91.0,98.0,99.0,73.0,92.0,106.0,97.0,,93.714,9.0
東京,3,14,アドミ,アドマイヤマーズ,98.0,95.0,95.0,105.0,104.0,97.0,107.0,,100.143,7.0
東京,3,15,レディアエラ,コパノリッキー,91.0,98.0,126.0,97.0,91.0,92.0,109.0,,100.571,6.0
東京,3,16,シンハ,リオンディーズ,94.0,94.0,98.0,109.0,97.0,92.0,103.0,,98.143,8.0
東京,3,17,エルリオ,キセキ,,,,,,,,,,
東京,4,1,ピコイチ,ヘニーヒューズ,106.0,108.0,,,,,,,107.0,4.0
東京,4,2,カレンマックナイト,カレンブラックヒル,112.0,102.0,,,,,,,107.0,4.0
東京,4,3,プラチナトレジャー,キングカメハメハ,116.0,102.0,,,,,,,109.0,3.0
東京,4,4,シェアホルダーズ,アルアイン,51.0,82.0,,,,,,,66.5,11.0
東京,4,5,フェスティヴビーム,リアルスティール,114.0,113.0,,,,,,,113.5,1.0
東京,4,6,ナムラドーギー,サトノアレス,,,,,,,,,,
東京,4,7,ブライテストドーン,マインドユアビスケッツ,122.0,99.0,,,,,,,110.5,2.0
東京,4,8,タイセイジャスパー,ヘニーヒューズ,106.0,108.0,,,,,,,107.0,4.0
東京,4,9,ネイチャーシップ,ゴールドシップ,86.0,102.0,,,,,,,94.0,9.0
東京,4,10,サウンドブライアン,クリーンエコロジー,,,,,,,,,,
東京,4,11,ウォーターリーダー,ルーラーシップ,103.0,107.0,,,,,,,105.0,7.0
東京,4,12,ケイアイカラキア,ミスターメロディ,80.0,96.0,,,,,,,88.0,10.0
東京,4,13,ワンダージュノ,ワンダーアキュート,,,,,,,,,,
東京,4,14,ファベル,ディープインパクト,95.0,98.0,,,,,,,96.5,8.0
東京,5,1,グリーンガーネット,ダノンプレミアム,,,,,,,,,,
東京,5,2,ピュアエンブレム,サトノダイヤモンド,96.0,84.0,97.0,102.0,99.0,98.0,,,96.0,6.0
