場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
東京,1,1,コパノエイダン,上原博之,100.0,93.0,98.0,92.0,96.0,95.0,,,95.667,11.0
東京,1,2,カナデライド,田中剛　,103.0,113.0,107.0,95.0,102.0,100.0,,,103.333,5.0
東京,1,3,ホワイトナイル,牧光二　,103.0,110.0,104.0,110.0,103.0,105.0,,,105.833,3.0
東京,1,4,ビースタニング,小手川準,85.0,98.0,106.0,99.0,99.0,101.0,89.0,,96.714,10.0
東京,1,5,ドナシェーン,栗田徹　,91.0,91.0,90.0,98.0,86.0,92.0,91.0,,91.286,14.0
東京,1,6,エスシーレイジュ,松山将樹,94.0,100.0,97.0,128.0,87.0,108.0,,,102.333,6.0
東京,1,7,エコロシード,堀宣行　,114.0,107.0,105.0,117.0,108.0,110.0,,,110.167,2.0
東京,1,8,カセノアステリア,鈴木伸尋,91.0,103.0,91.0,99.0,96.0,87.0,,,94.5,12.0
東京,1,9,トコシエノヒトミ,小笠倫弘,90.0,92.0,100.0,102.0,104.0,99.0,,,97.833,8.0
東京,1,10,ヘリテージブルーム,伊藤圭三,99.0,95.0,103.0,90.0,101.0,99.0,,,97.833,8.0
東京,1,11,ワールドブレイヴ,宮田敬介,102.0,96.0,89.0,84.0,89.0,101.0,,,93.5,13.0
東京,1,12,アンプイットアップ,岩戸孝樹,86.0,84.0,93.0,87.0,89.0,92.0,,,88.5,15.0
東京,1,13,フィールドアピール,竹内正洋,115.0,103.0,107.0,124.0,112.0,112.0,,,112.167,1.0
東京,1,14,モーゲンセン,斎藤誠　,100.0,109.0,103.0,101.0,109.0,99.0,,,103.5,4.0
東京,1,15,タマコロリン,村田一誠,73.0,75.0,69.0,61.0,76.0,72.0,,,71.0,16.0
東京,1,16,ビップレオン,田島俊明,106.0,94.0,104.0,87.0,99.0,104.0,,,99.0,7.0
東京,2,1,セキテイリノ,田中剛　,103.0,113.0,103.0,95.0,116.0,100.0,,,105.0,3.0
東京,2,2,コスモクラシック,嘉藤貴行,109.0,105.0,104.0,94.0,103.0,102.0,,,102.833,5.0
東京,2,3,ムーングレイル,森一誠　,70.0,127.0,113.0,115.0,140.0,84.0,,,108.167,2.0
東京,2,4,ナデシコ,村田一誠,73.0,75.0,82.0,61.0,72.0,72.0,,,72.5,11.0
東京,2,5,ナムラパピ,武市康男,101.0,82.0,100.0,99.0,96.0,98.0,65.0,,91.571,7.0
東京,2,6,ナハトナナレオン,矢嶋大樹,86.0,117.0,84.0,86.0,71.0,85.0,83.0,,87.429,9.0
東京,2,7,レッドジェルブロワ,鹿戸雄一,104.0,103.0,107.0,133.0,103.0,110.0,,,110.0,1.0
東京,2,8,ソロイノシタク,矢嶋大樹,86.0,117.0,84.0,86.0,71.0,85.0,,,88.167,8.0
東京,2,9,ラフターラインズ,小笠倫弘,90.0,92.0,95.0,102.0,89.0,99.0,,,94.5,6.0
東京,2,10,ダノンドナウ,菊沢隆徳,112.0,104.0,107.0,94.0,97.0,111.0,,,104.167,4.0
東京,2,11,ルディドゥゲンジ,蛯名利弘,46.0,86.0,72.0,38.0,85.0,80.0,108.0,,73.571,10.0
東京,3,1,ヨドノティアラ,矢嶋大樹,86.0,117.0,84.0,86.0,90.0,85.0,,,91.333,12.0
東京,3,2,シシリアンキッス,佐藤吉勝,83.0,88.0,83.0,68.0,103.0,102.0,,,87.833,14.0
東京,3,3,セイウンシシマイ,杉浦宏昭,98.0,105.0,103.0,100.0,105.0,95.0,,,101.0,4.0
東京,3,4,フェーダーローター,天間昭一,85.0,98.0,96.0,104.0,89.0,76.0,,,91.333,12.0
東京,3,5,ニシノゴージャス,村田一誠,73.0,75.0,82.0,61.0,76.0,72.0,,,73.167,16.0
東京,3,6,ノーブルラホーヤ,深山雅史,69.0,105.0,109.0,110.0,106.0,87.0,,,97.667,6.0
東京,3,7,ダイシンレスター,戸田博文,103.0,111.0,103.0,108.0,108.0,101.0,,,105.667,3.0
東京,3,8,ロット,本間忍　,101.0,92.0,95.0,107.0,97.0,105.0,,,99.5,5.0
東京,3,9,カラーオブサクセス,武市康男,101.0,82.0,100.0,99.0,86.0,98.0,,,94.333,10.0
東京,3,10,リュウセイコウテイ,奥平雅士,78.0,97.0,110.0,108.0,100.0,82.0,,,95.833,8.0
東京,3,11,ジェンダウィナー,青木孝文,86.0,102.0,103.0,96.0,93.0,85.0,,,94.167,11.0
東京,3,12,レヴェンドール,柄崎将寿,,,,,,,,,,
東京,3,13,エレクトロン,佐藤吉勝,83.0,88.0,83.0,68.0,103.0,102.0,,,87.833,14.0
東京,3,14,アドミ,中川公成,105.0,99.0,89.0,62.0,109.0,107.0,,,95.167,9.0
東京,3,15,レディアエラ,大和田成,127.0,113.0,104.0,109.0,115.0,127.0,,,115.833,1.0
東京,3,16,シンハ,和田正一,114.0,110.0,116.0,109.0,110.0,108.0,,,111.167,2.0
東京,3,17,エルリオ,深山雅史,69.0,105.0,109.0,110.0,106.0,87.0,,,97.667,6.0
東京,4,1,ピコイチ,尾形和幸,101.0,94.0,,,,,,,97.5,6.0
東京,4,2,カレンマックナイト,平田修　,73.0,96.0,,,,,,,84.5,12.0
東京,4,3,プラチナトレジャー,国枝栄　,99.0,86.0,,,,,,,92.5,10.0
東京,4,4,シェアホルダーズ,松山将樹,94.0,100.0,,,,,,,97.0,7.0
東京,4,5,フェスティヴビーム,畠山吉宏,88.0,97.0,,,,,,,92.5,10.0
東京,4,6,ナムラドーギー,石栗龍彦,106.0,98.0,,,,,,,102.0,4.0
東京,4,7,ブライテストドーン,田島俊明,106.0,94.0,,,,,,,100.0,5.0
東京,4,8,タイセイジャスパー,伊藤圭三,99.0,95.0,,,,,,,97.0,7.0
東京,4,9,ネイチャーシップ,根本康広,90.0,116.0,,,,,,,103.0,3.0
東京,4,10,サウンドブライアン,加藤公太,,,,,,,,,,
東京,4,11,ウォーターリーダー,藤野健太,87.0,79.0,,,,,,,83.0,13.0
東京,4,12,ケイアイカラキア,上原博之,100.0,93.0,,,,,,,96.5,9.0
東京,4,13,ワンダージュノ,森田直行,105.0,113.0,,,,,,,109.0,1.0
東京,4,14,ファベル,小林真也,120.0,97.0,,,,,,,108.5,2.0
東京,5,1,グリーンガーネット,牧光二　,103.0,111.0,106.0,110.0,111.0,105.0,,,107.667,3.0
東京,5,2,ピュアエンブレム,小手川準,85.0,101.0,78.0,99.0,93.0,101.0,,,92.833,10.0
東京,5,3,コスモヘリアンサス,伊藤大士,83.0,96.0,94.0,88.0,91.0,91.0,,,90.5,12.0
東京,5,4,ルージュバロン,福永祐一,97.0,82.0,99.0,91.0,103.0,100.0,,,95.333,7.0
東京,5,5,ヴェリタスポルタ,菊川正達,78.0,67.0,93.0,84.0,92.0,86.0,,,83.333,15.0
東京,5,6,ゴーイントゥスカイ,上原佑紀,108.0,107.0,111.0,98.0,105.0,97.0,,,104.333,4.0
東京,5,7,マイネルアイフェル,上原博之,100.0,109.0,100.0,92.0,97.0,95.0,,,98.833,6.0
