場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,コパノエイダン,原優介　,1603.0,-4128.0,644.0,-1704.0,122.0,,-3463.0,12.0
東京,1,2,カナデライド,江田照男,-1844.0,1213.0,-1634.0,-1472.0,-2285.0,,-6022.0,14.0
東京,1,3,ホワイトナイル,木幡巧也,368.0,715.0,298.0,-122.0,266.0,,1525.0,6.0
東京,1,4,ビースタニング,佐藤翔馬,220.0,648.0,-199.0,802.0,-736.0,,735.0,7.0
東京,1,5,ドナシェーン,菅原明良,913.0,883.0,583.0,1418.0,836.0,,4633.0,1.0
東京,1,6,エスシーレイジュ,大野拓弥,-746.0,-593.0,-1332.0,445.0,-334.0,,-2560.0,10.0
東京,1,7,エコロシード,佐々木大,-1373.0,537.0,468.0,2205.0,-175.0,,1662.0,5.0
東京,1,8,カセノアステリア,津村明秀,144.0,707.0,-40.0,1782.0,1270.0,,3863.0,2.0
東京,1,9,トコシエノヒトミ,石神深道,-533.0,-455.0,-3589.0,-2057.0,-4525.0,,-11159.0,15.0
東京,1,10,ヘリテージブルーム,戸崎圭太,-1122.0,318.0,-1345.0,-943.0,-1178.0,,-4270.0,13.0
東京,1,11,ワールドブレイヴ,丸山元気,-485.0,-218.0,-955.0,-725.0,-494.0,,-2877.0,11.0
東京,1,12,アンプイットアップ,丹内祐次,-1109.0,665.0,-92.0,-600.0,60.0,,-1076.0,8.0
東京,1,13,フィールドアピール,木幡初也,-584.0,-343.0,-623.0,-130.0,-665.0,,-2345.0,9.0
東京,1,14,モーゲンセン,岩田望来,-472.0,136.0,-745.0,2683.0,345.0,,1947.0,4.0
東京,1,15,タマコロリン,荻野極　,-396.0,-421.0,250.0,1835.0,976.0,,2244.0,3.0
東京,1,16,ビップレオン,上里直汰,,,,,,,,
東京,2,1,セキテイリノ,江田照男,-1844.0,1213.0,-900.0,-1190.0,-2285.0,,-5006.0,11.0
東京,2,2,コスモクラシック,石川裕紀,-75.0,-560.0,-196.0,88.0,-710.0,,-1453.0,6.0
東京,2,3,ムーングレイル,三浦皇成,882.0,1497.0,-435.0,623.0,-202.0,,2365.0,3.0
東京,2,4,ナデシコ,杉原誠人,-304.0,-721.0,1564.0,548.0,-321.0,,766.0,5.0
東京,2,5,ナムラパピ,木幡初也,-584.0,-343.0,-48.0,-479.0,-665.0,,-2119.0,7.0
東京,2,6,ナハトナナレオン,長浜鴻緒,-880.0,1492.0,629.0,1851.0,-718.0,,2374.0,2.0
東京,2,7,レッドジェルブロワ,荻野極　,-396.0,-421.0,-679.0,-1798.0,976.0,,-2318.0,9.0
東京,2,8,ソロイノシタク,小林美駒,-824.0,-1267.0,195.0,-339.0,-938.0,,-3173.0,10.0
東京,2,9,ラフターラインズ,戸崎圭太,-1122.0,318.0,100.0,-349.0,-1178.0,,-2231.0,8.0
東京,2,10,ダノンドナウ,丹内祐次,-1109.0,665.0,3364.0,3048.0,60.0,,6028.0,1.0
東京,2,11,ルディドゥゲンジ,黛弘人　,-695.0,1090.0,383.0,1440.0,-788.0,,1430.0,4.0
