場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
東京,1,1,コパノエイダン,上原博之,24.0,-597.0,-279.0,-395.0,-492.0,-493.0,,,-2232.0,11.0
東京,1,2,カナデライド,田中剛　,179.0,1210.0,820.0,-151.0,247.0,8.0,,,2313.0,5.0
東京,1,3,ホワイトナイル,牧光二　,282.0,1408.0,911.0,960.0,473.0,737.0,,,4771.0,2.0
東京,1,4,ビースタニング,小手川準,-970.0,-312.0,1019.0,-63.0,-138.0,64.0,-614.0,,-1014.0,9.0
東京,1,5,ドナシェーン,栗田徹　,-971.0,-1273.0,-1703.0,-136.0,-1913.0,-1202.0,-700.0,,-7898.0,15.0
東京,1,6,エスシーレイジュ,松山将樹,-363.0,-33.0,-392.0,1079.0,-1537.0,900.0,,,-346.0,7.0
東京,1,7,エコロシード,堀宣行　,1183.0,255.0,429.0,536.0,804.0,1040.0,,,4247.0,3.0
東京,1,8,カセノアステリア,鈴木伸尋,-553.0,264.0,-1367.0,-13.0,-605.0,-1443.0,,,-3717.0,13.0
東京,1,9,トコシエノヒトミ,小笠倫弘,-629.0,-993.0,-35.0,83.0,414.0,-106.0,,,-1266.0,10.0
東京,1,10,ヘリテージブルーム,伊藤圭三,-147.0,-680.0,919.0,-742.0,244.0,-71.0,,,-477.0,8.0
東京,1,11,ワールドブレイヴ,宮田敬介,152.0,-275.0,-842.0,-724.0,-836.0,101.0,,,-2424.0,12.0
東京,1,12,アンプイットアップ,岩戸孝樹,-923.0,-1774.0,-991.0,-748.0,-1558.0,-750.0,,,-6744.0,14.0
東京,1,13,フィールドアピール,竹内正洋,1112.0,269.0,1159.0,1157.0,1653.0,1345.0,,,6695.0,1.0
東京,1,14,モーゲンセン,斎藤誠　,30.0,1148.0,673.0,54.0,2099.0,-172.0,,,3832.0,4.0
東京,1,15,タマコロリン,村田一誠,-1667.0,-3583.0,-3702.0,-3031.0,-3038.0,-2751.0,,,-17772.0,16.0
東京,1,16,ビップレオン,田島俊明,522.0,-704.0,670.0,-854.0,-107.0,524.0,,,51.0,6.0
東京,2,1,セキテイリノ,田中剛　,179.0,1210.0,168.0,-151.0,1122.0,8.0,,,2536.0,3.0
東京,2,2,コスモクラシック,嘉藤貴行,678.0,415.0,429.0,-322.0,319.0,205.0,,,1724.0,5.0
