,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2022,20.0,78.0,,54.0,40.0,4.0,40.0,58.0,,,3.0,3.0,,,37.0,,38.0,17.0,3.0,29.0,7.0,61.0,30.0,,
2023,58.0,138.0,,105.0,87.0,4.0,92.0,104.0,,1.0,12.0,30.0,,,62.0,10.0,51.0,30.0,14.0,54.0,13.0,103.0,79.0,1.0,
2024,114.0,158.0,,138.0,126.0,8.0,79.0,193.0,57.0,43.0,30.0,40.0,,1.0,39.0,20.0,8.0,34.0,22.0,34.0,7.0,142.0,121.0,1.0,1.0
2025,108.0,145.0,,121.0,127.0,5.0,106.0,147.0,,16.0,23.0,29.0,2.0,,75.0,8.0,22.0,78.0,21.0,43.0,14.0,134.0,104.0,1.0,
