場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
新潟,1,1,ミトロジー,尾関知人,-97.0,-1447.0,-75.0,-524.0,-97.0,-2187.0,63.0,,-4364.0,8.0
新潟,1,2,メイショウジブリ,角田晃一,488.0,918.0,755.0,-116.0,619.0,719.0,6.0,,3389.0,1.0
新潟,1,3,ヘイセイメジャー,木原一良,82.0,388.0,-15.0,212.0,-42.0,-348.0,1284.0,,1561.0,3.0
新潟,1,4,シュハリ,粕谷昌央,-773.0,-2148.0,-184.0,-552.0,-221.0,-2071.0,-1269.0,,-7218.0,9.0
新潟,1,5,トラファルガー,加藤和宏,-258.0,-745.0,-274.0,-601.0,-273.0,-1175.0,-387.0,,-3713.0,6.0
新潟,1,6,サニーオーシャン,杉浦宏昭,-251.0,791.0,0.0,-544.0,-192.0,-70.0,,,-266.0,5.0
新潟,1,7,ナリタザクラ,高橋亮　,413.0,435.0,338.0,-608.0,542.0,-1163.0,,,-43.0,4.0
新潟,1,8,バラードインミラノ,小野次郎,301.0,1050.0,-133.0,-146.0,-25.0,814.0,,,1861.0,2.0
新潟,1,9,ジューンアマデウス,長谷川浩,-142.0,-430.0,-134.0,-1288.0,-264.0,-952.0,-600.0,,-3810.0,7.0
新潟,2,1,リュウノヒナギク,伊藤伸一,-372.0,-253.0,-122.0,-1331.0,553.0,54.0,,,-1471.0,5.0
新潟,2,2,コリエドール,茶木太樹,52.0,130.0,1147.0,488.0,-127.0,6.0,,,1696.0,2.0
新潟,2,3,アリュールテーラー,緒方努　,-868.0,612.0,931.0,-1253.0,-461.0,-1582.0,,,-2621.0,7.0
新潟,2,4,ネオクイーン,藤原英昭,-261.0,-157.0,-514.0,-418.0,-1174.0,-447.0,,,-2971.0,8.0
新潟,2,5,ゴームズ,角田晃一,488.0,918.0,-148.0,-225.0,676.0,719.0,,,2428.0,1.0
新潟,2,6,リバースザトレンド,中舘英二,321.0,-367.0,-364.0,-294.0,-557.0,-512.0,-8.0,,-1781.0,6.0
新潟,2,7,サバイバルナイン,和田雄二,-596.0,1395.0,-938.0,1251.0,42.0,-1174.0,-410.0,,-430.0,4.0
新潟,2,8,エイブリー,土田稔　,-489.0,-2306.0,-2298.0,-661.0,562.0,-1661.0,,,-6853.0,9.0
新潟,2,9,グランカッサ,加藤士津,-531.0,-446.0,749.0,-169.0,850.0,-491.0,,,-38.0,3.0
新潟,2,10,アイヨトワニ,千葉直人,,,,,,,,,,
新潟,3,1,ダブルスチール,石栗龍彦,-270.0,-61.0,1045.0,-182.0,1743.0,559.0,,,2834.0,4.0
新潟,3,2,アスコットアイ,緒方努　,-868.0,612.0,931.0,-1253.0,1115.0,-1582.0,,,-1045.0,7.0
新潟,3,3,デザーヴ,村田一誠,-731.0,-2686.0,-2736.0,-1636.0,-2610.0,-1858.0,,,-12257.0,11.0
新潟,3,4,ラピルスイメル,小崎憲　,-71.0,-646.0,-396.0,-1132.0,-1812.0,180.0,,,-3877.0,8.0
新潟,3,5,モズノセイギ,荒川義之,551.0,1168.0,2201.0,-846.0,1749.0,1578.0,,,6401.0,1.0
新潟,3,6,ソイジャガー,中尾秀正,305.0,-365.0,812.0,85.0,357.0,-132.0,,,1062.0,5.0
新潟,3,7,ビーマックス,藤野健太,,,,,,,,,,
新潟,3,8,ブリッツアロング,上原博之,-1005.0,-646.0,-462.0,-690.0,-552.0,-522.0,-77.0,,-3954.0,9.0
新潟,3,9,コパノハーン,村山明　,370.0,146.0,1288.0,749.0,633.0,923.0,,,4109.0,2.0
新潟,3,10,ミユンガー,岡田稲男,128.0,-500.0,504.0,-552.0,-316.0,219.0,,,-517.0,6.0
新潟,3,11,ロッカバイベイビー,伊藤圭三,-508.0,-1156.0,-1372.0,-818.0,-1515.0,-1376.0,,,-6745.0,10.0
新潟,3,12,ダイメイハマダ,本田優　,262.0,449.0,480.0,-189.0,482.0,1758.0,,,3242.0,3.0
新潟,4,1,ピンポイントドロー,宗像義忠,-288.0,2060.0,111.0,507.0,80.0,506.0,448.0,,3424.0,2.0
新潟,4,2,ワールドスケール,村山明　,370.0,463.0,-75.0,-79.0,-132.0,923.0,,,1470.0,5.0
新潟,4,3,ブルメンダール,国枝栄　,-483.0,-343.0,66.0,-27.0,97.0,-446.0,101.0,,-1035.0,7.0
新潟,4,4,ルリアン,佐々木晶,503.0,873.0,29.0,1117.0,192.0,1280.0,1064.0,,5058.0,1.0
新潟,4,5,ハーツシンフォニー,辻哲英　,244.0,-199.0,-77.0,1018.0,-56.0,1113.0,,,2043.0,4.0
新潟,4,6,ファルヴォーレ,高橋義忠,5.0,-1034.0,-153.0,-986.0,-263.0,-86.0,,,-2517.0,8.0
新潟,4,7,リレーションシップ,斉藤崇史,61.0,300.0,-200.0,-199.0,-269.0,-479.0,,,-786.0,6.0
新潟,4,8,スヴァルナ,池江泰寿,-114.0,1162.0,-113.0,1314.0,311.0,194.0,212.0,,2966.0,3.0
新潟,5,1,カパラミプ,蛯名利弘,520.0,-34.0,-2596.0,-4196.0,319.0,-1060.0,,,-7047.0,12.0
新潟,5,2,ローレルゼロ,高橋康之,59.0,-980.0,1511.0,-950.0,-976.0,659.0,326.0,,-351.0,4.0
新潟,5,3,ベイビーキッス,青木孝文,140.0,193.0,960.0,131.0,551.0,-405.0,-37.0,,1533.0,1.0
新潟,5,4,コスモエンエン,西園正都,-78.0,12.0,-1653.0,275.0,-197.0,774.0,,,-867.0,5.0
新潟,5,5,タガノサダフ,斉藤崇史,61.0,75.0,-387.0,-102.0,-114.0,-479.0,,,-946.0,6.0
新潟,5,6,ハピハピハッピー,尾関知人,-97.0,-1447.0,-976.0,-403.0,-2013.0,-2187.0,,,-7123.0,13.0
新潟,5,7,カシノベティ,和田雄二,-596.0,1395.0,996.0,1251.0,-34.0,-1174.0,-410.0,,1428.0,2.0
新潟,5,8,リュウノヒルド,伊坂重信,-287.0,-72.0,-1221.0,-391.0,-1077.0,-1044.0,,,-4092.0,8.0
新潟,5,9,フクシマジンロッソ,石毛善彦,-956.0,-912.0,-729.0,-556.0,-1217.0,-2180.0,,,-6550.0,11.0
新潟,5,10,グランノーヴ,牧光二　,72.0,471.0,-76.0,158.0,62.0,-275.0,-437.0,,-25.0,3.0
新潟,5,11,ワイルドゴーア,加藤士津,-531.0,-446.0,-1099.0,-169.0,-1131.0,-491.0,,,-3867.0,7.0
新潟,5,12,エーデルムート,矢野英一,-792.0,-197.0,-2046.0,-507.0,-729.0,-360.0,,,-4631.0,9.0
新潟,5,13,ハニーアイリー,矢野英一,-792.0,-197.0,-2046.0,-507.0,-729.0,-360.0,,,-4631.0,9.0
新潟,5,14,ウイングラフトン,村田一誠,-731.0,-2686.0,-3058.0,-1636.0,-2610.0,-1858.0,-123.0,,-12702.0,14.0
新潟,6,1,ヤマニンクイッカー,田島俊明,139.0,737.0,628.0,158.0,-425.0,773.0,,,2010.0,4.0
新潟,6,2,マリンバンカー,南田美知,-108.0,-1465.0,-2586.0,-1094.0,-1375.0,-2443.0,-814.0,,-9885.0,8.0
新潟,6,3,サンデーヒーロー,中村直也,977.0,995.0,597.0,-830.0,3318.0,770.0,5.0,,5832.0,1.0
新潟,6,4,ダイタジャスティス,小野次郎,301.0,325.0,-200.0,1242.0,224.0,814.0,,,2706.0,3.0
新潟,6,5,トゥピ,田村康仁,-807.0,-1290.0,-198.0,-473.0,-1480.0,576.0,-683.0,,-4355.0,6.0
新潟,6,6,ライヴァル,天間昭一,-1096.0,-1160.0,-925.0,-545.0,-1780.0,-2989.0,,,-8495.0,7.0
新潟,6,7,メイショウジェンマ,飯田祐史,51.0,-1286.0,-555.0,-747.0,-1361.0,-361.0,,,-4259.0,5.0
新潟,6,8,ゼンダンスカイ,角田晃一,488.0,121.0,-148.0,1201.0,676.0,719.0,,,3057.0,2.0
新潟,7,1,カエルム,安田翔伍,-6.0,389.0,45.0,-630.0,177.0,118.0,,,93.0,6.0
新潟,7,2,ダズリングブレイヴ,斉藤崇史,61.0,-822.0,-387.0,-528.0,-290.0,-479.0,-181.0,,-2626.0,8.0
新潟,7,3,リヤンドゥミラクル,和田勇介,215.0,-610.0,263.0,1300.0,1068.0,230.0,,,2466.0,2.0
新潟,7,4,ストーンズ,友道康夫,397.0,-382.0,716.0,-751.0,66.0,271.0,453.0,,770.0,4.0
新潟,7,5,ロストボール,加藤和宏,-258.0,-329.0,-374.0,-323.0,578.0,-1175.0,203.0,,-1678.0,7.0
新潟,7,6,ブラックサンライズ,音無秀孝,-246.0,-521.0,-1870.0,-704.0,-1390.0,-1104.0,,,-5835.0,10.0
新潟,7,7,キャンディレイ,武市康男,-58.0,-938.0,-537.0,-1297.0,-250.0,-89.0,,,-3169.0,9.0
