場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
新潟,1,1,ミトロジー,ダイワメジャー,564.0,-407.0,221.0,-650.0,-201.0,-284.0,-2916.0,,-3673.0,6.0
新潟,1,2,メイショウジブリ,キズナ,227.0,2230.0,1434.0,2143.0,2906.0,2469.0,6634.0,,18043.0,1.0
新潟,1,3,ヘイセイメジャー,マジェスティックウォリアー,-801.0,-2158.0,-363.0,3.0,331.0,-1525.0,-370.0,,-4883.0,7.0
新潟,1,4,シュハリ,カレンブラックヒル,181.0,470.0,36.0,2450.0,-3.0,2061.0,-11.0,,5184.0,2.0
新潟,1,5,トラファルガー,リオンディーズ,-717.0,-399.0,-51.0,-1107.0,130.0,-1352.0,,,-3496.0,5.0
新潟,1,6,サニーオーシャン,ゼンノロブロイ,,,,,,,,,,
新潟,1,7,ナリタザクラ,ジャスタウェイ,-95.0,14.0,239.0,-431.0,591.0,-617.0,789.0,,490.0,3.0
新潟,1,8,バラードインミラノ,Danon Ballade,,,,,,,,,,
新潟,1,9,ジューンアマデウス,ホッコータルマエ,1323.0,734.0,-584.0,-3752.0,-343.0,1543.0,312.0,,-767.0,4.0
新潟,2,1,リュウノヒナギク,ナダル,,,,,,,,,,
新潟,2,2,コリエドール,オルフェーヴル,125.0,433.0,87.0,-2191.0,1056.0,-30.0,2357.0,,1837.0,2.0
新潟,2,3,アリュールテーラー,ナダル,,,,,,,,,,
新潟,2,4,ネオクイーン,サートゥルナーリア,,,,,,,,,,
新潟,2,5,ゴームズ,モーニン,431.0,-308.0,-196.0,-382.0,403.0,-405.0,-353.0,,-810.0,5.0
新潟,2,6,リバースザトレンド,ブリックスアンドモルタル,-29.0,265.0,522.0,-341.0,767.0,390.0,,,1574.0,3.0
新潟,2,7,サバイバルナイン,アレスバローズ,,,,,,,,,,
新潟,2,8,エイブリー,マクマホン,,,,,,,,,,
新潟,2,9,グランカッサ,オルフェーヴル,125.0,433.0,87.0,-2191.0,1056.0,-30.0,-88.0,,-608.0,4.0
新潟,2,10,アイヨトワニ,ブラックタイド,-528.0,721.0,1439.0,-62.0,879.0,64.0,-595.0,,1918.0,1.0
新潟,3,1,ダブルスチール,リアルスティール,203.0,3243.0,5640.0,1342.0,5088.0,2256.0,,,17772.0,1.0
新潟,3,2,アスコットアイ,モズアスコット,,,,,,,,,,
新潟,3,3,デザーヴ,ディスクリートキャット,-201.0,987.0,145.0,-508.0,2373.0,1034.0,-1433.0,,2397.0,4.0
