場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,エリンフレーム,石橋脩　,981.0,-106.0,1728.0,1377.0,787.0,,4767.0,3.0
中山,1,2,リナクィーンアスク,原優介　,-575.0,-2246.0,-351.0,-1496.0,-2011.0,,-6679.0,15.0
中山,1,3,アジーザム,上里直汰,-335.0,-504.0,893.0,-2460.0,-913.0,,-3319.0,12.0
中山,1,4,ジュンサク,佐々木大,143.0,-258.0,-1647.0,1158.0,332.0,,-272.0,8.0
中山,1,5,テンハートビート,津村明秀,-228.0,2377.0,-338.0,490.0,-1008.0,,1293.0,4.0
中山,1,6,シエラモレーナ,野中悠太,-907.0,-350.0,-922.0,-30.0,-2246.0,,-4455.0,14.0
中山,1,7,アメジストテソーロ,木幡巧也,-1633.0,955.0,473.0,875.0,-1294.0,,-624.0,9.0
中山,1,8,ペイトー,木幡初也,661.0,639.0,-950.0,-74.0,328.0,,604.0,5.0
中山,1,9,ラブデウザ,水沼元輝,-2812.0,1596.0,-872.0,-1702.0,-288.0,,-4078.0,13.0
中山,1,10,マーマレードスカイ,松岡正海,1247.0,178.0,-2061.0,-1050.0,1728.0,,42.0,7.0
中山,1,11,スプリングドリーム,西村淳也,-149.0,274.0,-597.0,424.0,138.0,,90.0,6.0
中山,1,12,ファインヒメ,遠藤汰月,-4263.0,-7636.0,-6073.0,-7583.0,-3188.0,,-28743.0,16.0
中山,1,13,ブライティアビーム,土田真翔,-606.0,62.0,-1572.0,-31.0,-593.0,,-2740.0,11.0
中山,1,14,ゴールドプロテクト,菊沢一樹,-603.0,2470.0,1138.0,3221.0,830.0,,7056.0,1.0
中山,1,15,ゴールドドレッサ,長浜鴻緒,2247.0,-226.0,786.0,864.0,1497.0,,5168.0,2.0
中山,1,16,クイーンミスチーフ,石田拓郎,-312.0,997.0,-793.0,-926.0,192.0,,-842.0,10.0
中山,2,1,アイアムアッパレ,長浜鴻緒,2247.0,-226.0,786.0,1673.0,1497.0,,5977.0,1.0
中山,2,2,ゴールドフリーダム,遠藤汰月,-4263.0,-7636.0,-6073.0,-2147.0,-3188.0,,-23307.0,12.0
中山,2,3,スカイレックス,横山琉人,-60.0,-1084.0,609.0,1717.0,27.0,,1209.0,5.0
中山,2,4,ケイジ,大野拓弥,-510.0,-326.0,-724.0,-604.0,-45.0,,-2209.0,9.0
中山,2,5,パンパネイラ,佐藤翔馬,1530.0,-19.0,-188.0,-2226.0,1035.0,,132.0,6.0
中山,2,6,アオイミズホ,岩田望来,659.0,293.0,-626.0,-35.0,2027.0,,2318.0,3.0
中山,2,7,サドルトウショウ,石田拓郎,-312.0,997.0,-793.0,-322.0,192.0,,-238.0,8.0
中山,2,8,ワンダーブリッツ,西村淳也,-149.0,274.0,-597.0,262.0,138.0,,-72.0,7.0
中山,2,9,コウソクユノ,原優介　,-575.0,-2246.0,-351.0,-1187.0,-2011.0,,-6370.0,11.0
中山,2,10,メイショウソラル,菊沢一樹,-603.0,2470.0,1138.0,174.0,830.0,,4009.0,2.0
中山,2,11,グラムエッジ,岩田康誠,318.0,-856.0,-51.0,1457.0,386.0,,1254.0,4.0
中山,2,12,ランブレイ,佐々木大,143.0,-258.0,-1647.0,-2305.0,332.0,,-3735.0,10.0
中山,3,1,マイエラ,長浜鴻緒,2247.0,-226.0,786.0,864.0,1497.0,,5168.0,2.0
中山,3,2,フェイスリフト,原優介　,-575.0,-2246.0,-351.0,-1496.0,-2011.0,,-6679.0,15.0
中山,3,3,ローレルクラウン,上里直汰,-335.0,-504.0,893.0,-2460.0,-913.0,,-3319.0,12.0
中山,3,4,セントリアン,石田拓郎,-312.0,997.0,-793.0,-926.0,192.0,,-842.0,9.0
中山,3,5,アンコンケラブル,木幡巧也,-1633.0,955.0,473.0,875.0,-1294.0,,-624.0,8.0
中山,3,6,マルターズドン,佐々木大,143.0,-258.0,-1647.0,1158.0,332.0,,-272.0,7.0
中山,3,7,カシノサルパーレ,柴田大知,485.0,-542.0,-1013.0,-1918.0,387.0,,-2601.0,11.0
中山,3,8,ヴェントディルーナ,石橋脩　,981.0,-106.0,1728.0,1377.0,787.0,,4767.0,3.0
中山,3,9,タイセイガナール,佐藤翔馬,1530.0,-19.0,-188.0,1683.0,1035.0,,4041.0,4.0
