場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,エリンフレーム,清水英克,595.0,1230.0,-208.0,679.0,1305.0,1817.0,,,5418.0,1.0
中山,1,2,リナクィーンアスク,田島俊明,-8.0,-1166.0,409.0,-351.0,-504.0,137.0,-882.0,,-2365.0,11.0
中山,1,3,アジーザム,松尾卓哉,,,,,,,,,,
中山,1,4,ジュンサク,伊坂重信,-1332.0,-496.0,-845.0,-1049.0,-870.0,-1936.0,,,-6528.0,12.0
中山,1,5,テンハートビート,西田雄一,813.0,10.0,-16.0,-1365.0,-336.0,245.0,-850.0,,-1499.0,8.0
中山,1,6,シエラモレーナ,古賀慎明,96.0,704.0,-845.0,646.0,-61.0,-468.0,,,72.0,7.0
中山,1,7,アメジストテソーロ,稲垣幸雄,820.0,102.0,1030.0,667.0,854.0,820.0,205.0,,4498.0,2.0
中山,1,8,ペイトー,武市康男,-1023.0,-1958.0,-2850.0,-1117.0,-1071.0,-1611.0,,,-9630.0,14.0
中山,1,9,ラブデウザ,加藤和宏,-475.0,-1296.0,-1698.0,-334.0,-1447.0,-3341.0,,,-8591.0,13.0
中山,1,10,マーマレードスカイ,堀内岳志,-656.0,624.0,-828.0,-577.0,-549.0,-512.0,905.0,,-1593.0,9.0
中山,1,11,スプリングドリーム,加藤士津,1792.0,-260.0,1667.0,-691.0,336.0,887.0,,,3731.0,3.0
中山,1,12,ファインヒメ,天間昭一,-613.0,-1640.0,-1804.0,-2055.0,-1810.0,-3050.0,,,-10972.0,15.0
中山,1,13,ブライティアビーム,田村康仁,-776.0,-169.0,99.0,-55.0,63.0,-1427.0,,,-2265.0,10.0
中山,1,14,ゴールドプロテクト,中川公成,-942.0,164.0,6.0,978.0,830.0,-603.0,,,433.0,5.0
中山,1,15,ゴールドドレッサ,中川公成,-942.0,164.0,6.0,978.0,830.0,-603.0,,,433.0,5.0
中山,1,16,クイーンミスチーフ,石栗龍彦,-406.0,534.0,776.0,-154.0,821.0,55.0,,,1626.0,4.0
中山,2,1,アイアムアッパレ,奥平雅士,114.0,-340.0,-572.0,-314.0,146.0,74.0,,,-892.0,8.0
中山,2,2,ゴールドフリーダム,青木孝文,-34.0,100.0,-187.0,214.0,-54.0,1195.0,,,1234.0,3.0
中山,2,3,スカイレックス,斎藤誠　,241.0,738.0,320.0,50.0,-1459.0,327.0,,,217.0,4.0
中山,2,4,ケイジ,高柳瑞樹,-343.0,48.0,-865.0,163.0,-824.0,-319.0,658.0,,-1482.0,10.0
中山,2,5,パンパネイラ,高橋文雅,-601.0,-1719.0,-892.0,-1222.0,-2476.0,-821.0,-184.0,,-7915.0,12.0
中山,2,6,アオイミズホ,古賀慎明,96.0,704.0,-845.0,646.0,-137.0,-468.0,,,-4.0,6.0
中山,2,7,サドルトウショウ,萱野浩二,1875.0,877.0,-114.0,-704.0,321.0,370.0,421.0,,3046.0,1.0
中山,2,8,ワンダーブリッツ,久保田貴,-282.0,-478.0,507.0,-465.0,85.0,-453.0,,,-1086.0,9.0
中山,2,9,コウソクユノ,中舘英二,700.0,-785.0,-752.0,-2147.0,-244.0,-282.0,,,-3510.0,11.0
中山,2,10,メイショウソラル,和田勇介,131.0,167.0,-208.0,773.0,798.0,171.0,,,1832.0,2.0
中山,2,11,グラムエッジ,手塚貴久,258.0,556.0,-1004.0,-20.0,-312.0,-230.0,,,-752.0,7.0
中山,2,12,ランブレイ,黒岩陽一,-20.0,-325.0,-15.0,300.0,220.0,-71.0,,,89.0,5.0
中山,3,1,マイエラ,蛯名正義,685.0,1505.0,-301.0,-136.0,460.0,916.0,,,3129.0,5.0
中山,3,2,フェイスリフト,嘉藤貴行,149.0,-272.0,146.0,-474.0,35.0,291.0,,,-125.0,8.0
中山,3,3,ローレルクラウン,松尾卓哉,,,,,,,,,,
中山,3,4,セントリアン,萱野浩二,1875.0,877.0,-114.0,-704.0,-395.0,370.0,136.0,,2045.0,6.0
中山,3,5,アンコンケラブル,牧光二　,-797.0,-560.0,-886.0,-675.0,-1018.0,-312.0,-659.0,,-4907.0,12.0
中山,3,6,マルターズドン,手塚貴久,258.0,556.0,-1004.0,-20.0,223.0,-230.0,-28.0,,-245.0,9.0
中山,3,7,カシノサルパーレ,和田雄二,-934.0,902.0,-1889.0,961.0,-1216.0,-638.0,,,-2814.0,11.0
