,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,169.0,167.0,,207.0,116.0,13.0,211.0,125.0,,,19.0,56.0,153.0,101.0,2.0,,5.0,,39.0,67.0,31.0,111.0,151.0,20.0,23.0
2022,55.0,36.0,,48.0,39.0,4.0,40.0,51.0,4.0,,31.0,15.0,25.0,14.0,,,2.0,,10.0,11.0,14.0,26.0,46.0,3.0,2.0
2023,101.0,96.0,,123.0,63.0,11.0,91.0,106.0,6.0,1.0,33.0,14.0,74.0,59.0,3.0,5.0,1.0,1.0,28.0,30.0,19.0,62.0,85.0,16.0,15.0
2024,90.0,112.0,,126.0,67.0,9.0,104.0,98.0,3.0,,35.0,19.0,80.0,53.0,5.0,7.0,,,16.0,43.0,16.0,78.0,82.0,16.0,10.0
2025,35.0,32.0,,50.0,17.0,,33.0,34.0,,,4.0,,28.0,27.0,5.0,3.0,,,8.0,13.0,12.0,19.0,25.0,6.0,5.0
