場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
福島,1,1,ホテルストリート,伊藤大士,-424.0,-337.0,-1441.0,116.0,-835.0,-1194.0,-718.0,,-4833.0,12.0
福島,1,2,アメジストブルー,浜田多実,106.0,584.0,938.0,692.0,1250.0,563.0,949.0,,5082.0,1.0
福島,1,3,アンミックス,高柳大輔,-11.0,287.0,942.0,954.0,150.0,692.0,,,3014.0,3.0
福島,1,4,クッカユフラ,池上昌和,-182.0,179.0,-319.0,-784.0,680.0,847.0,352.0,,773.0,7.0
福島,1,5,オリエンタルガール,相沢郁　,62.0,-947.0,-696.0,-1752.0,-1087.0,-129.0,-1735.0,,-6284.0,13.0
福島,1,6,ベッラモレーン,矢野英一,-352.0,-133.0,-1144.0,-328.0,-705.0,-971.0,-316.0,,-3949.0,11.0
福島,1,7,モチモチチャン,西村真幸,435.0,-652.0,-1576.0,-1799.0,-1599.0,-1987.0,109.0,,-7069.0,14.0
福島,1,8,クラックアスマイル,田島俊明,114.0,-1166.0,409.0,-351.0,-98.0,137.0,-882.0,,-1837.0,10.0
福島,1,9,フィアスゲイル,柴田卓　,,,,,,,,,,
福島,1,10,ムーヴザニードル,緒方努　,449.0,-283.0,173.0,1227.0,-749.0,888.0,,,1705.0,4.0
福島,1,11,エアトベーレ,手塚貴久,-508.0,556.0,-1004.0,-20.0,-312.0,-230.0,,,-1518.0,9.0
福島,1,12,ドルマバフチェ,千葉直人,-213.0,1698.0,868.0,2154.0,-110.0,174.0,-121.0,,4450.0,2.0
福島,1,13,シンデレラガール,西園翔太,-31.0,-584.0,1119.0,708.0,1126.0,-458.0,-408.0,,1472.0,5.0
福島,1,14,アーティラリー,松山将樹,655.0,646.0,177.0,-615.0,539.0,-565.0,27.0,,864.0,6.0
福島,1,15,ノヴァキュライト,高橋義忠,491.0,467.0,-663.0,356.0,-4.0,-136.0,-320.0,,191.0,8.0
福島,2,1,テイエムリチャード,鈴木孝志,-186.0,-1174.0,-1457.0,-692.0,-707.0,-1164.0,-1505.0,,-6885.0,13.0
福島,2,2,ブレイブキトゥン,尾形和幸,208.0,-431.0,271.0,-1011.0,-1390.0,-968.0,,,-3321.0,7.0
福島,2,3,タイセイフリーデン,大橋勇樹,346.0,2404.0,11.0,2294.0,443.0,3152.0,851.0,,9501.0,2.0
福島,2,4,ディジーピナクル,千田輝彦,-217.0,2037.0,2390.0,2731.0,3087.0,3656.0,1100.0,,14784.0,1.0
福島,2,5,アッシュグレイス,上原博之,-245.0,191.0,195.0,541.0,-140.0,1089.0,,,1631.0,6.0
福島,2,6,リナシタ,清水英克,448.0,1230.0,2093.0,679.0,1305.0,1817.0,315.0,,7887.0,3.0
福島,2,7,ナツノオジョウサマ,小椋研介,-220.0,-967.0,-1992.0,-1558.0,-21.0,-3210.0,,,-7968.0,15.0
福島,2,8,アースジャッジ,高木登　,344.0,423.0,872.0,841.0,1634.0,176.0,153.0,,4443.0,4.0
福島,2,9,グレイシエーション,栗田徹　,-54.0,-1088.0,-374.0,-1322.0,-1499.0,-778.0,-584.0,,-5699.0,11.0
福島,2,10,ツルノマイハシ,杉浦宏昭,264.0,815.0,783.0,108.0,929.0,1516.0,-109.0,,4306.0,5.0
福島,2,11,コラカオ,坂口智康,-51.0,-490.0,-740.0,-909.0,-1437.0,-178.0,158.0,,-3647.0,8.0
福島,2,12,ラブペイトー,羽月友彦,295.0,-800.0,-256.0,-831.0,-2323.0,-933.0,-878.0,,-5726.0,12.0
福島,2,13,ユウアイ,柄崎将寿,-1184.0,-1650.0,-450.0,-1177.0,-1779.0,-1044.0,,,-7284.0,14.0
福島,2,14,ロジスカヤ,新開幸一,-328.0,-616.0,-721.0,-1036.0,-323.0,-628.0,-1297.0,,-4949.0,10.0
福島,2,15,ヤジロベエバランス,岩戸孝樹,-537.0,-1613.0,-2313.0,-1147.0,-2054.0,-2343.0,-364.0,,-10371.0,16.0
福島,2,16,クラウンアバンティ,小手川準,-183.0,-386.0,-1242.0,-359.0,-243.0,-1352.0,,,-3765.0,9.0
福島,3,1,サンライズジャッジ,小椋研介,-220.0,-967.0,-1377.0,-1558.0,-2818.0,-3210.0,,,-10150.0,15.0
福島,3,2,ウォーレーションズ,鈴木慎太,41.0,1182.0,1660.0,1485.0,433.0,1151.0,,,5952.0,1.0
福島,3,3,オーシャンミューズ,堀内岳志,-246.0,624.0,-828.0,-577.0,-761.0,-512.0,,,-2300.0,13.0
福島,3,4,ハルイチバン,畑端省吾,114.0,-257.0,658.0,-78.0,-277.0,484.0,-509.0,,135.0,9.0
福島,3,5,ティーエンティー,久保田貴,328.0,-478.0,507.0,-465.0,85.0,-453.0,-58.0,,-534.0,10.0
福島,3,6,イサチルシーキング,辻哲英　,-485.0,123.0,365.0,429.0,2304.0,629.0,259.0,,3624.0,4.0
福島,3,7,アリストクラット,田島俊明,114.0,-1166.0,409.0,-351.0,-98.0,137.0,,,-955.0,11.0
福島,3,8,グランヘラクレス,高橋義忠,491.0,467.0,-663.0,356.0,-4.0,-136.0,,,511.0,7.0
福島,3,9,アデルフィー,金成貴史,-189.0,915.0,1978.0,-86.0,1100.0,181.0,,,3899.0,3.0
福島,3,10,エイシンキーンラン,田中剛　,224.0,276.0,882.0,1137.0,731.0,361.0,,,3611.0,5.0
福島,3,11,ジョーカー,友道康夫,-84.0,-302.0,-540.0,-471.0,-200.0,-735.0,-125.0,,-2457.0,14.0
福島,3,12,サンライズハンター,浜田多実,106.0,584.0,938.0,692.0,1250.0,563.0,949.0,,5082.0,2.0
福島,3,13,ワンダーサイファー,森田直行,344.0,932.0,943.0,512.0,-205.0,-326.0,-50.0,,2150.0,6.0
福島,3,14,デルマカイモン,高柳瑞樹,59.0,48.0,-865.0,163.0,-824.0,-319.0,,,-1738.0,12.0
福島,3,15,ブルーミーティア,鈴木伸尋,203.0,580.0,-376.0,660.0,-337.0,-506.0,,,224.0,8.0
福島,4,1,ビサイレント,畑端省吾,114.0,-257.0,-1580.0,-78.0,359.0,484.0,-509.0,,-1467.0,9.0
福島,4,2,ムーンシェイド,牧光二　,-43.0,-560.0,-378.0,-675.0,-1018.0,-312.0,-907.0,,-3893.0,12.0
福島,4,3,ブルーハーツ,勢司和浩,84.0,-1930.0,-1533.0,-1853.0,-1648.0,-757.0,-953.0,,-8590.0,16.0
福島,4,4,ユーベルジーク,辻哲英　,-485.0,123.0,1728.0,429.0,-21.0,629.0,,,2403.0,6.0
福島,4,5,シュンポシオン,矢野英一,-352.0,-133.0,-932.0,-328.0,-1175.0,-971.0,-316.0,,-4207.0,14.0
福島,4,6,ファストワーカー,伊藤大士,-424.0,-337.0,-253.0,116.0,-869.0,-1194.0,384.0,,-2577.0,10.0
福島,4,7,ブルーアンバー,高橋文雅,-103.0,-1719.0,-882.0,-1222.0,-215.0,-821.0,-168.0,,-5130.0,15.0
福島,4,8,ケイツーキップ,清水英克,448.0,1230.0,2093.0,679.0,1305.0,1817.0,,,7572.0,3.0
福島,4,9,リベラル,小手川準,-183.0,-386.0,-1242.0,-359.0,-243.0,-1352.0,,,-3765.0,11.0
福島,4,10,ヒデガミティアラ,浜田多実,106.0,584.0,847.0,692.0,590.0,563.0,949.0,,4331.0,4.0
福島,4,11,パラフローラ,今野貞一,-403.0,-1116.0,-903.0,55.0,485.0,-1338.0,-746.0,,-3966.0,13.0
福島,4,12,ジーティーソレイユ,千葉直人,-213.0,1698.0,1528.0,2154.0,2250.0,174.0,1109.0,,8700.0,2.0
福島,4,13,ブロークンハート,菊沢隆徳,115.0,-11.0,218.0,-123.0,949.0,-625.0,-97.0,,426.0,8.0
福島,4,14,タガノアルブラック,千田輝彦,-217.0,2037.0,2390.0,2731.0,3087.0,3656.0,,,13684.0,1.0
福島,4,15,サチノブーケ,加藤公太,-265.0,-157.0,1780.0,-378.0,1283.0,-157.0,-101.0,,2005.0,7.0
福島,4,16,ルナーファントム,上原佑紀,922.0,-468.0,966.0,220.0,969.0,1493.0,,,4102.0,5.0
福島,5,1,ワンダーシャッフル,渡辺薫彦,324.0,-2134.0,-538.0,-1397.0,-595.0,-692.0,,,-5032.0,12.0
福島,5,2,ウインラファーガ,村田一誠,153.0,-2408.0,-1834.0,-1170.0,-1327.0,-2085.0,-855.0,,-9526.0,15.0
福島,5,3,ワールドブレイヴ,平岩大典,,,,,,,,,,
福島,5,4,レガリーノ,池上昌和,-182.0,179.0,1730.0,-784.0,680.0,847.0,352.0,,2822.0,3.0
福島,5,5,ホワイトオパール,尾関知人,188.0,-1140.0,-1551.0,-1939.0,-632.0,-976.0,-513.0,,-6563.0,13.0
福島,5,6,アーデルブリックス,坂口智康,-51.0,-490.0,-740.0,-909.0,-545.0,-178.0,158.0,,-2755.0,10.0
福島,5,7,ゼフィルス,橋口慎介,254.0,-211.0,-841.0,-132.0,227.0,-447.0,374.0,,-776.0,4.0
福島,5,8,キタノタイキ,奥平雅士,-71.0,-340.0,-389.0,-314.0,146.0,74.0,-1217.0,,-2111.0,9.0
福島,5,9,エクストラダーク,和田雄二,304.0,902.0,-849.0,961.0,-1879.0,-638.0,-622.0,,-1821.0,8.0
福島,5,10,マイネルクオリア,田村康仁,-655.0,-169.0,-1108.0,-55.0,-1185.0,-1427.0,,,-4599.0,11.0
福島,5,11,ルージュダズリング,斎藤誠　,145.0,738.0,-819.0,50.0,-1459.0,327.0,-714.0,,-1732.0,7.0
福島,5,12,ローズプリンセス,上原佑紀,922.0,-468.0,966.0,220.0,900.0,1493.0,1522.0,,5555.0,2.0
福島,5,13,ダノンワンダー,友道康夫,-84.0,-302.0,610.0,-471.0,-200.0,-735.0,,,-1182.0,5.0
福島,5,14,コスモクラシック,嘉藤貴行,-257.0,-272.0,-277.0,-474.0,-275.0,291.0,-229.0,,-1493.0,6.0
福島,5,15,アッパーウォーター,千葉直人,-213.0,1698.0,1528.0,2154.0,-110.0,174.0,1109.0,,6340.0,1.0
福島,5,16,クレインヴォイス,相沢郁　,62.0,-947.0,-1623.0,-1752.0,-1087.0,-129.0,-1735.0,,-7211.0,14.0
福島,6,1,ダイシンラー,梅田智之,-252.0,-1306.0,-1848.0,-204.0,-1390.0,-1492.0,250.0,,-6242.0,12.0
福島,6,2,レゼールドラペ,松尾卓哉,,,,,,,,,,
福島,6,3,アンビアンス,清水久詞,83.0,-72.0,-643.0,324.0,-1336.0,-277.0,81.0,,-1840.0,7.0
福島,6,4,シャインバオバブ,本田優　,-75.0,215.0,717.0,-108.0,-1397.0,-1284.0,,,-1932.0,8.0
福島,6,5,デリシュー,新開幸一,-328.0,-890.0,-721.0,-441.0,-1020.0,-628.0,,,-4028.0,9.0
福島,6,6,ウインドラート,水野貴広,674.0,115.0,-1882.0,656.0,468.0,649.0,147.0,,827.0,4.0
福島,6,7,リケアキャンディ,蛯名利弘,-697.0,-197.0,-2109.0,-273.0,-1441.0,-1296.0,,,-6013.0,11.0
福島,6,8,シェーンルスカ,本間忍　,-679.0,-1985.0,397.0,-1908.0,-1261.0,-1717.0,494.0,,-6659.0,13.0
福島,6,9,ジェロニモス,中村直也,-55.0,160.0,164.0,-716.0,1213.0,749.0,,,1515.0,2.0
福島,6,10,スタニングヴュー,金成貴史,-189.0,780.0,-528.0,838.0,1100.0,181.0,376.0,,2558.0,1.0
福島,6,11,コスモイシュタル,深山雅史,-499.0,-124.0,124.0,135.0,287.0,821.0,468.0,,1212.0,3.0
福島,6,12,クラウディアイ,橋口慎介,254.0,-107.0,-841.0,-188.0,227.0,-447.0,,,-1102.0,6.0
福島,6,13,ヒラボクヒーロー,平岩大典,,,,,,,,,,
福島,6,14,リアルセンター,千葉直人,-213.0,-844.0,1528.0,162.0,-110.0,174.0,-121.0,,576.0,5.0
福島,6,15,マイネルアウルム,伊藤伸一,-512.0,-235.0,-1670.0,-402.0,-888.0,-1675.0,,,-5382.0,10.0
福島,7,1,ニコ,大和田成,-76.0,218.0,313.0,-24.0,-1868.0,-1393.0,-867.0,,-3697.0,12.0
福島,7,2,プリマドンナアスク,前川恭子,946.0,2248.0,1523.0,1895.0,1958.0,875.0,2756.0,,12201.0,1.0
福島,7,3,レインボーラッキー,斎藤誠　,145.0,-206.0,320.0,-812.0,-1459.0,327.0,,,-1685.0,9.0
福島,7,4,キャットテイル,野中賢二,206.0,-332.0,-311.0,840.0,-474.0,-964.0,-336.0,,-1371.0,8.0
福島,7,5,ツインクルステージ,高木登　,344.0,244.0,1231.0,1613.0,224.0,176.0,-101.0,,3731.0,2.0
福島,7,6,ブライティアブーケ,田村康仁,-655.0,-361.0,99.0,-544.0,-1185.0,-1427.0,-31.0,,-4104.0,13.0
福島,7,7,ミルキープリンセス,大竹正博,-62.0,-1197.0,-400.0,-514.0,-181.0,-140.0,,,-2494.0,10.0
福島,7,8,フォンデネージュ,武井亮　,296.0,-845.0,1067.0,-1369.0,-340.0,211.0,,,-980.0,7.0
福島,7,9,ピラニアキッス,嘉藤貴行,-257.0,-198.0,146.0,641.0,-275.0,291.0,-229.0,,119.0,6.0
福島,7,10,ショウナンマリーナ,森一誠　,-15.0,-1016.0,740.0,-231.0,1188.0,554.0,706.0,,1926.0,4.0
福島,7,11,カスバートテソーロ,畠山吉宏,-416.0,-46.0,1497.0,-41.0,641.0,1381.0,468.0,,3484.0,3.0
福島,7,12,ブーケドグレイス,相沢郁　,62.0,-755.0,-696.0,-635.0,-1087.0,-129.0,,,-3240.0,11.0
福島,7,13,ブルスカメンテ,黒岩陽一,-637.0,478.0,-15.0,489.0,220.0,-71.0,3.0,,467.0,5.0
福島,7,14,ノクターナル,加藤和宏,-876.0,-1883.0,-1698.0,-2087.0,-3048.0,-3341.0,,,-12933.0,15.0
福島,7,15,ベルフィーヌ,堀内岳志,-246.0,-1716.0,-828.0,-1525.0,-761.0,-512.0,-1649.0,,-7237.0,14.0
福島,8,1,オンザヴィーナス,大和田成,-76.0,218.0,-11.0,-734.0,1468.0,-1393.0,-218.0,,-746.0,10.0
福島,8,2,ルクスアドラー,平岩大典,,,,,,,,,,
福島,8,3,スマッシュアウト,栗田徹　,-54.0,-699.0,-374.0,-543.0,-1499.0,-778.0,-584.0,,-4531.0,12.0
福島,8,4,アクアリッズ,加藤和宏,-876.0,-1883.0,-2627.0,-1774.0,-1447.0,-3341.0,-2205.0,,-14153.0,15.0
福島,8,5,レオプルミエール,杉浦宏昭,264.0,818.0,783.0,-550.0,929.0,1516.0,-381.0,,3379.0,3.0
福島,8,6,ブライトアゲイン,森秀行　,448.0,1339.0,1152.0,304.0,2830.0,1716.0,127.0,,7916.0,1.0
福島,8,7,サディーク,河嶋宏樹,93.0,-364.0,-925.0,230.0,1126.0,2063.0,,,2223.0,4.0
福島,8,8,ヴォラーレ,松永康利,59.0,647.0,-80.0,87.0,-557.0,66.0,,,222.0,8.0
福島,8,9,フロウアンドライム,大和田成,-76.0,218.0,-11.0,-24.0,1468.0,-1393.0,-218.0,,-36.0,9.0
福島,8,10,アンバーニードル,加藤征弘,-154.0,-1378.0,-181.0,-419.0,-310.0,-552.0,-823.0,,-3817.0,11.0
福島,8,11,タマモブラウンタイ,角田晃一,189.0,1132.0,138.0,22.0,9.0,503.0,,,1993.0,5.0
福島,8,12,ロンドンアームズ,伊坂重信,-571.0,-1926.0,-1402.0,-368.0,-870.0,-1936.0,-44.0,,-7117.0,14.0
福島,8,13,ピアストイヤーズ,小崎憲　,-248.0,-756.0,-791.0,34.0,-1246.0,-1664.0,-246.0,,-4917.0,13.0
福島,8,14,ノーブルオリンポス,武藤善則,668.0,-71.0,611.0,-343.0,515.0,824.0,-390.0,,1814.0,6.0
福島,8,15,スピリットライズ,高柳大輔,-11.0,747.0,106.0,-987.0,949.0,692.0,-616.0,,880.0,7.0
福島,8,16,ハッピーサプライズ,佐藤吉勝,651.0,1013.0,-908.0,3047.0,335.0,-1333.0,1012.0,,3817.0,2.0
