場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
福島,1,1,ホテルストリート,オルフェーヴル,479.0,1462.0,-133.0,686.0,505.0,614.0,988.0,,4601.0,5.0
福島,1,2,アメジストブルー,アジアエクスプレス,-402.0,-659.0,1453.0,81.0,1037.0,1475.0,-451.0,,2534.0,7.0
福島,1,3,アンミックス,パイロ,140.0,509.0,1918.0,1768.0,1397.0,1474.0,-101.0,,7105.0,3.0
福島,1,4,クッカユフラ,マジェスティックウォリアー,-115.0,-1942.0,396.0,258.0,49.0,339.0,,,-1015.0,11.0
福島,1,5,オリエンタルガール,カリフォルニアクローム,216.0,2027.0,1351.0,1522.0,-694.0,2271.0,1227.0,,7920.0,2.0
福島,1,6,ベッラモレーン,アジアエクスプレス,-402.0,-659.0,1453.0,81.0,1037.0,1475.0,-451.0,,2534.0,7.0
福島,1,7,モチモチチャン,デクラレーションオブウォー,-608.0,-138.0,-1216.0,750.0,-1096.0,1075.0,,,-1233.0,13.0
福島,1,8,クラックアスマイル,マインドユアビスケッツ,729.0,1338.0,-290.0,-222.0,-241.0,-1281.0,-59.0,,-26.0,10.0
福島,1,9,フィアスゲイル,ドレフォン,-350.0,1595.0,5315.0,2869.0,1879.0,3246.0,2395.0,,16949.0,1.0
福島,1,10,ムーヴザニードル,ファインニードル,-151.0,453.0,-664.0,594.0,245.0,1299.0,,,1776.0,9.0
福島,1,11,エアトベーレ,レイデオロ,684.0,2847.0,-1287.0,-699.0,348.0,-234.0,2070.0,,3729.0,6.0
福島,1,12,ドルマバフチェ,Palace Pier,,,,,,,,,,
福島,1,13,シンデレラガール,サングレーザー,-249.0,-295.0,-73.0,70.0,18.0,-798.0,-829.0,,-2156.0,14.0
福島,1,14,アーティラリー,ホッコータルマエ,-449.0,1436.0,1620.0,1329.0,1511.0,-5.0,1178.0,,6620.0,4.0
福島,1,15,ノヴァキュライト,ブリックスアンドモルタル,48.0,718.0,-1580.0,-27.0,326.0,-2201.0,1568.0,,-1148.0,12.0
福島,2,1,テイエムリチャード,スワーヴリチャード,-678.0,1545.0,-1872.0,-1607.0,-2309.0,-2071.0,101.0,,-6891.0,13.0
福島,2,2,ブレイブキトゥン,シルバーステート,368.0,-1281.0,2587.0,-462.0,-97.0,1278.0,,,2393.0,4.0
福島,2,3,タイセイフリーデン,ダノンスマッシュ,-472.0,-1092.0,-731.0,,-677.0,-1181.0,,,-4153.0,9.0
福島,2,4,ディジーピナクル,エピファネイア,-1072.0,-1162.0,-3133.0,-3396.0,-2550.0,-4432.0,,,-15745.0,16.0
福島,2,5,アッシュグレイス,ウインブライト,695.0,1791.0,1641.0,488.0,1028.0,1809.0,,,7452.0,1.0
福島,2,6,リナシタ,ダノンスマッシュ,-472.0,-1092.0,-731.0,,-677.0,-1181.0,,,-4153.0,9.0
福島,2,7,ナツノオジョウサマ,シルバーステート,368.0,-1281.0,2587.0,-462.0,-97.0,1278.0,,,2393.0,4.0
福島,2,8,アースジャッジ,マクフィ,-386.0,-1525.0,-256.0,-1344.0,-329.0,-1262.0,495.0,,-4607.0,11.0
福島,2,9,グレイシエーション,モーリス,-263.0,-707.0,-1842.0,-1490.0,-2479.0,-4301.0,,,-11082.0,14.0
福島,2,10,ツルノマイハシ,モーリス,-263.0,-707.0,-1842.0,-1490.0,-2479.0,-4301.0,,,-11082.0,14.0
福島,2,11,コラカオ,インディチャンプ,149.0,1391.0,869.0,,800.0,530.0,-161.0,,3578.0,3.0
福島,2,12,ラブペイトー,アメリカンペイトリオット,362.0,-1521.0,867.0,-1602.0,-83.0,829.0,-1117.0,,-2265.0,8.0
福島,2,13,ユウアイ,エイシンフラッシュ,135.0,-178.0,-1366.0,-1230.0,-1220.0,-1082.0,,,-4941.0,12.0
福島,2,14,ロジスカヤ,シルバーステート,368.0,-1281.0,2587.0,-462.0,-97.0,1278.0,-207.0,,2186.0,6.0
福島,2,15,ヤジロベエバランス,ディーマジェスティ,266.0,1859.0,-410.0,1911.0,560.0,984.0,404.0,,5574.0,2.0
福島,2,16,クラウンアバンティ,ホークビル,-207.0,96.0,307.0,299.0,9.0,175.0,,,679.0,7.0
福島,3,1,サンライズジャッジ,ダノンキングリー,-315.0,113.0,661.0,,-118.0,235.0,128.0,,704.0,9.0
福島,3,2,ウォーレーションズ,デクラレーションオブウォー,-608.0,-138.0,-1216.0,750.0,-1096.0,1075.0,,,-1233.0,12.0
福島,3,3,オーシャンミューズ,ニューイヤーズデイ,-868.0,190.0,643.0,-135.0,261.0,630.0,,,721.0,8.0
福島,3,4,ハルイチバン,パイロ,140.0,509.0,1918.0,1768.0,1397.0,1474.0,825.0,,8031.0,3.0
福島,3,5,ティーエンティー,パイロ,140.0,509.0,1918.0,1768.0,1397.0,1474.0,825.0,,8031.0,3.0
福島,3,6,イサチルシーキング,アメリカンペイトリオット,362.0,-1521.0,-1683.0,-1602.0,-622.0,829.0,-1117.0,,-5354.0,14.0
福島,3,7,アリストクラット,ダノンバラード,-46.0,-367.0,15.0,221.0,608.0,-594.0,,,-163.0,11.0
福島,3,8,グランヘラクレス,マクフィ,-386.0,-1525.0,-583.0,-1344.0,-448.0,-1262.0,,,-5548.0,15.0
福島,3,9,アデルフィー,モーニン,-58.0,971.0,2334.0,1159.0,1025.0,1887.0,487.0,,7805.0,5.0
福島,3,10,エイシンキーンラン,エイシンヒカリ,-100.0,828.0,462.0,391.0,-97.0,770.0,278.0,,2532.0,6.0
福島,3,11,ジョーカー,ドレフォン,-350.0,1595.0,5315.0,2869.0,1879.0,3246.0,,,14554.0,1.0
福島,3,12,サンライズハンター,ミスチヴィアスアレックス,-630.0,-197.0,2237.0,,-98.0,-106.0,124.0,,1330.0,7.0
