場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
札幌,1,1,ラスベガスサイン,小林美駒,-1267.0,195.0,-935.0,-896.0,376.0,,-2527.0,7.0
札幌,1,2,ディオスデルマール,舟山瑠泉,,,,,,,,
札幌,1,3,ヒッグスボソン,丹内祐次,1612.0,665.0,3364.0,-600.0,3082.0,962.0,9085.0,1.0
札幌,1,4,グリーンスリーヴス,柴田裕一,-1251.0,-3832.0,695.0,-2814.0,-172.0,,-7374.0,9.0
札幌,1,5,ココソラーレ,橋木太希,-775.0,1875.0,1421.0,-3140.0,375.0,,-244.0,6.0
札幌,1,6,ジュディーイメル,浜中俊　,438.0,210.0,1385.0,448.0,990.0,501.0,3972.0,3.0
札幌,1,7,ウーマンズパワー,斎藤新　,1022.0,214.0,-479.0,551.0,625.0,209.0,2142.0,5.0
札幌,1,8,ハネマン,黛弘人　,681.0,1090.0,383.0,-86.0,2516.0,110.0,4694.0,2.0
札幌,1,9,プレヒティヒ,鷲頭虎太,-12.0,365.0,463.0,1391.0,1056.0,568.0,3831.0,4.0
札幌,1,10,ファニーバニー,横山武史,-225.0,69.0,-190.0,-1784.0,-845.0,417.0,-2558.0,8.0
札幌,2,1,リポジノ,小林美駒,-1267.0,-1549.0,-339.0,-896.0,372.0,,-3679.0,7.0
札幌,2,2,ハローエンジェル,舟山瑠泉,,,,,,,,
札幌,2,3,スフレ,桑村真明,,,,,,,,
札幌,2,4,アラマンダ,荻野琢真,-55.0,1474.0,326.0,52.0,1665.0,164.0,3626.0,3.0
札幌,2,5,アクセルギア,森田誠也,,,,,,,,
札幌,2,6,ユージュアーナ,斎藤新　,1022.0,214.0,382.0,-632.0,625.0,415.0,2026.0,4.0
札幌,2,7,フィエールガール,古川奈穂,-1124.0,-1108.0,-791.0,-842.0,-1283.0,-208.0,-5356.0,8.0
札幌,2,8,ベルシャイニー,柴田裕一,-1251.0,-709.0,-4352.0,-2814.0,353.0,,-8773.0,10.0
札幌,2,9,スマートイザナミ,武豊　　,-296.0,-700.0,40.0,-777.0,-1109.0,-42.0,-2884.0,6.0
札幌,2,10,ラヴァフォール,横山武史,-225.0,69.0,-2911.0,-1160.0,-845.0,-796.0,-5868.0,9.0
札幌,2,11,プロピエダッド,黛弘人　,681.0,1090.0,1517.0,1440.0,2516.0,-381.0,6863.0,2.0
札幌,2,12,ゴールドサニーデイ,和田陽希,,,,,,,,
札幌,2,13,ペイシャキセキ,松本大輝,0.0,177.0,336.0,-554.0,710.0,-285.0,384.0,5.0
札幌,2,14,カスバートテソーロ,丹内祐次,1612.0,665.0,-92.0,3048.0,3082.0,-243.0,8072.0,1.0
札幌,3,1,タイセイアビリティ,斎藤新　,1022.0,214.0,382.0,551.0,625.0,415.0,3209.0,4.0
札幌,3,2,ジェンダアネモス,舟山瑠泉,,,,,,,,
札幌,3,3,ステラノヴァ,武豊　　,-296.0,-700.0,40.0,-765.0,-1109.0,-42.0,-2872.0,8.0
札幌,3,4,ウェカピポ,松本大輝,0.0,177.0,336.0,378.0,710.0,-285.0,1316.0,5.0
札幌,3,5,フルグライト,松岡正海,0.0,379.0,-2983.0,213.0,965.0,-54.0,-1480.0,6.0
札幌,3,6,セイルロケット,鷲頭虎太,-12.0,365.0,710.0,1391.0,1056.0,76.0,3586.0,3.0
