場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
札幌,1,1,ラスベガスサイン,シルバーステート,95.0,92.0,104.0,96.0,97.0,99.0,,,97.167,6.0
札幌,1,2,ディオスデルマール,ミスチヴィアスアレックス,,,,,,,,,,
札幌,1,3,ヒッグスボソン,ファインニードル,114.0,97.0,104.0,94.0,101.0,100.0,,,101.667,3.0
札幌,1,4,グリーンスリーヴス,ミスチヴィアスアレックス,,,,,,,,,,
札幌,1,5,ココソラーレ,セイウンコウセイ,,,,,,,,,,
札幌,1,6,ジュディーイメル,アドマイヤマーズ,21.0,95.0,95.0,105.0,104.0,116.0,107.0,139.0,97.75,5.0
札幌,1,7,ウーマンズパワー,タワーオブロンドン,155.0,107.0,108.0,103.0,102.0,98.0,,,112.167,2.0
札幌,1,8,ハネマン,ファインニードル,114.0,97.0,104.0,94.0,101.0,100.0,,,101.667,3.0
札幌,1,9,プレヒティヒ,ダノンプレミアム,,,,,,,,,,
札幌,1,10,ファニーバニー,シスキン,123.0,95.0,135.0,135.0,172.0,185.0,,,140.833,1.0
札幌,2,1,リポジノ,モズアスコット,174.0,109.0,117.0,146.0,117.0,,,,132.6,5.0
札幌,2,2,ハローエンジェル,レイデオロ,92.0,100.0,98.0,89.0,95.0,91.0,,,94.167,9.0
札幌,2,3,スフレ,ルヴァンスレーヴ,295.0,90.0,106.0,114.0,133.0,,,,147.6,1.0
札幌,2,4,アラマンダ,レイデオロ,92.0,100.0,98.0,89.0,95.0,91.0,,,94.167,9.0
札幌,2,5,アクセルギア,モーニン,64.0,90.0,88.0,80.0,89.0,92.0,,,83.833,12.0
札幌,2,6,ユージュアーナ,リアルスティール,97.0,113.0,108.0,110.0,103.0,104.0,,,105.833,7.0
札幌,2,7,フィエールガール,フィエールマン,118.0,123.0,118.0,114.0,103.0,68.0,346.0,,141.429,4.0
札幌,2,8,ベルシャイニー,ビーチパトロール,100.0,98.0,97.0,109.0,105.0,98.0,97.0,78.0,97.75,8.0
札幌,2,9,スマートイザナミ,ルヴァンスレーヴ,295.0,90.0,106.0,114.0,133.0,,,,147.6,1.0
