場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
札幌,1,1,ラスベガスサイン,長谷川浩,-164.0,-543.0,1557.0,556.0,934.0,425.0,,,2765.0,2.0
札幌,1,2,ディオスデルマール,秋山真一,,,,,,,,,,
札幌,1,3,ヒッグスボソン,高橋義忠,-173.0,579.0,-266.0,-631.0,-337.0,7.0,,,-821.0,5.0
札幌,1,4,グリーンスリーヴス,羽月友彦,129.0,59.0,-187.0,-525.0,-476.0,-28.0,,,-1028.0,6.0
札幌,1,5,ココソラーレ,天間昭一,-321.0,-250.0,-462.0,160.0,-1327.0,-1438.0,,,-3638.0,8.0
札幌,1,6,ジュディーイメル,武英智　,-331.0,-226.0,793.0,236.0,710.0,301.0,,,1483.0,4.0
札幌,1,7,ウーマンズパワー,中尾秀正,-200.0,-210.0,318.0,456.0,783.0,1064.0,,,2211.0,3.0
札幌,1,8,ハネマン,伊坂重信,-172.0,-636.0,-1385.0,-254.0,-1715.0,-1876.0,,,-6038.0,9.0
札幌,1,9,プレヒティヒ,伊藤圭三,709.0,-680.0,-816.0,-742.0,244.0,-144.0,,,-1429.0,7.0
札幌,1,10,ファニーバニー,杉山佳明,402.0,1713.0,29.0,1142.0,1364.0,1384.0,,,6034.0,1.0
札幌,2,1,リポジノ,中村直也,359.0,845.0,-226.0,-146.0,1871.0,-502.0,,,2201.0,4.0
札幌,2,2,ハローエンジェル,田中克典,247.0,1892.0,1729.0,2106.0,2205.0,2288.0,,,10467.0,2.0
札幌,2,3,スフレ,野中賢二,35.0,-335.0,28.0,-237.0,279.0,686.0,,,456.0,6.0
札幌,2,4,アラマンダ,平田修　,-111.0,-323.0,-751.0,-902.0,-106.0,-1569.0,-295.0,-414.0,-4471.0,13.0
札幌,2,5,アクセルギア,河嶋宏樹,-218.0,3886.0,4272.0,2910.0,2228.0,5288.0,,,18366.0,1.0
札幌,2,6,ユージュアーナ,奥村豊　,288.0,711.0,430.0,319.0,541.0,1608.0,,,3897.0,3.0
札幌,2,7,フィエールガール,土田稔　,-645.0,-2629.0,-2924.0,-1508.0,-1075.0,-1331.0,,,-10112.0,14.0
