場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
新潟,1,1,ウレシイゴサン,嶋田純次,595.0,-336.0,1472.0,2130.0,2298.0,779.0,6938.0,1.0
新潟,1,2,ブライティアロード,石神深道,-2911.0,1780.0,-1860.0,-1347.0,-4452.0,117.0,-8673.0,14.0
新潟,1,3,グランフォワイエ,上里直汰,1315.0,-504.0,-504.0,-2460.0,1999.0,-301.0,-455.0,6.0
新潟,1,4,アンコ,石田拓郎,-251.0,997.0,-799.0,-926.0,-1082.0,-1999.0,-4060.0,12.0
新潟,1,5,ピコバレット,富田暁　,-196.0,170.0,-689.0,-695.0,-97.0,-126.0,-1633.0,9.0
新潟,1,6,ウインラブソング,川端海翼,-157.0,-3291.0,-1300.0,-9.0,1206.0,1489.0,-2062.0,10.0
新潟,1,7,ドゥボヌール,和田陽希,80.0,-541.0,-3525.0,1344.0,549.0,-11.0,-2104.0,11.0
新潟,1,8,シンデレラリバティ,遠藤汰月,-1163.0,-7636.0,-3767.0,-7583.0,-6513.0,-1736.0,-28398.0,15.0
新潟,1,9,ゲンテン,ゴンサル,,,,,,,,
新潟,1,10,マイネルユーゲント,小林美駒,32.0,25.0,-155.0,-836.0,-870.0,555.0,-1249.0,8.0
新潟,1,11,リュウセイコウテイ,丹内祐次,539.0,697.0,1654.0,-913.0,-275.0,861.0,2563.0,2.0
新潟,1,12,ソワンドヴィクター,丸田恭介,209.0,-192.0,52.0,1602.0,-530.0,-114.0,1027.0,5.0
新潟,1,13,ハルヒメ,舟山瑠泉,440.0,-2686.0,2153.0,369.0,490.0,1296.0,2062.0,3.0
新潟,1,14,ピコテーパー,杉原誠人,288.0,-309.0,1191.0,281.0,-165.0,358.0,1644.0,4.0
新潟,1,15,チャーミングアイ,大久保友,-50.0,0.0,-464.0,-379.0,-157.0,-79.0,-1129.0,7.0
新潟,1,16,ユニベールクイーン,河原田菜,220.0,-2203.0,-2758.0,-2431.0,-303.0,-1161.0,-8636.0,13.0
新潟,2,1,ジュディーイメル,小林美駒,32.0,25.0,-196.0,-836.0,-870.0,1626.0,-219.0,8.0
