場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
福島,1,未勝利,ダート,1150,良,Lv2 ,11,ポルタシャーンス,2歳,佐藤翔馬,武藤善則,短距離,右回り,,デクラレーションオブウォー,,距離短縮,16,E,12.9,13.0,12.9,11.0,36.8,,40.0,,C,,,,
福島,1,未勝利,ダート,1150,良,Lv2 ,12,デアトゥノウ,2歳,松本大輝,田島俊明,短距離,右回り,,Daredevil,,距離短縮,8,D,13.0,15.0,13.0,13.0,36.8,,39.7,,B,,,,
福島,1,未勝利,ダート,1150,良,Lv2 ,13,アレステソーロ,2歳,菊沢一樹,田中剛,短距離,右回り,,ロゴタイプ,休明初戦,距離短縮,14,E,12.4,5.0,12.4,4.0,,,,,C,C,,,
福島,1,未勝利,ダート,1150,良,Lv2 ,14,ルクスアンジュ,2歳,舟山瑠泉,鹿戸雄一,短距離,右回り,,ミッキーアイル,休明初戦,距離短縮,7,D,12.6,9.0,12.6,7.0,,,,,C,D,,,
福島,1,未勝利,ダート,1150,良,Lv2 ,15,スマートバニー,2歳,今村聖奈,寺島良,短距離,右回り,,マテラスカイ,休明初戦,距離延長,11,E,12.9,13.0,12.9,11.0,36.3,,39.3,,C,,,,
福島,1,未勝利,ダート,1150,良,Lv2 ,16,パープルウインド,2歳,古川奈穂,羽月友彦,短距離,右回り,,サトノアラジン,,距離短縮,9,D,12.7,11.0,12.7,9.0,36.2,8.0,38.2,5.0,C,,,,
福島,2,自己条件,ダート,1700,良,Lv3 ,1,ジュルナール,3歳,永島まな,池添学,中距離,右回り,,ロードカナロア,休明2走,距離短縮,1,B,12.1,2.0,12.3,1.0,35.9,4.0,37.1,3.0,C,C,C,C,C
福島,2,自己条件,ダート,1700,良,Lv3 ,2,ローマンレイク,4歳,富田暁,松永幹夫,中距離,右回り,,ドレフォン,休明初戦,,11,E,12.3,3.0,13.6,9.0,36.3,6.0,37.4,5.0,C,C,C,C,C
福島,2,自己条件,ダート,1700,良,Lv3 ,3,タマモジャスミン,3歳,国分恭介,大橋勇樹,中距離,右回り,,タワーオブロンドン,休明初戦,,3,C,12.4,5.0,13.0,4.0,35.4,1.0,38.3,,B,C,C,C,C
福島,2,自己条件,ダート,1700,良,Lv3 ,4,サウンドルーチェ,3歳,松若風馬,渡辺薫彦,中距離,右回り,,ミッキーアイル,休明初戦,,2,B,12.6,9.0,13.2,6.0,36.4,,37.7,7.0,B,D,C,C,B
福島,2,自己条件,ダート,1700,良,Lv3 ,5,ヴァリオーサ,3歳,今村聖奈,武幸四郎,中距離,右回り,,エピファネイア,休明初戦,距離短縮,7,D,12.6,9.0,13.4,7.0,36.7,,36.6,1.0,C,C,D,C,D
福島,2,自己条件,ダート,1700,良,Lv3 ,6,トキメキジニア,3歳,菊沢一樹,佐藤吉勝,中距離,右回り,,コパノリッキー,休明初戦,距離延長,12,E,12.3,3.0,12.8,2.0,35.8,3.0,38.5,,C,,C,,C
福島,2,自己条件,ダート,1700,良,Lv3 ,7,グランカッサ,3歳,上里直汰,加藤士津,中距離,右回り,,オルフェーヴル,休明初戦,距離短縮,6,C,12.5,8.0,12.8,2.0,36.2,5.0,39.1,,C,C,C,C,B
福島,2,自己条件,ダート,1700,良,Lv3 ,8,ベルフィーヌ,4歳,丸田恭介,堀内岳志,中距離,右回り,,マインドユアビスケッツ,休明初戦,距離短縮,15,E,12.4,5.0,13.4,7.0,35.7,2.0,37.5,6.0,C,D,C,C,C
福島,2,自己条件,ダート,1700,良,Lv3 ,9,セージグリーン,4歳,吉田隼人,菊川正達,中距離,右回り,,ディーマジェスティ,休明初戦,,9,D,12.7,11.0,13.8,10.0,36.8,,37.1,3.0,D,D,D,C,C
福島,2,自己条件,ダート,1700,良,Lv3 ,10,ルージュマローネ,3歳,舟山瑠泉,栗田徹,中距離,右回り,,ダイワメジャー,,距離短縮,5,C,12.4,5.0,13.9,13.0,37.5,,37.8,,D,C,B,C,D
福島,2,自己条件,ダート,1700,良,Lv3 ,11,キタノマーシャル,3歳,黛弘人,奥平雅士,中距離,右回り,,ミッキーグローリー,,距離短縮,8,D,13.2,14.0,13.8,10.0,37.9,,38.8,,D,C,B,B,E
福島,2,自己条件,ダート,1700,良,Lv3 ,12,シェリルファミーユ,3歳,荻野極,橋口慎介,中距離,右回り,,リアルスティール,休明初戦,,4,C,13.4,15.0,13.8,10.0,36.7,,36.8,2.0,D,C,B,,
福島,2,自己条件,ダート,1700,良,Lv3 ,13,デュアルアップ,4歳,松本大輝,高橋文雅,中距離,右回り,,リアルスティール,休明3走,距離延長,13,E,12.8,12.0,,,,,,,,,,,
福島,2,自己条件,ダート,1700,良,Lv3 ,14,コムルヴァン,4歳,高杉吏麒,藤岡健一,中距離,右回り,,ブリックスアンドモルタル,休明初戦,,14,E,13.1,13.0,13.1,5.0,36.3,6.0,39.4,,B,C,C,C,C
福島,2,自己条件,ダート,1700,良,Lv3 ,15,ハイゼンスレイ,3歳,中井裕二,畑端省吾,中距離,右回り,,ディスクリートキャット,休明初戦,,10,D,12.0,1.0,,,36.9,,38.7,,,C,C,D,C
福島,3,自己条件,ダート,1700,良,Lv2 ,1,ユイノコキュウ,4歳,今村聖奈,竹内正洋,中距離,右回り,,マジェスティックウォリアー,,距離短縮,11,E,12.6,6.0,13.1,3.0,36.7,,38.6,,C,C,C,C,C
福島,3,自己条件,ダート,1700,良,Lv2 ,2,ウヌボレヤサン,4歳,和田陽希,本間忍,中距離,右回り,,ダノンレジェンド,休明初戦,,14,E,12.8,10.0,14.0,14.0,36.2,6.0,39.7,,C,B,B,D,C
福島,3,自己条件,ダート,1700,良,Lv2 ,3,サンライズシア,4歳,高杉吏麒,石坂公一,中距離,右回り,,シャンハイボビー,休明2走,距離延長,1,B,12.6,6.0,12.7,1.0,35.4,3.0,37.2,6.0,D,C,B,C,C
福島,3,自己条件,ダート,1700,良,Lv2 ,4,ケープウィッカム,4歳,丸山元気,中舘英二,中距離,右回り,,ドレフォン,休明初戦,,2,B,12.6,6.0,13.4,8.0,36.1,5.0,37.1,5.0,B,C,C,D,C
福島,3,自己条件,ダート,1700,良,Lv2 ,5,コトブキヘスペラス,5歳以上,江田照男,金成貴史,中距離,右回り,,ハーツクライ,休明初戦,距離短縮,10,D,12.5,4.0,13.9,13.0,37.4,,36.7,3.0,B,D,B,C,C
福島,3,自己条件,ダート,1700,良,Lv2 ,6,ウインイメル,4歳,黛弘人,深山雅史,中距離,右回り,,サンダースノー,休明初戦,距離短縮,6,D,12.7,9.0,13.2,6.0,37.5,,38.0,,C,C,B,D,B
福島,3,自己条件,ダート,1700,良,Lv2 ,7,グレイスフルマーチ,3歳,松若風馬,中村直也,中距離,右回り,,ヘニーヒューズ,休明初戦,,5,D,12.8,10.0,13.1,3.0,36.5,,37.8,,C,C,C,D,C
福島,3,自己条件,ダート,1700,良,Lv2 ,8,ニシノジェダイ,3歳,永島まな,宮本博,中距離,右回り,,ゴールドドリーム,休明初戦,距離延長,8,D,12.4,3.0,13.6,10.0,35.7,4.0,35.7,1.0,C,C,D,C,C
福島,3,自己条件,ダート,1700,良,Lv2 ,9,フリッパー,5歳以上,菊沢一樹,戸田博文,中距離,右回り,,ドレフォン,休明初戦,,12,E,12.5,4.0,14.1,15.0,36.7,,36.5,2.0,C,D,C,C,C
福島,3,自己条件,ダート,1700,良,Lv2 ,10,リンゲルブルーメ,3歳,亀田温心,佐藤悠太,中距離,右回り,,ドレフォン,休明初戦,距離延長,13,E,12.3,2.0,12.7,1.0,34.7,1.0,38.2,,B,C,C,C,D
福島,3,自己条件,ダート,1700,良,Lv2 ,11,メイショウオグマ,5歳以上,国分恭介,安達昭夫,中距離,右回り,,ホッコータルマエ,休明初戦,距離短縮,15,E,12.9,12.0,13.6,10.0,37.7,,36.7,3.0,C,C,C,C,C
福島,3,自己条件,ダート,1700,良,Lv2 ,12,モレポブラーノ,3歳,石川裕紀,庄野靖志,中距離,右回り,,マインドユアビスケッツ,休明初戦,距離延長,4,D,12.0,1.0,13.2,6.0,35.2,2.0,37.7,,B,B,C,C,B
福島,3,自己条件,ダート,1700,良,Lv2 ,13,ショウナンサエッタ,3歳,松本大輝,渡辺薫彦,中距離,右回り,,オルフェーヴル,休明2走,距離短縮,7,D,12.9,12.0,13.1,3.0,36.3,7.0,38.5,,B,B,C,C,
福島,3,自己条件,ダート,1700,良,Lv2 ,14,ユウェンタース,3歳,荻野極,宮徹,中距離,右回り,,マインドユアビスケッツ,休明初戦,,9,D,12.9,12.0,13.4,8.0,36.4,,37.9,,B,C,B,C,C
福島,3,自己条件,ダート,1700,良,Lv2 ,15,レーヴドレフォン,4歳,古川奈穂,矢作芳人,中距離,右回り,,ドレフォン,休明初戦,,3,C,12.9,12.0,13.8,12.0,36.9,,37.6,7.0,D,D,C,C,C
福島,4,未勝利,障害,2750,良,,1,ウォーターリーダー,5歳以上,高田潤,藤野健太,長距離,右回り,,ルーラーシップ,,距離短縮,2,C,12.3,3.0,,,37.6,3.0,37.8,2.0,C,B,D,C,C
福島,4,未勝利,障害,2750,良,,2,メイショウコガシラ,5歳以上,森一馬,本田優,長距離,右回り,,メイショウボーラー,,距離短縮,4,C,12.2,2.0,,,37.3,2.0,38.4,3.0,C,C,D,C,D
福島,4,未勝利,障害,2750,良,,3,プリンセスララア,5歳以上,土田真翔,的場均,長距離,右回り,,スピルバーグ,休明初戦,距離短縮,9,D,13.1,8.0,,,,,,,C,C,C,C,C
福島,4,未勝利,障害,2750,良,,4,コレクテイニア,5歳以上,草野太郎,戸田博文,長距離,右回り,,Collected,休明初戦,距離延長,8,D,12.6,7.0,13.7,3.0,,,,,B,C,C,C,C
福島,4,未勝利,障害,2750,良,,5,ゴールデンスロープ,4歳,大江原圭,小笠倫弘,長距離,右回り,,ゴールドシップ,休明3走,距離短縮,1,A,12.5,4.0,,,,,,,C,C,C,C,C
福島,4,未勝利,障害,2750,良,,6,ケイアイカラキア,3歳,水沼元輝,上原博之,長距離,右回り,,ミスターメロディ,休明3走,距離短縮,3,C,13.1,8.0,,,,,,,C,C,C,C,C
福島,4,未勝利,障害,2750,良,,7,パルピタシオン,3歳,伴啓太,天間昭一,長距離,右回り,,モズアスコット,休明初戦,距離延長,10,D,13.3,10.0,13.9,4.0,,,,,D,C,B,C,C
福島,4,未勝利,障害,2750,良,,8,スラーヴァ,4歳,坂口智康,高橋文雅,長距離,右回り,,シャンハイボビー,,距離短縮,6,D,12.5,4.0,,,,,,,C,C,C,C,B
福島,4,未勝利,障害,2750,良,,9,トリップトゥムーン,5歳以上,石神深一,粕谷昌央,長距離,右回り,,アドマイヤムーン,休明初戦,距離延長,7,D,12.0,1.0,13.6,2.0,,,,,B,C,B,B,B
福島,4,未勝利,障害,2750,良,,10,モズバンディット,5歳以上,鷲頭虎太,中尾秀正,長距離,右回り,,ドレフォン,休明2走,距離延長,5,D,12.5,4.0,12.8,1.0,36.2,1.0,37.1,1.0,C,C,C,B,B
福島,5,未勝利,障害,2750,良,,1,ゴットリープ,5歳以上,坂口智康,栗田徹,長距離,右回り,,キンシャサノキセキ,休明2走,距離短縮,1,B,11.8,1.0,,,,,,,C,C,C,C,C
福島,5,未勝利,障害,2750,良,,2,キタノマキシム,4歳,上野翔,伊藤伸一,長距離,右回り,,ロジャーバローズ,休明初戦,距離短縮,6,D,12.5,5.0,,,37.7,4.0,36.9,3.0,C,B,C,C,B
福島,5,未勝利,障害,2750,良,,3,アスクオンディープ,5歳以上,小牧加矢,前川恭子,長距離,右回り,,ディープインパクト,,距離短縮,5,D,12.3,4.0,,,,,,,C,B,D,C,D
福島,5,未勝利,障害,2750,良,,4,ヒロピアーナ,5歳以上,伴啓太,石栗龍彦,長距離,右回り,,リアルインパクト,休明2走,距離延長,8,D,12.5,5.0,14.0,3.0,37.8,5.0,36.4,2.0,B,,C,D,C
福島,5,未勝利,障害,2750,良,,5,アドミラブルエース,5歳以上,井上敏樹,蛯名利弘,長距離,右回り,,ワールドエース,,距離短縮,7,D,13.2,9.0,,,,,,,C,C,C,C,C
福島,5,未勝利,障害,2750,良,,6,リオンエトワール,5歳以上,大江原圭,堀内岳志,長距離,右回り,,ルーラーシップ,休明初戦,距離短縮,3,C,13.4,11.0,,,,,,,C,C,C,C,D
福島,5,未勝利,障害,2750,良,,7,サウンドブライアン,5歳以上,小野寺祐,加藤公太,長距離,右回り,,クリーンエコロジー,,距離短縮,4,C,12.0,2.0,,,,,,,C,C,C,B,C
福島,5,未勝利,障害,2750,良,,8,ホークフィールド,4歳,高田潤,武英智,長距離,右回り,,キズナ,休明3走,距離延長,2,B,12.5,5.0,13.4,1.0,36.2,3.0,36.9,3.0,D,C,C,D,C
福島,5,未勝利,障害,2750,良,,9,チンプンカンプン,3歳,江田勇亮,奥平雅士,長距離,右回り,,ホークビル,休明初戦,距離延長,11,E,12.7,8.0,14.0,3.0,35.9,1.0,38.2,5.0,C,C,B,C,D
福島,5,未勝利,障害,2750,良,,10,アポロプラネット,5歳以上,草野太郎,伊藤圭三,長距離,右回り,,リオンディーズ,休明初戦,距離延長,9,D,12.0,2.0,13.8,2.0,36.0,2.0,36.1,1.0,C,B,C,D,E
福島,5,未勝利,障害,2750,良,,11,モズクルードラゴン,5歳以上,水沼元輝,天間昭一,長距離,右回り,,グランプリボス,休明初戦,距離短縮,10,E,13.3,10.0,,,,,,,C,C,,,
福島,6,新馬,ダート,1700,良,Lv2 ,1,ニチヤヲツイデ,2歳,木幡育也,高橋文雅,中距離,右回り,,ダノンキングリー,,,12,E,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,2,セイウォリアー,2歳,舟山瑠泉,古賀慎明,中距離,右回り,,マジェスティックウォリアー,,,7,D,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,3,キンカメクオリア,2歳,菊沢一樹,矢野英一,中距離,右回り,,ロゴタイプ,,,8,D,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,4,マクシーン,2歳,横山琉人,稲垣幸雄,中距離,右回り,,マジェスティックウォリアー,,,11,E,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,5,ブラックレジェンド,2歳,今村聖奈,寺島良,中距離,右回り,,ダノンレジェンド,,,2,B,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,6,シュトルムカイザー,2歳,富田暁,野中賢二,中距離,右回り,,クリソベリル,,,14,E,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,7,シカゴキャッツ,2歳,石田拓郎,新開幸一,中距離,右回り,,エスポワールシチー,,,13,E,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,8,フルールサシェ,2歳,武藤雅,水野貴広,中距離,右回り,,ベンバトル,,,5,D,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,9,システマソラー,2歳,国分恭介,河嶋宏樹,中距離,右回り,,ルヴァンスレーヴ,,,4,D,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,10,ストームアイ,2歳,石神深道,和田正一,中距離,右回り,,サンダースノー,,,10,E,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,11,ピゲ,2歳,松若風馬,高橋康之,中距離,右回り,,ヘニーヒューズ,,,3,C,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,12,ホカミテダメ,2歳,丸田恭介,田中勝春,中距離,右回り,,インディチャンプ,,,6,D,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,13,グラスベリー,2歳,嶋田純次,佐藤吉勝,中距離,右回り,,シニスターミニスター,,,15,E,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,14,ロンギングフォユー,2歳,荻野極,大竹正博,中距離,右回り,,ナダル,,,1,B,,,,,,,,,,,,,
福島,6,新馬,ダート,1700,良,Lv2 ,15,ケイツークルサード,2歳,黛弘人,鈴木伸尋,中距離,右回り,,アジアエクスプレス,,,9,D,,,,,,,,,,,,,
福島,7,自己条件,芝,1200,良,Lv3 ,1,ノーブルオリンポス,3歳,武藤雅,武藤善則,短距離,右回り,,ディーマジェスティ,休明2走,距離延長,9,D,12.0,3.0,12.0,1.0,33.5,3.0,35.2,,D,C,C,B,D
福島,7,自己条件,芝,1200,良,Lv3 ,2,ビッグフラワー,4歳,丸山元気,加藤征弘,短距離,右回り,,ビッグアーサー,休明2走,距離短縮,4,C,12.5,13.0,13.6,16.0,34.4,7.0,34.3,2.0,C,B,C,D,B
福島,7,自己条件,芝,1200,良,Lv3 ,3,ルシェロアズーリ,3歳,舟山瑠泉,鈴木伸尋,短距離,右回り,,ノーブルミッション,休明2走,,7,D,11.9,1.0,12.3,4.0,33.6,4.0,34.6,5.0,C,D,D,B,C
福島,7,自己条件,芝,1200,良,Lv3 ,4,ビスケット,5歳以上,上里直汰,和田雄二,短距離,右回り,,ミッキーアイル,休明3走,,16,E,12.0,3.0,12.3,4.0,33.2,1.0,36.5,,B,D,B,B,
福島,7,自己条件,芝,1200,良,Lv3 ,5,デボラ,3歳,石川裕紀,西園正都,短距離,右回り,,ビッグアーサー,休明初戦,,5,D,12.0,3.0,12.0,1.0,34.0,5.0,34.9,,C,C,C,B,A
福島,7,自己条件,芝,1200,良,Lv3 ,6,ラヴェンデル,3歳,柴田裕一,吉村圭司,短距離,右回り,,キンシャサノキセキ,休明初戦,,15,E,12.2,7.0,12.6,8.0,34.4,7.0,35.2,,C,D,E,B,B
福島,7,自己条件,芝,1200,良,Lv3 ,7,レディエンス,3歳,松若風馬,藤野健太,短距離,右回り,,ニューイヤーズデイ,休明3走,,12,E,12.3,9.0,12.5,6.0,34.0,5.0,35.6,,C,C,C,C,D
福島,7,自己条件,芝,1200,良,Lv3 ,8,フォルトレス,3歳,荻野極,国枝栄,短距離,右回り,,Invincible Spirit,,,3,C,12.4,11.0,13.5,15.0,35.8,,34.6,5.0,E,C,D,C,C
福島,7,自己条件,芝,1200,良,Lv3 ,9,ザカート,3歳,菊沢一樹,高柳瑞樹,短距離,右回り,,ニューイヤーズデイ,休明2走,距離短縮,11,D,12.5,13.0,12.9,9.0,34.6,,34.8,8.0,D,D,D,C,C
福島,7,自己条件,芝,1200,良,Lv3 ,10,デアリングエア,3歳,和田陽希,杉山晴紀,短距離,右回り,,エピファネイア,休明初戦,距離短縮,8,D,12.2,7.0,13.1,12.0,35.8,,35.3,,B,B,D,D,B
福島,7,自己条件,芝,1200,良,Lv3 ,11,エメラヴィ,3歳,石田拓郎,松永幹夫,短距離,右回り,,オルフェーヴル,休明初戦,距離短縮,2,C,12.5,13.0,12.9,9.0,35.3,,34.3,2.0,A,C,B,D,
福島,7,自己条件,芝,1200,良,Lv3 ,12,アートフォーム,4歳,鷲頭虎太,畑端省吾,短距離,右回り,,シュヴァルグラン,,距離短縮,13,E,12.1,6.0,13.0,11.0,34.9,,34.6,5.0,D,C,C,D,B
福島,7,自己条件,芝,1200,良,Lv3 ,13,モーデン,5歳以上,荻野琢真,加藤公太,短距離,右回り,,モーリス,休明初戦,,14,E,12.4,11.0,13.2,14.0,35.9,,35.4,,B,D,C,E,D
福島,7,自己条件,芝,1200,良,Lv3 ,14,ホウオウガイア,3歳,丸田恭介,大竹正博,短距離,右回り,,シルバーステート,,,6,D,13.0,16.0,13.1,12.0,35.9,,33.7,1.0,C,C,C,C,C
福島,7,自己条件,芝,1200,良,Lv3 ,15,セクシーマージュ,3歳,高杉吏麒,小椋研介,短距離,右回り,,タワーオブロンドン,,距離短縮,1,B,12.3,9.0,12.5,6.0,34.5,,34.5,4.0,D,B,C,C,D
福島,7,自己条件,芝,1200,良,Lv3 ,16,ブライティアブーケ,3歳,今村聖奈,田村康仁,短距離,右回り,,カレンブラックヒル,休明3走,,10,D,11.9,1.0,12.0,1.0,33.2,1.0,36.0,,C,C,C,C,D
福島,8,自己条件,ダート,1150,良,Lv4 ,1,シュークリーム,4歳,亀田温心,西村真幸,短距離,右回り,,ファインニードル,休明2走,距離短縮,14,E,11.8,1.0,12.5,9.0,36.0,,35.4,1.0,B,B,A,B,C
福島,8,自己条件,ダート,1150,良,Lv4 ,2,プルミエールパス,4歳,柴田裕一,河嶋宏樹,短距離,右回り,,ロゴタイプ,休明3走,距離短縮,6,D,12.3,12.0,12.3,3.0,35.2,7.0,37.6,,D,,,,
福島,8,自己条件,ダート,1150,良,Lv4 ,3,サヨノジャンボリー,3歳,石田拓郎,小笠倫弘,短距離,右回り,,モーニン,,距離短縮,10,D,11.9,3.0,12.7,10.0,35.7,,37.5,,C,D,C,B,C
福島,8,自己条件,ダート,1150,良,Lv4 ,4,フォンメイリー,5歳以上,上里直汰,粕谷昌央,短距離,右回り,,ドレフォン,,距離短縮,9,D,11.9,3.0,12.3,3.0,34.7,4.0,37.4,,A,C,C,,D
福島,8,自己条件,ダート,1150,良,Lv4 ,5,メイショウホウセン,5歳以上,松本大輝,千田輝彦,短距離,右回り,,ホッコータルマエ,休明3走,距離短縮,11,D,12.6,15.0,12.7,10.0,35.5,,37.2,7.0,C,C,D,C,
福島,8,自己条件,ダート,1150,良,Lv4 ,6,ナムラモモ,3歳,和田陽希,羽月友彦,短距離,右回り,,ダノンレジェンド,休明2走,距離短縮,4,C,12.1,8.0,12.2,2.0,34.7,4.0,36.0,2.0,B,C,C,C,C
福島,8,自己条件,ダート,1150,良,Lv4 ,7,ジュエルハウス,3歳,小林凌大,西園正都,短距離,右回り,,ヘニーヒューズ,休明初戦,距離短縮,2,C,12.0,6.0,13.6,15.0,34.9,6.0,37.7,,C,D,C,C,D
福島,8,自己条件,ダート,1150,良,Lv4 ,8,エポカスピーガ,3歳,秋山稔樹,田中剛,短距離,右回り,,エポカドーロ,休明2走,距離短縮,13,E,12.2,10.0,12.3,3.0,34.6,2.0,38.8,,B,B,C,C,C
福島,8,自己条件,ダート,1150,良,Lv4 ,9,ビーコング,4歳,永島まな,小手川準,短距離,右回り,,タリスマニック,,距離短縮,1,A,11.9,3.0,12.1,1.0,34.3,1.0,36.9,6.0,D,C,B,D,D
福島,8,自己条件,ダート,1150,良,Lv4 ,10,メイショウヤマモモ,4歳,高杉吏麒,高橋亮,短距離,右回り,,モーリス,休明初戦,距離短縮,7,D,12.1,8.0,13.2,13.0,36.4,,38.5,,A,D,D,B,D
福島,8,自己条件,ダート,1150,良,Lv4 ,11,ポアゾンシーザー,3歳,角田大和,本田優,短距離,右回り,,ポアゾンブラック,休明初戦,距離延長,12,E,,,,,,,,,,,,,
福島,8,自己条件,ダート,1150,良,Lv4 ,12,トモジャアルマンド,5歳以上,鷲頭虎太,大根田裕,短距離,右回り,,サウスヴィグラス,休明2走,距離短縮,15,E,12.2,10.0,12.4,6.0,35.2,7.0,36.7,5.0,C,C,C,B,D
福島,8,自己条件,ダート,1150,良,Lv4 ,13,ディニトーソ,3歳,今村聖奈,辻野泰之,短距離,右回り,,ディーマジェスティ,,距離短縮,3,C,12.4,13.0,12.4,6.0,35.2,7.0,36.1,3.0,C,B,D,,C
福島,8,自己条件,ダート,1150,良,Lv4 ,14,ライヴドライバー,3歳,原優介,尾形和幸,短距離,右回り,,フォーウィールドライブ,,距離短縮,8,D,12.0,6.0,12.7,10.0,34.6,2.0,36.4,4.0,C,C,B,B,B
福島,8,自己条件,ダート,1150,良,Lv4 ,15,クリノミニスター,5歳以上,石神深道,荒川義之,短距離,右回り,,シニスターミニスター,,距離短縮,5,C,12.4,13.0,12.4,6.0,35.2,7.0,37.3,8.0,C,B,D,C,D
福島,8,自己条件,ダート,1150,良,Lv4 ,16,アップフルーク,5歳以上,谷原柚希,松山将樹,短距離,右回り,,トゥザグローリー,,距離延長,16,E,11.8,1.0,13.3,14.0,,,,,B,D,B,D,D
福島,9,OP,芝,1200,良,Lv3 ,1,ハイヤーマーク,2歳,嶋田純次,手塚貴久,短距離,右回り,,ブリックスアンドモルタル,休明2走,距離短縮,6,D,12.3,7.0,12.9,13.0,34.6,5.0,34.2,3.0,B,C,C,,
福島,9,OP,芝,1200,良,Lv3 ,2,クリエープキー,2歳,富田暁,牧光二,短距離,右回り,,ミッキーアイル,,,15,E,12.3,7.0,12.3,4.0,35.1,7.0,35.5,,B,C,C,,
福島,9,OP,芝,1200,良,Lv3 ,3,コパノトーマス,2歳,原優介,青木孝文,短距離,右回り,,タニノフランケル,,,11,D,11.9,3.0,11.9,3.0,35.3,,36.0,,C,D,C,B,
福島,9,OP,芝,1200,良,Lv3 ,4,エンヴィーミー,2歳,丸山元気,森秀行,短距離,右回り,,Munnings,,,10,D,12.0,4.0,12.3,4.0,33.7,2.0,35.5,,B,D,C,C,
