場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
函館,1,1,ナオミニオールイン,北村友一,469.0,1253.0,571.0,-253.0,1854.0,,3894.0,1.0
函館,1,2,チョウブク,石田拓郎,0.0,997.0,-799.0,-926.0,192.0,,-536.0,6.0
函館,1,3,ミルトメロディー,河原田菜,,-2203.0,-2758.0,-2431.0,-4370.0,,-11762.0,15.0
函館,1,4,ハッピーローヴァー,武豊　　,-16.0,-824.0,-2039.0,-1193.0,-2070.0,,-6142.0,11.0
函館,1,5,ブルーハーツ,吉田隼人,13.0,8.0,-1074.0,-1870.0,-808.0,,-3731.0,10.0
函館,1,6,テイクマイハート,池添謙一,-474.0,457.0,301.0,-743.0,94.0,,-365.0,5.0
函館,1,7,メーテルリンク,長浜鴻緒,-159.0,-226.0,1531.0,864.0,1497.0,,3507.0,3.0
函館,1,8,ブラックジャック,小林美駒,-374.0,25.0,-155.0,-836.0,399.0,,-941.0,7.0
函館,1,9,クリオロゴールド,横山武史,574.0,-365.0,-119.0,-1275.0,-878.0,,-2063.0,9.0
函館,1,10,カンフージョン,小沢大仁,-147.0,-173.0,-2372.0,-6818.0,2344.0,,-7166.0,13.0
函館,1,11,テリオスルミ,遠藤汰月,,-7636.0,-3767.0,-7583.0,-3188.0,,-22174.0,16.0
函館,1,12,ブレッティレディ,横山琉人,0.0,-1084.0,-102.0,-759.0,27.0,,-1918.0,8.0
函館,1,13,グランフィエルテ,柴田裕一,-1512.0,-2761.0,-2851.0,948.0,-4239.0,,-10415.0,14.0
函館,1,14,ミスチヴマリアンヌ,佐々木大,1486.0,-258.0,796.0,1158.0,332.0,,3514.0,2.0
函館,1,15,ウインドトリック,和田陽希,-2345.0,-541.0,-3525.0,1344.0,-1469.0,,-6536.0,12.0
函館,1,16,ブルーエ,横山和生,-122.0,-47.0,295.0,-264.0,1760.0,,1622.0,4.0
函館,2,1,ウォータースパウト,国分恭介,54.0,1476.0,1862.0,1934.0,3402.0,,8728.0,1.0
函館,2,2,ティナンヴァランタ,古川吉洋,-1448.0,603.0,-1063.0,1159.0,516.0,,-233.0,9.0
函館,2,3,アンミックス,斎藤新　,-1258.0,401.0,647.0,-1369.0,-1090.0,,-2669.0,10.0
函館,2,4,サチノブーケ,和田陽希,-2345.0,-541.0,2294.0,-2889.0,-1469.0,,-4950.0,12.0
