場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
函館,1,1,ナオミニオールイン,シルバーステート,-63.0,-1281.0,2587.0,-462.0,-97.0,1278.0,-207.0,,1755.0,6.0
函館,1,2,チョウブク,パドトロワ,240.0,-434.0,-348.0,-1013.0,-1054.0,-568.0,,,-3177.0,12.0
函館,1,3,ミルトメロディー,インディチャンプ,179.0,1391.0,869.0,,800.0,530.0,,,3769.0,4.0
函館,1,4,ハッピーローヴァー,リアルスティール,-146.0,1582.0,1603.0,3343.0,967.0,1651.0,,,9000.0,2.0
函館,1,5,ブルーハーツ,エポカドーロ,125.0,1469.0,783.0,1916.0,-798.0,1046.0,,,4541.0,3.0
函館,1,6,テイクマイハート,サートゥルナーリア,-478.0,-10.0,28.0,-3016.0,685.0,-2661.0,-395.0,,-5847.0,16.0
函館,1,7,メーテルリンク,ブリックスアンドモルタル,-699.0,718.0,-744.0,-27.0,-1603.0,-2201.0,,,-4556.0,14.0
函館,1,8,ブラックジャック,ダノンスマッシュ,-236.0,-1092.0,-731.0,,-677.0,-1181.0,-785.0,,-4702.0,15.0
函館,1,9,クリオロゴールド,ロードカナロア,353.0,-653.0,-704.0,-756.0,945.0,-1931.0,,,-2746.0,11.0
函館,1,10,カンフージョン,Frosted,-79.0,-39.0,210.0,181.0,509.0,-76.0,-195.0,,511.0,8.0
函館,1,11,テリオスルミ,サトノダイヤモンド,-331.0,1095.0,-2004.0,-2260.0,302.0,-1050.0,,,-4248.0,13.0
函館,1,12,ブレッティレディ,シュヴァルグラン,145.0,-789.0,-163.0,80.0,-795.0,-886.0,,,-2408.0,10.0
函館,1,13,グランフィエルテ,イスラボニータ,-164.0,2297.0,2755.0,762.0,2310.0,2721.0,,,10681.0,1.0
函館,1,14,ミスチヴマリアンヌ,ミスチヴィアスアレックス,-194.0,-197.0,-462.0,,2186.0,-106.0,,,1227.0,7.0
函館,1,15,ウインドトリック,エイシンヒカリ,15.0,828.0,190.0,391.0,845.0,770.0,,,3039.0,5.0
函館,1,16,ブルーエ,トーセンレーヴ,,-261.0,-205.0,,-414.0,-158.0,,,-1038.0,9.0
函館,2,1,ウォータースパウト,ルヴァンスレーヴ,-706.0,-185.0,9332.0,8529.0,7661.0,8101.0,3010.0,,35742.0,1.0
函館,2,2,ティナンヴァランタ,ニューイヤーズデイ,-263.0,190.0,643.0,-135.0,261.0,630.0,,,1326.0,8.0
函館,2,3,アンミックス,パイロ,207.0,509.0,1918.0,1768.0,1397.0,1474.0,,,7273.0,6.0
函館,2,4,サチノブーケ,トビーズコーナー,-155.0,395.0,1511.0,1203.0,1931.0,1122.0,732.0,,6739.0,7.0
函館,2,5,ダリアフレイバー,ルヴァンスレーヴ,-706.0,-185.0,9332.0,8529.0,7661.0,8101.0,2073.0,,34805.0,3.0
函館,2,6,エーデルハイ,シャンハイボビー,-9.0,-379.0,-1987.0,-852.0,-2570.0,-1849.0,-1542.0,,-9188.0,12.0
函館,2,7,コイタマチャン,シャンハイボビー,-9.0,-379.0,-1987.0,-852.0,-2570.0,-1849.0,-198.0,,-7844.0,11.0
函館,2,8,ギンケイ,ルヴァンスレーヴ,-706.0,-185.0,9332.0,8529.0,7661.0,8101.0,2073.0,,34805.0,3.0
函館,2,9,キトゥンズラスター,モーリス,-790.0,-707.0,-2595.0,-1490.0,-1321.0,-4301.0,-598.0,,-11802.0,13.0
函館,2,10,ストリートクイーン,ルヴァンスレーヴ,-706.0,-185.0,9332.0,8529.0,7661.0,8101.0,3010.0,,35742.0,1.0
函館,2,11,マーゴットクリュグ,ゴールドドリーム,-472.0,-1742.0,-1839.0,-984.0,534.0,-277.0,-1374.0,,-6154.0,10.0
函館,2,12,サラサチャチャチャ,ダノンスマッシュ,-236.0,-1092.0,-1088.0,,-1120.0,-1181.0,-785.0,,-5502.0,9.0
函館,2,13,ソルトバーン,ノーブルミッション,-551.0,-5484.0,-3755.0,-5173.0,-4435.0,-5027.0,-489.0,,-24914.0,14.0
函館,2,14,フローレスカラーズ,ダノンレジェンド,98.0,-66.0,3873.0,1930.0,659.0,3060.0,1042.0,,10596.0,5.0
函館,3,1,ギオンバヤシ,ミッキーアイル,104.0,518.0,2567.0,770.0,194.0,982.0,1980.0,,7115.0,3.0
函館,3,2,メイショウノヴァス,ノーブルミッション,-551.0,-5484.0,-4229.0,-5173.0,-4435.0,-5027.0,-2218.0,,-27117.0,16.0
函館,3,3,ヒルノボローニャ,アメリカンペイトリオット,-259.0,-1521.0,867.0,-1602.0,-622.0,829.0,-815.0,,-3123.0,10.0
函館,3,4,アームアンフルール,モーリス,-790.0,-707.0,-1842.0,-1490.0,-1321.0,-4301.0,451.0,,-10000.0,15.0
函館,3,5,デイズインザサン,シルバーステート,-63.0,-1281.0,2587.0,-462.0,277.0,1278.0,1907.0,,4243.0,6.0
函館,3,6,ハヤブサブロー,ハービンジャー,42.0,-1622.0,-1765.0,-654.0,-1583.0,-403.0,360.0,,-5625.0,14.0
函館,3,7,ゴコウコイコイ,ゴールドシップ,-155.0,-923.0,-664.0,-890.0,-19.0,-1154.0,-697.0,,-4502.0,12.0
函館,3,8,インタノン,キタサンブラック,341.0,122.0,958.0,-143.0,499.0,1362.0,1569.0,,4708.0,5.0
