場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,ジーナグレイス,丸山元気,102.0,98.0,95.0,97.0,94.0,111.0,99.5,6.0
中山,1,2,フロリスタン,原田和真,76.0,57.0,95.0,119.0,90.0,119.0,92.667,13.0
中山,1,3,ファストワーカー,菊沢一樹,102.0,115.0,108.0,112.0,108.0,116.0,110.167,1.0
中山,1,4,マメーアップル,荻野極　,131.0,97.0,101.0,109.0,92.0,88.0,103.0,3.0
中山,1,5,メインテーマ,内田博幸,97.0,97.0,96.0,99.0,94.0,88.0,95.167,10.0
中山,1,6,バーヴァンシー,舟山瑠泉,,,,,,,,
中山,1,7,ラストシャイニー,矢野貴之,,,,,,,,
中山,1,8,トウシンラヴ,菅原明良,96.0,104.0,102.0,104.0,99.0,109.0,102.333,4.0
中山,1,9,タマモシルエット,丹内祐次,97.0,102.0,100.0,98.0,104.0,97.0,99.667,5.0
中山,1,10,ウィザードオブマリ,石田拓郎,21.0,108.0,95.0,80.0,90.0,90.0,80.667,14.0
中山,1,11,マリノレーヴェ,横山琉人,99.0,93.0,103.0,93.0,97.0,101.0,97.667,8.0
中山,1,12,レースクイーン,江田照男,100.0,111.0,89.0,89.0,95.0,77.0,93.5,11.0
中山,1,13,ミルトメロディー,原優介　,99.0,84.0,102.0,96.0,95.0,85.0,93.5,11.0
中山,1,14,フュルスティン,横山武史,99.0,100.0,92.0,95.0,98.0,92.0,96.0,9.0
中山,1,15,プラチナムディスク,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,140.0,106.833,2.0
中山,1,16,アクロスメモリア,戸崎圭太,98.0,101.0,96.0,98.0,101.0,95.0,98.167,7.0
中山,2,1,クリュメノス,石田拓郎,21.0,108.0,95.0,93.0,90.0,90.0,82.833,12.0
中山,2,2,オルブライト,大野拓弥,98.0,97.0,95.0,102.0,101.0,98.0,98.5,7.0
中山,2,3,インスウィング,原優介　,99.0,84.0,102.0,99.0,95.0,85.0,94.0,9.0
中山,2,4,フィンガー,戸崎圭太,98.0,101.0,96.0,99.0,101.0,95.0,98.333,8.0
中山,2,5,ブルージェネシス,荻野極　,131.0,97.0,101.0,92.0,92.0,88.0,100.167,5.0
中山,2,6,タイガーゲイト,丹内祐次,97.0,102.0,100.0,107.0,104.0,97.0,101.167,4.0
中山,2,7,ゴーフォアブローク,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,140.0,109.0,2.0
中山,2,8,ニシノモリミチ,菅原明良,96.0,104.0,102.0,98.0,99.0,109.0,101.333,3.0
中山,2,9,タニセンローマ,岩田康誠,101.0,92.0,99.0,102.0,100.0,100.0,99.0,6.0
中山,2,10,モリインビクタス,遠藤汰月,,,,,,,,
中山,2,11,クラウンプレゼンタ,内田博幸,97.0,97.0,96.0,83.0,94.0,88.0,92.5,10.0
中山,2,12,トーセンシーギリヤ,原田和真,76.0,57.0,95.0,83.0,90.0,119.0,86.667,11.0
中山,2,13,シンエンドーツダ,菊沢一樹,102.0,115.0,108.0,106.0,108.0,116.0,109.167,1.0
中山,3,1,ボビネット,吉田豊　,97.0,103.0,101.0,99.0,93.0,102.0,99.167,5.0
中山,3,2,イセッセイ,遠藤汰月,,,,,,,,
