場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,ジーナグレイス,田中勝春,916.0,43.0,-17.0,563.0,977.0,1228.0,,,3710.0,4.0
中山,1,2,フロリスタン,松山将樹,-1129.0,646.0,177.0,-615.0,-150.0,-565.0,,,-1636.0,8.0
中山,1,3,ファストワーカー,伊藤大士,-1092.0,-337.0,-1441.0,116.0,-869.0,-1194.0,,,-4817.0,12.0
中山,1,4,マメーアップル,岩戸孝樹,-910.0,-1613.0,-1016.0,-1147.0,-2054.0,-2343.0,,,-9083.0,13.0
中山,1,5,メインテーマ,小手川準,-205.0,-386.0,-155.0,-359.0,-243.0,-1352.0,,,-2700.0,11.0
中山,1,6,バーヴァンシー,村田一誠,-1734.0,-2408.0,-2025.0,-1170.0,-2333.0,-2085.0,134.0,-1852.0,-13473.0,16.0
中山,1,7,ラストシャイニー,千葉直人,1585.0,1698.0,868.0,2154.0,2250.0,174.0,1109.0,998.0,10836.0,1.0
中山,1,8,トウシンラヴ,高柳瑞樹,-343.0,48.0,-865.0,163.0,248.0,-319.0,,,-1068.0,6.0
中山,1,9,タマモシルエット,伊藤圭三,-2234.0,-1193.0,995.0,471.0,133.0,-756.0,,,-2584.0,10.0
中山,1,10,ウィザードオブマリ,蛯名利弘,-1508.0,-2548.0,-1315.0,-853.0,-1098.0,-1296.0,-680.0,-808.0,-10106.0,14.0
中山,1,11,マリノレーヴェ,鈴木慎太,948.0,1182.0,1660.0,1485.0,2258.0,1151.0,,,8684.0,2.0
中山,1,12,レースクイーン,蛯名利弘,-1508.0,-2548.0,-1315.0,-853.0,-1098.0,-1296.0,-869.0,-808.0,-10295.0,15.0
中山,1,13,ミルトメロディー,青木孝文,-34.0,100.0,-187.0,214.0,-134.0,1195.0,,,1154.0,5.0
中山,1,14,フュルスティン,加藤士津,1792.0,-260.0,1667.0,-691.0,336.0,887.0,636.0,1008.0,5375.0,3.0
中山,1,15,プラチナムディスク,小笠倫弘,-292.0,-817.0,-235.0,-863.0,178.0,-311.0,,,-2340.0,9.0
中山,1,16,アクロスメモリア,田島俊明,-8.0,-1166.0,409.0,-351.0,-504.0,137.0,,,-1483.0,7.0
中山,2,1,クリュメノス,小西一男,-454.0,-1078.0,-608.0,333.0,-474.0,-376.0,,,-2657.0,8.0
中山,2,2,オルブライト,杉浦宏昭,324.0,815.0,245.0,108.0,252.0,1516.0,,,3260.0,3.0
中山,2,3,インスウィング,青木孝文,-34.0,100.0,-187.0,214.0,-54.0,1195.0,,,1234.0,4.0
中山,2,4,フィンガー,田中博康,86.0,-97.0,246.0,-14.0,-57.0,-247.0,,,-83.0,6.0
中山,2,5,ブルージェネシス,菊川正達,-890.0,-578.0,132.0,-1016.0,-286.0,-158.0,,,-2796.0,9.0
中山,2,6,タイガーゲイト,大和田成,-921.0,706.0,313.0,230.0,-1868.0,-1393.0,,,-2933.0,10.0
中山,2,7,ゴーフォアブローク,手塚貴久,258.0,556.0,-1004.0,-20.0,-312.0,-230.0,,,-752.0,7.0
中山,2,8,ニシノモリミチ,高木登　,506.0,423.0,1231.0,841.0,224.0,176.0,,,3401.0,2.0
中山,2,9,タニセンローマ,斎藤誠　,241.0,738.0,320.0,50.0,-1459.0,327.0,,,217.0,5.0
中山,2,10,モリインビクタス,伊藤伸一,-208.0,-3515.0,-2874.0,-2722.0,-888.0,-1675.0,,,-11882.0,12.0
中山,2,11,クラウンプレゼンタ,天間昭一,-613.0,-1640.0,-1804.0,-2055.0,-2089.0,-3050.0,53.0,263.0,-10935.0,11.0
中山,2,12,トーセンシーギリヤ,土田稔　,-1300.0,-3287.0,-2303.0,-2356.0,-923.0,-1178.0,-1399.0,-812.0,-13558.0,13.0
中山,2,13,シンエンドーツダ,萱野浩二,1875.0,877.0,-114.0,-704.0,321.0,370.0,82.0,1243.0,3950.0,1.0
中山,3,1,ボビネット,和田雄二,-934.0,6.0,-1889.0,961.0,-1216.0,-638.0,,,-3710.0,13.0
中山,3,2,イセッセイ,伊藤伸一,-208.0,-237.0,-2874.0,-2722.0,-3273.0,-1675.0,,,-10989.0,16.0
中山,3,3,マイニオサラスタス,石栗龍彦,-406.0,120.0,776.0,-154.0,821.0,55.0,,,1212.0,3.0
中山,3,4,アスクホープマン,久保田貴,-282.0,-272.0,507.0,-465.0,-36.0,-453.0,,,-1001.0,6.0
中山,3,5,ディルガーム,伊藤圭三,-2234.0,-138.0,995.0,471.0,133.0,-756.0,,,-1529.0,8.0
中山,3,6,エールオンマインド,堀内岳志,-656.0,846.0,-828.0,-577.0,-549.0,-512.0,,,-2276.0,10.0
中山,3,7,デザートイーグル,加藤士津,1792.0,345.0,1667.0,-691.0,336.0,887.0,,,4336.0,1.0
中山,3,8,ファイナルフォーム,矢野英一,-152.0,-549.0,-1144.0,-328.0,-1175.0,-971.0,,,-4319.0,15.0
