場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,ジーナグレイス,キセキ,,,,,,,,,,
中山,1,2,フロリスタン,スマートファルコン,,,,,,,,,,
中山,1,3,ファストワーカー,ニューイヤーズデイ,98.0,98.0,100.0,100.0,101.0,97.0,100.0,105.0,99.875,1.0
中山,1,4,マメーアップル,マテラスカイ,,,,,,,,,,
中山,1,5,メインテーマ,サートゥルナーリア,74.0,101.0,116.0,105.0,96.0,,,,98.4,3.0
中山,1,6,バーヴァンシー,リオンリオン,,,,,,,,,,
中山,1,7,ラストシャイニー,ダノンプレミアム,,,,,,,,,,
中山,1,8,トウシンラヴ,ビッグアーサー,101.0,88.0,87.0,89.0,96.0,96.0,93.0,94.0,93.0,5.0
中山,1,9,タマモシルエット,シャンハイボビー,84.0,105.0,101.0,97.0,101.0,104.0,,,98.667,2.0
中山,1,10,ウィザードオブマリ,エーシントップ,,,,,,,,,,
中山,1,11,マリノレーヴェ,マテラスカイ,,,,,,,,,,
中山,1,12,レースクイーン,フィレンツェファイア,,,,,,,,,,
中山,1,13,ミルトメロディー,インディチャンプ,,,,,,,,,,
中山,1,14,フュルスティン,ダノンキングリー,,,,,,,,,,
中山,1,15,プラチナムディスク,ゴールドドリーム,90.0,66.0,94.0,52.0,102.0,,,,80.8,6.0
中山,1,16,アクロスメモリア,マインドユアビスケッツ,84.0,99.0,93.0,90.0,102.0,93.0,,,93.5,4.0
中山,2,1,クリュメノス,マジェスティックウォリアー,100.0,91.0,103.0,105.0,104.0,105.0,,,101.333,4.0
中山,2,2,オルブライト,オルフェーヴル,101.0,103.0,99.0,104.0,103.0,103.0,,,102.167,2.0
中山,2,3,インスウィング,アメリカンペイトリオット,111.0,99.0,95.0,97.0,102.0,106.0,,,101.667,3.0
中山,2,4,フィンガー,Gun Runner,163.0,119.0,106.0,107.0,100.0,104.0,98.0,118.0,114.375,1.0
中山,2,5,ブルージェネシス,サトノジェネシス,,,,,,,,,,
中山,2,6,タイガーゲイト,リオンディーズ,105.0,94.0,99.0,92.0,100.0,102.0,,,98.667,6.0
中山,2,7,ゴーフォアブローク,インディチャンプ,,,,,,,,,,
中山,2,8,ニシノモリミチ,ダノンプレミアム,,,,,,,,,,
中山,2,9,タニセンローマ,シャンハイボビー,84.0,105.0,101.0,97.0,94.0,104.0,,,97.5,7.0
中山,2,10,モリインビクタス,ストーミーシー,,,,,,,,,,
中山,2,11,クラウンプレゼンタ,クラウンレガーロ,,,,,,,,,,
中山,2,12,トーセンシーギリヤ,Magna Grecia,,,,,,,,,,
中山,2,13,シンエンドーツダ,イスラボニータ,106.0,103.0,92.0,103.0,94.0,102.0,,,100.0,5.0
中山,3,1,ボビネット,イスラボニータ,106.0,111.0,92.0,103.0,107.0,102.0,,,103.5,2.0
