場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
東京,1,1,サバイバルトゥルー,石神深道,79.0,97.0,75.0,86.0,60.0,,79.4,14.0
東京,1,2,クイーンズホリデー,荻野極　,91.0,97.0,101.0,109.0,105.0,,100.6,6.0
東京,1,3,ガーネットテソーロ,舟山瑠泉,,,,,,,,
東京,1,4,エコールナヴァール,ルメール,103.0,95.0,98.0,97.0,101.0,,98.8,8.0
東京,1,5,ウィングブルー,斎藤新　,86.0,102.0,102.0,103.0,96.0,,97.8,10.0
東京,1,6,ソーマッチ,小林美駒,52.0,90.0,90.0,94.0,85.0,,82.2,13.0
東京,1,7,フライスカイハイ,吉田隼人,112.0,97.0,96.0,91.0,96.0,,98.4,9.0
東京,1,8,レヴェランジェ,津村明秀,101.0,105.0,100.0,106.0,105.0,,103.4,3.0
東京,1,9,ナタール,佐藤翔馬,105.0,107.0,98.0,106.0,90.0,,101.2,4.0
東京,1,10,ロココ,丸山元気,87.0,98.0,95.0,97.0,98.0,,95.0,11.0
東京,1,11,ニシノガランテ,木幡巧也,101.0,103.0,101.0,100.0,101.0,,101.2,4.0
東京,1,12,ロンドンプライド,吉田豊　,102.0,95.0,101.0,99.0,101.0,,99.6,7.0
東京,1,13,エンゼルランプ,嶋田純次,130.0,99.0,95.0,101.0,116.0,,108.2,2.0
東京,1,14,アーティラリー,菊沢一樹,105.0,115.0,108.0,112.0,111.0,,110.2,1.0
東京,1,15,ジャストビコーズ,横山武史,92.0,100.0,92.0,95.0,91.0,,94.0,12.0
東京,2,1,ドレドレ,長浜鴻緒,89.0,107.0,98.0,96.0,95.0,,97.0,6.0
東京,2,2,ロゼインパルス,丹内祐次,75.0,102.0,100.0,98.0,100.0,,95.0,8.0
東京,2,3,アイアンブランド,柴田大知,85.0,91.0,89.0,84.0,88.0,,87.4,12.0
東京,2,4,エッジアキュート,木幡巧也,101.0,103.0,101.0,100.0,101.0,,101.2,5.0
東京,2,5,フレンチブラッサム,野中悠太,102.0,103.0,99.0,103.0,100.0,,101.4,4.0
東京,2,6,エコロバロン,菊沢一樹,105.0,115.0,108.0,112.0,111.0,,110.2,1.0
東京,2,7,ゴディアンフィンチ,横山典弘,103.0,106.0,106.0,97.0,108.0,,104.0,2.0
東京,2,8,グラティアム,三浦皇成,104.0,108.0,104.0,101.0,99.0,,103.2,3.0
東京,2,9,ヘイマー,遠藤汰月,,,,,,,,
東京,2,10,エクスプレスナイト,石田拓郎,82.0,108.0,95.0,80.0,90.0,,91.0,11.0
東京,2,11,ベアアッコチャン,松岡正海,93.0,102.0,88.0,101.0,91.0,,95.0,8.0
東京,2,12,ニシノランペイジ,内田博幸,98.0,97.0,96.0,99.0,94.0,,96.8,7.0
東京,2,13,ヴェネチアンキング,横山武史,92.0,100.0,92.0,95.0,91.0,,94.0,10.0
東京,3,1,カゼノハゴロモ,野中悠太,102.0,103.0,99.0,103.0,100.0,,101.4,1.0
東京,3,2,フックセンチョウ,石田拓郎,82.0,108.0,70.0,80.0,90.0,,86.0,11.0
東京,3,3,ミスターマーボー,原優介　,106.0,84.0,91.0,96.0,100.0,,95.4,9.0
東京,3,4,カズノダイジョウ,長浜鴻緒,89.0,107.0,103.0,96.0,95.0,,98.0,5.0
東京,3,5,リトルエンジェル,上里直汰,,,,,,,,
東京,3,6,トーアシチフクジン,江田照男,79.0,111.0,90.0,89.0,83.0,,90.4,10.0
東京,3,7,ダイヤテソーロ,木幡巧也,101.0,103.0,97.0,100.0,101.0,,100.4,2.0
東京,3,8,ウレシイゴサン,杉原誠人,97.0,95.0,107.0,98.0,98.0,,99.0,4.0
東京,3,9,シャオママル,ルメール,103.0,95.0,100.0,97.0,101.0,,99.2,3.0
東京,3,10,ファインコンダクト,横山武史,92.0,100.0,100.0,95.0,91.0,,95.6,8.0
東京,3,11,ワディアルリヤハ,横山和生,97.0,96.0,102.0,100.0,95.0,,98.0,5.0
東京,3,12,ヴェリタスポルタ,丹内祐次,75.0,102.0,107.0,98.0,100.0,,96.4,7.0
東京,4,1,リプレイ,土田真翔,21.0,122.0,,,,,71.5,14.0
東京,4,2,トーアマリシテン,石神深一,61.0,88.0,,,,,74.5,13.0
東京,4,3,ボエーム,坂口智康,75.0,123.0,,,,,99.0,6.0
東京,4,4,ペンティメント,伴啓太　,67.0,104.0,,,,,85.5,9.0
