場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
東京,1,1,ブルームノーズ,岩田望来,95.0,101.0,98.0,107.0,102.0,,100.6,2.0
東京,1,2,ポッドロルフ,松岡正海,93.0,102.0,88.0,101.0,91.0,,95.0,12.0
東京,1,3,キョウエイスレーヴ,原優介　,106.0,84.0,102.0,96.0,100.0,,97.6,8.0
東京,1,4,カイトリヒト,丸田恭介,98.0,98.0,108.0,103.0,102.0,,101.8,1.0
東京,1,5,イサチルカムカム,木幡初也,79.0,93.0,93.0,98.0,86.0,,89.8,13.0
東京,1,6,グレイグアン,長浜鴻緒,89.0,107.0,98.0,96.0,95.0,,97.0,10.0
東京,1,7,ドリームジャック,斎藤新　,86.0,102.0,102.0,103.0,96.0,,97.8,7.0
東京,1,8,ハロルドテソーロ,柴田大知,85.0,91.0,89.0,84.0,88.0,,87.4,14.0
東京,1,9,フェアゴー,幸英明　,54.0,94.0,98.0,94.0,96.0,,87.2,15.0
東京,1,10,ピコテンダー,キング　,,,,,,,,
東京,1,11,プライベートアイズ,横山和生,97.0,96.0,103.0,100.0,95.0,,98.2,6.0
東京,1,12,ミスティマウンテン,内田博幸,98.0,97.0,96.0,99.0,94.0,,96.8,11.0
東京,1,13,ロンデシャッセ,鮫島克駿,91.0,107.0,105.0,102.0,98.0,,100.6,2.0
東京,1,14,バーンズベリー,戸崎圭太,96.0,101.0,96.0,98.0,97.0,,97.6,8.0
東京,1,15,グールマン,浜中俊　,97.0,103.0,95.0,103.0,99.0,,99.4,5.0
東京,1,16,ハーレムシャフル,石橋脩　,90.0,98.0,107.0,105.0,101.0,,100.2,4.0
東京,2,1,ベイビーベリッシモ,野中悠太,102.0,103.0,99.0,92.0,100.0,,99.2,6.0
東京,2,2,フラワーデュエット,原優介　,106.0,84.0,102.0,99.0,100.0,,98.2,9.0
東京,2,3,ジャスパー,原田和真,106.0,57.0,95.0,83.0,125.0,,93.2,13.0
東京,2,4,シリウスライト,幸英明　,54.0,94.0,98.0,98.0,96.0,,88.0,16.0
東京,2,5,スナドケイ,長浜鴻緒,89.0,107.0,98.0,109.0,95.0,,99.6,5.0
東京,2,6,ボルダーオパール,横山琉人,101.0,93.0,103.0,106.0,103.0,,101.2,3.0
東京,2,7,フィールザゴールド,横山武史,92.0,100.0,92.0,97.0,91.0,,94.4,11.0
東京,2,8,ディペンダブル,横山和生,97.0,96.0,103.0,104.0,95.0,,99.0,7.0
東京,2,9,ロミヒ,岩田望来,95.0,101.0,98.0,98.0,102.0,,98.8,8.0
東京,2,10,コウセイケンタロス,柴田大知,85.0,91.0,89.0,98.0,88.0,,90.2,15.0
東京,2,11,ペイシャリサデル,佐藤翔馬,105.0,107.0,98.0,60.0,90.0,,92.0,14.0
東京,2,12,ティアップドライブ,丸田恭介,98.0,98.0,108.0,105.0,102.0,,102.2,1.0
東京,2,13,ギンガエクスプレス,木幡巧也,101.0,103.0,101.0,101.0,101.0,,101.4,2.0
東京,2,14,ノイシュタット,田辺裕信,101.0,103.0,98.0,101.0,102.0,,101.0,4.0
東京,2,15,パワーオブドリーム,戸崎圭太,96.0,101.0,96.0,99.0,97.0,,97.8,10.0
東京,2,16,マードラド,内田博幸,98.0,97.0,96.0,83.0,94.0,,93.6,12.0
東京,3,1,スイートロータス,田辺裕信,101.0,99.0,98.0,100.0,102.0,,100.0,8.0
東京,3,2,サザンバルドル,野中悠太,102.0,98.0,99.0,103.0,100.0,,100.4,7.0
東京,3,3,カザーナ,菅原隆一,68.0,137.0,64.0,74.0,96.0,,87.8,13.0
東京,3,4,ミサビスケッツ,吉田豊　,102.0,103.0,101.0,99.0,101.0,,101.2,5.0
東京,3,5,ヴィーナスゼファー,斎藤新　,86.0,102.0,102.0,103.0,96.0,,97.8,10.0
東京,3,6,ウインクレドール,木幡初也,79.0,100.0,93.0,98.0,86.0,,91.2,12.0
東京,3,7,クルーンチャン,岩部純二,75.0,83.0,80.0,81.0,63.0,,76.4,15.0
東京,3,8,ロアリングフレイム,江田照男,79.0,68.0,89.0,89.0,83.0,,81.6,14.0
東京,3,9,フォルテッシモダイ,小林凌大,82.0,110.0,99.0,94.0,80.0,,93.0,11.0
東京,3,10,ライカチャーム,石川裕紀,100.0,96.0,100.0,99.0,97.0,,98.4,9.0
東京,3,11,ストラスモアローズ,キング　,,,,,,,,
東京,3,12,ジーティーネージュ,Ｍ．デム,105.0,116.0,104.0,109.0,108.0,,108.4,1.0
東京,3,13,グランラティーナ,横山和生,97.0,109.0,103.0,100.0,95.0,,100.8,6.0
東京,3,14,フライングキャット,木幡巧也,101.0,106.0,101.0,100.0,101.0,,101.8,4.0
東京,3,15,ピチクリ,丸田恭介,98.0,117.0,108.0,103.0,102.0,,105.6,2.0
東京,3,16,メルシージュテーム,岩田望来,95.0,113.0,98.0,107.0,102.0,,103.0,3.0
東京,4,1,イサゴールド,長浜鴻緒,89.0,107.0,103.0,109.0,95.0,,100.6,5.0
東京,4,2,アレクレア,佐藤翔馬,105.0,107.0,95.0,60.0,90.0,,91.4,14.0
東京,4,3,アリスメティーク,岩田望来,95.0,101.0,106.0,98.0,102.0,,100.4,7.0
東京,4,4,コスモグラニット,キング　,,,,,,,,
東京,4,5,モティスフォント,横山武史,92.0,100.0,100.0,97.0,91.0,,96.0,12.0
東京,4,6,オプレントジュエル,戸崎圭太,96.0,101.0,100.0,99.0,97.0,,98.6,11.0
東京,4,7,シャドウメテオ,浜中俊　,97.0,103.0,107.0,103.0,99.0,,101.8,3.0
東京,4,8,タカミノガコイ,鮫島克駿,91.0,107.0,103.0,107.0,98.0,,101.2,4.0
東京,4,9,マイネルフィスキオ,Ｍ．デム,105.0,111.0,110.0,107.0,108.0,,108.2,1.0
東京,4,10,リポサンテ,横山和生,97.0,96.0,102.0,104.0,95.0,,98.8,10.0
東京,4,11,ハニードレス,木幡巧也,101.0,103.0,97.0,101.0,101.0,,100.6,5.0
東京,4,12,ミシュリーヌ,小林凌大,82.0,87.0,78.0,93.0,80.0,,84.0,15.0
東京,4,13,ルールーリマ,丸田恭介,98.0,98.0,98.0,105.0,102.0,,100.2,8.0
東京,4,14,コインアフレーズ,田辺裕信,101.0,103.0,106.0,101.0,102.0,,102.6,2.0
東京,4,15,ニシノプロテア,野中悠太,102.0,103.0,99.0,92.0,100.0,,99.2,9.0
東京,4,16,ルトンワージ,斎藤新　,86.0,102.0,98.0,97.0,96.0,,95.8,13.0
東京,5,1,ダノンミッション,キング　,,,,,,,,
東京,5,2,タギマサダス,原優介　,106.0,108.0,91.0,96.0,100.0,,100.2,4.0
東京,5,3,タイショウロマン,丸田恭介,98.0,103.0,98.0,103.0,102.0,,100.8,3.0
東京,5,4,グーテンベルク,戸崎圭太,96.0,98.0,100.0,98.0,97.0,,97.8,6.0
東京,5,5,キューティリップ,松岡正海,93.0,88.0,108.0,101.0,91.0,,96.2,8.0
東京,5,6,エメラルドラグーン,佐藤翔馬,105.0,63.0,95.0,106.0,90.0,,91.8,10.0
東京,5,7,プレシャスデイ,横山武史,92.0,93.0,100.0,95.0,91.0,,94.2,9.0
東京,5,8,ニシノタンギー,田辺裕信,101.0,103.0,106.0,100.0,102.0,,102.4,1.0
東京,5,9,ゴーゴータカシ,幸英明　,54.0,96.0,94.0,94.0,96.0,,86.8,11.0
東京,5,10,バブルギャラクシー,長浜鴻緒,89.0,99.0,103.0,96.0,95.0,,96.4,7.0
東京,5,11,ソードマスター,岩田望来,95.0,101.0,106.0,107.0,102.0,,102.2,2.0
東京,5,12,タルバン,岩部純二,75.0,72.0,81.0,81.0,63.0,,74.4,12.0
東京,5,13,イミグラントソング,石川裕紀,100.0,99.0,99.0,99.0,97.0,,98.8,5.0
東京,6,1,ザハーフェル,丸田恭介,98.0,103.0,98.0,105.0,102.0,,101.2,2.0
東京,6,2,ベストミーエヴァー,藤岡佑介,77.0,104.0,104.0,109.0,99.0,,98.6,8.0
東京,6,3,バードウォッチャー,幸英明　,54.0,96.0,94.0,98.0,96.0,,87.6,15.0
東京,6,4,グレイトクラウン,木幡巧也,101.0,91.0,97.0,101.0,101.0,,98.2,9.0
東京,6,5,トゥルーサクセサー,鮫島克駿,91.0,99.0,103.0,107.0,98.0,,99.6,6.0
東京,6,6,バランスダンサー,横山和生,97.0,102.0,102.0,104.0,95.0,,100.0,5.0
東京,6,7,シアブリス,石川裕紀,100.0,99.0,99.0,100.0,97.0,,99.0,7.0
東京,6,8,ディバイングレース,内田博幸,98.0,90.0,90.0,83.0,94.0,,91.0,14.0
東京,6,9,アンゴラブラック,戸崎圭太,96.0,98.0,100.0,99.0,97.0,,98.0,10.0
東京,6,10,ソルトブリーズ,松岡正海,93.0,88.0,108.0,98.0,91.0,,95.6,11.0
東京,6,11,ウイントレメンデス,横山武史,92.0,93.0,100.0,97.0,91.0,,94.6,13.0
東京,6,12,ルージュカエラ,岩田望来,95.0,101.0,106.0,98.0,102.0,,100.4,3.0
東京,6,13,ミスティア,浜中俊　,97.0,95.0,107.0,103.0,99.0,,100.2,4.0
東京,6,14,シュネルラウフェン,キング　,,,,,,,,
東京,6,15,ピースヒロフェイス,石橋脩　,90.0,104.0,88.0,91.0,101.0,,94.8,12.0
東京,6,16,マルコタージュ,Ｍ．デム,105.0,106.0,110.0,107.0,108.0,,107.2,1.0
東京,7,1,アムールドパリ,横山武史,92.0,93.0,92.0,97.0,91.0,,93.0,10.0
東京,7,2,バナマンテソーロ,木幡巧也,101.0,91.0,101.0,101.0,101.0,,99.0,8.0
東京,7,3,トクシースタローン,内田博幸,98.0,90.0,96.0,83.0,94.0,,92.2,11.0
東京,7,4,アスクデビューモア,Ｍ．デム,105.0,106.0,104.0,107.0,108.0,,106.0,1.0
東京,7,5,タイセイアディクト,キング　,,,,,,,,
東京,7,6,アイザックバローズ,戸崎圭太,96.0,98.0,96.0,99.0,97.0,,97.2,9.0
東京,7,7,グラヴィス,鮫島克駿,91.0,99.0,105.0,107.0,98.0,,100.0,6.0
東京,7,8,サンライズゴラッソ,吉田豊　,102.0,103.0,101.0,97.0,101.0,,100.8,4.0
東京,7,9,ティルドーン,横山和生,97.0,102.0,103.0,104.0,95.0,,100.2,5.0
東京,7,10,キャネル,石川裕紀,100.0,99.0,100.0,100.0,97.0,,99.2,7.0
東京,7,11,ムジェロ,幸英明　,54.0,96.0,98.0,98.0,96.0,,88.4,13.0
東京,7,12,サムハンター,横山典弘,103.0,94.0,106.0,105.0,108.0,,103.2,3.0
東京,7,13,ヘヴンリーハンド,松若風馬,105.0,100.0,105.0,103.0,112.0,,105.0,2.0
東京,7,14,シグムンド,柴田大知,85.0,90.0,89.0,98.0,88.0,,90.0,12.0
東京,8,1,ナックアテナ,佐藤翔馬,105.0,63.0,95.0,106.0,90.0,,91.8,11.0
東京,8,2,ニコラウス,横山和生,97.0,102.0,102.0,100.0,95.0,,99.2,7.0
東京,8,3,ロジカルワーズ,嶋田純次,130.0,87.0,108.0,101.0,116.0,,108.4,1.0
東京,8,4,エールレヴリー,藤岡佑介,77.0,104.0,104.0,103.0,99.0,,97.4,9.0
東京,8,5,アサギリ,木幡巧也,101.0,91.0,97.0,100.0,101.0,,98.0,8.0
東京,8,6,スティールブルー,キング　,,,,,,,,
東京,8,7,フミサウンド,吉田豊　,102.0,103.0,94.0,99.0,101.0,,99.8,6.0
東京,8,8,フライングブレード,浜中俊　,97.0,95.0,107.0,103.0,99.0,,100.2,4.0
