場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
新潟,1,1,ゼルノードゥス,中竹和也,243.0,949.0,-161.0,619.0,1073.0,620.0,,,3343.0,4.0
新潟,1,2,マーゴットクリュグ,小林真也,18.0,-256.0,1467.0,-924.0,-217.0,92.0,,,180.0,8.0
新潟,1,3,スマイルガーデン,西村真幸,-360.0,-253.0,-1361.0,203.0,-578.0,-423.0,,,-2772.0,11.0
新潟,1,4,セラサイト,茶木太樹,-114.0,223.0,441.0,116.0,-709.0,-224.0,,,-267.0,9.0
新潟,1,5,キョウエイハル,伊坂重信,-805.0,-636.0,-1935.0,-254.0,-1440.0,-997.0,,,-6067.0,12.0
新潟,1,6,ガーネットテソーロ,高木登　,570.0,1384.0,959.0,-12.0,1330.0,1218.0,,,5449.0,1.0
新潟,1,7,ティナンヴァランタ,森一誠　,373.0,908.0,474.0,474.0,2136.0,-968.0,155.0,,3552.0,3.0
新潟,1,8,アルティソナンテ,萩原清　,-517.0,614.0,382.0,8.0,533.0,-487.0,,,533.0,6.0
新潟,1,9,ノリチャンボウルズ,西園翔太,689.0,182.0,997.0,-928.0,1276.0,637.0,121.0,,2974.0,5.0
新潟,1,10,カワキタスズリノ,池上昌和,608.0,336.0,363.0,-135.0,1607.0,1043.0,,,3822.0,2.0
新潟,1,11,ドナソール,畠山吉宏,456.0,-212.0,314.0,-538.0,609.0,-366.0,,,263.0,7.0
新潟,1,12,ルーン,高橋一哉,-685.0,-1710.0,-3120.0,-1802.0,-897.0,-1939.0,,,-10153.0,13.0
新潟,1,13,ブリスフルイヤー,新開幸一,-187.0,-329.0,-651.0,-20.0,-478.0,-782.0,,,-2447.0,10.0
新潟,2,1,エイシンティザー,吉村圭司,61.0,35.0,988.0,396.0,1938.0,252.0,,,3670.0,1.0
新潟,2,2,カラーオブサクセス,武市康男,-406.0,-2410.0,47.0,-96.0,-1688.0,-241.0,,,-4794.0,10.0
新潟,2,3,アンジュプロミス,矢作芳人,-162.0,140.0,-340.0,467.0,1247.0,-191.0,,,1161.0,4.0
新潟,2,4,スカイピア,前川恭子,,,,,,,,,,
新潟,2,5,グランフォワイエ,矢野英一,-562.0,-456.0,-1479.0,-430.0,-1282.0,-880.0,-1038.0,,-6127.0,11.0
新潟,2,6,ドナベーネ,高橋一哉,-685.0,-1710.0,-403.0,-1802.0,-2381.0,-1939.0,-1234.0,,-10154.0,12.0
新潟,2,7,ミスターマーボー,青木孝文,-437.0,270.0,525.0,-252.0,-1065.0,-1567.0,,,-2526.0,8.0
新潟,2,8,アスミル,本田優　,390.0,-2456.0,-168.0,-490.0,-63.0,1188.0,,,-1599.0,6.0
新潟,2,9,ベルバード,武井亮　,-14.0,778.0,-139.0,802.0,523.0,9.0,162.0,,2121.0,2.0
新潟,2,10,ブランチアウト,昆貢　　,24.0,-954.0,-284.0,-88.0,-810.0,-103.0,,,-2215.0,7.0
新潟,2,11,ジャスフォール,上原佑紀,-716.0,-364.0,1702.0,-99.0,1473.0,-275.0,,,1721.0,3.0
新潟,2,12,ゴールドパレード,天間昭一,-278.0,-250.0,-462.0,160.0,-1327.0,-1799.0,,,-3956.0,9.0
新潟,2,13,スマイルカーブ,小手川準,1329.0,-312.0,-2335.0,-63.0,-138.0,64.0,,,-1455.0,5.0
新潟,3,1,ユイノディスタンス,深山雅史,778.0,665.0,-234.0,570.0,189.0,-1320.0,,,648.0,3.0
新潟,3,2,ビップルーク,嘉藤貴行,-441.0,415.0,476.0,-322.0,319.0,205.0,,,652.0,2.0
新潟,3,3,ディアギレフ,中村直也,329.0,845.0,-226.0,214.0,1871.0,-41.0,,,2992.0,1.0
新潟,3,4,マッドゲイル,上原佑紀,-716.0,-364.0,729.0,-99.0,534.0,-275.0,158.0,,-33.0,4.0
新潟,3,5,ユニゾン,菊川正達,531.0,71.0,-1135.0,-820.0,-811.0,-1295.0,,,-3459.0,8.0
新潟,3,6,カナタコナタ,高橋一哉,-685.0,-1710.0,-3120.0,-1802.0,-897.0,-1939.0,,,-10153.0,9.0
新潟,3,7,バトゥカーダ,安達昭夫,29.0,-1522.0,-170.0,-635.0,-557.0,-359.0,,,-3214.0,6.0
新潟,3,8,スノースコール,加藤征弘,-369.0,326.0,40.0,-19.0,-575.0,534.0,,,-63.0,5.0
新潟,3,9,サンライズアーサー,前川恭子,,,,,,,,,,
新潟,3,10,ディープエフェクト,相沢郁　,204.0,-1345.0,-726.0,349.0,-274.0,-1648.0,,,-3440.0,7.0
新潟,4,1,マジカルワード,大竹正博,5.0,-2149.0,-659.0,-67.0,-453.0,-152.0,,,-3475.0,14.0
新潟,4,2,エアビッグマム,笹田和秀,2.0,455.0,60.0,-1047.0,420.0,-111.0,,,-221.0,7.0
新潟,4,3,トロピカルティー,林徹　　,-216.0,-446.0,-518.0,-1226.0,276.0,-1048.0,,,-3178.0,13.0
新潟,4,4,メランジェ,田中剛　,-72.0,189.0,168.0,2070.0,1122.0,8.0,-466.0,,3019.0,3.0
新潟,4,5,ヴァーナリー,古賀慎明,-131.0,-225.0,132.0,472.0,-260.0,97.0,-362.0,,-277.0,8.0
新潟,4,6,アクチノータス,矢作芳人,-162.0,287.0,-340.0,71.0,-356.0,-191.0,-616.0,,-1307.0,11.0
新潟,4,7,マーゴットレジーナ,小林真也,18.0,1317.0,-555.0,368.0,-217.0,92.0,410.0,,1433.0,6.0
新潟,4,8,サンタンドレア,池添学　,-63.0,-518.0,227.0,-151.0,255.0,-428.0,,,-678.0,9.0
新潟,4,9,ショウナンラフィネ,高野友和,-204.0,-122.0,1012.0,147.0,528.0,267.0,252.0,,1880.0,5.0
新潟,4,10,コキーヌ,堀宣行　,-80.0,186.0,1080.0,60.0,198.0,1040.0,1091.0,,3575.0,2.0
新潟,4,11,シェーンシュティア,林徹　　,-216.0,-446.0,-518.0,-95.0,276.0,-1048.0,-534.0,,-2581.0,12.0
新潟,4,12,スペシャルバニー,田村康仁,-582.0,-1367.0,-573.0,-326.0,-1080.0,-169.0,,,-4097.0,15.0
新潟,4,13,オタルグリーン,中竹和也,243.0,536.0,2365.0,1035.0,1073.0,620.0,,,5872.0,1.0
新潟,4,14,サンピアノソナタ,小野次郎,-35.0,899.0,1372.0,219.0,549.0,-182.0,,,2822.0,4.0
新潟,4,15,ラブリーリディア,中内田充,-16.0,-80.0,-768.0,34.0,-191.0,211.0,-119.0,,-929.0,10.0
新潟,4,16,デイジー,田中勝春,,,,,,,,,,
新潟,5,1,グランフルス,矢野英一,-562.0,-242.0,-1479.0,-430.0,-1282.0,-880.0,,,-4875.0,18.0
新潟,5,2,マイエラ,蛯名正義,107.0,-172.0,-298.0,730.0,451.0,-739.0,,,79.0,8.0
新潟,5,3,エコロアビス,牧浦充徳,-88.0,275.0,1174.0,-278.0,952.0,87.0,,,2122.0,3.0
新潟,5,4,コスモシュンライ,稲垣幸雄,23.0,69.0,61.0,432.0,852.0,940.0,,,2377.0,2.0
新潟,5,5,セブンワンダーズ,斎藤誠　,-110.0,-962.0,-547.0,54.0,2099.0,-172.0,,,362.0,7.0
新潟,5,6,ダイメイミラクル,本田優　,390.0,235.0,-168.0,-490.0,-63.0,1188.0,,,1092.0,4.0
新潟,5,7,ノーブルクロンヌ,高柳瑞樹,346.0,360.0,-143.0,435.0,-440.0,-606.0,,,-48.0,9.0
新潟,5,8,オーライカモン,田中克典,-22.0,-255.0,814.0,210.0,-57.0,340.0,,,1030.0,5.0
新潟,5,9,アロンソア,牧田和弥,10.0,31.0,-800.0,-136.0,-992.0,1054.0,,,-833.0,12.0
新潟,5,10,ルージュルガーノ,昆貢　　,24.0,80.0,-284.0,-88.0,-810.0,-103.0,,,-1181.0,13.0
新潟,5,11,モンサンヴェロニカ,平田修　,378.0,48.0,-994.0,16.0,-1577.0,-208.0,,,-2337.0,15.0
